"","Answer.time_in_minutes","rawRT","key","Answer.condition","slide_type","workerid","slide_number","image","audio","logRT","rt"
"835",12.86525,3146,"No","all_QUD","trial_1",545,24,"13","some.wav",8.05388708361822,3146
"836",12.86525,1934,"No","all_QUD","trial_1",545,26,"13","some.wav",7.56734567601324,1934
"837",12.86525,2027,"No","all_QUD","trial_1",545,37,"13","some.wav",7.614312146452,2027
"838",12.86525,2920,"No","all_QUD","trial_1",545,42,"13","some.wav",7.97933889526233,2920
"839",12.86525,1993,"No","all_QUD","trial_2",545,54,"13","some.wav",7.59739632021279,1993
"840",12.86525,2927,"No","all_QUD","trial_2",545,55,"13","some.wav",7.98173328669189,2927
"841",12.86525,1792,"No","all_QUD","trial_2",545,66,"13","some.wav",7.49108759353488,1792
"842",12.86525,2615,"No","all_QUD","trial_2",545,80,"13","some.wav",7.86901937649902,2615
"843",11.5934333333333,2217,"Yes","all_QUD","trial_1",546,11,"13","some.wav",7.70391020961631,2217
"844",11.5934333333333,1978,"Yes","all_QUD","trial_1",546,21,"13","some.wav",7.58984151218266,1978
"845",11.5934333333333,2818,"Yes","all_QUD","trial_1",546,35,"13","some.wav",7.94378269245863,2818
"846",11.5934333333333,2144,"Yes","all_QUD","trial_1",546,46,"13","some.wav",7.67042852219069,2144
"847",11.5934333333333,1717,"Yes","all_QUD","trial_2",546,53,"13","some.wav",7.44833386089748,1717
"848",11.5934333333333,1932,"Yes","all_QUD","trial_2",546,64,"13","some.wav",7.56631101477246,1932
"849",11.5934333333333,2124,"Yes","all_QUD","trial_2",546,67,"13","some.wav",7.66105638236183,2124
"850",11.5934333333333,1775,"Yes","all_QUD","trial_2",546,82,"13","some.wav",7.48155570190952,1775
"851",12.72775,2530,"Yes","all_QUD","trial_1",547,13,"13","some.wav",7.83597458172157,2530
"852",12.72775,2029,"No","all_QUD","trial_1",547,25,"13","some.wav",7.61529833982581,2029
"853",12.72775,1859,"Yes","all_QUD","trial_1",547,39,"13","some.wav",7.52779398772144,1859
"854",12.72775,1891,"No","all_QUD","trial_1",547,41,"13","some.wav",7.54486106865846,1891
"855",12.72775,1723,"No","all_QUD","trial_2",547,53,"13","some.wav",7.45182223652793,1723
"856",12.72775,1507,"No","all_QUD","trial_2",547,59,"13","some.wav",7.3178761986265,1507
"857",12.72775,1127,"No","all_QUD","trial_2",547,72,"13","some.wav",7.02731451403978,1127
"858",12.72775,1496,"No","all_QUD","trial_2",547,76,"13","some.wav",7.31055015853442,1496
"859",17.0713666666667,2080,"No","all_QUD","trial_1",548,12,"13","some.wav",7.64012317269536,2080
"860",17.0713666666667,2311,"Yes","all_QUD","trial_1",548,14,"13","some.wav",7.74543561027438,2311
"861",17.0713666666667,2853,"Yes","all_QUD","trial_1",548,29,"13","some.wav",7.9561263512135,2853
"862",17.0713666666667,1738,"Yes","all_QUD","trial_1",548,32,"13","some.wav",7.46049030582534,1738
"863",17.0713666666667,1719,"Yes","all_QUD","trial_2",548,53,"13","some.wav",7.44949800538285,1719
"864",17.0713666666667,1841,"Yes","all_QUD","trial_2",548,55,"13","some.wav",7.51806418123308,1841
"865",17.0713666666667,1671,"Yes","all_QUD","trial_2",548,70,"13","some.wav",7.42117752859539,1671
"866",17.0713666666667,1608,"Yes","all_QUD","trial_2",548,72,"13","some.wav",7.38274644973891,1608
"867",6.67728333333333,1544,"Yes","all_QUD","trial_1",550,11,"13","some.wav",7.34213173058472,1544
"868",6.67728333333333,1478,"Yes","all_QUD","trial_1",550,12,"13","some.wav",7.29844510150815,1478
"869",6.67728333333333,1280,"Yes","all_QUD","trial_1",550,39,"13","some.wav",7.15461535691366,1280
"870",6.67728333333333,1344,"Yes","all_QUD","trial_2",550,55,"13","some.wav",7.20340552108309,1344
"871",6.67728333333333,1002,"Yes","all_QUD","trial_2",550,56,"13","some.wav",6.90975328164481,1002
"872",6.67728333333333,1064,"Yes","all_QUD","trial_2",550,71,"13","some.wav",6.96979066990159,1064
"873",6.67728333333333,1501,"Yes","all_QUD","trial_2",550,83,"13","some.wav",7.31388683163346,1501
"874",7.4424,1846,"Yes","all_QUD","trial_1",551,22,"13","some.wav",7.5207764150628,1846
"875",7.4424,907,"No","all_QUD","trial_1",551,26,"13","some.wav",6.81014245011514,907
"876",7.4424,1283,"No","all_QUD","trial_1",551,46,"13","some.wav",7.15695636461564,1283
"877",7.4424,915,"No","all_QUD","trial_2",551,51,"13","some.wav",6.81892406527552,915
"878",7.4424,820,"No","all_QUD","trial_2",551,69,"13","some.wav",6.7093043402583,820
"879",9.92078333333333,1949,"No","all_QUD","trial_1",553,15,"13","some.wav",7.57507169950756,1949
"880",9.92078333333333,1325,"No","all_QUD","trial_1",553,26,"13","some.wav",7.18916773842032,1325
"881",9.92078333333333,1207,"No","all_QUD","trial_1",553,29,"13","some.wav",7.09589322109753,1207
"882",9.92078333333333,1323,"No","all_QUD","trial_1",553,31,"13","some.wav",7.18765716411496,1323
"883",9.92078333333333,1023,"No","all_QUD","trial_2",553,63,"13","some.wav",6.93049476595163,1023
"884",9.92078333333333,1023,"No","all_QUD","trial_2",553,73,"13","some.wav",6.93049476595163,1023
"885",9.92078333333333,991,"No","all_QUD","trial_2",553,81,"13","some.wav",6.89871453432999,991
"886",9.12005,3434,"Yes","all_QUD","trial_1",554,15,"13","some.wav",8.14148104145742,3434
"887",9.12005,1724,"No","all_QUD","trial_1",554,20,"13","some.wav",7.45240245122364,1724
"888",9.12005,1644,"No","all_QUD","trial_1",554,31,"13","some.wav",7.40488757561612,1644
"889",9.12005,1666,"No","all_QUD","trial_1",554,42,"13","some.wav",7.41818082272679,1666
"890",9.12005,1568,"No","all_QUD","trial_2",554,59,"13","some.wav",7.35755620091035,1568
"891",9.12005,1710,"No","all_QUD","trial_2",554,61,"13","some.wav",7.44424864949671,1710
"892",9.12005,1498,"No","all_QUD","trial_2",554,75,"13","some.wav",7.31188616407716,1498
"893",9.12005,1478,"No","all_QUD","trial_2",554,78,"13","some.wav",7.29844510150815,1478
"894",10.6348333333333,2721,"Yes","all_QUD","trial_1",555,13,"13","some.wav",7.90875473878325,2721
"895",10.6348333333333,2206,"Yes","all_QUD","trial_1",555,19,"13","some.wav",7.69893619981345,2206
"896",10.6348333333333,2116,"Yes","all_QUD","trial_1",555,31,"13","some.wav",7.65728279297819,2116
"897",10.6348333333333,1876,"Yes","all_QUD","trial_1",555,45,"13","some.wav",7.53689712956617,1876
"898",10.6348333333333,2148,"Yes","all_QUD","trial_2",555,64,"13","some.wav",7.67229245562876,2148
"899",10.6348333333333,1935,"Yes","all_QUD","trial_2",555,65,"13","some.wav",7.56786260546388,1935
"900",10.6348333333333,1664,"Yes","all_QUD","trial_2",555,79,"13","some.wav",7.41697962138115,1664
"901",10.6348333333333,1813,"Yes","all_QUD","trial_2",555,81,"13","some.wav",7.50273821075485,1813
"902",15.4829,1991,"No","all_QUD","trial_1",556,25,"13","some.wav",7.5963923040642,1991
"903",15.4829,1580,"No","all_QUD","trial_1",556,28,"13","some.wav",7.36518012602101,1580
"904",15.4829,1614,"No","all_QUD","trial_1",556,35,"13","some.wav",7.38647084882989,1614
"905",15.4829,1636,"No","all_QUD","trial_1",556,42,"13","some.wav",7.40000951716269,1636
"906",15.4829,1734,"No","all_QUD","trial_2",556,48,"13","some.wav",7.45818615734049,1734
"907",15.4829,1637,"No","all_QUD","trial_2",556,56,"13","some.wav",7.40062057737113,1637
"908",15.4829,1596,"No","all_QUD","trial_2",556,80,"13","some.wav",7.37525577800975,1596
"909",15.4829,1721,"No","all_QUD","trial_2",556,81,"13","some.wav",7.45066079621154,1721
"910",12.9489,2311,"Yes","all_QUD","trial_1",557,24,"13","some.wav",7.74543561027438,2311
"911",12.9489,1509,"Yes","all_QUD","trial_1",557,28,"13","some.wav",7.31920245876785,1509
"912",12.9489,1454,"Yes","all_QUD","trial_1",557,33,"13","some.wav",7.28207365809346,1454
"913",12.9489,1337,"Yes","all_QUD","trial_1",557,40,"13","some.wav",7.19818357710194,1337
"914",12.9489,1488,"Yes","all_QUD","trial_2",557,49,"13","some.wav",7.30518821539304,1488
"915",12.9489,1583,"Yes","all_QUD","trial_2",557,50,"13","some.wav",7.36707705988101,1583
"916",12.9489,1395,"Yes","all_QUD","trial_2",557,76,"13","some.wav",7.24064969425547,1395
"917",12.9489,1415,"Yes","all_QUD","trial_2",557,81,"13","some.wav",7.25488481007734,1415
"918",9.30028333333333,2928,"No","all_QUD","trial_1",560,11,"13","some.wav",7.9820748750812,2928
"919",9.30028333333333,2165,"No","all_QUD","trial_1",560,25,"13","some.wav",7.68017564043659,2165
"920",9.30028333333333,1701,"No","all_QUD","trial_1",560,29,"13","some.wav",7.43897159239586,1701
"921",9.30028333333333,1552,"No","all_QUD","trial_1",560,44,"13","some.wav",7.34729970074316,1552
"922",9.30028333333333,1490,"No","all_QUD","trial_2",560,49,"13","some.wav",7.30653139893951,1490
"923",9.30028333333333,1570,"No","all_QUD","trial_2",560,55,"13","some.wav",7.35883089834235,1570
"924",9.30028333333333,2015,"No","all_QUD","trial_2",560,66,"13","some.wav",7.60837447438078,2015
"925",9.30028333333333,1878,"No","all_QUD","trial_2",560,80,"13","some.wav",7.53796265976821,1878
"926",11.2299,2830,"No","all_QUD","trial_1",561,11,"13","some.wav",7.94803199063728,2830
"927",11.2299,1912,"Yes","all_QUD","trial_1",561,27,"13","some.wav",7.55590509361135,1912
"928",11.2299,1516,"Yes","all_QUD","trial_1",561,29,"13","some.wav",7.32383056620232,1516
"929",11.2299,1427,"Yes","all_QUD","trial_1",561,34,"13","some.wav",7.26332961747684,1427
"930",11.2299,1371,"Yes","all_QUD","trial_2",561,54,"13","some.wav",7.22329567956231,1371
"931",11.2299,1548,"Yes","all_QUD","trial_2",561,64,"13","some.wav",7.34471905414967,1548
"932",11.2299,1374,"Yes","all_QUD","trial_2",561,68,"13","some.wav",7.22548147278229,1374
"933",11.2299,1346,"Yes","all_QUD","trial_2",561,70,"13","some.wav",7.20489251020467,1346
"934",9.48548333333333,1627,"No","all_QUD","trial_1",562,16,"13","some.wav",7.39449310721904,1627
"935",9.48548333333333,1307,"No","all_QUD","trial_1",562,27,"13","some.wav",7.17548971362422,1307
"936",9.48548333333333,1592,"No","all_QUD","trial_1",562,29,"13","some.wav",7.37274636640433,1592
"937",9.48548333333333,2010,"No","all_QUD","trial_1",562,39,"13","some.wav",7.60589000105312,2010
"938",9.48548333333333,1163,"No","all_QUD","trial_2",562,56,"13","some.wav",7.05875815251866,1163
"939",9.48548333333333,3099,"No","all_QUD","trial_2",562,59,"13","some.wav",8.03883475778775,3099
"940",9.48548333333333,1203,"No","all_QUD","trial_2",562,72,"13","some.wav",7.09257371597468,1203
"941",9.48548333333333,1147,"No","all_QUD","trial_2",562,78,"13","some.wav",7.04490511712937,1147
"942",9.85375,1905,"Yes","all_QUD","trial_1",563,20,"13","some.wav",7.5522372875608,1905
"943",9.85375,1329,"Yes","all_QUD","trial_1",563,23,"13","some.wav",7.19218205871325,1329
"944",9.85375,1321,"Yes","all_QUD","trial_1",563,31,"13","some.wav",7.18614430452233,1321
"945",9.85375,1289,"Yes","all_QUD","trial_1",563,39,"13","some.wav",7.16162200293919,1289
"946",9.85375,1370,"Yes","all_QUD","trial_2",563,52,"13","some.wav",7.22256601882217,1370
"947",9.85375,1135,"Yes","all_QUD","trial_2",563,54,"13","some.wav",7.0343879299155,1135
"948",9.85375,972,"No","all_QUD","trial_2",563,77,"13","some.wav",6.87935580446044,972
"949",9.85375,1617,"Yes","all_QUD","trial_2",563,82,"13","some.wav",7.38832785957711,1617
"950",9.10423333333333,3469,"No","all_QUD","trial_1",564,14,"13","some.wav",8.15162164696975,3469
"951",9.10423333333333,1722,"No","all_QUD","trial_1",564,22,"13","some.wav",7.45124168498768,1722
"952",9.10423333333333,2169,"No","all_QUD","trial_1",564,30,"13","some.wav",7.68202151082687,2169
"953",9.10423333333333,1068,"No","all_QUD","trial_1",564,46,"13","some.wav",6.97354301952014,1068
"954",9.10423333333333,1969,"No","all_QUD","trial_2",564,54,"13","some.wav",7.58528107863913,1969
"955",9.10423333333333,1591,"No","all_QUD","trial_2",564,60,"13","some.wav",7.37211802833779,1591
"956",9.10423333333333,1644,"No","all_QUD","trial_2",564,71,"13","some.wav",7.40488757561612,1644
"957",9.10423333333333,1165,"No","all_QUD","trial_2",564,75,"13","some.wav",7.0604763659998,1165
"958",9.73748333333333,2524,"No","all_QUD","trial_1",565,15,"13","some.wav",7.8336002236611,2524
"959",9.73748333333333,1796,"Yes","all_QUD","trial_1",565,19,"13","some.wav",7.49331724886215,1796
"960",9.73748333333333,1764,"Yes","all_QUD","trial_1",565,34,"13","some.wav",7.47533923656674,1764
"961",9.73748333333333,1756,"Yes","all_QUD","trial_1",565,38,"13","some.wav",7.47079377419506,1756
"962",9.73748333333333,1939,"Yes","all_QUD","trial_2",565,64,"13","some.wav",7.56992765524265,1939
"963",9.73748333333333,2260,"Yes","all_QUD","trial_2",565,65,"13","some.wav",7.72312009226633,2260
"964",9.73748333333333,1757,"Yes","all_QUD","trial_2",565,66,"13","some.wav",7.4713630881871,1757
"965",9.73748333333333,1660,"Yes","all_QUD","trial_2",565,83,"13","some.wav",7.41457288135059,1660
"966",8.39775,2407,"No","all_QUD","trial_1",567,11,"13","some.wav",7.78613643778307,2407
"967",8.39775,1436,"No","all_QUD","trial_1",567,17,"13","some.wav",7.26961674960817,1436
"968",8.39775,1447,"Yes","all_QUD","trial_1",567,29,"13","some.wav",7.27724772663148,1447
"969",8.39775,1157,"Yes","all_QUD","trial_1",567,41,"13","some.wav",7.05358572719368,1157
"970",8.39775,1345,"Yes","all_QUD","trial_2",567,53,"13","some.wav",7.20414929203594,1345
"971",8.39775,1295,"Yes","all_QUD","trial_2",567,60,"13","some.wav",7.16626597413364,1295
"972",8.39775,1368,"Yes","all_QUD","trial_2",567,67,"13","some.wav",7.2211050981825,1368
"973",8.39775,1127,"Yes","all_QUD","trial_2",567,76,"13","some.wav",7.02731451403978,1127
"974",8.30203333333333,1370,"No","all_QUD","trial_1",568,25,"13","some.wav",7.22256601882217,1370
"975",8.30203333333333,858,"No","all_QUD","trial_1",568,27,"13","some.wav",6.75460409948796,858
"976",8.30203333333333,905,"No","all_QUD","trial_1",568,29,"13","some.wav",6.80793494369993,905
"977",8.30203333333333,903,"No","all_QUD","trial_1",568,34,"13","some.wav",6.80572255341699,903
"978",8.30203333333333,1247,"No","all_QUD","trial_2",568,61,"13","some.wav",7.12849594568004,1247
"979",8.30203333333333,1798,"No","all_QUD","trial_2",568,63,"13","some.wav",7.49443021503157,1798
"980",8.30203333333333,1157,"No","all_QUD","trial_2",568,78,"13","some.wav",7.05358572719368,1157
"981",8.30203333333333,941,"No","all_QUD","trial_2",568,83,"13","some.wav",6.84694313958538,941
"982",11.2518833333333,3271,"No","all_QUD","trial_1",569,16,"13","some.wav",8.09285102753838,3271
"983",11.2518833333333,1470,"No","all_QUD","trial_1",569,28,"13","some.wav",7.29301767977278,1470
"984",11.2518833333333,2388,"No","all_QUD","trial_1",569,41,"13","some.wav",7.77821147451249,2388
"985",11.2518833333333,1319,"No","all_QUD","trial_1",569,43,"13","some.wav",7.18462915271731,1319
"986",11.2518833333333,1994,"Yes","all_QUD","trial_2",569,58,"13","some.wav",7.59789795052178,1994
"987",11.2518833333333,2302,"No","all_QUD","trial_2",569,62,"13","some.wav",7.74153358928183,2302
"988",11.2518833333333,1405,"No","all_QUD","trial_2",569,70,"13","some.wav",7.24779258176785,1405
"989",11.2518833333333,1666,"No","all_QUD","trial_2",569,82,"13","some.wav",7.41818082272679,1666
"990",9.80436666666667,2017,"Yes","all_QUD","trial_1",570,14,"13","some.wav",7.60936653795421,2017
"991",9.80436666666667,1417,"Yes","all_QUD","trial_1",570,19,"13","some.wav",7.25629723969068,1417
"992",9.80436666666667,1178,"Yes","all_QUD","trial_1",570,31,"13","some.wav",7.07157336421153,1178
"993",9.80436666666667,1467,"Yes","all_QUD","trial_1",570,39,"13","some.wav",7.29097477814298,1467
"994",9.80436666666667,1521,"Yes","all_QUD","trial_2",570,60,"13","some.wav",7.32712329225929,1521
"995",9.80436666666667,1355,"Yes","all_QUD","trial_2",570,63,"13","some.wav",7.2115567333138,1355
"996",9.80436666666667,1330,"Yes","all_QUD","trial_2",570,67,"13","some.wav",7.1929342212158,1330
"997",9.80436666666667,1214,"Yes","all_QUD","trial_2",570,68,"13","some.wav",7.10167597161944,1214
"998",19.6286166666667,2008,"No","all_QUD","trial_1",572,23,"13","some.wav",7.60489448081162,2008
"999",19.6286166666667,1444,"No","all_QUD","trial_1",572,26,"13","some.wav",7.27517231945277,1444
"1000",19.6286166666667,2336,"No","all_QUD","trial_1",572,29,"13","some.wav",7.75619534394812,2336
"1001",19.6286166666667,1922,"No","all_QUD","trial_1",572,33,"13","some.wav",7.56112158953024,1922
"1002",19.6286166666667,1574,"No","all_QUD","trial_2",572,54,"13","some.wav",7.36137542897735,1574
"1003",19.6286166666667,1919,"No","all_QUD","trial_2",572,62,"13","some.wav",7.5595594960077,1919
"1004",19.6286166666667,1902,"Yes","all_QUD","trial_2",572,81,"13","some.wav",7.55066124310534,1902
"1005",19.6286166666667,2698,"No","all_QUD","trial_2",572,82,"13","some.wav",7.9002660367677,2698
"1006",9.77698333333333,2419,"No","all_QUD","trial_1",574,17,"13","some.wav",7.79110951061003,2419
"1007",9.77698333333333,867,"No","all_QUD","trial_1",574,23,"13","some.wav",6.76503897678054,867
"1008",9.77698333333333,1119,"No","all_QUD","trial_1",574,38,"13","some.wav",7.02019070831193,1119
"1009",9.77698333333333,975,"No","all_QUD","trial_1",574,46,"13","some.wav",6.88243747099785,975
"1010",9.77698333333333,2035,"No","all_QUD","trial_2",574,58,"13","some.wav",7.6182510978767,2035
"1011",9.77698333333333,948,"No","all_QUD","trial_2",574,61,"13","some.wav",6.85435450225502,948
"1012",9.77698333333333,884,"No","all_QUD","trial_2",574,71,"13","some.wav",6.78445706263764,884
"1013",9.77698333333333,1137,"No","all_QUD","trial_2",574,81,"13","some.wav",7.03614849375054,1137
"1014",9.53548333333333,2083,"No","all_QUD","trial_1",576,11,"13","some.wav",7.64156444126097,2083
"1015",9.53548333333333,1607,"No","all_QUD","trial_1",576,12,"13","some.wav",7.38212436573751,1607
"1016",9.53548333333333,1421,"No","all_QUD","trial_1",576,36,"13","some.wav",7.2591161280971,1421
"1017",9.53548333333333,1533,"No","all_QUD","trial_1",576,45,"13","some.wav",7.33498187887181,1533
"1018",9.53548333333333,1482,"No","all_QUD","trial_2",576,62,"13","some.wav",7.30114780585603,1482
"1019",9.53548333333333,1496,"No","all_QUD","trial_2",576,63,"13","some.wav",7.31055015853442,1496
"1020",9.53548333333333,1820,"No","all_QUD","trial_2",576,70,"13","some.wav",7.50659178007084,1820
"1021",9.53548333333333,1550,"No","all_QUD","trial_2",576,82,"13","some.wav",7.34601020991329,1550
"1022",24.5446833333333,1432,"No","all_QUD","trial_1",579,21,"13","some.wav",7.26682734752059,1432
"1023",24.5446833333333,1198,"No","all_QUD","trial_1",579,25,"13","some.wav",7.08840877867539,1198
"1024",24.5446833333333,1132,"No","all_QUD","trial_1",579,33,"13","some.wav",7.03174125876313,1132
"1025",24.5446833333333,1185,"No","all_QUD","trial_1",579,43,"13","some.wav",7.07749805356923,1185
"1026",24.5446833333333,940,"No","all_QUD","trial_2",579,49,"13","some.wav",6.84587987526405,940
"1027",24.5446833333333,1589,"No","all_QUD","trial_2",579,51,"13","some.wav",7.37086016653672,1589
"1028",24.5446833333333,1920,"Yes","all_QUD","trial_2",579,72,"13","some.wav",7.56008046502183,1920
"1029",24.5446833333333,1176,"Yes","all_QUD","trial_2",579,73,"13","some.wav",7.06987412845857,1176
"1030",9.68865,2492,"No","all_QUD","trial_1",581,13,"13","some.wav",7.82084087990734,2492
"1031",9.68865,2492,"No","all_QUD","trial_1",581,25,"13","some.wav",7.82084087990734,2492
"1032",9.68865,1844,"Yes","all_QUD","trial_1",581,41,"13","some.wav",7.51969240411654,1844
"1033",9.68865,1696,"No","all_QUD","trial_1",581,42,"13","some.wav",7.43602781635185,1696
"1034",9.68865,1692,"Yes","all_QUD","trial_2",581,50,"13","some.wav",7.43366654016617,1692
"1035",9.68865,1558,"Yes","all_QUD","trial_2",581,65,"13","some.wav",7.35115822643069,1558
"1036",9.68865,1570,"Yes","all_QUD","trial_2",581,70,"13","some.wav",7.35883089834235,1570
"1037",9.68865,1346,"Yes","all_QUD","trial_2",581,71,"13","some.wav",7.20489251020467,1346
"1038",9.93463333333333,2008,"Yes","all_QUD","trial_1",582,14,"13","some.wav",7.60489448081162,2008
"1039",9.93463333333333,1513,"Yes","all_QUD","trial_1",582,25,"13","some.wav",7.32184971378836,1513
"1040",9.93463333333333,1198,"Yes","all_QUD","trial_1",582,43,"13","some.wav",7.08840877867539,1198
"1041",9.93463333333333,1064,"Yes","all_QUD","trial_1",582,44,"13","some.wav",6.96979066990159,1064
"1042",9.93463333333333,1001,"Yes","all_QUD","trial_2",582,53,"13","some.wav",6.90875477931522,1001
"1043",9.93463333333333,1394,"Yes","all_QUD","trial_2",582,65,"13","some.wav",7.23993259132047,1394
"1044",9.93463333333333,951,"Yes","all_QUD","trial_2",582,66,"13","some.wav",6.85751406254539,951
"1045",9.93463333333333,1161,"Yes","all_QUD","trial_2",582,68,"13","some.wav",7.05703698169789,1161
"1046",13.5620833333333,2778,"No","all_QUD","trial_1",583,12,"13","some.wav",7.92948652331429,2778
"1047",13.5620833333333,1637,"Yes","all_QUD","trial_1",583,32,"13","some.wav",7.40062057737113,1637
"1048",13.5620833333333,1677,"No","all_QUD","trial_1",583,44,"13","some.wav",7.42476176182321,1677
"1049",13.5620833333333,1560,"No","all_QUD","trial_2",583,50,"13","some.wav",7.35244110024358,1560
"1050",13.5620833333333,1603,"No","all_QUD","trial_2",583,53,"13","some.wav",7.37963215260955,1603
"1051",13.5620833333333,1814,"Yes","all_QUD","trial_2",583,75,"13","some.wav",7.50328963067508,1814
"1052",13.5620833333333,1870,"No","all_QUD","trial_2",583,78,"13","some.wav",7.53369370984863,1870
"1053",10.2636166666667,1790,"Yes","all_QUD","trial_1",584,13,"13","some.wav",7.4899708988348,1790
"1054",10.2636166666667,1585,"Yes","all_QUD","trial_1",584,16,"13","some.wav",7.36833968631138,1585
"1055",10.2636166666667,1404,"Yes","all_QUD","trial_1",584,33,"13","some.wav",7.24708058458576,1404
"1056",10.2636166666667,1267,"Yes","all_QUD","trial_1",584,43,"13","some.wav",7.14440718032114,1267
"1057",10.2636166666667,1324,"Yes","all_QUD","trial_2",584,57,"13","some.wav",7.18841273649695,1324
"1058",10.2636166666667,1130,"Yes","all_QUD","trial_2",584,61,"13","some.wav",7.02997291170639,1130
"1059",10.2636166666667,1206,"Yes","all_QUD","trial_2",584,67,"13","some.wav",7.09506437728713,1206
"1060",10.2636166666667,1320,"Yes","all_QUD","trial_2",584,81,"13","some.wav",7.18538701558042,1320
"1061",9.4583,1433,"Yes","all_QUD","trial_1",585,22,"13","some.wav",7.26752542782817,1433
"1062",9.4583,1363,"Yes","all_QUD","trial_1",585,38,"13","some.wav",7.21744343169653,1363
"1063",9.4583,1570,"Yes","all_QUD","trial_1",585,42,"13","some.wav",7.35883089834235,1570
"1064",9.4583,1160,"Yes","all_QUD","trial_2",585,56,"13","some.wav",7.05617528410041,1160
"1065",9.4583,1226,"Yes","all_QUD","trial_2",585,58,"13","some.wav",7.11151211649616,1226
"1066",10.5751333333333,2119,"No","all_QUD","trial_1",586,13,"13","some.wav",7.6586995582683,2119
"1067",10.5751333333333,1718,"No","all_QUD","trial_1",586,16,"13","some.wav",7.4489161025442,1718
"1068",10.5751333333333,1427,"No","all_QUD","trial_1",586,32,"13","some.wav",7.26332961747684,1427
"1069",10.5751333333333,1459,"No","all_QUD","trial_1",586,45,"13","some.wav",7.28550654852279,1459
"1070",10.5751333333333,1397,"No","all_QUD","trial_2",586,59,"13","some.wav",7.24208235925696,1397
"1071",10.5751333333333,1250,"No","all_QUD","trial_2",586,64,"13","some.wav",7.13089883029635,1250
"1072",10.5751333333333,1481,"No","all_QUD","trial_2",586,70,"13","some.wav",7.3004728142678,1481
"1073",10.5751333333333,1418,"No","all_QUD","trial_2",586,82,"13","some.wav",7.25700270709207,1418
"1074",7.57315,1089,"No","all_QUD","trial_1",587,15,"13","some.wav",6.99301512293296,1089
"1075",7.57315,1097,"No","all_QUD","trial_1",587,25,"13","some.wav",7.00033446027523,1097
"1076",7.57315,948,"No","all_QUD","trial_1",587,32,"13","some.wav",6.85435450225502,948
"1077",7.57315,993,"No","all_QUD","trial_1",587,43,"13","some.wav",6.90073066404517,993
"1078",7.57315,983,"No","all_QUD","trial_2",587,51,"13","some.wav",6.89060912014717,983
"1079",7.57315,1309,"No","all_QUD","trial_2",587,64,"13","some.wav",7.1770187659099,1309
"1080",7.57315,1404,"No","all_QUD","trial_2",587,67,"13","some.wav",7.24708058458576,1404
"1081",7.57315,1078,"No","all_QUD","trial_2",587,70,"13","some.wav",6.98286275146894,1078
"1082",9.49463333333333,1761,"No","all_QUD","trial_1",590,15,"13","some.wav",7.47363710849621,1761
"1083",9.49463333333333,1336,"No","all_QUD","trial_1",590,32,"13","some.wav",7.19743535409659,1336
"1084",9.49463333333333,1213,"No","all_QUD","trial_2",590,56,"13","some.wav",7.10085190894405,1213
"1085",9.49463333333333,1085,"No","all_QUD","trial_2",590,61,"13","some.wav",6.98933526597456,1085
"1086",9.49463333333333,1048,"No","all_QUD","trial_2",590,68,"13","some.wav",6.95463886488099,1048
"1087",9.49463333333333,1190,"No","all_QUD","trial_2",590,70,"13","some.wav",7.08170858610557,1190
"1088",8.92146666666667,2131,"No","all_QUD","trial_1",591,11,"13","some.wav",7.66434663209862,2131
"1089",8.92146666666667,2047,"No","all_QUD","trial_1",591,13,"13","some.wav",7.62413058566129,2047
"1090",8.92146666666667,1560,"No","all_QUD","trial_1",591,32,"13","some.wav",7.35244110024358,1560
"1091",8.92146666666667,1589,"No","all_QUD","trial_1",591,36,"13","some.wav",7.37086016653672,1589
"1092",8.92146666666667,1042,"No","all_QUD","trial_2",591,49,"13","some.wav",6.94889722231331,1042
"1093",8.92146666666667,1326,"No","all_QUD","trial_2",591,56,"13","some.wav",7.18992217074581,1326
"1094",8.92146666666667,1134,"No","all_QUD","trial_2",591,67,"13","some.wav",7.0335064842877,1134
"1095",8.92146666666667,1222,"No","all_QUD","trial_2",591,76,"13","some.wav",7.10824413973154,1222
"1096",14.2663833333333,2571,"No","all_QUD","trial_1",593,15,"13","some.wav",7.85205020726589,2571
"1097",14.2663833333333,1771,"No","all_QUD","trial_1",593,29,"13","some.wav",7.47929963778283,1771
"1098",14.2663833333333,1749,"No","all_QUD","trial_1",593,44,"13","some.wav",7.4667994750186,1749
"1099",14.2663833333333,1705,"No","all_QUD","trial_2",593,50,"13","some.wav",7.44132038971762,1705
"1100",14.2663833333333,1963,"No","all_QUD","trial_2",593,64,"13","some.wav",7.58222919427646,1963
"1101",14.2663833333333,1818,"No","all_QUD","trial_2",593,68,"13","some.wav",7.50549227473742,1818
"1102",14.2663833333333,2946,"No","all_QUD","trial_2",593,79,"13","some.wav",7.98820359702258,2946
"1103",8.82918333333333,1781,"Yes","all_QUD","trial_1",594,28,"13","some.wav",7.48493028328966,1781
"1104",8.82918333333333,999,"No","all_QUD","trial_1",594,29,"13","some.wav",6.90675477864855,999
"1105",8.82918333333333,1813,"Yes","all_QUD","trial_1",594,39,"13","some.wav",7.50273821075485,1813
"1106",8.82918333333333,1669,"Yes","all_QUD","trial_2",594,48,"13","some.wav",7.41997992366183,1669
