"","rawRT","key","slide_type","workerid","image","audio","Answer.condition","Answer.time_in_minutes","slide_number","age_group","qud"
"603","820","Yes","trial_2",7,"13","all.wav","all_QUD",8.23926666666667,49,"age2","all"
"604","975","Yes","trial_2",7,"13","all.wav","all_QUD",8.23926666666667,50,"age2","all"
"605","3118","Yes","trial_2",7,"8","eight.wav","all_QUD",8.23926666666667,51,"age2","all"
"606","1284","Yes","trial_2",7,"0","none.wav","all_QUD",8.23926666666667,52,"age2","all"
"607","1124","No","trial_2",7,"5","all.wav","all_QUD",8.23926666666667,53,"age2","all"
"608","1208","Yes","trial_2",7,"2","two.wav","all_QUD",8.23926666666667,54,"age2","all"
"609","1795","Yes","trial_2",7,"2","summa.wav","all_QUD",8.23926666666667,55,"age2","all"
"610","1517","No","trial_2",7,"0","summa.wav","all_QUD",8.23926666666667,56,"age2","all"
"611","1674","Yes","trial_2",7,"5","five.wav","all_QUD",8.23926666666667,57,"age2","all"
"612","1409","No","trial_2",7,"13","summa.wav","all_QUD",8.23926666666667,58,"age2","all"
"613","2923","Yes","trial_2",7,"8","eight.wav","all_QUD",8.23926666666667,59,"age2","all"
"614","1531","No","trial_2",7,"13","summa.wav","all_QUD",8.23926666666667,60,"age2","all"
"615","2837","No","trial_2",7,"13","ten.wav","all_QUD",8.23926666666667,61,"age2","all"
"616","1705","No","trial_2",7,"13","none.wav","all_QUD",8.23926666666667,62,"age2","all"
"617","1758","No","trial_2",7,"11","one.wav","all_QUD",8.23926666666667,63,"age2","all"
"618","1146","No","trial_2",7,"0","three.wav","all_QUD",8.23926666666667,64,"age2","all"
"619","1056","No","trial_2",7,"5","two.wav","all_QUD",8.23926666666667,65,"age2","all"
"620","803","Yes","trial_2",7,"13","all.wav","all_QUD",8.23926666666667,66,"age2","all"
"621","1080","No","trial_2",7,"2","twelve.wav","all_QUD",8.23926666666667,67,"age2","all"
"622","2065","Yes","trial_2",7,"13","all.wav","all_QUD",8.23926666666667,68,"age2","all"
"623","974","No","trial_2",7,"2","none.wav","all_QUD",8.23926666666667,69,"age2","all"
"624","902","Yes","trial_2",7,"5","five.wav","all_QUD",8.23926666666667,70,"age2","all"
"625","1037","No","trial_2",7,"0","summa.wav","all_QUD",8.23926666666667,71,"age2","all"
"626","5811","Yes","trial_2",7,"11","summa.wav","all_QUD",8.23926666666667,72,"age2","all"
"627","1150","No","trial_2",7,"13","five.wav","all_QUD",8.23926666666667,73,"age2","all"
"628","1496","Yes","trial_2",7,"11","eleven.wav","all_QUD",8.23926666666667,74,"age2","all"
"629","1399","No","trial_2",7,"8","two.wav","all_QUD",8.23926666666667,75,"age2","all"
"630","3022","No","trial_2",7,"13","summa.wav","all_QUD",8.23926666666667,76,"age2","all"
"631","952","Yes","trial_2",7,"0","none.wav","all_QUD",8.23926666666667,77,"age2","all"
"632","1237","No","trial_2",7,"11","all.wav","all_QUD",8.23926666666667,78,"age2","all"
"633","3065","Yes","trial_2",7,"8","eight.wav","all_QUD",8.23926666666667,79,"age2","all"
"634","1170","Yes","trial_2",7,"2","two.wav","all_QUD",8.23926666666667,80,"age2","all"
"635","1055","No","trial_2",7,"5","nine.wav","all_QUD",8.23926666666667,81,"age2","all"
"636","1159","No","trial_2",7,"13","summa.wav","all_QUD",8.23926666666667,82,"age2","all"
"637","919","No","trial_2",7,"0","all.wav","all_QUD",8.23926666666667,83,"age2","all"
"638","0","jennifer","bot_check",8,"Jennifer","","any_QUD",13.6845,1,"age2","any"
"639","0","Four","audio_check",8,"","","any_QUD",13.6845,3,"age2","any"
"640","0","Jam","comprehension_check_1",8,"","","any_QUD",13.6845,4,"age2","any"
"641","3113","No","practice_trial",8,"13","none.wav","any_QUD",13.6845,6,"age2","any"
"642","2512","Yes","practice_trial",8,"13","all.wav","any_QUD",13.6845,7,"age2","any"
"643","2689","Yes","practice_trial",8,"0","all.wav","any_QUD",13.6845,8,"age2","any"
"644","2088","No","practice_trial",8,"0","none.wav","any_QUD",13.6845,9,"age2","any"
"645","1861","Yes","trial_1",8,"5","all.wav","any_QUD",13.6845,11,"age2","any"
"646","2338","No","trial_1",8,"0","five.wav","any_QUD",13.6845,12,"age2","any"
"647","3677","No","trial_1",8,"5","four.wav","any_QUD",13.6845,13,"age2","any"
"648","3903","Yes","trial_1",8,"2","two.wav","any_QUD",13.6845,14,"age2","any"
"649","6050","No","trial_1",8,"11","thirteen.wav","any_QUD",13.6845,15,"age2","any"
"650","10498","No","trial_1",8,"8","none.wav","any_QUD",13.6845,16,"age2","any"
"651","6973","Yes","trial_1",8,"8","summa.wav","any_QUD",13.6845,17,"age2","any"
"652","2226","No","trial_1",8,"2","all.wav","any_QUD",13.6845,18,"age2","any"
"653","4308","No","trial_1",8,"13","eight.wav","any_QUD",13.6845,19,"age2","any"
"654","4015","Yes","trial_1",8,"8","eight.wav","any_QUD",13.6845,20,"age2","any"
"655","2518","Yes","trial_1",8,"0","none.wav","any_QUD",13.6845,21,"age2","any"
"656","2798","No","trial_1",8,"13","summa.wav","any_QUD",13.6845,22,"age2","any"
"657","22615","Yes","trial_1",8,"13","summa.wav","any_QUD",13.6845,23,"age2","any"
"658","2004","Yes","trial_1",8,"13","all.wav","any_QUD",13.6845,24,"age2","any"
"659","7769","No","trial_1",8,"8","eleven.wav","any_QUD",13.6845,25,"age2","any"
"660","2409","No","trial_1",8,"0","summa.wav","any_QUD",13.6845,26,"age2","any"
"661","2384","Yes","trial_1",8,"13","all.wav","any_QUD",13.6845,27,"age2","any"
"662","2601","Yes","trial_1",8,"2","two.wav","any_QUD",13.6845,28,"age2","any"
"663","2213","No","trial_1",8,"0","all.wav","any_QUD",13.6845,29,"age2","any"
"664","1760","Yes","trial_1",8,"0","none.wav","any_QUD",13.6845,30,"age2","any"
"665","1980","No","trial_1",8,"13","summa.wav","any_QUD",13.6845,31,"age2","any"
"666","1902","Yes","trial_1",8,"0","summa.wav","any_QUD",13.6845,32,"age2","any"
"667","2105","Yes","trial_1",8,"2","two.wav","any_QUD",13.6845,33,"age2","any"
"668","1017","Yes","trial_1",8,"13","all.wav","any_QUD",13.6845,34,"age2","any"
"669","1982","No","trial_1",8,"0","eleven.wav","any_QUD",13.6845,35,"age2","any"
"670","1940","No","trial_1",8,"13","summa.wav","any_QUD",13.6845,36,"age2","any"
"671","1853","Yes","trial_1",8,"5","summa.wav","any_QUD",13.6845,37,"age2","any"
"672","3108","Yes","trial_1",8,"5","five.wav","any_QUD",13.6845,38,"age2","any"
"673","1638","Yes","trial_1",8,"13","all.wav","any_QUD",13.6845,39,"age2","any"
"674","1769","Yes","trial_1",8,"11","seven.wav","any_QUD",13.6845,40,"age2","any"
"675","5251","Yes","trial_1",8,"8","eight.wav","any_QUD",13.6845,41,"age2","any"
"676","4109","Yes","trial_1",8,"2","two.wav","any_QUD",13.6845,42,"age2","any"
"677","3853","No","trial_1",8,"11","none.wav","any_QUD",13.6845,43,"age2","any"
"678","8391","Yes","trial_1",8,"11","eleven.wav","any_QUD",13.6845,44,"age2","any"
"679","3853","No","trial_1",8,"11","all.wav","any_QUD",13.6845,45,"age2","any"
"680","2996","No","trial_1",8,"5","ten.wav","any_QUD",13.6845,46,"age2","any"
"681","0","Jam","comprehension_check_2",8,"","","any_QUD",13.6845,47,"age2","any"
"682","2727","Yes","trial_2",8,"2","two.wav","any_QUD",13.6845,48,"age2","any"
"683","2194","No","trial_2",8,"11","one.wav","any_QUD",13.6845,49,"age2","any"
"684","5065","No","trial_2",8,"13","ten.wav","any_QUD",13.6845,50,"age2","any"
"685","3952","Yes","trial_2",8,"13","none.wav","any_QUD",13.6845,51,"age2","any"
"686","1928","No","trial_2",8,"0","summa.wav","any_QUD",13.6845,52,"age2","any"
"687","4069","Yes","trial_2",8,"5","five.wav","any_QUD",13.6845,53,"age2","any"
"688","1951","Yes","trial_2",8,"5","two.wav","any_QUD",13.6845,54,"age2","any"
"689","2355","Yes","trial_2",8,"13","all.wav","any_QUD",13.6845,55,"age2","any"
"690","3951","Yes","trial_2",8,"8","eight.wav","any_QUD",13.6845,56,"age2","any"
"691","2691","Yes","trial_2",8,"0","none.wav","any_QUD",13.6845,57,"age2","any"
"692","2096","No","trial_2",8,"8","all.wav","any_QUD",13.6845,58,"age2","any"
"693","3985","No","trial_2",8,"0","three.wav","any_QUD",13.6845,59,"age2","any"
"694","3228","Yes","trial_2",8,"2","summa.wav","any_QUD",13.6845,60,"age2","any"
"695","1679","No","trial_2",8,"13","summa.wav","any_QUD",13.6845,61,"age2","any"
"696","2900","No","trial_2",8,"5","all.wav","any_QUD",13.6845,62,"age2","any"
"697","12297","No","trial_2",8,"8","eight.wav","any_QUD",13.6845,63,"age2","any"
"698","2139","No","trial_2",8,"13","summa.wav","any_QUD",13.6845,64,"age2","any"
"699","2954","Yes","trial_2",8,"13","all.wav","any_QUD",13.6845,65,"age2","any"
"700","3174","Yes","trial_2",8,"0","none.wav","any_QUD",13.6845,66,"age2","any"
"701","3800","Yes","trial_2",8,"11","summa.wav","any_QUD",13.6845,67,"age2","any"
"702","4160","Yes","trial_2",8,"8","eight.wav","any_QUD",13.6845,68,"age2","any"
"703","2882","No","trial_2",8,"13","five.wav","any_QUD",13.6845,69,"age2","any"
"704","6363","No","trial_2",8,"2","none.wav","any_QUD",13.6845,70,"age2","any"
"705","2084","Yes","trial_2",8,"13","all.wav","any_QUD",13.6845,71,"age2","any"
"706","2698","No","trial_2",8,"5","nine.wav","any_QUD",13.6845,72,"age2","any"
"707","2110","No","trial_2",8,"13","summa.wav","any_QUD",13.6845,73,"age2","any"
"708","3517","No","trial_2",8,"13","summa.wav","any_QUD",13.6845,74,"age2","any"
"709","3587","Yes","trial_2",8,"11","all.wav","any_QUD",13.6845,75,"age2","any"
"710","6675","Yes","trial_2",8,"11","eleven.wav","any_QUD",13.6845,76,"age2","any"
"711","2292","Yes","trial_2",8,"2","twelve.wav","any_QUD",13.6845,77,"age2","any"
"712","1954","Yes","trial_2",8,"8","two.wav","any_QUD",13.6845,78,"age2","any"
"713","8141","Yes","trial_2",8,"0","all.wav","any_QUD",13.6845,79,"age2","any"
"714","2913","No","trial_2",8,"13","all.wav","any_QUD",13.6845,80,"age2","any"
"715","3579","Yes","trial_2",8,"5","five.wav","any_QUD",13.6845,81,"age2","any"
"716","2470","Yes","trial_2",8,"2","two.wav","any_QUD",13.6845,82,"age2","any"
"717","2879","Yes","trial_2",8,"0","summa.wav","any_QUD",13.6845,83,"age2","any"
"718","0","Jessica","bot_check",9,"Jessica","","any_QUD",16.04895,1,"age2","any"
"719","0","Four","audio_check",9,"","","any_QUD",16.04895,3,"age2","any"
"720","0","Jam","comprehension_check_1",9,"","","any_QUD",16.04895,4,"age2","any"
"721","6065","Yes","practice_trial",9,"13","none.wav","any_QUD",16.04895,6,"age2","any"
"722","3264","No","practice_trial",9,"13","all.wav","any_QUD",16.04895,7,"age2","any"
"723","3865","Yes","practice_trial",9,"0","all.wav","any_QUD",16.04895,8,"age2","any"
"724","7418","Yes","practice_trial",9,"0","none.wav","any_QUD",16.04895,9,"age2","any"
"725","3105","Yes","trial_1",9,"0","none.wav","any_QUD",16.04895,11,"age2","any"
"726","1770","No","trial_1",9,"8","none.wav","any_QUD",16.04895,12,"age2","any"
"727","3532","No","trial_1",9,"5","four.wav","any_QUD",16.04895,13,"age2","any"
"728","9062","No","trial_1",9,"2","two.wav","any_QUD",16.04895,14,"age2","any"
"729","2907","No","trial_1",9,"8","eight.wav","any_QUD",16.04895,15,"age2","any"
"730","2452","No","trial_1",9,"2","two.wav","any_QUD",16.04895,16,"age2","any"
"731","5301","Yes","trial_1",9,"13","summa.wav","any_QUD",16.04895,17,"age2","any"
"732","3382","No","trial_1",9,"13","all.wav","any_QUD",16.04895,18,"age2","any"
"733","3078","Yes","trial_1",9,"13","summa.wav","any_QUD",16.04895,19,"age2","any"
"734","10529","Yes","trial_1",9,"11","thirteen.wav","any_QUD",16.04895,20,"age2","any"
"735","3632","Yes","trial_1",9,"0","summa.wav","any_QUD",16.04895,21,"age2","any"
"736","4105","No","trial_1",9,"13","eight.wav","any_QUD",16.04895,22,"age2","any"
"737","1750","No","trial_1",9,"13","all.wav","any_QUD",16.04895,23,"age2","any"
"738","2419","Yes","trial_1",9,"0","five.wav","any_QUD",16.04895,24,"age2","any"
"739","4776","Yes","trial_1",9,"5","all.wav","any_QUD",16.04895,25,"age2","any"
"740","9186","Yes","trial_1",9,"8","eleven.wav","any_QUD",16.04895,26,"age2","any"
"741","4240","Yes","trial_1",9,"2","all.wav","any_QUD",16.04895,27,"age2","any"
"742","3626","No","trial_1",9,"8","summa.wav","any_QUD",16.04895,28,"age2","any"
"743","2473","Yes","trial_1",9,"13","all.wav","any_QUD",16.04895,29,"age2","any"
"744","2860","Yes","trial_1",9,"5","five.wav","any_QUD",16.04895,30,"age2","any"
"745","2462","No","trial_1",9,"13","summa.wav","any_QUD",16.04895,31,"age2","any"
"746","4867","No","trial_1",9,"0","all.wav","any_QUD",16.04895,32,"age2","any"
"747","1871","No","trial_1",9,"13","all.wav","any_QUD",16.04895,33,"age2","any"
"748","1902","No","trial_1",9,"2","two.wav","any_QUD",16.04895,34,"age2","any"
"749","13437","No","trial_1",9,"11","eleven.wav","any_QUD",16.04895,35,"age2","any"
"750","5421","Yes","trial_1",9,"8","eight.wav","any_QUD",16.04895,36,"age2","any"
"751","4374","No","trial_1",9,"5","ten.wav","any_QUD",16.04895,37,"age2","any"
"752","3444","No","trial_1",9,"11","none.wav","any_QUD",16.04895,38,"age2","any"
"753","1632","Yes","trial_1",9,"2","two.wav","any_QUD",16.04895,39,"age2","any"
"754","1953","No","trial_1",9,"11","all.wav","any_QUD",16.04895,40,"age2","any"
"755","1918","No","trial_1",9,"13","summa.wav","any_QUD",16.04895,41,"age2","any"
"756","1493","No","trial_1",9,"0","summa.wav","any_QUD",16.04895,42,"age2","any"
"757","4127","Yes","trial_1",9,"5","summa.wav","any_QUD",16.04895,43,"age2","any"
"758","2677","Yes","trial_1",9,"0","none.wav","any_QUD",16.04895,44,"age2","any"
"759","3074","No","trial_1",9,"0","eleven.wav","any_QUD",16.04895,45,"age2","any"
"760","3230","No","trial_1",9,"11","seven.wav","any_QUD",16.04895,46,"age2","any"
"761","0","Jam","comprehension_check_2",9,"","","any_QUD",16.04895,47,"age2","any"
"762","1833","Yes","trial_2",9,"5","five.wav","any_QUD",16.04895,48,"age2","any"
"763","3480","Yes","trial_2",9,"8","eight.wav","any_QUD",16.04895,49,"age2","any"
"764","3473","No","trial_2",9,"11","one.wav","any_QUD",16.04895,50,"age2","any"
"765","1883","No","trial_2",9,"13","summa.wav","any_QUD",16.04895,51,"age2","any"
"766","1748","No","trial_2",9,"13","none.wav","any_QUD",16.04895,52,"age2","any"
"767","1451","No","trial_2",9,"5","two.wav","any_QUD",16.04895,53,"age2","any"
"768","1813","Yes","trial_2",9,"13","all.wav","any_QUD",16.04895,54,"age2","any"
"769","4173","No","trial_2",9,"13","ten.wav","any_QUD",16.04895,55,"age2","any"
"770","3045","Yes","trial_2",9,"8","eight.wav","any_QUD",16.04895,56,"age2","any"
"771","1758","No","trial_2",9,"13","summa.wav","any_QUD",16.04895,57,"age2","any"
"772","3278","Yes","trial_2",9,"13","all.wav","any_QUD",16.04895,58,"age2","any"
"773","2157","No","trial_2",9,"0","three.wav","any_QUD",16.04895,59,"age2","any"
"774","3611","Yes","trial_2",9,"2","summa.wav","any_QUD",16.04895,60,"age2","any"
"775","2552","Yes","trial_2",9,"0","none.wav","any_QUD",16.04895,61,"age2","any"
"776","1824","No","trial_2",9,"8","all.wav","any_QUD",16.04895,62,"age2","any"
"777","4001","Yes","trial_2",9,"2","two.wav","any_QUD",16.04895,63,"age2","any"
"778","1982","No","trial_2",9,"0","summa.wav","any_QUD",16.04895,64,"age2","any"
"779","1545","No","trial_2",9,"5","all.wav","any_QUD",16.04895,65,"age2","any"
"780","3872","No","trial_2",9,"13","summa.wav","any_QUD",16.04895,66,"age2","any"
"781","1686","No","trial_2",9,"13","five.wav","any_QUD",16.04895,67,"age2","any"
"782","1522","No","trial_2",9,"8","two.wav","any_QUD",16.04895,68,"age2","any"
"783","2567","Yes","trial_2",9,"5","five.wav","any_QUD",16.04895,69,"age2","any"
"784","1697","No","trial_2",9,"2","twelve.wav","any_QUD",16.04895,70,"age2","any"
"785","3148","No","trial_2",9,"0","all.wav","any_QUD",16.04895,71,"age2","any"
"786","6287","Yes","trial_2",9,"11","eleven.wav","any_QUD",16.04895,72,"age2","any"
"787","12573","Yes","trial_2",9,"2","two.wav","any_QUD",16.04895,73,"age2","any"
"788","1689","No","trial_2",9,"5","nine.wav","any_QUD",16.04895,74,"age2","any"
"789","1302","Yes","trial_2",9,"13","all.wav","any_QUD",16.04895,75,"age2","any"
"790","1369","No","trial_2",9,"13","summa.wav","any_QUD",16.04895,76,"age2","any"
"791","1606","No","trial_2",9,"11","all.wav","any_QUD",16.04895,77,"age2","any"
"792","2737","Yes","trial_2",9,"11","summa.wav","any_QUD",16.04895,78,"age2","any"
"793","1610","No","trial_2",9,"0","summa.wav","any_QUD",16.04895,79,"age2","any"
"794","1303","Yes","trial_2",9,"13","all.wav","any_QUD",16.04895,80,"age2","any"
"795","3268","Yes","trial_2",9,"0","none.wav","any_QUD",16.04895,81,"age2","any"
"796","3438","No","trial_2",9,"8","eight.wav","any_QUD",16.04895,82,"age2","any"
"797","2657","No","trial_2",9,"2","none.wav","any_QUD",16.04895,83,"age2","any"
"798","0","Sarah","bot_check",10,"Sarah","","no_QUD",7.88486666666667,1,"age2","no"
"799","0","Four","audio_check",10,"","","no_QUD",7.88486666666667,3,"age2","no"
"800","2062","No","practice_trial",10,"13","none.wav","no_QUD",7.88486666666667,6,"age2","no"
"801","1932","Yes","practice_trial",10,"13","all.wav","no_QUD",7.88486666666667,7,"age2","no"
"802","2079","Yes","practice_trial",10,"0","all.wav","no_QUD",7.88486666666667,8,"age2","no"
"803","3097","No","practice_trial",10,"0","none.wav","no_QUD",7.88486666666667,9,"age2","no"
"804","1962","No","trial_1",10,"0","none.wav","no_QUD",7.88486666666667,11,"age2","no"
"805","2255","Yes","trial_1",10,"2","two.wav","no_QUD",7.88486666666667,12,"age2","no"
"806","2064","Yes","trial_1",10,"8","summa.wav","no_QUD",7.88486666666667,13,"age2","no"
"807","2155","Yes","trial_1",10,"2","two.wav","no_QUD",7.88486666666667,14,"age2","no"
"808","4720","No","trial_1",10,"11","thirteen.wav","no_QUD",7.88486666666667,15,"age2","no"
"809","2852","No","trial_1",10,"13","summa.wav","no_QUD",7.88486666666667,16,"age2","no"
"810","2477","No","trial_1",10,"13","eight.wav","no_QUD",7.88486666666667,17,"age2","no"
"811","1896","No","trial_1",10,"5","all.wav","no_QUD",7.88486666666667,18,"age2","no"
"812","1920","No","trial_1",10,"0","five.wav","no_QUD",7.88486666666667,19,"age2","no"
"813","1939","No","trial_1",10,"8","none.wav","no_QUD",7.88486666666667,20,"age2","no"
"814","2959","Yes","trial_1",10,"8","eight.wav","no_QUD",7.88486666666667,21,"age2","no"
"815","2355","No","trial_1",10,"13","summa.wav","no_QUD",7.88486666666667,22,"age2","no"
"816","1706","Yes","trial_1",10,"13","all.wav","no_QUD",7.88486666666667,23,"age2","no"
"817","2070","No","trial_1",10,"8","eleven.wav","no_QUD",7.88486666666667,24,"age2","no"
"818","2181","No","trial_1",10,"0","summa.wav","no_QUD",7.88486666666667,25,"age2","no"
"819","1532","Yes","trial_1",10,"13","all.wav","no_QUD",7.88486666666667,26,"age2","no"
"820","2043","No","trial_1",10,"5","four.wav","no_QUD",7.88486666666667,27,"age2","no"
"821","1938","No","trial_1",10,"2","all.wav","no_QUD",7.88486666666667,28,"age2","no"
"822","1925","Yes","trial_1",10,"5","five.wav","no_QUD",7.88486666666667,29,"age2","no"
"823","2004","No","trial_1",10,"11","seven.wav","no_QUD",7.88486666666667,30,"age2","no"
"824","1810","Yes","trial_1",10,"13","all.wav","no_QUD",7.88486666666667,31,"age2","no"
"825","1856","No","trial_1",10,"13","summa.wav","no_QUD",7.88486666666667,32,"age2","no"
"826","1988","Yes","trial_1",10,"5","summa.wav","no_QUD",7.88486666666667,33,"age2","no"
"827","5540","Yes","trial_1",10,"11","eleven.wav","no_QUD",7.88486666666667,34,"age2","no"
"828","1950","No","trial_1",10,"0","all.wav","no_QUD",7.88486666666667,35,"age2","no"
"829","1941","No","trial_1",10,"11","none.wav","no_QUD",7.88486666666667,36,"age2","no"
"830","1774","No","trial_1",10,"11","all.wav","no_QUD",7.88486666666667,37,"age2","no"
"831","1774","Yes","trial_1",10,"0","none.wav","no_QUD",7.88486666666667,38,"age2","no"
"832","1473","No","trial_1",10,"0","eleven.wav","no_QUD",7.88486666666667,39,"age2","no"
"833","1253","Yes","trial_1",10,"13","all.wav","no_QUD",7.88486666666667,40,"age2","no"
"834","1375","No","trial_1",10,"13","summa.wav","no_QUD",7.88486666666667,41,"age2","no"
"835","2586","Yes","trial_1",10,"8","eight.wav","no_QUD",7.88486666666667,42,"age2","no"
"836","1370","Yes","trial_1",10,"2","two.wav","no_QUD",7.88486666666667,43,"age2","no"
"837","1272","Yes","trial_1",10,"2","two.wav","no_QUD",7.88486666666667,44,"age2","no"
"838","1136","No","trial_1",10,"0","summa.wav","no_QUD",7.88486666666667,45,"age2","no"
"839","1297","No","trial_1",10,"5","ten.wav","no_QUD",7.88486666666667,46,"age2","no"
"840","1212","Yes","trial_2",10,"0","none.wav","no_QUD",7.88486666666667,47,"age2","no"
"841","1265","Yes","trial_2",10,"2","two.wav","no_QUD",7.88486666666667,48,"age2","no"
"842","1214","No","trial_2",10,"13","summa.wav","no_QUD",7.88486666666667,49,"age2","no"
"843","1256","No","trial_2",10,"5","all.wav","no_QUD",7.88486666666667,50,"age2","no"
"844","1239","No","trial_2",10,"2","summa.wav","no_QUD",7.88486666666667,51,"age2","no"
"845","1423","No","trial_2",10,"5","two.wav","no_QUD",7.88486666666667,52,"age2","no"
"846","1356","No","trial_2",10,"8","all.wav","no_QUD",7.88486666666667,53,"age2","no"
"847","2524","Yes","trial_2",10,"8","eight.wav","no_QUD",7.88486666666667,54,"age2","no"
"848","1181","Yes","trial_2",10,"5","five.wav","no_QUD",7.88486666666667,55,"age2","no"
"849","1236","Yes","trial_2",10,"13","all.wav","no_QUD",7.88486666666667,56,"age2","no"
"850","1446","No","trial_2",10,"0","three.wav","no_QUD",7.88486666666667,57,"age2","no"
"851","1500","No","trial_2",10,"0","summa.wav","no_QUD",7.88486666666667,58,"age2","no"
"852","2611","Yes","trial_2",10,"8","eight.wav","no_QUD",7.88486666666667,59,"age2","no"
"853","2144","No","trial_2",10,"13","ten.wav","no_QUD",7.88486666666667,60,"age2","no"
"854","1199","Yes","trial_2",10,"13","all.wav","no_QUD",7.88486666666667,61,"age2","no"
"855","1321","No","trial_2",10,"13","none.wav","no_QUD",7.88486666666667,62,"age2","no"
"856","2099","No","trial_2",10,"13","summa.wav","no_QUD",7.88486666666667,63,"age2","no"
"857","1565","No","trial_2",10,"11","one.wav","no_QUD",7.88486666666667,64,"age2","no"
"858","1110","No","trial_2",10,"2","none.wav","no_QUD",7.88486666666667,65,"age2","no"
"859","1122","Yes","trial_2",10,"0","none.wav","no_QUD",7.88486666666667,66,"age2","no"
"860","1337","Yes","trial_2",10,"2","two.wav","no_QUD",7.88486666666667,67,"age2","no"
"861","1430","Yes","trial_2",10,"8","eight.wav","no_QUD",7.88486666666667,68,"age2","no"
"862","1950","Yes","trial_2",10,"11","summa.wav","no_QUD",7.88486666666667,69,"age2","no"
"863","4973","Yes","trial_2",10,"11","eleven.wav","no_QUD",7.88486666666667,70,"age2","no"
"864","1543","No","trial_2",10,"13","summa.wav","no_QUD",7.88486666666667,71,"age2","no"
"865","1463","No","trial_2",10,"11","all.wav","no_QUD",7.88486666666667,72,"age2","no"
"866","1269","Yes","trial_2",10,"13","all.wav","no_QUD",7.88486666666667,73,"age2","no"
"867","1174","Yes","trial_2",10,"5","five.wav","no_QUD",7.88486666666667,74,"age2","no"
"868","1549","No","trial_2",10,"8","two.wav","no_QUD",7.88486666666667,75,"age2","no"
"869","1279","No","trial_2",10,"0","all.wav","no_QUD",7.88486666666667,76,"age2","no"
"870","1265","No","trial_2",10,"13","five.wav","no_QUD",7.88486666666667,77,"age2","no"
"871","1057","Yes","trial_2",10,"13","all.wav","no_QUD",7.88486666666667,78,"age2","no"
"872","1389","No","trial_2",10,"0","summa.wav","no_QUD",7.88486666666667,79,"age2","no"
"873","1255","No","trial_2",10,"13","summa.wav","no_QUD",7.88486666666667,80,"age2","no"
"874","1390","No","trial_2",10,"2","twelve.wav","no_QUD",7.88486666666667,81,"age2","no"
"875","1277","No","trial_2",10,"5","nine.wav","no_QUD",7.88486666666667,82,"age2","no"
"876","0","Sarah","bot_check",11,"Sarah","","no_QUD",15.1566166666667,1,"age2","no"
"877","0","Four","audio_check",11,"","","no_QUD",15.1566166666667,3,"age2","no"
"878","2622","No","practice_trial",11,"13","none.wav","no_QUD",15.1566166666667,6,"age2","no"
"879","2194","Yes","practice_trial",11,"13","all.wav","no_QUD",15.1566166666667,7,"age2","no"
"880","2099","No","practice_trial",11,"0","all.wav","no_QUD",15.1566166666667,8,"age2","no"
"881","2256","Yes","practice_trial",11,"0","none.wav","no_QUD",15.1566166666667,9,"age2","no"
"882","2145","Yes","trial_1",11,"13","all.wav","no_QUD",15.1566166666667,11,"age2","no"
"883","2281","Yes","trial_1",11,"2","two.wav","no_QUD",15.1566166666667,12,"age2","no"
"884","2274","Yes","trial_1",11,"13","all.wav","no_QUD",15.1566166666667,13,"age2","no"
"885","2161","No","trial_1",11,"13","summa.wav","no_QUD",15.1566166666667,14,"age2","no"
"886","2188","No","trial_1",11,"0","five.wav","no_QUD",15.1566166666667,15,"age2","no"
"887","2146","Yes","trial_1",11,"2","two.wav","no_QUD",15.1566166666667,16,"age2","no"
"888","2037","No","trial_1",11,"8","none.wav","no_QUD",15.1566166666667,17,"age2","no"
"889","2212","Yes","trial_1",11,"0","none.wav","no_QUD",15.1566166666667,18,"age2","no"
"890","5612","No","trial_1",11,"11","thirteen.wav","no_QUD",15.1566166666667,19,"age2","no"
"891","2355","No","trial_1",11,"8","eleven.wav","no_QUD",15.1566166666667,20,"age2","no"
"892","3613","No","trial_1",11,"13","summa.wav","no_QUD",15.1566166666667,21,"age2","no"
"893","1994","Yes","trial_1",11,"8","eight.wav","no_QUD",15.1566166666667,22,"age2","no"
"894","2062","No","trial_1",11,"5","four.wav","no_QUD",15.1566166666667,23,"age2","no"
"895","1983","No","trial_1",11,"5","all.wav","no_QUD",15.1566166666667,24,"age2","no"
"896","3755","No","trial_1",11,"13","eight.wav","no_QUD",15.1566166666667,25,"age2","no"
"897","2448","Yes","trial_1",11,"8","summa.wav","no_QUD",15.1566166666667,26,"age2","no"
"898","2239","No","trial_1",11,"0","summa.wav","no_QUD",15.1566166666667,27,"age2","no"
"899","2011","No","trial_1",11,"2","all.wav","no_QUD",15.1566166666667,28,"age2","no"
"900","1828","Yes","trial_1",11,"13","all.wav","no_QUD",15.1566166666667,29,"age2","no"
"901","1988","No","trial_1",11,"11","all.wav","no_QUD",15.1566166666667,30,"age2","no"
"902","2024","Yes","trial_1",11,"5","five.wav","no_QUD",15.1566166666667,31,"age2","no"
"903","4399","Yes","trial_1",11,"11","eleven.wav","no_QUD",15.1566166666667,32,"age2","no"
"904","2096","No","trial_1",11,"11","none.wav","no_QUD",15.1566166666667,33,"age2","no"
"905","2246","No","trial_1",11,"0","summa.wav","no_QUD",15.1566166666667,34,"age2","no"
"906","1986","Yes","trial_1",11,"13","all.wav","no_QUD",15.1566166666667,35,"age2","no"
