"","image","Answer.condition","workerid","Answer.time_in_minutes","audio","rawRT","key","slide_number","slide_type"
"14387","13","any_QUD",178,12.6501333333333,"all.wav","4004","Late",7,"practice_trial"
"14388","0","any_QUD",178,12.6501333333333,"all.wav","4003","Late",8,"practice_trial"
"14389","0","any_QUD",178,12.6501333333333,"none.wav","1881","Yes",9,"practice_trial"
"14390","2","any_QUD",178,12.6501333333333,"all.wav","2530","No",11,"trial_1"
"14391","2","any_QUD",178,12.6501333333333,"two.wav","1753","Yes",12,"trial_1"
"14392","13","any_QUD",178,12.6501333333333,"all.wav","1737","Yes",13,"trial_1"
"14393","2","any_QUD",178,12.6501333333333,"two.wav","1784","Yes",14,"trial_1"
"14394","13","any_QUD",178,12.6501333333333,"summa.wav","2317","No",15,"trial_1"
"14395","8","any_QUD",178,12.6501333333333,"none.wav","4004","Late",16,"trial_1"
"14396","5","any_QUD",178,12.6501333333333,"all.wav","1767","No",17,"trial_1"
"14397","0","any_QUD",178,12.6501333333333,"five.wav","1608","No",18,"trial_1"
"14398","13","any_QUD",178,12.6501333333333,"eight.wav","1330","No",19,"trial_1"
"14399","5","any_QUD",178,12.6501333333333,"four.wav","1941","No",20,"trial_1"
"14400","8","any_QUD",178,12.6501333333333,"thirteen.wav","1875","No",21,"trial_1"
"14401","0","any_QUD",178,12.6501333333333,"summa.wav","1560","No",22,"trial_1"
"14402","8","any_QUD",178,12.6501333333333,"eleven.wav","1907","No",23,"trial_1"
"14403","0","any_QUD",178,12.6501333333333,"none.wav","1372","Yes",24,"trial_1"
"14404","13","any_QUD",178,12.6501333333333,"summa.wav","1543","No",25,"trial_1"
"14405","8","any_QUD",178,12.6501333333333,"summa.wav","2173","Yes",26,"trial_1"
"14406","13","any_QUD",178,12.6501333333333,"all.wav","1396","Yes",27,"trial_1"
"14407","8","any_QUD",178,12.6501333333333,"eight.wav","2796","Yes",28,"trial_1"
"14408","8","any_QUD",178,12.6501333333333,"eight.wav","1503","Yes",29,"trial_1"
"14409","0","any_QUD",178,12.6501333333333,"eleven.wav","1739","No",30,"trial_1"
"14410","13","any_QUD",178,12.6501333333333,"all.wav","1930","Yes",31,"trial_1"
"14411","5","any_QUD",178,12.6501333333333,"five.wav","1502","Yes",32,"trial_1"
"14412","0","any_QUD",178,12.6501333333333,"all.wav","1639","No",33,"trial_1"
"14413","0","any_QUD",178,12.6501333333333,"summa.wav","1336","No",34,"trial_1"
"14414","5","any_QUD",178,12.6501333333333,"summa.wav","1718","Yes",35,"trial_1"
"14415","0","any_QUD",178,12.6501333333333,"none.wav","1340","Yes",36,"trial_1"
"14416","5","any_QUD",178,12.6501333333333,"ten.wav","1613","No",37,"trial_1"
"14417","13","any_QUD",178,12.6501333333333,"summa.wav","2053","No",38,"trial_1"
"14418","11","any_QUD",178,12.6501333333333,"eleven.wav","2929","Yes",39,"trial_1"
"14419","13","any_QUD",178,12.6501333333333,"summa.wav","1392","No",40,"trial_1"
"14420","0","any_QUD",178,12.6501333333333,"none.wav","1271","Yes",41,"trial_1"
"14421","2","any_QUD",178,12.6501333333333,"two.wav","1520","Yes",42,"trial_1"
"14422","11","any_QUD",178,12.6501333333333,"all.wav","1653","No",43,"trial_1"
"14423","13","any_QUD",178,12.6501333333333,"all.wav","1459","Yes",44,"trial_1"
"14424","11","any_QUD",178,12.6501333333333,"seven.wav","2053","No",45,"trial_1"
"14425","2","any_QUD",178,12.6501333333333,"two.wav","1300","Yes",46,"trial_1"
"14426","","any_QUD",178,12.6501333333333,"","0","Jam",47,"comprehension_check_2"
"14427","8","any_QUD",178,12.6501333333333,"all.wav","1660","No",48,"trial_2"
"14428","0","any_QUD",178,12.6501333333333,"none.wav","1480","Yes",49,"trial_2"
"14429","8","any_QUD",178,12.6501333333333,"eight.wav","1250","Yes",50,"trial_2"
"14430","13","any_QUD",178,12.6501333333333,"all.wav","1171","Yes",51,"trial_2"
"14431","2","any_QUD",178,12.6501333333333,"two.wav","1133","Yes",52,"trial_2"
"14432","0","any_QUD",178,12.6501333333333,"three.wav","1541","No",53,"trial_2"
"14433","13","any_QUD",178,12.6501333333333,"summa.wav","1698","No",54,"trial_2"
"14434","13","any_QUD",178,12.6501333333333,"ten.wav","1928","No",55,"trial_2"
"14435","13","any_QUD",178,12.6501333333333,"none.wav","1365","No",56,"trial_2"
"14436","5","any_QUD",178,12.6501333333333,"five.wav","1341","Yes",57,"trial_2"
"14437","2","any_QUD",178,12.6501333333333,"summa.wav","2429","Yes",58,"trial_2"
"14438","13","any_QUD",178,12.6501333333333,"all.wav","1122","Yes",59,"trial_2"
"14439","11","any_QUD",178,12.6501333333333,"one.wav","1630","No",60,"trial_2"
"14440","5","any_QUD",178,12.6501333333333,"all.wav","1790","No",61,"trial_2"
"14441","0","any_QUD",178,12.6501333333333,"summa.wav","1408","No",62,"trial_2"
"14442","5","any_QUD",178,12.6501333333333,"two.wav","1865","No",63,"trial_2"
"14443","8","any_QUD",178,12.6501333333333,"eight.wav","1283","Yes",64,"trial_2"
"14444","13","any_QUD",178,12.6501333333333,"summa.wav","1249","No",65,"trial_2"
"14445","2","any_QUD",178,12.6501333333333,"two.wav","1081","Yes",66,"trial_2"
"14446","13","any_QUD",178,12.6501333333333,"all.wav","1090","Yes",67,"trial_2"
"14447","13","any_QUD",178,12.6501333333333,"all.wav","1108","Yes",68,"trial_2"
"14448","8","any_QUD",178,12.6501333333333,"two.wav","1651","No",69,"trial_2"
"14449","2","any_QUD",178,12.6501333333333,"twelve.wav","1617","No",70,"trial_2"
"14450","13","any_QUD",178,12.6501333333333,"summa.wav","1299","No",71,"trial_2"
"14451","5","any_QUD",178,12.6501333333333,"nine.wav","1648","No",72,"trial_2"
"14452","11","any_QUD",178,12.6501333333333,"summa.wav","2572","Yes",73,"trial_2"
"14453","0","any_QUD",178,12.6501333333333,"summa.wav","1762","No",74,"trial_2"
"14454","13","any_QUD",178,12.6501333333333,"summa.wav","1342","No",75,"trial_2"
"14455","2","any_QUD",178,12.6501333333333,"none.wav","1614","No",76,"trial_2"
"14456","8","any_QUD",178,12.6501333333333,"eight.wav","1654","Yes",77,"trial_2"
"14457","13","any_QUD",178,12.6501333333333,"five.wav","1451","No",78,"trial_2"
"14458","11","any_QUD",178,12.6501333333333,"all.wav","1862","No",79,"trial_2"
"14459","11","any_QUD",178,12.6501333333333,"eleven.wav","3145","Yes",80,"trial_2"
"14460","0","any_QUD",178,12.6501333333333,"all.wav","1292","No",81,"trial_2"
"14461","5","any_QUD",178,12.6501333333333,"five.wav","1337","Yes",82,"trial_2"
"14462","0","any_QUD",178,12.6501333333333,"none.wav","1350","Yes",83,"trial_2"
"14463","Sarah","any_QUD",179,8.94805,"","0","Sarah",1,"bot_check"
"14464","","any_QUD",179,8.94805,"","0","Four",3,"audio_check"
"14465","","any_QUD",179,8.94805,"","0","Jam",4,"comprehension_check_1"
"14466","13","any_QUD",179,8.94805,"none.wav","4002","Late",6,"practice_trial"
"14467","13","any_QUD",179,8.94805,"all.wav","1582053860274","No",7,"practice_trial"
"14468","0","any_QUD",179,8.94805,"all.wav","2257","Yes",8,"practice_trial"
"14469","0","any_QUD",179,8.94805,"none.wav","2732","No",9,"practice_trial"
"14470","0","any_QUD",179,8.94805,"none.wav","2076","Yes",11,"trial_1"
"14471","13","any_QUD",179,8.94805,"summa.wav","2408","No",12,"trial_1"
"14472","5","any_QUD",179,8.94805,"all.wav","1788","Yes",13,"trial_1"
"14473","0","any_QUD",179,8.94805,"summa.wav","1983","No",14,"trial_1"
"14474","2","any_QUD",179,8.94805,"all.wav","2434","No",15,"trial_1"
"14475","13","any_QUD",179,8.94805,"all.wav","2433","Yes",16,"trial_1"
"14476","8","any_QUD",179,8.94805,"thirteen.wav","2466","Yes",17,"trial_1"
"14477","2","any_QUD",179,8.94805,"two.wav","2194","Yes",18,"trial_1"
"14478","0","any_QUD",179,8.94805,"five.wav","1968","No",19,"trial_1"
"14479","8","any_QUD",179,8.94805,"eight.wav","2615","Yes",20,"trial_1"
"14480","8","any_QUD",179,8.94805,"eleven.wav","2052","No",21,"trial_1"
"14481","5","any_QUD",179,8.94805,"four.wav","2300","No",22,"trial_1"
"14482","8","any_QUD",179,8.94805,"summa.wav","2007","Yes",23,"trial_1"
"14483","13","any_QUD",179,8.94805,"summa.wav","2209","No",24,"trial_1"
"14484","2","any_QUD",179,8.94805,"two.wav","1692","Yes",25,"trial_1"
"14485","13","any_QUD",179,8.94805,"eight.wav","2412","No",26,"trial_1"
"14486","8","any_QUD",179,8.94805,"none.wav","1804","No",27,"trial_1"
"14487","13","any_QUD",179,8.94805,"all.wav","1735","Yes",28,"trial_1"
"14488","13","any_QUD",179,8.94805,"all.wav","1694","Yes",29,"trial_1"
"14489","11","any_QUD",179,8.94805,"all.wav","1762","No",30,"trial_1"
"14490","13","any_QUD",179,8.94805,"all.wav","1626","Yes",31,"trial_1"
"14491","0","any_QUD",179,8.94805,"all.wav","1690","No",32,"trial_1"
"14492","2","any_QUD",179,8.94805,"two.wav","1943","Yes",33,"trial_1"
"14493","0","any_QUD",179,8.94805,"none.wav","1805","Yes",34,"trial_1"
"14494","0","any_QUD",179,8.94805,"none.wav","1555","Yes",35,"trial_1"
"14495","13","any_QUD",179,8.94805,"summa.wav","2232","No",36,"trial_1"
"14496","5","any_QUD",179,8.94805,"five.wav","1738","Yes",37,"trial_1"
"14497","8","any_QUD",179,8.94805,"eight.wav","2729","Yes",38,"trial_1"
"14498","11","any_QUD",179,8.94805,"seven.wav","1920","Yes",39,"trial_1"
"14499","0","any_QUD",179,8.94805,"eleven.wav","2027","No",40,"trial_1"
"14500","2","any_QUD",179,8.94805,"two.wav","1601","Yes",41,"trial_1"
"14501","5","any_QUD",179,8.94805,"summa.wav","1737","Yes",42,"trial_1"
"14502","5","any_QUD",179,8.94805,"ten.wav","1760","No",43,"trial_1"
"14503","11","any_QUD",179,8.94805,"eleven.wav","3154","Yes",44,"trial_1"
"14504","13","any_QUD",179,8.94805,"summa.wav","2075","No",45,"trial_1"
"14505","0","any_QUD",179,8.94805,"summa.wav","1964","No",46,"trial_1"
"14506","","any_QUD",179,8.94805,"","0","Jam",47,"comprehension_check_2"
"14507","11","any_QUD",179,8.94805,"one.wav","1846","No",48,"trial_2"
"14508","5","any_QUD",179,8.94805,"two.wav","1670","No",49,"trial_2"
"14509","2","any_QUD",179,8.94805,"two.wav","1491","Yes",50,"trial_2"
"14510","5","any_QUD",179,8.94805,"all.wav","1333","No",51,"trial_2"
"14511","13","any_QUD",179,8.94805,"summa.wav","1782","No",52,"trial_2"
"14512","2","any_QUD",179,8.94805,"summa.wav","1462","No",53,"trial_2"
"14513","13","any_QUD",179,8.94805,"ten.wav","3564","No",54,"trial_2"
"14514","8","any_QUD",179,8.94805,"all.wav","1962","No",55,"trial_2"
"14515","0","any_QUD",179,8.94805,"none.wav","1758","Yes",56,"trial_2"
"14516","13","any_QUD",179,8.94805,"summa.wav","1805","No",57,"trial_2"
"14517","13","any_QUD",179,8.94805,"none.wav","1762","No",58,"trial_2"
"14518","0","any_QUD",179,8.94805,"summa.wav","1690","No",59,"trial_2"
"14519","0","any_QUD",179,8.94805,"three.wav","1760","No",60,"trial_2"
"14520","8","any_QUD",179,8.94805,"eight.wav","2343","Yes",61,"trial_2"
"14521","5","any_QUD",179,8.94805,"five.wav","2164","Yes",62,"trial_2"
"14522","13","any_QUD",179,8.94805,"all.wav","1329","No",63,"trial_2"
"14523","13","any_QUD",179,8.94805,"all.wav","1285","No",64,"trial_2"
"14524","8","any_QUD",179,8.94805,"eight.wav","1805","Yes",65,"trial_2"
"14525","2","any_QUD",179,8.94805,"two.wav","1264","Yes",66,"trial_2"
"14526","0","any_QUD",179,8.94805,"all.wav","1601","No",67,"trial_2"
"14527","0","any_QUD",179,8.94805,"none.wav","1829","Yes",68,"trial_2"
"14528","0","any_QUD",179,8.94805,"summa.wav","1763","No",69,"trial_2"
"14529","11","any_QUD",179,8.94805,"all.wav","1553","No",70,"trial_2"
"14530","5","any_QUD",179,8.94805,"nine.wav","1514","No",71,"trial_2"
"14531","13","any_QUD",179,8.94805,"summa.wav","1352","No",72,"trial_2"
"14532","11","any_QUD",179,8.94805,"eleven.wav","2704","Yes",73,"trial_2"
"14533","13","any_QUD",179,8.94805,"five.wav","1667","No",74,"trial_2"
"14534","8","any_QUD",179,8.94805,"eight.wav","3039","No",75,"trial_2"
"14535","5","any_QUD",179,8.94805,"five.wav","2456","Yes",76,"trial_2"
"14536","13","any_QUD",179,8.94805,"all.wav","1334","No",77,"trial_2"
"14537","11","any_QUD",179,8.94805,"summa.wav","1985","Yes",78,"trial_2"
"14538","8","any_QUD",179,8.94805,"two.wav","2569","No",79,"trial_2"
"14539","2","any_QUD",179,8.94805,"twelve.wav","1737","No",80,"trial_2"
"14540","13","any_QUD",179,8.94805,"summa.wav","1644","No",81,"trial_2"
"14541","2","any_QUD",179,8.94805,"none.wav","1647","No",82,"trial_2"
"14542","13","any_QUD",179,8.94805,"all.wav","1961","Yes",83,"trial_2"
"14543","Patricia","any_QUD",180,9.0989,"","0","Patricia",1,"bot_check"
"14544","","any_QUD",180,9.0989,"","0","Four",3,"audio_check"
"14545","","any_QUD",180,9.0989,"","0","Jam",4,"comprehension_check_1"
"14546","13","any_QUD",180,9.0989,"none.wav","2707","Yes",6,"practice_trial"
"14547","13","any_QUD",180,9.0989,"all.wav","2207","Yes",7,"practice_trial"
"14548","0","any_QUD",180,9.0989,"all.wav","2054","Yes",8,"practice_trial"
"14549","0","any_QUD",180,9.0989,"none.wav","2153","Yes",9,"practice_trial"
"14550","8","any_QUD",180,9.0989,"none.wav","1505","Yes",11,"trial_1"
"14551","13","any_QUD",180,9.0989,"all.wav","2366","No",12,"trial_1"
"14552","5","any_QUD",180,9.0989,"all.wav","1777","No",13,"trial_1"
"14553","8","any_QUD",180,9.0989,"eleven.wav","2380","No",14,"trial_1"
"14554","0","any_QUD",180,9.0989,"five.wav","1808","No",15,"trial_1"
"14555","5","any_QUD",180,9.0989,"four.wav","1769","No",16,"trial_1"
"14556","2","any_QUD",180,9.0989,"two.wav","1455","No",17,"trial_1"
"14557","8","any_QUD",180,9.0989,"summa.wav","1678","No",18,"trial_1"
"14558","8","any_QUD",180,9.0989,"thirteen.wav","1783","Yes",19,"trial_1"
"14559","13","any_QUD",180,9.0989,"eight.wav","1987","Yes",20,"trial_1"
"14560","2","any_QUD",180,9.0989,"two.wav","1466","No",21,"trial_1"
"14561","0","any_QUD",180,9.0989,"none.wav","1538","No",22,"trial_1"
"14562","13","any_QUD",180,9.0989,"summa.wav","1546","No",23,"trial_1"
"14563","13","any_QUD",180,9.0989,"summa.wav","1619","No",24,"trial_1"
"14564","8","any_QUD",180,9.0989,"eight.wav","2588","Yes",25,"trial_1"
"14565","0","any_QUD",180,9.0989,"summa.wav","1464","Yes",26,"trial_1"
"14566","13","any_QUD",180,9.0989,"all.wav","1108","No",27,"trial_1"
"14567","2","any_QUD",180,9.0989,"all.wav","1274","Yes",28,"trial_1"
"14568","0","any_QUD",180,9.0989,"all.wav","1744","Yes",29,"trial_1"
"14569","8","any_QUD",180,9.0989,"eight.wav","3031","No",30,"trial_1"
"14570","5","any_QUD",180,9.0989,"five.wav","1083","No",31,"trial_1"
"14571","2","any_QUD",180,9.0989,"two.wav","1134","No",32,"trial_1"
"14572","13","any_QUD",180,9.0989,"summa.wav","1845","No",33,"trial_1"
"14573","11","any_QUD",180,9.0989,"seven.wav","1933","Yes",34,"trial_1"
"14574","5","any_QUD",180,9.0989,"ten.wav","1216","Yes",35,"trial_1"
"14575","0","any_QUD",180,9.0989,"eleven.wav","1597","Yes",36,"trial_1"
"14576","11","any_QUD",180,9.0989,"all.wav","1422","Yes",37,"trial_1"
"14577","13","any_QUD",180,9.0989,"all.wav","1063","No",38,"trial_1"
"14578","0","any_QUD",180,9.0989,"none.wav","1440","No",39,"trial_1"
"14579","0","any_QUD",180,9.0989,"summa.wav","1152","Yes",40,"trial_1"
"14580","11","any_QUD",180,9.0989,"eleven.wav","1556","Yes",41,"trial_1"
"14581","13","any_QUD",180,9.0989,"all.wav","1433","No",42,"trial_1"
"14582","5","any_QUD",180,9.0989,"summa.wav","1468","No",43,"trial_1"
"14583","0","any_QUD",180,9.0989,"none.wav","1497","No",44,"trial_1"
"14584","13","any_QUD",180,9.0989,"summa.wav","2278","No",45,"trial_1"
"14585","2","any_QUD",180,9.0989,"two.wav","1972","No",46,"trial_1"
"14586","","any_QUD",180,9.0989,"","0","Jam",47,"comprehension_check_2"
"14587","13","any_QUD",180,9.0989,"all.wav","1265","No",48,"trial_2"
"14588","13","any_QUD",180,9.0989,"none.wav","1216","Yes",49,"trial_2"
"14589","11","any_QUD",180,9.0989,"one.wav","1572","Yes",50,"trial_2"
"14590","13","any_QUD",180,9.0989,"all.wav","1542","No",51,"trial_2"
"14591","13","any_QUD",180,9.0989,"ten.wav","3427","Yes",52,"trial_2"
"14592","0","any_QUD",180,9.0989,"summa.wav","1395","Yes",53,"trial_2"
"14593","5","any_QUD",180,9.0989,"two.wav","1227","Yes",54,"trial_2"
"14594","8","any_QUD",180,9.0989,"all.wav","1085","Yes",55,"trial_2"
"14595","5","any_QUD",180,9.0989,"five.wav","1030","No",56,"trial_2"
"14596","8","any_QUD",180,9.0989,"eight.wav","1423","Yes",57,"trial_2"
"14597","2","any_QUD",180,9.0989,"two.wav","1160","No",58,"trial_2"
"14598","0","any_QUD",180,9.0989,"none.wav","1357","No",59,"trial_2"
"14599","13","any_QUD",180,9.0989,"summa.wav","1940","No",60,"trial_2"
"14600","2","any_QUD",180,9.0989,"summa.wav","1468","No",61,"trial_2"
"14601","5","any_QUD",180,9.0989,"all.wav","1108","Yes",62,"trial_2"
"14602","0","any_QUD",180,9.0989,"three.wav","1265","Yes",63,"trial_2"
"14603","8","any_QUD",180,9.0989,"eight.wav","1311","Yes",64,"trial_2"
"14604","13","any_QUD",180,9.0989,"summa.wav","1394","No",65,"trial_2"
"14605","0","any_QUD",180,9.0989,"summa.wav","1238","Yes",66,"trial_2"
"14606","13","any_QUD",180,9.0989,"five.wav","1562","Yes",67,"trial_2"
"14607","11","any_QUD",180,9.0989,"eleven.wav","1597","Yes",68,"trial_2"
"14608","11","any_QUD",180,9.0989,"summa.wav","1401","No",69,"trial_2"
"14609","5","any_QUD",180,9.0989,"nine.wav","1274","Yes",70,"trial_2"
"14610","2","any_QUD",180,9.0989,"none.wav","1237","Yes",71,"trial_2"
"14611","2","any_QUD",180,9.0989,"two.wav","1332","No",72,"trial_2"
"14612","0","any_QUD",180,9.0989,"all.wav","1198","Yes",73,"trial_2"
"14613","13","any_QUD",180,9.0989,"all.wav","1216","No",74,"trial_2"
"14614","0","any_QUD",180,9.0989,"none.wav","1304","No",75,"trial_2"
"14615","2","any_QUD",180,9.0989,"twelve.wav","1298","Yes",76,"trial_2"
"14616","8","any_QUD",180,9.0989,"two.wav","1307","Yes",77,"trial_2"
"14617","13","any_QUD",180,9.0989,"all.wav","1435","No",78,"trial_2"
"14618","8","any_QUD",180,9.0989,"eight.wav","1122","Yes",79,"trial_2"
"14619","5","any_QUD",180,9.0989,"five.wav","1380","No",80,"trial_2"
"14620","13","any_QUD",180,9.0989,"summa.wav","2110","Yes",81,"trial_2"
"14621","11","any_QUD",180,9.0989,"all.wav","1476","Yes",82,"trial_2"
"14622","13","any_QUD",180,9.0989,"summa.wav","1367","No",83,"trial_2"
"14623","Susan","any_QUD",181,10.4350833333333,"","0","Susan",1,"bot_check"
"14624","","any_QUD",181,10.4350833333333,"","0","Four",3,"audio_check"
"14625","","any_QUD",181,10.4350833333333,"","0","Jam",4,"comprehension_check_1"
"14626","13","any_QUD",181,10.4350833333333,"none.wav","2276","No",6,"practice_trial"
"14627","13","any_QUD",181,10.4350833333333,"all.wav","1673","Yes",7,"practice_trial"
"14628","0","any_QUD",181,10.4350833333333,"all.wav","1570","No",8,"practice_trial"
"14629","0","any_QUD",181,10.4350833333333,"none.wav","1748","Yes",9,"practice_trial"
"14630","8","any_QUD",181,10.4350833333333,"summa.wav","1906","Yes",11,"trial_1"
"14631","13","any_QUD",181,10.4350833333333,"summa.wav","1634","Yes",12,"trial_1"
"14632","0","any_QUD",181,10.4350833333333,"five.wav","1661","No",13,"trial_1"
"14633","2","any_QUD",181,10.4350833333333,"two.wav","1398","Yes",14,"trial_1"
"14634","8","any_QUD",181,10.4350833333333,"eleven.wav","2145","No",15,"trial_1"
"14635","5","any_QUD",181,10.4350833333333,"all.wav","1570","No",16,"trial_1"
"14636","0","any_QUD",181,10.4350833333333,"summa.wav","1453","No",17,"trial_1"
"14637","2","any_QUD",181,10.4350833333333,"two.wav","1029","Yes",18,"trial_1"
"14638","8","any_QUD",181,10.4350833333333,"thirteen.wav","1465","No",19,"trial_1"
"14639","13","any_QUD",181,10.4350833333333,"all.wav","859","Yes",20,"trial_1"
"14640","13","any_QUD",181,10.4350833333333,"eight.wav","2890","No",21,"trial_1"
"14641","5","any_QUD",181,10.4350833333333,"four.wav","1251","No",22,"trial_1"
"14642","13","any_QUD",181,10.4350833333333,"all.wav","984","Yes",23,"trial_1"
"14643","0","any_QUD",181,10.4350833333333,"none.wav","1788","Yes",24,"trial_1"
"14644","8","any_QUD",181,10.4350833333333,"eight.wav","1472","Yes",25,"trial_1"
"14645","8","any_QUD",181,10.4350833333333,"none.wav","1230","No",26,"trial_1"
"14646","13","any_QUD",181,10.4350833333333,"summa.wav","1545","Yes",27,"trial_1"
"14647","2","any_QUD",181,10.4350833333333,"all.wav","1227","No",28,"trial_1"
"14648","5","any_QUD",181,10.4350833333333,"five.wav","916","Yes",29,"trial_1"
"14649","0","any_QUD",181,10.4350833333333,"none.wav","994","Yes",30,"trial_1"
"14650","2","any_QUD",181,10.4350833333333,"two.wav","943","Yes",31,"trial_1"
"14651","11","any_QUD",181,10.4350833333333,"eleven.wav","2731","Yes",32,"trial_1"
"14652","11","any_QUD",181,10.4350833333333,"seven.wav","2307","No",33,"trial_1"
"14653","0","any_QUD",181,10.4350833333333,"all.wav","1264","No",34,"trial_1"
"14654","5","any_QUD",181,10.4350833333333,"summa.wav","1375","Yes",35,"trial_1"
"14655","2","any_QUD",181,10.4350833333333,"two.wav","937","Yes",36,"trial_1"
"14656","11","any_QUD",181,10.4350833333333,"all.wav","1228","No",37,"trial_1"
"14657","0","any_QUD",181,10.4350833333333,"eleven.wav","1516","No",38,"trial_1"
"14658","13","any_QUD",181,10.4350833333333,"all.wav","975","Yes",39,"trial_1"
"14659","0","any_QUD",181,10.4350833333333,"summa.wav","1200","No",40,"trial_1"
"14660","0","any_QUD",181,10.4350833333333,"none.wav","1190","Yes",41,"trial_1"
"14661","13","any_QUD",181,10.4350833333333,"summa.wav","1063","Yes",42,"trial_1"
"14662","5","any_QUD",181,10.4350833333333,"ten.wav","1095","No",43,"trial_1"
"14663","13","any_QUD",181,10.4350833333333,"all.wav","1137","Yes",44,"trial_1"
"14664","8","any_QUD",181,10.4350833333333,"eight.wav","1376","Yes",45,"trial_1"
"14665","13","any_QUD",181,10.4350833333333,"summa.wav","2154","No",46,"trial_1"
"14666","","any_QUD",181,10.4350833333333,"","0","Jam",47,"comprehension_check_2"
"14667","13","any_QUD",181,10.4350833333333,"all.wav","999","Yes",48,"trial_2"
"14668","8","any_QUD",181,10.4350833333333,"eight.wav","895","Yes",49,"trial_2"
"14669","5","any_QUD",181,10.4350833333333,"all.wav","1230","No",50,"trial_2"
"14670","5","any_QUD",181,10.4350833333333,"two.wav","1281","No",51,"trial_2"
"14671","8","any_QUD",181,10.4350833333333,"eight.wav","854","Yes",52,"trial_2"
"14672","13","any_QUD",181,10.4350833333333,"none.wav","1197","No",53,"trial_2"
"14673","0","any_QUD",181,10.4350833333333,"summa.wav","1288","No",54,"trial_2"
"14674","0","any_QUD",181,10.4350833333333,"none.wav","1106","Yes",55,"trial_2"
"14675","13","any_QUD",181,10.4350833333333,"all.wav","905","Yes",56,"trial_2"
"14676","8","any_QUD",181,10.4350833333333,"all.wav","1143","No",57,"trial_2"
"14677","13","any_QUD",181,10.4350833333333,"summa.wav","1588","No",58,"trial_2"
"14678","2","any_QUD",181,10.4350833333333,"two.wav","1105","Yes",59,"trial_2"
"14679","13","any_QUD",181,10.4350833333333,"ten.wav","1974","No",60,"trial_2"
"14680","5","any_QUD",181,10.4350833333333,"five.wav","813","Yes",61,"trial_2"
"14681","2","any_QUD",181,10.4350833333333,"summa.wav","32","Late",62,"trial_2"
"14682","13","any_QUD",181,10.4350833333333,"summa.wav","1445","No",63,"trial_2"
"14683","11","any_QUD",181,10.4350833333333,"one.wav","1103","No",64,"trial_2"
"14684","0","any_QUD",181,10.4350833333333,"three.wav","1260","No",65,"trial_2"
"14685","13","any_QUD",181,10.4350833333333,"all.wav","978","Yes",66,"trial_2"
"14686","2","any_QUD",181,10.4350833333333,"none.wav","1189","No",67,"trial_2"
"14687","13","any_QUD",181,10.4350833333333,"all.wav","1264","Yes",68,"trial_2"
"14688","2","any_QUD",181,10.4350833333333,"twelve.wav","1127","No",69,"trial_2"
"14689","8","any_QUD",181,10.4350833333333,"two.wav","1242","No",70,"trial_2"
"14690","0","any_QUD",181,10.4350833333333,"summa.wav","1511","No",71,"trial_2"
"14691","2","any_QUD",181,10.4350833333333,"two.wav","923","Yes",72,"trial_2"
"14692","5","any_QUD",181,10.4350833333333,"nine.wav","1058","No",73,"trial_2"
"14693","11","any_QUD",181,10.4350833333333,"summa.wav","1141","Yes",74,"trial_2"
"14694","11","any_QUD",181,10.4350833333333,"eleven.wav","1980","Yes",75,"trial_2"
"14695","13","any_QUD",181,10.4350833333333,"summa.wav","1198","No",76,"trial_2"
"14696","13","any_QUD",181,10.4350833333333,"summa.wav","1040","No",77,"trial_2"
"14697","0","any_QUD",181,10.4350833333333,"none.wav","1126","Yes",78,"trial_2"
"14698","11","any_QUD",181,10.4350833333333,"all.wav","1021","Yes",79,"trial_2"
"14699","0","any_QUD",181,10.4350833333333,"all.wav","1560","No",80,"trial_2"
"14700","8","any_QUD",181,10.4350833333333,"eight.wav","1858","Yes",81,"trial_2"
"14701","5","any_QUD",181,10.4350833333333,"five.wav","1077","Yes",82,"trial_2"
"14702","13","any_QUD",181,10.4350833333333,"five.wav","1316","No",83,"trial_2"
"14703","Sarah","any_QUD",182,10.7634166666667,"","0","Susan",1,"bot_check"
"14704","Sarah","any_QUD",182,10.7634166666667,"","0","Sarah",1,"bot_check"
"14705","","any_QUD",182,10.7634166666667,"","0","Four",3,"audio_check"
"14706","","any_QUD",182,10.7634166666667,"","0","Jam",4,"comprehension_check_1"
"14707","13","any_QUD",182,10.7634166666667,"none.wav","664","Yes",6,"practice_trial"
"14708","13","any_QUD",182,10.7634166666667,"all.wav","1895","No",7,"practice_trial"
"14709","0","any_QUD",182,10.7634166666667,"all.wav","1780","Yes",8,"practice_trial"
"14710","0","any_QUD",182,10.7634166666667,"none.wav","1954","No",9,"practice_trial"
"14711","0","any_QUD",182,10.7634166666667,"five.wav","1919","Yes",11,"trial_1"
"14712","8","any_QUD",182,10.7634166666667,"eight.wav","1766","No",12,"trial_1"
"14713","2","any_QUD",182,10.7634166666667,"two.wav","1707","Yes",13,"trial_1"
"14714","8","any_QUD",182,10.7634166666667,"thirteen.wav","2332","No",14,"trial_1"
"14715","13","any_QUD",182,10.7634166666667,"summa.wav","1834","Yes",15,"trial_1"
"14716","13","any_QUD",182,10.7634166666667,"all.wav","1764","No",16,"trial_1"
"14717","13","any_QUD",182,10.7634166666667,"eight.wav","2046","Yes",17,"trial_1"
"14718","0","any_QUD",182,10.7634166666667,"summa.wav","1884","No",18,"trial_1"
