"","audio","Answer.time_in_minutes","rawRT","key","workerid","slide_type","slide_number","Answer.condition","image","speaker_cond"
"5778","two.wav",6.18455,"1342","Yes",71,"trial_2",79,"any_QUD","2","any"
"5779","some.wav",6.18455,"1494","Yes",71,"trial_2",80,"any_QUD","13","any"
"5780","nine.wav",6.18455,"1796","No",71,"trial_2",81,"any_QUD","5","any"
"5781","five.wav",6.18455,"1225","No",71,"trial_2",82,"any_QUD","5","any"
"5782","two.wav",6.18455,"1512","No",71,"trial_2",83,"any_QUD","8","any"
"5783","",18.7442333333333,"0","margaret",72,"bot_check",1,"any_QUD","Margaret","any"
"5784","",18.7442333333333,"0","Four",72,"audio_check",3,"any_QUD","","any"
"5785","",18.7442333333333,"0","Jam",72,"comprehension_check_1",4,"any_QUD","","any"
"5786","none.wav",18.7442333333333,"1557338168166","No",72,"practice_trial",6,"any_QUD","13","any"
"5787","all.wav",18.7442333333333,"1557338482009","Yes",72,"practice_trial",7,"any_QUD","13","any"
"5788","all.wav",18.7442333333333,"1557338485148","Yes",72,"practice_trial",8,"any_QUD","0","any"
"5789","none.wav",18.7442333333333,"1685","No",72,"practice_trial",9,"any_QUD","0","any"
"5790","eight.wav",18.7442333333333,"1035","Yes",72,"trial_1",11,"any_QUD","8","any"
"5791","eight.wav",18.7442333333333,"1557338502088","Yes",72,"trial_1",12,"any_QUD","13","any"
"5792","all.wav",18.7442333333333,"1712","Yes",72,"trial_1",13,"any_QUD","2","any"
"5793","some.wav",18.7442333333333,"1557338507641","Yes",72,"trial_1",14,"any_QUD","13","any"
"5794","some.wav",18.7442333333333,"30","Yes",72,"trial_1",15,"any_QUD","13","any"
"5795","none.wav",18.7442333333333,"1557338515199","No",72,"trial_1",16,"any_QUD","8","any"
"5796","two.wav",18.7442333333333,"1557338517964","No",72,"trial_1",17,"any_QUD","2","any"
"5797","four.wav",18.7442333333333,"1914","No",72,"trial_1",18,"any_QUD","5","any"
"5798","thirteen.wav",18.7442333333333,"2144","No",72,"trial_1",19,"any_QUD","8","any"
"5799","two.wav",18.7442333333333,"2322","Yes",72,"trial_1",20,"any_QUD","2","any"
"5800","five.wav",18.7442333333333,"539","No",72,"trial_1",21,"any_QUD","0","any"
"5801","all.wav",18.7442333333333,"1557338534309","No",72,"trial_1",22,"any_QUD","13","any"
"5802","some.wav",18.7442333333333,"1549","No",72,"trial_1",23,"any_QUD","8","any"
"5803","none.wav",18.7442333333333,"2279","No",72,"trial_1",24,"any_QUD","0","any"
"5804","eleven.wav",18.7442333333333,"1557338543316","Yes",72,"trial_1",25,"any_QUD","8","any"
"5805","some.wav",18.7442333333333,"1866","Yes",72,"trial_1",26,"any_QUD","0","any"
"5806","all.wav",18.7442333333333,"2513","Yes",72,"trial_1",27,"any_QUD","5","any"
"5807","all.wav",18.7442333333333,"1557338555949","No",72,"trial_1",28,"any_QUD","13","any"
"5808","ten.wav",18.7442333333333,"71989","Yes",72,"trial_1",29,"any_QUD","5","any"
"5809","eleven.wav",18.7442333333333,"1557338634439","Yes",72,"trial_1",30,"any_QUD","11","any"
"5810","eight.wav",18.7442333333333,"77413","Yes",72,"trial_1",31,"any_QUD","8","any"
"5811","seven.wav",18.7442333333333,"1557338718963","No",72,"trial_1",32,"any_QUD","11","any"
"5812","some.wav",18.7442333333333,"1557338722459","No",72,"trial_1",33,"any_QUD","0","any"
"5813","some.wav",18.7442333333333,"2272","Yes",72,"trial_1",34,"any_QUD","13","any"
"5814","all.wav",18.7442333333333,"1557338728583","Yes",72,"trial_1",35,"any_QUD","0","any"
"5815","none.wav",18.7442333333333,"2180","Yes",72,"trial_1",36,"any_QUD","0","any"
"5816","two.wav",18.7442333333333,"1557338734332","Yes",72,"trial_1",37,"any_QUD","2","any"
"5817","some.wav",18.7442333333333,"2092","Yes",72,"trial_1",38,"any_QUD","5","any"
"5818","some.wav",18.7442333333333,"1557338739998","Yes",72,"trial_1",39,"any_QUD","13","any"
"5819","two.wav",18.7442333333333,"2148","Yes",72,"trial_1",40,"any_QUD","2","any"
"5820","all.wav",18.7442333333333,"45054","Yes",72,"trial_1",41,"any_QUD","13","any"
"5821","five.wav",18.7442333333333,"1557338796155","Yes",72,"trial_1",42,"any_QUD","5","any"
"5822","none.wav",18.7442333333333,"1557338799327","Yes",72,"trial_1",43,"any_QUD","0","any"
"5823","all.wav",18.7442333333333,"1929","Yes",72,"trial_1",44,"any_QUD","13","any"
"5824","all.wav",18.7442333333333,"95871","Yes",72,"trial_1",45,"any_QUD","11","any"
"5825","eleven.wav",18.7442333333333,"1557338903895","Yes",72,"trial_1",46,"any_QUD","0","any"
"5826","",18.7442333333333,"0","Jam",72,"comprehension_check_2",47,"any_QUD","","any"
"5827","some.wav",18.7442333333333,"1672","No",72,"trial_2",48,"any_QUD","2","any"
"5828","some.wav",18.7442333333333,"1635","Yes",72,"trial_2",49,"any_QUD","0","any"
"5829","some.wav",18.7442333333333,"1670","Yes",72,"trial_2",50,"any_QUD","13","any"
"5830","two.wav",18.7442333333333,"1729","Yes",72,"trial_2",51,"any_QUD","2","any"
"5831","three.wav",18.7442333333333,"1557338916963","Yes",72,"trial_2",52,"any_QUD","0","any"
"5832","two.wav",18.7442333333333,"1402","Yes",72,"trial_2",53,"any_QUD","5","any"
"5833","some.wav",18.7442333333333,"1841","Yes",72,"trial_2",54,"any_QUD","13","any"
"5834","five.wav",18.7442333333333,"1764","Yes",72,"trial_2",55,"any_QUD","5","any"
"5835","eight.wav",18.7442333333333,"1422","No",72,"trial_2",56,"any_QUD","8","any"
"5836","ten.wav",18.7442333333333,"1426","Yes",72,"trial_2",57,"any_QUD","13","any"
"5837","none.wav",18.7442333333333,"1897","Yes",72,"trial_2",58,"any_QUD","0","any"
"5838","one.wav",18.7442333333333,"1418","Yes",72,"trial_2",59,"any_QUD","11","any"
"5839","all.wav",18.7442333333333,"1554","Yes",72,"trial_2",60,"any_QUD","13","any"
"5840","all.wav",18.7442333333333,"1610","Yes",72,"trial_2",61,"any_QUD","5","any"
"5841","all.wav",18.7442333333333,"2157","Yes",72,"trial_2",62,"any_QUD","13","any"
"5842","none.wav",18.7442333333333,"1882","No",72,"trial_2",63,"any_QUD","13","any"
"5843","eight.wav",18.7442333333333,"1644","Yes",72,"trial_2",64,"any_QUD","8","any"
"5844","all.wav",18.7442333333333,"1850","Yes",72,"trial_2",65,"any_QUD","8","any"
"5845","some.wav",18.7442333333333,"2031","Yes",72,"trial_2",66,"any_QUD","11","any"
"5846","none.wav",18.7442333333333,"1621","Yes",72,"trial_2",67,"any_QUD","2","any"
"5847","some.wav",18.7442333333333,"1479","Yes",72,"trial_2",68,"any_QUD","13","any"
"5848","all.wav",18.7442333333333,"1728","Yes",72,"trial_2",69,"any_QUD","0","any"
"5849","all.wav",18.7442333333333,"2381","Yes",72,"trial_2",70,"any_QUD","11","any"
"5850","eight.wav",18.7442333333333,"1557338965672","No",72,"trial_2",71,"any_QUD","8","any"
"5851","some.wav",18.7442333333333,"1557338968677","Yes",72,"trial_2",72,"any_QUD","0","any"
"5852","all.wav",18.7442333333333,"1614","Yes",72,"trial_2",73,"any_QUD","13","any"
"5853","eleven.wav",18.7442333333333,"1922","Yes",72,"trial_2",74,"any_QUD","11","any"
"5854","all.wav",18.7442333333333,"1906","Yes",72,"trial_2",75,"any_QUD","13","any"
"5855","five.wav",18.7442333333333,"1697","No",72,"trial_2",76,"any_QUD","5","any"
"5856","some.wav",18.7442333333333,"1557","No",72,"trial_2",77,"any_QUD","13","any"
"5857","twelve.wav",18.7442333333333,"1598","No",72,"trial_2",78,"any_QUD","2","any"
"5858","none.wav",18.7442333333333,"1353","No",72,"trial_2",79,"any_QUD","0","any"
"5859","two.wav",18.7442333333333,"1585","No",72,"trial_2",80,"any_QUD","8","any"
"5860","two.wav",18.7442333333333,"1618","Yes",72,"trial_2",81,"any_QUD","2","any"
"5861","five.wav",18.7442333333333,"2165","Yes",72,"trial_2",82,"any_QUD","13","any"
"5862","nine.wav",18.7442333333333,"1977","Yes",72,"trial_2",83,"any_QUD","5","any"
"5863","",12.4210666666667,"0","Jennifer",73,"bot_check",1,"any_QUD","Jennifer","any"
"5864","",12.4210666666667,"0","Four",73,"audio_check",3,"any_QUD","","any"
"5865","",12.4210666666667,"0","Empty",73,"comprehension_check_1",4,"any_QUD","","any"
"5866","",12.4210666666667,"0","Jam",73,"comprehension_check_1",4,"any_QUD","","any"
"5867","none.wav",12.4210666666667,"3574","No",73,"practice_trial",6,"any_QUD","13","any"
"5868","all.wav",12.4210666666667,"2123","Yes",73,"practice_trial",7,"any_QUD","13","any"
"5869","all.wav",12.4210666666667,"1761","No",73,"practice_trial",8,"any_QUD","0","any"
"5870","none.wav",12.4210666666667,"1747","Yes",73,"practice_trial",9,"any_QUD","0","any"
"5871","some.wav",12.4210666666667,"1490","Yes",73,"trial_1",11,"any_QUD","8","any"
"5872","four.wav",12.4210666666667,"2029","No",73,"trial_1",12,"any_QUD","5","any"
"5873","all.wav",12.4210666666667,"1027","Yes",73,"trial_1",13,"any_QUD","13","any"
"5874","none.wav",12.4210666666667,"1534","No",73,"trial_1",14,"any_QUD","8","any"
"5875","some.wav",12.4210666666667,"1722","No",73,"trial_1",15,"any_QUD","0","any"
"5876","two.wav",12.4210666666667,"1431","Yes",73,"trial_1",16,"any_QUD","2","any"
"5877","eight.wav",12.4210666666667,"1865","No",73,"trial_1",17,"any_QUD","13","any"
"5878","two.wav",12.4210666666667,"1254","Yes",73,"trial_1",18,"any_QUD","2","any"
"5879","five.wav",12.4210666666667,"1545","No",73,"trial_1",19,"any_QUD","0","any"
"5880","all.wav",12.4210666666667,"1280","No",73,"trial_1",20,"any_QUD","5","any"
"5881","some.wav",12.4210666666667,"2565","No",73,"trial_1",21,"any_QUD","13","any"
"5882","all.wav",12.4210666666667,"1150","Yes",73,"trial_1",22,"any_QUD","13","any"
"5883","eleven.wav",12.4210666666667,"3609","No",73,"trial_1",23,"any_QUD","8","any"
"5884","none.wav",12.4210666666667,"1471","Yes",73,"trial_1",24,"any_QUD","0","any"
"5885","eight.wav",12.4210666666667,"2185","Yes",73,"trial_1",25,"any_QUD","8","any"
"5886","all.wav",12.4210666666667,"1166","No",73,"trial_1",26,"any_QUD","2","any"
"5887","thirteen.wav",12.4210666666667,"1872","No",73,"trial_1",27,"any_QUD","8","any"
"5888","some.wav",12.4210666666667,"1626","Yes",73,"trial_1",28,"any_QUD","13","any"
"5889","all.wav",12.4210666666667,"1210","No",73,"trial_1",29,"any_QUD","0","any"
"5890","eleven.wav",12.4210666666667,"4013","Yes",73,"trial_1",30,"any_QUD","11","any"
"5891","seven.wav",12.4210666666667,"1930","No",73,"trial_1",31,"any_QUD","11","any"
"5892","ten.wav",12.4210666666667,"1306","No",73,"trial_1",32,"any_QUD","5","any"
"5893","all.wav",12.4210666666667,"1005","Yes",73,"trial_1",33,"any_QUD","13","any"
"5894","two.wav",12.4210666666667,"1175","Yes",73,"trial_1",34,"any_QUD","2","any"
"5895","all.wav",12.4210666666667,"1254","No",73,"trial_1",35,"any_QUD","11","any"
"5896","eleven.wav",12.4210666666667,"1314","No",73,"trial_1",36,"any_QUD","0","any"
"5897","some.wav",12.4210666666667,"1394","Yes",73,"trial_1",37,"any_QUD","13","any"
"5898","eight.wav",12.4210666666667,"2360","Yes",73,"trial_1",38,"any_QUD","8","any"
"5899","five.wav",12.4210666666667,"1143","Yes",73,"trial_1",39,"any_QUD","5","any"
"5900","some.wav",12.4210666666667,"1335","Yes",73,"trial_1",40,"any_QUD","5","any"
"5901","none.wav",12.4210666666667,"1414","Yes",73,"trial_1",41,"any_QUD","0","any"
"5902","two.wav",12.4210666666667,"1002","Yes",73,"trial_1",42,"any_QUD","2","any"
"5903","all.wav",12.4210666666667,"946","Yes",73,"trial_1",43,"any_QUD","13","any"
"5904","some.wav",12.4210666666667,"1382","No",73,"trial_1",44,"any_QUD","0","any"
"5905","some.wav",12.4210666666667,"1121","Yes",73,"trial_1",45,"any_QUD","13","any"
"5906","none.wav",12.4210666666667,"1297","Yes",73,"trial_1",46,"any_QUD","0","any"
"5907","",12.4210666666667,"0","Jam",73,"comprehension_check_2",47,"any_QUD","","any"
"5908","all.wav",12.4210666666667,"1254","No",73,"trial_2",48,"any_QUD","5","any"
"5909","three.wav",12.4210666666667,"1311","No",73,"trial_2",49,"any_QUD","0","any"
"5910","ten.wav",12.4210666666667,"3689","No",73,"trial_2",50,"any_QUD","13","any"
"5911","some.wav",12.4210666666667,"1486","No",73,"trial_2",51,"any_QUD","0","any"
"5912","all.wav",12.4210666666667,"946","Yes",73,"trial_2",52,"any_QUD","13","any"
"5913","some.wav",12.4210666666667,"1099","Yes",73,"trial_2",53,"any_QUD","13","any"
"5914","all.wav",12.4210666666667,"1305","No",73,"trial_2",54,"any_QUD","8","any"
"5915","eight.wav",12.4210666666667,"2749","Yes",73,"trial_2",55,"any_QUD","8","any"
"5916","one.wav",12.4210666666667,"1602","No",73,"trial_2",56,"any_QUD","11","any"
"5917","none.wav",12.4210666666667,"1359","Yes",73,"trial_2",57,"any_QUD","0","any"
"5918","some.wav",12.4210666666667,"1186","Yes",73,"trial_2",58,"any_QUD","13","any"
"5919","two.wav",12.4210666666667,"1004","Yes",73,"trial_2",59,"any_QUD","2","any"
"5920","none.wav",12.4210666666667,"1099","No",73,"trial_2",60,"any_QUD","13","any"
"5921","some.wav",12.4210666666667,"1186","Yes",73,"trial_2",61,"any_QUD","2","any"
"5922","five.wav",12.4210666666667,"1125","Yes",73,"trial_2",62,"any_QUD","5","any"
"5923","two.wav",12.4210666666667,"1234","No",73,"trial_2",63,"any_QUD","5","any"
"5924","all.wav",12.4210666666667,"921","Yes",73,"trial_2",64,"any_QUD","13","any"
"5925","eight.wav",12.4210666666667,"1935","Yes",73,"trial_2",65,"any_QUD","8","any"
"5926","five.wav",12.4210666666667,"1540","No",73,"trial_2",66,"any_QUD","13","any"
"5927","all.wav",12.4210666666667,"962","Yes",73,"trial_2",67,"any_QUD","13","any"
"5928","two.wav",12.4210666666667,"959","Yes",73,"trial_2",68,"any_QUD","2","any"
"5929","five.wav",12.4210666666667,"1074","Yes",73,"trial_2",69,"any_QUD","5","any"
"5930","all.wav",12.4210666666667,"1226","No",73,"trial_2",70,"any_QUD","11","any"
"5931","none.wav",12.4210666666667,"1651","No",73,"trial_2",71,"any_QUD","2","any"
"5932","twelve.wav",12.4210666666667,"1288","No",73,"trial_2",72,"any_QUD","2","any"
"5933","some.wav",12.4210666666667,"1336","Yes",73,"trial_2",73,"any_QUD","13","any"
"5934","all.wav",12.4210666666667,"1360","No",73,"trial_2",74,"any_QUD","0","any"
"5935","eight.wav",12.4210666666667,"2042","Yes",73,"trial_2",75,"any_QUD","8","any"
"5936","none.wav",12.4210666666667,"1342","Yes",73,"trial_2",76,"any_QUD","0","any"
"5937","all.wav",12.4210666666667,"928","Yes",73,"trial_2",77,"any_QUD","13","any"
"5938","some.wav",12.4210666666667,"1297","No",73,"trial_2",78,"any_QUD","0","any"
"5939","eleven.wav",12.4210666666667,"3942","Yes",73,"trial_2",79,"any_QUD","11","any"
"5940","some.wav",12.4210666666667,"1352","Yes",73,"trial_2",80,"any_QUD","13","any"
"5941","two.wav",12.4210666666667,"1426","No",73,"trial_2",81,"any_QUD","8","any"
"5942","some.wav",12.4210666666667,"1325","Yes",73,"trial_2",82,"any_QUD","11","any"
"5943","nine.wav",12.4210666666667,"1384","No",73,"trial_2",83,"any_QUD","5","any"
"5944","",10.0642333333333,"0","Jessica",74,"bot_check",1,"any_QUD","Jessica","any"
"5945","",10.0642333333333,"0","Four",74,"audio_check",3,"any_QUD","","any"
"5946","",10.0642333333333,"0","Empty",74,"comprehension_check_1",4,"any_QUD","","any"
"5947","",10.0642333333333,"0","Jam",74,"comprehension_check_1",4,"any_QUD","","any"
"5948","none.wav",10.0642333333333,"5300","No",74,"practice_trial",6,"any_QUD","13","any"
"5949","all.wav",10.0642333333333,"2625","Yes",74,"practice_trial",7,"any_QUD","13","any"
"5950","all.wav",10.0642333333333,"1906","No",74,"practice_trial",8,"any_QUD","0","any"
"5951","none.wav",10.0642333333333,"2115","Yes",74,"practice_trial",9,"any_QUD","0","any"
"5952","some.wav",10.0642333333333,"2129","Yes",74,"trial_1",11,"any_QUD","13","any"
"5953","all.wav",10.0642333333333,"1811","Yes",74,"trial_1",12,"any_QUD","13","any"
"5954","eleven.wav",10.0642333333333,"2580","No",74,"trial_1",13,"any_QUD","8","any"
"5955","four.wav",10.0642333333333,"2212","No",74,"trial_1",14,"any_QUD","5","any"
"5956","none.wav",10.0642333333333,"1828","Yes",74,"trial_1",15,"any_QUD","0","any"
"5957","all.wav",10.0642333333333,"1858","No",74,"trial_1",16,"any_QUD","2","any"
"5958","all.wav",10.0642333333333,"1684","Yes",74,"trial_1",17,"any_QUD","13","any"
"5959","two.wav",10.0642333333333,"1828","Yes",74,"trial_1",18,"any_QUD","2","any"
"5960","all.wav",10.0642333333333,"1812","No",74,"trial_1",19,"any_QUD","5","any"
"5961","some.wav",10.0642333333333,"1970","Yes",74,"trial_1",20,"any_QUD","13","any"
"5962","thirteen.wav",10.0642333333333,"2164","No",74,"trial_1",21,"any_QUD","8","any"
"5963","eight.wav",10.0642333333333,"4657","No",74,"trial_1",22,"any_QUD","13","any"
"5964","eight.wav",10.0642333333333,"2818","Yes",74,"trial_1",23,"any_QUD","8","any"
"5965","some.wav",10.0642333333333,"1730","No",74,"trial_1",24,"any_QUD","0","any"
"5966","some.wav",10.0642333333333,"1636","Yes",74,"trial_1",25,"any_QUD","8","any"
"5967","none.wav",10.0642333333333,"1810","No",74,"trial_1",26,"any_QUD","8","any"
"5968","five.wav",10.0642333333333,"2515","No",74,"trial_1",27,"any_QUD","0","any"
"5969","two.wav",10.0642333333333,"1828","Yes",74,"trial_1",28,"any_QUD","2","any"
"5970","all.wav",10.0642333333333,"1954","No",74,"trial_1",29,"any_QUD","0","any"
"5971","all.wav",10.0642333333333,"1807","Yes",74,"trial_1",30,"any_QUD","13","any"
"5972","eight.wav",10.0642333333333,"1715","Yes",74,"trial_1",31,"any_QUD","8","any"
"5973","seven.wav",10.0642333333333,"1891","No",74,"trial_1",32,"any_QUD","11","any"
"5974","some.wav",10.0642333333333,"1601","Yes",74,"trial_1",33,"any_QUD","5","any"
"5975","two.wav",10.0642333333333,"1843","Yes",74,"trial_1",34,"any_QUD","2","any"
"5976","ten.wav",10.0642333333333,"1844","No",74,"trial_1",35,"any_QUD","5","any"
"5977","none.wav",10.0642333333333,"2114","Yes",74,"trial_1",36,"any_QUD","0","any"
"5978","some.wav",10.0642333333333,"1667","No",74,"trial_1",37,"any_QUD","0","any"
"5979","all.wav",10.0642333333333,"1713","Yes",74,"trial_1",38,"any_QUD","13","any"
"5980","some.wav",10.0642333333333,"1889","Yes",74,"trial_1",39,"any_QUD","13","any"
"5981","some.wav",10.0642333333333,"2003","Yes",74,"trial_1",40,"any_QUD","13","any"
"5982","five.wav",10.0642333333333,"1970","Yes",74,"trial_1",41,"any_QUD","5","any"
"5983","all.wav",10.0642333333333,"1732","No",74,"trial_1",42,"any_QUD","11","any"
"5984","two.wav",10.0642333333333,"1891","Yes",74,"trial_1",43,"any_QUD","2","any"
"5985","none.wav",10.0642333333333,"2129","Yes",74,"trial_1",44,"any_QUD","0","any"
"5986","eleven.wav",10.0642333333333,"3108","Yes",74,"trial_1",45,"any_QUD","11","any"
"5987","eleven.wav",10.0642333333333,"1957","No",74,"trial_1",46,"any_QUD","0","any"
"5988","",10.0642333333333,"0","Jam",74,"comprehension_check_2",47,"any_QUD","","any"
"5989","some.wav",10.0642333333333,"1776","Yes",74,"trial_2",48,"any_QUD","2","any"
"5990","some.wav",10.0642333333333,"1681","Yes",74,"trial_2",49,"any_QUD","13","any"
"5991","all.wav",10.0642333333333,"1811","Yes",74,"trial_2",50,"any_QUD","13","any"
"5992","none.wav",10.0642333333333,"2211","Yes",74,"trial_2",51,"any_QUD","0","any"
"5993","two.wav",10.0642333333333,"1890","No",74,"trial_2",52,"any_QUD","5","any"
"5994","two.wav",10.0642333333333,"1776","Yes",74,"trial_2",53,"any_QUD","2","any"
"5995","eight.wav",10.0642333333333,"1617","Yes",74,"trial_2",54,"any_QUD","8","any"
"5996","some.wav",10.0642333333333,"1826","Yes",74,"trial_2",55,"any_QUD","13","any"
"5997","all.wav",10.0642333333333,"1728","No",74,"trial_2",56,"any_QUD","5","any"
"5998","ten.wav",10.0642333333333,"3762","No",74,"trial_2",57,"any_QUD","13","any"
"5999","none.wav",10.0642333333333,"2099","No",74,"trial_2",58,"any_QUD","13","any"
"6000","all.wav",10.0642333333333,"1778","Yes",74,"trial_2",59,"any_QUD","13","any"
"6001","three.wav",10.0642333333333,"1682","No",74,"trial_2",60,"any_QUD","0","any"
"6002","five.wav",10.0642333333333,"1858","Yes",74,"trial_2",61,"any_QUD","5","any"
"6003","some.wav",10.0642333333333,"1680","No",74,"trial_2",62,"any_QUD","0","any"
"6004","eight.wav",10.0642333333333,"1633","Yes",74,"trial_2",63,"any_QUD","8","any"
"6005","one.wav",10.0642333333333,"1764","No",74,"trial_2",64,"any_QUD","11","any"
"6006","all.wav",10.0642333333333,"1667","No",74,"trial_2",65,"any_QUD","8","any"
"6007","all.wav",10.0642333333333,"1218","No",74,"trial_2",66,"any_QUD","0","any"
"6008","two.wav",10.0642333333333,"1858","Yes",74,"trial_2",67,"any_QUD","2","any"
"6009","all.wav",10.0642333333333,"1793","Yes",74,"trial_2",68,"any_QUD","13","any"
"6010","some.wav",10.0642333333333,"1698","Yes",74,"trial_2",69,"any_QUD","13","any"
"6011","twelve.wav",10.0642333333333,"1923","No",74,"trial_2",70,"any_QUD","2","any"
"6012","some.wav",10.0642333333333,"1823","Yes",74,"trial_2",71,"any_QUD","11","any"
"6013","eleven.wav",10.0642333333333,"3458","Yes",74,"trial_2",72,"any_QUD","11","any"
"6014","none.wav",10.0642333333333,"1747","Yes",74,"trial_2",73,"any_QUD","0","any"
"6015","nine.wav",10.0642333333333,"1939","No",74,"trial_2",74,"any_QUD","5","any"
"6016","two.wav",10.0642333333333,"1810","No",74,"trial_2",75,"any_QUD","8","any"
"6017","some.wav",10.0642333333333,"1793","No",74,"trial_2",76,"any_QUD","0","any"
"6018","none.wav",10.0642333333333,"1729","No",74,"trial_2",77,"any_QUD","2","any"
"6019","five.wav",10.0642333333333,"1790","Yes",74,"trial_2",78,"any_QUD","5","any"
"6020","eight.wav",10.0642333333333,"3905","Yes",74,"trial_2",79,"any_QUD","8","any"
"6021","some.wav",10.0642333333333,"1680","Yes",74,"trial_2",80,"any_QUD","13","any"
"6022","five.wav",10.0642333333333,"1812","No",74,"trial_2",81,"any_QUD","13","any"
"6023","all.wav",10.0642333333333,"1811","Yes",74,"trial_2",82,"any_QUD","13","any"
"6024","all.wav",10.0642333333333,"1634","No",74,"trial_2",83,"any_QUD","11","any"
"6025","",6.1583,"0","""Itsabeautifulday",75,"bot_check",1,"any_QUD","Margaret","any"
"6026","",6.1583,"0","margaret",75,"bot_check",1,"any_QUD","Margaret","any"
"6027","",6.1583,"0","Four",75,"audio_check",3,"any_QUD","","any"
"6028","",6.1583,"0","Jam",75,"comprehension_check_1",4,"any_QUD","","any"
"6029","none.wav",6.1583,"13134","Yes",75,"practice_trial",6,"any_QUD","13","any"
"6030","all.wav",6.1583,"1557339595540","Yes",75,"practice_trial",7,"any_QUD","13","any"
"6031","all.wav",6.1583,"1557339598222","No",75,"practice_trial",8,"any_QUD","0","any"
"6032","none.wav",6.1583,"1393","No",75,"practice_trial",9,"any_QUD","0","any"
"6033","some.wav",6.1583,"1557339603531","Yes",75,"trial_1",11,"any_QUD","13","any"
"6034","eight.wav",6.1583,"1179","No",75,"trial_1",12,"any_QUD","13","any"
"6035","none.wav",6.1583,"1275","Yes",75,"trial_1",13,"any_QUD","8","any"
"6036","some.wav",6.1583,"1599","Yes",75,"trial_1",14,"any_QUD","13","any"
"6037","eight.wav",6.1583,"1700","Yes",75,"trial_1",15,"any_QUD","8","any"
"6038","all.wav",6.1583,"1158","No",75,"trial_1",16,"any_QUD","13","any"
"6039","none.wav",6.1583,"1607","No",75,"trial_1",17,"any_QUD","0","any"
"6040","all.wav",6.1583,"1413","Yes",75,"trial_1",18,"any_QUD","5","any"
"6041","eleven.wav",6.1583,"1208","No",75,"trial_1",19,"any_QUD","8","any"
"6042","some.wav",6.1583,"1276","Yes",75,"trial_1",20,"any_QUD","0","any"
"6043","four.wav",6.1583,"1368","No",75,"trial_1",21,"any_QUD","5","any"
"6044","all.wav",6.1583,"1445","Yes",75,"trial_1",22,"any_QUD","2","any"
"6045","two.wav",6.1583,"1292","Yes",75,"trial_1",23,"any_QUD","2","any"
"6046","some.wav",6.1583,"1229","No",75,"trial_1",24,"any_QUD","8","any"
"6047","five.wav",6.1583,"1195","No",75,"trial_1",25,"any_QUD","0","any"
"6048","two.wav",6.1583,"1173","No",75,"trial_1",26,"any_QUD","2","any"
"6049","all.wav",6.1583,"1174","Yes",75,"trial_1",27,"any_QUD","13","any"
"6050","thirteen.wav",6.1583,"1185","No",75,"trial_1",28,"any_QUD","8","any"
"6051","all.wav",6.1583,"1332","No",75,"trial_1",29,"any_QUD","13","any"
"6052","none.wav",6.1583,"1213","Yes",75,"trial_1",30,"any_QUD","0","any"
"6053","ten.wav",6.1583,"1172","Yes",75,"trial_1",31,"any_QUD","5","any"
"6054","all.wav",6.1583,"1300","Yes",75,"trial_1",32,"any_QUD","11","any"
"6055","all.wav",6.1583,"1557339654857","Yes",75,"trial_1",33,"any_QUD","0","any"
"6056","all.wav",6.1583,"1557339658607","Yes",75,"trial_1",34,"any_QUD","13","any"
"6057","two.wav",6.1583,"1470","Yes",75,"trial_1",35,"any_QUD","2","any"
"6058","eleven.wav",6.1583,"1305","Yes",75,"trial_1",36,"any_QUD","0","any"
"6059","eight.wav",6.1583,"1316","Yes",75,"trial_1",37,"any_QUD","8","any"
"6060","eleven.wav",6.1583,"1327","Yes",75,"trial_1",38,"any_QUD","11","any"
"6061","some.wav",6.1583,"1335","Yes",75,"trial_1",39,"any_QUD","13","any"
"6062","some.wav",6.1583,"1502","Yes",75,"trial_1",40,"any_QUD","5","any"
"6063","two.wav",6.1583,"1880","Yes",75,"trial_1",41,"any_QUD","2","any"
"6064","none.wav",6.1583,"1368","Yes",75,"trial_1",42,"any_QUD","0","any"
"6065","some.wav",6.1583,"4006","Yes",75,"trial_1",43,"any_QUD","0","any"
"6066","some.wav",6.1583,"1557339686476","Yes",75,"trial_1",44,"any_QUD","13","any"
"6067","seven.wav",6.1583,"1395","Yes",75,"trial_1",45,"any_QUD","11","any"
"6068","five.wav",6.1583,"1764","Yes",75,"trial_1",46,"any_QUD","5","any"
"6069","",6.1583,"0","Jam",75,"comprehension_check_2",47,"any_QUD","","any"
"6070","some.wav",6.1583,"1534","Yes",75,"trial_2",48,"any_QUD","13","any"
"6071","two.wav",6.1583,"1197","Yes",75,"trial_2",49,"any_QUD","5","any"
"6072","some.wav",6.1583,"1145","Yes",75,"trial_2",50,"any_QUD","13","any"
"6073","three.wav",6.1583,"1301","Yes",75,"trial_2",51,"any_QUD","0","any"
"6074","two.wav",6.1583,"1492","Yes",75,"trial_2",52,"any_QUD","2","any"
"6075","eight.wav",6.1583,"1369","Yes",75,"trial_2",53,"any_QUD","8","any"
"6076","five.wav",6.1583,"1570","Yes",75,"trial_2",54,"any_QUD","5","any"
"6077","eight.wav",6.1583,"1423","Yes",75,"trial_2",55,"any_QUD","8","any"
"6078","ten.wav",6.1583,"1260","Yes",75,"trial_2",56,"any_QUD","13","any"
"6079","all.wav",6.1583,"1352","Yes",75,"trial_2",57,"any_QUD","8","any"
