"audio","Answer.time_in_minutes","response","workerid","slide_type","slide_number","Answer.condition","image","speaker_cond"
"eight.wav",19.0415333333333,"[4660, 'Yes']",92,"trial_2",59,"any_QUD","8","any"
"some.wav",19.0415333333333,"[900, 'No']",92,"trial_2",60,"any_QUD","0","any"
"two.wav",19.0415333333333,"[1070, 'Yes']",92,"trial_2",61,"any_QUD","2","any"
"two.wav",19.0415333333333,"[998, 'No']",92,"trial_2",62,"any_QUD","5","any"
"all.wav",19.0415333333333,"[981, 'Yes']",92,"trial_2",63,"any_QUD","13","any"
"some.wav",19.0415333333333,"[803, 'No']",92,"trial_2",64,"any_QUD","13","any"
"none.wav",19.0415333333333,"[1053, 'Yes']",92,"trial_2",65,"any_QUD","0","any"
"two.wav",19.0415333333333,"[1469, 'No']",92,"trial_2",66,"any_QUD","8","any"
"none.wav",19.0415333333333,"[998, 'Yes']",92,"trial_2",67,"any_QUD","0","any"
"some.wav",19.0415333333333,"[1301, 'No']",92,"trial_2",68,"any_QUD","13","any"
"all.wav",19.0415333333333,"[1346, 'No']",92,"trial_2",69,"any_QUD","0","any"
"some.wav",19.0415333333333,"[1091, 'No']",92,"trial_2",70,"any_QUD","0","any"
"eight.wav",19.0415333333333,"[2206, 'Yes']",92,"trial_2",71,"any_QUD","8","any"
"two.wav",19.0415333333333,"[1501, 'Yes']",92,"trial_2",72,"any_QUD","2","any"
"all.wav",19.0415333333333,"[797, 'Yes']",92,"trial_2",73,"any_QUD","13","any"
"some.wav",19.0415333333333,"[8686, 'No']",92,"trial_2",74,"any_QUD","13","any"
"nine.wav",19.0415333333333,"[1765, 'No']",92,"trial_2",75,"any_QUD","5","any"
"all.wav",19.0415333333333,"[780, 'Yes']",92,"trial_2",76,"any_QUD","13","any"
"eleven.wav",19.0415333333333,"[3869, 'Yes']",92,"trial_2",77,"any_QUD","11","any"
"five.wav",19.0415333333333,"[1540, 'No']",92,"trial_2",78,"any_QUD","13","any"
"twelve.wav",19.0415333333333,"[1100, 'No']",92,"trial_2",79,"any_QUD","2","any"
"none.wav",19.0415333333333,"[1180, 'No']",92,"trial_2",80,"any_QUD","2","any"
"some.wav",19.0415333333333,"[1438, 'No']",92,"trial_2",81,"any_QUD","11","any"
"all.wav",19.0415333333333,"[1118, 'No']",92,"trial_2",82,"any_QUD","11","any"
"five.wav",19.0415333333333,"[1917, 'Yes']",92,"trial_2",83,"any_QUD","5","any"
"",10.03205,"[0, 'Mary']",93,"bot_check",1,"any_QUD","Mary","any"
"",10.03205,"[0, 'Four']",93,"audio_check",3,"any_QUD","","any"
"",10.03205,"[0, 'Jam']",93,"comprehension_check_1",4,"any_QUD","","any"
"none.wav",10.03205,"[1808, 'No']",93,"practice_trial",6,"any_QUD","13","any"
"all.wav",10.03205,"[1724, 'Yes']",93,"practice_trial",7,"any_QUD","13","any"
"all.wav",10.03205,"[1659, 'No']",93,"practice_trial",8,"any_QUD","0","any"
"none.wav",10.03205,"[2168, 'Yes']",93,"practice_trial",9,"any_QUD","0","any"
"four.wav",10.03205,"[2895, 'No']",93,"trial_1",11,"any_QUD","5","any"
"five.wav",10.03205,"[1706, 'No']",93,"trial_1",12,"any_QUD","0","any"
"eleven.wav",10.03205,"[1800, 'No']",93,"trial_1",13,"any_QUD","8","any"
"some.wav",10.03205,"[1967, 'Yes']",93,"trial_1",14,"any_QUD","8","any"
"some.wav",10.03205,"[2270, 'Yes']",93,"trial_1",15,"any_QUD","13","any"
"thirteen.wav",10.03205,"[1975, 'No']",93,"trial_1",16,"any_QUD","8","any"
"some.wav",10.03205,"[1743, 'Yes']",93,"trial_1",17,"any_QUD","13","any"
"two.wav",10.03205,"[1588, 'Yes']",93,"trial_1",18,"any_QUD","2","any"
"eight.wav",10.03205,"[4517, 'Yes']",93,"trial_1",19,"any_QUD","8","any"
"none.wav",10.03205,"[1754, 'No']",93,"trial_1",20,"any_QUD","8","any"
"two.wav",10.03205,"[1400, 'Yes']",93,"trial_1",21,"any_QUD","2","any"
"eight.wav",10.03205,"[1692, 'No']",93,"trial_1",22,"any_QUD","13","any"
"all.wav",10.03205,"[1884, 'No']",93,"trial_1",23,"any_QUD","5","any"
"some.wav",10.03205,"[1418, 'No']",93,"trial_1",24,"any_QUD","0","any"
"all.wav",10.03205,"[1521, 'Yes']",93,"trial_1",25,"any_QUD","13","any"
"all.wav",10.03205,"[1366, 'Yes']",93,"trial_1",26,"any_QUD","13","any"
"all.wav",10.03205,"[1412, 'No']",93,"trial_1",27,"any_QUD","2","any"
"none.wav",10.03205,"[3212, 'Yes']",93,"trial_1",28,"any_QUD","0","any"
"two.wav",10.03205,"[1647, 'Yes']",93,"trial_1",29,"any_QUD","2","any"
"some.wav",10.03205,"[1461, 'Yes']",93,"trial_1",30,"any_QUD","13","any"
"five.wav",10.03205,"[2506, 'Yes']",93,"trial_1",31,"any_QUD","5","any"
"some.wav",10.03205,"[1436, 'Yes']",93,"trial_1",32,"any_QUD","5","any"
"all.wav",10.03205,"[1310, 'Yes']",93,"trial_1",33,"any_QUD","13","any"
"some.wav",10.03205,"[1504, 'No']",93,"trial_1",34,"any_QUD","0","any"
"seven.wav",10.03205,"[2378, 'No']",93,"trial_1",35,"any_QUD","11","any"
"two.wav",10.03205,"[1426, 'Yes']",93,"trial_1",36,"any_QUD","2","any"
"some.wav",10.03205,"[1358, 'Yes']",93,"trial_1",37,"any_QUD","13","any"
"all.wav",10.03205,"[1437, 'No']",93,"trial_1",38,"any_QUD","0","any"
"eleven.wav",10.03205,"[3478, 'Yes']",93,"trial_1",39,"any_QUD","11","any"
"eight.wav",10.03205,"[3188, 'Yes']",93,"trial_1",40,"any_QUD","8","any"
"none.wav",10.03205,"[1592, 'Yes']",93,"trial_1",41,"any_QUD","0","any"
"none.wav",10.03205,"[1444, 'Yes']",93,"trial_1",42,"any_QUD","0","any"
"all.wav",10.03205,"[1523, 'No']",93,"trial_1",43,"any_QUD","11","any"
"eleven.wav",10.03205,"[1725, 'No']",93,"trial_1",44,"any_QUD","0","any"
"ten.wav",10.03205,"[1491, 'No']",93,"trial_1",45,"any_QUD","5","any"
"all.wav",10.03205,"[1256, 'Yes']",93,"trial_1",46,"any_QUD","13","any"
"",10.03205,"[0, 'Jam']",93,"comprehension_check_2",47,"any_QUD","","any"
"none.wav",10.03205,"[2390, 'Yes']",93,"trial_2",48,"any_QUD","0","any"
"three.wav",10.03205,"[1490, 'No']",93,"trial_2",49,"any_QUD","0","any"
"five.wav",10.03205,"[1548, 'Yes']",93,"trial_2",50,"any_QUD","5","any"
"all.wav",10.03205,"[1470, 'Yes']",93,"trial_2",51,"any_QUD","13","any"
"ten.wav",10.03205,"[6994, 'No']",93,"trial_2",52,"any_QUD","13","any"
"none.wav",10.03205,"[1503, 'No']",93,"trial_2",53,"any_QUD","13","any"
"two.wav",10.03205,"[2727, 'Yes']",93,"trial_2",54,"any_QUD","2","any"
"some.wav",10.03205,"[1828, 'Yes']",93,"trial_2",55,"any_QUD","2","any"
"all.wav",10.03205,"[1928, 'No']",93,"trial_2",56,"any_QUD","8","any"
"some.wav",10.03205,"[1357, 'No']",93,"trial_2",57,"any_QUD","0","any"
"two.wav",10.03205,"[1516, 'No']",93,"trial_2",58,"any_QUD","5","any"
"some.wav",10.03205,"[1402, 'Yes']",93,"trial_2",59,"any_QUD","13","any"
"one.wav",10.03205,"[1827, 'No']",93,"trial_2",60,"any_QUD","11","any"
"all.wav",10.03205,"[1479, 'Yes']",93,"trial_2",61,"any_QUD","13","any"
"eight.wav",10.03205,"[4629, 'Yes']",93,"trial_2",62,"any_QUD","8","any"
"some.wav",10.03205,"[1516, 'Yes']",93,"trial_2",63,"any_QUD","13","any"
"eight.wav",10.03205,"[3193, 'Yes']",93,"trial_2",64,"any_QUD","8","any"
"all.wav",10.03205,"[1460, 'No']",93,"trial_2",65,"any_QUD","5","any"
"eleven.wav",10.03205,"[3293, 'Yes']",93,"trial_2",66,"any_QUD","11","any"
"eight.wav",10.03205,"[2812, 'Yes']",93,"trial_2",67,"any_QUD","8","any"
"five.wav",10.03205,"[1569, 'No']",93,"trial_2",68,"any_QUD","13","any"
"two.wav",10.03205,"[1346, 'Yes']",93,"trial_2",69,"any_QUD","2","any"
"some.wav",10.03205,"[1376, 'Yes']",93,"trial_2",70,"any_QUD","13","any"
"some.wav",10.03205,"[1680, 'Yes']",93,"trial_2",71,"any_QUD","11","any"
"two.wav",10.03205,"[1457, 'No']",93,"trial_2",72,"any_QUD","8","any"
"all.wav",10.03205,"[1445, 'Yes']",93,"trial_2",73,"any_QUD","13","any"
"five.wav",10.03205,"[1551, 'Yes']",93,"trial_2",74,"any_QUD","5","any"
"nine.wav",10.03205,"[1370, 'No']",93,"trial_2",75,"any_QUD","5","any"
"all.wav",10.03205,"[1234, 'No']",93,"trial_2",76,"any_QUD","0","any"
"some.wav",10.03205,"[1448, 'No']",93,"trial_2",77,"any_QUD","0","any"
"none.wav",10.03205,"[1870, 'Yes']",93,"trial_2",78,"any_QUD","0","any"
"all.wav",10.03205,"[1288, 'Yes']",93,"trial_2",79,"any_QUD","13","any"
"none.wav",10.03205,"[1549, 'No']",93,"trial_2",80,"any_QUD","2","any"
"twelve.wav",10.03205,"[1613, 'No']",93,"trial_2",81,"any_QUD","2","any"
"all.wav",10.03205,"[1266, 'No']",93,"trial_2",82,"any_QUD","11","any"
"some.wav",10.03205,"[1435, 'Yes']",93,"trial_2",83,"any_QUD","13","any"
"",17.1702,"[0, 'Susan']",94,"bot_check",1,"any_QUD","Susan","any"
"",17.1702,"[0, 'Four']",94,"audio_check",3,"any_QUD","","any"
"",17.1702,"[0, 'Empty']",94,"comprehension_check_1",4,"any_QUD","","any"
"",17.1702,"[0, 'Jam']",94,"comprehension_check_1",4,"any_QUD","","any"
"none.wav",17.1702,"[2049, 'No']",94,"practice_trial",6,"any_QUD","13","any"
"all.wav",17.1702,"[2300, 'Yes']",94,"practice_trial",7,"any_QUD","13","any"
"all.wav",17.1702,"[2058, 'No']",94,"practice_trial",8,"any_QUD","0","any"
"none.wav",17.1702,"[1695, 'Yes']",94,"practice_trial",9,"any_QUD","0","any"
"two.wav",17.1702,"[1491, 'Yes']",94,"trial_1",11,"any_QUD","2","any"
"eight.wav",17.1702,"[2180, 'No']",94,"trial_1",12,"any_QUD","13","any"
"none.wav",17.1702,"[1176, 'Yes']",94,"trial_1",13,"any_QUD","0","any"
"all.wav",17.1702,"[1330, 'No']",94,"trial_1",14,"any_QUD","2","any"
"four.wav",17.1702,"[1494, 'No']",94,"trial_1",15,"any_QUD","5","any"
"some.wav",17.1702,"[1416, 'No']",94,"trial_1",16,"any_QUD","0","any"
"thirteen.wav",17.1702,"[1865, 'No']",94,"trial_1",17,"any_QUD","8","any"
"none.wav",17.1702,"[1662, 'No']",94,"trial_1",18,"any_QUD","8","any"
"eight.wav",17.1702,"[2122, 'Yes']",94,"trial_1",19,"any_QUD","8","any"
"two.wav",17.1702,"[968, 'Yes']",94,"trial_1",20,"any_QUD","2","any"
"some.wav",17.1702,"[2628, 'Yes']",94,"trial_1",21,"any_QUD","13","any"
"all.wav",17.1702,"[1479, 'No']",94,"trial_1",22,"any_QUD","5","any"
"five.wav",17.1702,"[1501, 'No']",94,"trial_1",23,"any_QUD","0","any"
"some.wav",17.1702,"[1549, 'Yes']",94,"trial_1",24,"any_QUD","13","any"
"all.wav",17.1702,"[1348, 'Yes']",94,"trial_1",25,"any_QUD","13","any"
"all.wav",17.1702,"[1359, 'Yes']",94,"trial_1",26,"any_QUD","13","any"
"some.wav",17.1702,"[2053, 'Yes']",94,"trial_1",27,"any_QUD","8","any"
"eleven.wav",17.1702,"[1490, 'No']",94,"trial_1",28,"any_QUD","8","any"
"eight.wav",17.1702,"[961, 'Yes']",94,"trial_1",29,"any_QUD","8","any"
"five.wav",17.1702,"[1211, 'Yes']",94,"trial_1",30,"any_QUD","5","any"
"none.wav",17.1702,"[1218, 'Yes']",94,"trial_1",31,"any_QUD","0","any"
"eleven.wav",17.1702,"[1154, 'No']",94,"trial_1",32,"any_QUD","0","any"
"some.wav",17.1702,"[1600, 'Yes']",94,"trial_1",33,"any_QUD","13","any"
"seven.wav",17.1702,"[1946, 'No']",94,"trial_1",34,"any_QUD","11","any"
"all.wav",17.1702,"[1454, 'No']",94,"trial_1",35,"any_QUD","11","any"
"some.wav",17.1702,"[1053, 'No']",94,"trial_1",36,"any_QUD","0","any"
"some.wav",17.1702,"[1349, 'Yes']",94,"trial_1",37,"any_QUD","5","any"
"all.wav",17.1702,"[1370, 'No']",94,"trial_1",38,"any_QUD","0","any"
"eleven.wav",17.1702,"[2545, 'Yes']",94,"trial_1",39,"any_QUD","11","any"
"two.wav",17.1702,"[924, 'Yes']",94,"trial_1",40,"any_QUD","2","any"
"all.wav",17.1702,"[1035, 'Yes']",94,"trial_1",41,"any_QUD","13","any"
"two.wav",17.1702,"[1016, 'Yes']",94,"trial_1",42,"any_QUD","2","any"
"none.wav",17.1702,"[951, 'Yes']",94,"trial_1",43,"any_QUD","0","any"
"some.wav",17.1702,"[1190, 'Yes']",94,"trial_1",44,"any_QUD","13","any"
"ten.wav",17.1702,"[1223, 'No']",94,"trial_1",45,"any_QUD","5","any"
"all.wav",17.1702,"[1088, 'Yes']",94,"trial_1",46,"any_QUD","13","any"
"",17.1702,"[0, 'Jam']",94,"comprehension_check_2",47,"any_QUD","","any"
"three.wav",17.1702,"[1283, 'No']",94,"trial_2",48,"any_QUD","0","any"
"one.wav",17.1702,"[1714, 'No']",94,"trial_2",49,"any_QUD","11","any"
"eight.wav",17.1702,"[1596, 'Yes']",94,"trial_2",50,"any_QUD","8","any"
"some.wav",17.1702,"[1387, 'Yes']",94,"trial_2",51,"any_QUD","13","any"
"some.wav",17.1702,"[1552, 'No']",94,"trial_2",52,"any_QUD","0","any"
"five.wav",17.1702,"[1010, 'Yes']",94,"trial_2",53,"any_QUD","5","any"
"none.wav",17.1702,"[1116, 'No']",94,"trial_2",54,"any_QUD","13","any"
"all.wav",17.1702,"[860, 'Yes']",94,"trial_2",55,"any_QUD","13","any"
"none.wav",17.1702,"[1294, 'Yes']",94,"trial_2",56,"any_QUD","0","any"
"two.wav",17.1702,"[1423, 'Yes']",94,"trial_2",57,"any_QUD","2","any"
"ten.wav",17.1702,"[2843, 'No']",94,"trial_2",58,"any_QUD","13","any"
"all.wav",17.1702,"[1317, 'No']",94,"trial_2",59,"any_QUD","5","any"
"two.wav",17.1702,"[1246, 'No']",94,"trial_2",60,"any_QUD","5","any"
"all.wav",17.1702,"[839, 'Yes']",94,"trial_2",61,"any_QUD","13","any"
"some.wav",17.1702,"[1527, 'Yes']",94,"trial_2",62,"any_QUD","2","any"
"some.wav",17.1702,"[1473, 'Yes']",94,"trial_2",63,"any_QUD","13","any"
"all.wav",17.1702,"[1318, 'No']",94,"trial_2",64,"any_QUD","8","any"
"eight.wav",17.1702,"[940, 'Yes']",94,"trial_2",65,"any_QUD","8","any"
"eleven.wav",17.1702,"[2393, 'Yes']",94,"trial_2",66,"any_QUD","11","any"
"five.wav",17.1702,"[1402, 'No']",94,"trial_2",67,"any_QUD","13","any"
"all.wav",17.1702,"[1449, 'No']",94,"trial_2",68,"any_QUD","11","any"
"some.wav",17.1702,"[1095, 'No']",94,"trial_2",69,"any_QUD","0","any"
"two.wav",17.1702,"[951, 'Yes']",94,"trial_2",70,"any_QUD","2","any"
"eight.wav",17.1702,"[892, 'Yes']",94,"trial_2",71,"any_QUD","8","any"
"none.wav",17.1702,"[967, 'Yes']",94,"trial_2",72,"any_QUD","0","any"
"five.wav",17.1702,"[936, 'Yes']",94,"trial_2",73,"any_QUD","5","any"
"some.wav",17.1702,"[1346, 'Yes']",94,"trial_2",74,"any_QUD","13","any"
"some.wav",17.1702,"[1374, 'Yes']",94,"trial_2",75,"any_QUD","13","any"
"all.wav",17.1702,"[1065, 'Yes']",94,"trial_2",76,"any_QUD","13","any"
"all.wav",17.1702,"[1067, 'No']",94,"trial_2",77,"any_QUD","0","any"
"two.wav",17.1702,"[1627, 'No']",94,"trial_2",78,"any_QUD","8","any"
"nine.wav",17.1702,"[1586, 'No']",94,"trial_2",79,"any_QUD","5","any"
"all.wav",17.1702,"[1074, 'Yes']",94,"trial_2",80,"any_QUD","13","any"
"twelve.wav",17.1702,"[1371, 'No']",94,"trial_2",81,"any_QUD","2","any"
"none.wav",17.1702,"[1330, 'No']",94,"trial_2",82,"any_QUD","2","any"
"some.wav",17.1702,"[1514, 'Yes']",94,"trial_2",83,"any_QUD","11","any"
"",8.09216666666667,"[0, 'Sarah']",95,"bot_check",1,"any_QUD","Sarah","any"
"",8.09216666666667,"[0, 'Four']",95,"audio_check",3,"any_QUD","","any"
"",8.09216666666667,"[0, 'Jam']",95,"comprehension_check_1",4,"any_QUD","","any"
"none.wav",8.09216666666667,"[3179, 'No']",95,"practice_trial",6,"any_QUD","13","any"
"all.wav",8.09216666666667,"[2241, 'Yes']",95,"practice_trial",7,"any_QUD","13","any"
"all.wav",8.09216666666667,"[1643, 'No']",95,"practice_trial",8,"any_QUD","0","any"
"none.wav",8.09216666666667,"[1818, 'Yes']",95,"practice_trial",9,"any_QUD","0","any"
"eleven.wav",8.09216666666667,"[5682, 'No']",95,"trial_1",11,"any_QUD","8","any"
"some.wav",8.09216666666667,"[2088, 'No']",95,"trial_1",12,"any_QUD","0","any"
"none.wav",8.09216666666667,"[1778, 'No']",95,"trial_1",13,"any_QUD","8","any"
"eight.wav",8.09216666666667,"[1755, 'No']",95,"trial_1",14,"any_QUD","13","any"
"eight.wav",8.09216666666667,"[1395, 'Yes']",95,"trial_1",15,"any_QUD","8","any"
"none.wav",8.09216666666667,"[1306, 'Yes']",95,"trial_1",16,"any_QUD","0","any"
"all.wav",8.09216666666667,"[909, 'Yes']",95,"trial_1",17,"any_QUD","13","any"
"some.wav",8.09216666666667,"[1451, 'Yes']",95,"trial_1",18,"any_QUD","13","any"
"two.wav",8.09216666666667,"[1172, 'Yes']",95,"trial_1",19,"any_QUD","2","any"
"four.wav",8.09216666666667,"[1661, 'No']",95,"trial_1",20,"any_QUD","5","any"
"all.wav",8.09216666666667,"[892, 'Yes']",95,"trial_1",21,"any_QUD","13","any"
"thirteen.wav",8.09216666666667,"[1548, 'No']",95,"trial_1",22,"any_QUD","8","any"
"some.wav",8.09216666666667,"[1288, 'Yes']",95,"trial_1",23,"any_QUD","13","any"
"five.wav",8.09216666666667,"[1147, 'No']",95,"trial_1",24,"any_QUD","0","any"
"all.wav",8.09216666666667,"[1313, 'No']",95,"trial_1",25,"any_QUD","2","any"
"two.wav",8.09216666666667,"[1075, 'Yes']",95,"trial_1",26,"any_QUD","2","any"
"some.wav",8.09216666666667,"[1412, 'Yes']",95,"trial_1",27,"any_QUD","8","any"
"all.wav",8.09216666666667,"[1497, 'No']",95,"trial_1",28,"any_QUD","5","any"
"all.wav",8.09216666666667,"[875, 'Yes']",95,"trial_1",29,"any_QUD","13","any"
"all.wav",8.09216666666667,"[1475, 'No']",95,"trial_1",30,"any_QUD","11","any"
"all.wav",8.09216666666667,"[813, 'Yes']",95,"trial_1",31,"any_QUD","13","any"
"some.wav",8.09216666666667,"[938, 'No']",95,"trial_1",32,"any_QUD","13","any"
"some.wav",8.09216666666667,"[1132, 'Yes']",95,"trial_1",33,"any_QUD","13","any"
"two.wav",8.09216666666667,"[1003, 'Yes']",95,"trial_1",34,"any_QUD","2","any"
"all.wav",8.09216666666667,"[970, 'No']",95,"trial_1",35,"any_QUD","0","any"
"some.wav",8.09216666666667,"[1195, 'No']",95,"trial_1",36,"any_QUD","0","any"
"none.wav",8.09216666666667,"[1107, 'Yes']",95,"trial_1",37,"any_QUD","0","any"
"five.wav",8.09216666666667,"[1429, 'Yes']",95,"trial_1",38,"any_QUD","5","any"
"two.wav",8.09216666666667,"[1002, 'Yes']",95,"trial_1",39,"any_QUD","2","any"
"none.wav",8.09216666666667,"[1244, 'Yes']",95,"trial_1",40,"any_QUD","0","any"
"ten.wav",8.09216666666667,"[1227, 'No']",95,"trial_1",41,"any_QUD","5","any"
"eight.wav",8.09216666666667,"[1171, 'Yes']",95,"trial_1",42,"any_QUD","8","any"
"seven.wav",8.09216666666667,"[2323, 'No']",95,"trial_1",43,"any_QUD","11","any"
"eleven.wav",8.09216666666667,"[3810, 'Yes']",95,"trial_1",44,"any_QUD","11","any"
"eleven.wav",8.09216666666667,"[1191, 'No']",95,"trial_1",45,"any_QUD","0","any"
"some.wav",8.09216666666667,"[1189, 'Yes']",95,"trial_1",46,"any_QUD","5","any"
"",8.09216666666667,"[0, 'Jam']",95,"comprehension_check_2",47,"any_QUD","","any"
"all.wav",8.09216666666667,"[980, 'Yes']",95,"trial_2",48,"any_QUD","13","any"
"some.wav",8.09216666666667,"[1403, 'No']",95,"trial_2",49,"any_QUD","0","any"
"some.wav",8.09216666666667,"[1948, 'Yes']",95,"trial_2",50,"any_QUD","13","any"
"two.wav",8.09216666666667,"[1596, 'No']",95,"trial_2",51,"any_QUD","5","any"
"ten.wav",8.09216666666667,"[1568, 'No']",95,"trial_2",52,"any_QUD","13","any"
"some.wav",8.09216666666667,"[1267, 'Yes']",95,"trial_2",53,"any_QUD","2","any"
"all.wav",8.09216666666667,"[1458, 'No']",95,"trial_2",54,"any_QUD","8","any"
"some.wav",8.09216666666667,"[1260, 'Yes']",95,"trial_2",55,"any_QUD","13","any"
"two.wav",8.09216666666667,"[979, 'Yes']",95,"trial_2",56,"any_QUD","2","any"
"all.wav",8.09216666666667,"[1203, 'No']",95,"trial_2",57,"any_QUD","5","any"
"none.wav",8.09216666666667,"[1281, 'No']",95,"trial_2",58,"any_QUD","13","any"
"eight.wav",8.09216666666667,"[1644, 'Yes']",95,"trial_2",59,"any_QUD","8","any"
"five.wav",8.09216666666667,"[901, 'Yes']",95,"trial_2",60,"any_QUD","5","any"
"none.wav",8.09216666666667,"[1181, 'Yes']",95,"trial_2",61,"any_QUD","0","any"
"three.wav",8.09216666666667,"[1125, 'No']",95,"trial_2",62,"any_QUD","0","any"
"one.wav",8.09216666666667,"[1780, 'No']",95,"trial_2",63,"any_QUD","11","any"
"eight.wav",8.09216666666667,"[1338, 'Yes']",95,"trial_2",64,"any_QUD","8","any"
"all.wav",8.09216666666667,"[1051, 'Yes']",95,"trial_2",65,"any_QUD","13","any"
"two.wav",8.09216666666667,"[924, 'Yes']",95,"trial_2",66,"any_QUD","2","any"
"all.wav",8.09216666666667,"[1202, 'No']",95,"trial_2",67,"any_QUD","0","any"
"eight.wav",8.09216666666667,"[866, 'Yes']",95,"trial_2",68,"any_QUD","8","any"
"some.wav",8.09216666666667,"[1364, 'Yes']",95,"trial_2",69,"any_QUD","11","any"
"some.wav",8.09216666666667,"[1124, 'Yes']",95,"trial_2",70,"any_QUD","13","any"
"all.wav",8.09216666666667,"[897, 'Yes']",95,"trial_2",71,"any_QUD","13","any"
"all.wav",8.09216666666667,"[869, 'Yes']",95,"trial_2",72,"any_QUD","13","any"
"none.wav",8.09216666666667,"[2003, 'Yes']",95,"trial_2",73,"any_QUD","0","any"
"none.wav",8.09216666666667,"[1131, 'No']",95,"trial_2",74,"any_QUD","2","any"
"some.wav",8.09216666666667,"[1188, 'No']",95,"trial_2",75,"any_QUD","0","any"
"all.wav",8.09216666666667,"[1739, 'No']",95,"trial_2",76,"any_QUD","11","any"
"eleven.wav",8.09216666666667,"[2671, 'Yes']",95,"trial_2",77,"any_QUD","11","any"
"two.wav",8.09216666666667,"[1364, 'No']",95,"trial_2",78,"any_QUD","8","any"
"twelve.wav",8.09216666666667,"[1259, 'No']",95,"trial_2",79,"any_QUD","2","any"
"nine.wav",8.09216666666667,"[1135, 'No']",95,"trial_2",80,"any_QUD","5","any"
"five.wav",8.09216666666667,"[1253, 'Yes']",95,"trial_2",81,"any_QUD","5","any"
"five.wav",8.09216666666667,"[955, 'No']",95,"trial_2",82,"any_QUD","13","any"
"some.wav",8.09216666666667,"[1180, 'Yes']",95,"trial_2",83,"any_QUD","13","any"
"",12.4993,"[0, 'Jessica']",96,"bot_check",1,"any_QUD","Jessica","any"
"",12.4993,"[0, 'Four']",96,"audio_check",3,"any_QUD","","any"
"",12.4993,"[0, 'Jam']",96,"comprehension_check_1",4,"any_QUD","","any"
"none.wav",12.4993,"[1824, 'No']",96,"practice_trial",6,"any_QUD","13","any"
"all.wav",12.4993,"[1519, 'Yes']",96,"practice_trial",7,"any_QUD","13","any"
"all.wav",12.4993,"[2012, 'No']",96,"practice_trial",8,"any_QUD","0","any"
"none.wav",12.4993,"[1722, 'Yes']",96,"practice_trial",9,"any_QUD","0","any"
"thirteen.wav",12.4993,"[3947, 'No']",96,"trial_1",11,"any_QUD","8","any"
"none.wav",12.4993,"[2104, 'No']",96,"trial_1",12,"any_QUD","8","any"
"two.wav",12.4993,"[1885, 'Yes']",96,"trial_1",13,"any_QUD","2","any"
"none.wav",12.4993,"[1432, 'Yes']",96,"trial_1",14,"any_QUD","0","any"
"eleven.wav",12.4993,"[4320, 'No']",96,"trial_1",15,"any_QUD","8","any"
"four.wav",12.4993,"[2290, 'No']",96,"trial_1",16,"any_QUD","5","any"
"eight.wav",12.4993,"[2004, 'No']",96,"trial_1",17,"any_QUD","13","any"
"some.wav",12.4993,"[2087, 'Yes']",96,"trial_1",18,"any_QUD","8","any"
"all.wav",12.4993,"[1912, 'No']",96,"trial_1",19,"any_QUD","5","any"
"all.wav",12.4993,"[1411, 'Yes']",96,"trial_1",20,"any_QUD","13","any"
"eight.wav",12.4993,"[2753, 'Yes']",96,"trial_1",21,"any_QUD","8","any"
"some.wav",12.4993,"[2335, 'Yes']",96,"trial_1",22,"any_QUD","13","any"
"all.wav",12.4993,"[1302, 'Yes']",96,"trial_1",23,"any_QUD","13","any"
"all.wav",12.4993,"[1585, 'No']",96,"trial_1",24,"any_QUD","2","any"
"two.wav",12.4993,"[1725, 'Yes']",96,"trial_1",25,"any_QUD","2","any"
"some.wav",12.4993,"[2028, 'Yes']",96,"trial_1",26,"any_QUD","13","any"
"some.wav",12.4993,"[1858, 'No']",96,"trial_1",27,"any_QUD","0","any"
"five.wav",12.4993,"[1648, 'No']",96,"trial_1",28,"any_QUD","0","any"
"seven.wav",12.4993,"[5906, 'No']",96,"trial_1",29,"any_QUD","11","any"
"some.wav",12.4993,"[2390, 'No']",96,"trial_1",30,"any_QUD","0","any"
"some.wav",12.4993,"[1802, 'Yes']",96,"trial_1",31,"any_QUD","13","any"
"all.wav",12.4993,"[1597, 'No']",96,"trial_1",32,"any_QUD","11","any"
"eleven.wav",12.4993,"[3333, 'Yes']",96,"trial_1",33,"any_QUD","11","any"
"all.wav",12.4993,"[1170, 'Yes']",96,"trial_1",34,"any_QUD","13","any"
"none.wav",12.4993,"[1601, 'Yes']",96,"trial_1",35,"any_QUD","0","any"
"all.wav",12.4993,"[2011, 'No']",96,"trial_1",36,"any_QUD","0","any"
"all.wav",12.4993,"[1807, 'Yes']",96,"trial_1",37,"any_QUD","13","any"
"ten.wav",12.4993,"[2074, 'No']",96,"trial_1",38,"any_QUD","5","any"
"eleven.wav",12.4993,"[1592, 'No']",96,"trial_1",39,"any_QUD","0","any"
"some.wav",12.4993,"[1462, 'Yes']",96,"trial_1",40,"any_QUD","5","any"
"two.wav",12.4993,"[1708, 'Yes']",96,"trial_1",41,"any_QUD","2","any"
"eight.wav",12.4993,"[2396, 'Yes']",96,"trial_1",42,"any_QUD","8","any"
"some.wav",12.4993,"[2024, 'Yes']",96,"trial_1",43,"any_QUD","13","any"
"five.wav",12.4993,"[1666, 'Yes']",96,"trial_1",44,"any_QUD","5","any"
"none.wav",12.4993,"[1674, 'Yes']",96,"trial_1",45,"any_QUD","0","any"
