"","audio","rawRT","key","slide_number","image","workerid","Answer.time_in_minutes","slide_type","Answer.condition","speaker_cond"
"879","none.wav","2060","Yes",78,"0",10,10.9454833333333,"trial_2","all_QUD","allQUD"
"880","two.wav","1710","No",79,"8",10,10.9454833333333,"trial_2","all_QUD","allQUD"
"881","summa.wav","1538","No",80,"13",10,10.9454833333333,"trial_2","all_QUD","allQUD"
"882","all.wav","1467","No",81,"0",10,10.9454833333333,"trial_2","all_QUD","allQUD"
"883","all.wav","2121","No",82,"11",10,10.9454833333333,"trial_2","all_QUD","allQUD"
"884","all.wav","1482","Yes",83,"13",10,10.9454833333333,"trial_2","all_QUD","allQUD"
"885","","0","Jessica",1,"Jessica",11,7.79765,"bot_check","all_QUD","allQUD"
"886","","0","Four",3,"",11,7.79765,"audio_check","all_QUD","allQUD"
"887","","0","Empty",4,"",11,7.79765,"comprehension_check_1","all_QUD","allQUD"
"888","none.wav","1561659144542","Yes",6,"13",11,7.79765,"practice_trial","all_QUD","allQUD"
"889","all.wav","1561659152854","No",7,"13",11,7.79765,"practice_trial","all_QUD","allQUD"
"890","all.wav","1561659159327","Yes",8,"0",11,7.79765,"practice_trial","all_QUD","allQUD"
"891","none.wav","1561659166325","No",9,"0",11,7.79765,"practice_trial","all_QUD","allQUD"
"892","all.wav","1647","Yes",11,"2",11,7.79765,"trial_1","all_QUD","allQUD"
"893","summa.wav","2309","No",12,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"894","four.wav","2071","Yes",13,"5",11,7.79765,"trial_1","all_QUD","allQUD"
"895","summa.wav","1944","No",14,"8",11,7.79765,"trial_1","all_QUD","allQUD"
"896","two.wav","1747","No",15,"2",11,7.79765,"trial_1","all_QUD","allQUD"
"897","all.wav","1658","No",16,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"898","thirteen.wav","5074","Yes",17,"11",11,7.79765,"trial_1","all_QUD","allQUD"
"899","eight.wav","1777","No",18,"8",11,7.79765,"trial_1","all_QUD","allQUD"
"900","none.wav","1385","No",19,"0",11,7.79765,"trial_1","all_QUD","allQUD"
"901","five.wav","1080","Yes",20,"0",11,7.79765,"trial_1","all_QUD","allQUD"
"902","eight.wav","1524","Yes",21,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"903","all.wav","997","No",22,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"904","none.wav","1168","Yes",23,"8",11,7.79765,"trial_1","all_QUD","allQUD"
"905","summa.wav","1858","Yes",24,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"906","summa.wav","1105","Yes",25,"0",11,7.79765,"trial_1","all_QUD","allQUD"
"907","two.wav","1009","No",26,"2",11,7.79765,"trial_1","all_QUD","allQUD"
"908","all.wav","1068","Yes",27,"5",11,7.79765,"trial_1","all_QUD","allQUD"
"909","eleven.wav","1222","Yes",28,"8",11,7.79765,"trial_1","all_QUD","allQUD"
"910","two.wav","934","No",29,"2",11,7.79765,"trial_1","all_QUD","allQUD"
"911","all.wav","929","No",30,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"912","seven.wav","1635","Yes",31,"11",11,7.79765,"trial_1","all_QUD","allQUD"
"913","two.wav","989","No",32,"2",11,7.79765,"trial_1","all_QUD","allQUD"
"914","all.wav","1011","Yes",33,"0",11,7.79765,"trial_1","all_QUD","allQUD"
"915","eight.wav","1242","No",34,"8",11,7.79765,"trial_1","all_QUD","allQUD"
"916","none.wav","1604","Yes",35,"11",11,7.79765,"trial_1","all_QUD","allQUD"
"917","summa.wav","1238","No",36,"5",11,7.79765,"trial_1","all_QUD","allQUD"
"918","ten.wav","1098","Yes",37,"5",11,7.79765,"trial_1","all_QUD","allQUD"
"919","none.wav","1106","No",38,"0",11,7.79765,"trial_1","all_QUD","allQUD"
"920","all.wav","1292","Yes",39,"11",11,7.79765,"trial_1","all_QUD","allQUD"
"921","summa.wav","1402","Yes",40,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"922","five.wav","1076","No",41,"5",11,7.79765,"trial_1","all_QUD","allQUD"
"923","summa.wav","974","Yes",42,"0",11,7.79765,"trial_1","all_QUD","allQUD"
"924","eleven.wav","998","Yes",43,"0",11,7.79765,"trial_1","all_QUD","allQUD"
"925","summa.wav","1199","Yes",44,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"926","all.wav","1116","No",45,"13",11,7.79765,"trial_1","all_QUD","allQUD"
"927","eleven.wav","2858","No",46,"11",11,7.79765,"trial_1","all_QUD","allQUD"
"928","","0","Empty",47,"",11,7.79765,"comprehension_check_2","all_QUD","allQUD"
"929","summa.wav","1227","Yes",48,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"930","one.wav","1120","Yes",49,"11",11,7.79765,"trial_2","all_QUD","allQUD"
"931","none.wav","1166","Yes",50,"0",11,7.79765,"trial_2","all_QUD","allQUD"
"932","all.wav","1121","Yes",51,"5",11,7.79765,"trial_2","all_QUD","allQUD"
"933","three.wav","1154","Yes",52,"0",11,7.79765,"trial_2","all_QUD","allQUD"
"934","summa.wav","1392","Yes",53,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"935","none.wav","1088","Yes",54,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"936","two.wav","1211","Yes",55,"5",11,7.79765,"trial_2","all_QUD","allQUD"
"937","ten.wav","2747","Yes",56,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"938","eight.wav","1659","No",57,"8",11,7.79765,"trial_2","all_QUD","allQUD"
"939","summa.wav","1195","Yes",58,"0",11,7.79765,"trial_2","all_QUD","allQUD"
"940","summa.wav","1019","No",59,"2",11,7.79765,"trial_2","all_QUD","allQUD"
"941","all.wav","840","No",60,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"942","five.wav","962","No",61,"5",11,7.79765,"trial_2","all_QUD","allQUD"
"943","all.wav","1457","Yes",62,"8",11,7.79765,"trial_2","all_QUD","allQUD"
"944","two.wav","1189","No",63,"2",11,7.79765,"trial_2","all_QUD","allQUD"
"945","eight.wav","1194","No",64,"8",11,7.79765,"trial_2","all_QUD","allQUD"
"946","all.wav","1307","No",65,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"947","none.wav","1026","Yes",66,"2",11,7.79765,"trial_2","all_QUD","allQUD"
"948","two.wav","1273","No",67,"2",11,7.79765,"trial_2","all_QUD","allQUD"
"949","summa.wav","1226","Yes",68,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"950","none.wav","1187","No",69,"0",11,7.79765,"trial_2","all_QUD","allQUD"
"951","all.wav","1237","No",70,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"952","summa.wav","1058","Yes",71,"0",11,7.79765,"trial_2","all_QUD","allQUD"
"953","summa.wav","1170","No",72,"11",11,7.79765,"trial_2","all_QUD","allQUD"
"954","all.wav","1043","Yes",73,"0",11,7.79765,"trial_2","all_QUD","allQUD"
"955","nine.wav","2458","Yes",74,"5",11,7.79765,"trial_2","all_QUD","allQUD"
"956","five.wav","907","No",75,"5",11,7.79765,"trial_2","all_QUD","allQUD"
"957","twelve.wav","1071","Yes",76,"2",11,7.79765,"trial_2","all_QUD","allQUD"
"958","five.wav","1186","Yes",77,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"959","all.wav","895","No",78,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"960","all.wav","1144","Yes",79,"11",11,7.79765,"trial_2","all_QUD","allQUD"
"961","eleven.wav","2667","No",80,"11",11,7.79765,"trial_2","all_QUD","allQUD"
"962","eight.wav","1936","No",81,"8",11,7.79765,"trial_2","all_QUD","allQUD"
"963","two.wav","1081","Yes",82,"8",11,7.79765,"trial_2","all_QUD","allQUD"
"964","summa.wav","1217","Yes",83,"13",11,7.79765,"trial_2","all_QUD","allQUD"
"965","","0","Sarah",1,"Sarah",12,9.76231666666667,"bot_check","all_QUD","allQUD"
"966","","0","Four",3,"",12,9.76231666666667,"audio_check","all_QUD","allQUD"
"967","","0","Empty",4,"",12,9.76231666666667,"comprehension_check_1","all_QUD","allQUD"
"968","none.wav","1561659065954","No",6,"13",12,9.76231666666667,"practice_trial","all_QUD","allQUD"
"969","all.wav","1561659085972","Yes",7,"13",12,9.76231666666667,"practice_trial","all_QUD","allQUD"
"970","all.wav","1561659091425","Yes",8,"0",12,9.76231666666667,"practice_trial","all_QUD","allQUD"
"971","none.wav","1561659096453","No",9,"0",12,9.76231666666667,"practice_trial","all_QUD","allQUD"
"972","two.wav","4230","Yes",11,"2",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"973","all.wav","1592","Yes",12,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"974","four.wav","1974","No",13,"5",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"975","thirteen.wav","4546","No",14,"11",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"976","eight.wav","4252","No",15,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"977","eleven.wav","2300","No",16,"8",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"978","five.wav","4775","No",17,"0",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"979","all.wav","1497","No",18,"2",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"980","eight.wav","3098","Yes",19,"8",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"981","summa.wav","1887","Yes",20,"8",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"982","all.wav","1245","Yes",21,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"983","summa.wav","1908","No",22,"0",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"984","two.wav","1308","Yes",23,"2",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"985","none.wav","1586","No",24,"8",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"986","all.wav","1536","No",25,"5",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"987","summa.wav","2608","Yes",26,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"988","none.wav","2049","Yes",27,"0",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"989","summa.wav","1528","Yes",28,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"990","eight.wav","2698","Yes",29,"8",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"991","all.wav","1467","No",30,"0",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"992","summa.wav","1540","Yes",31,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"993","two.wav","1224","Yes",32,"2",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"994","seven.wav","2271","No",33,"11",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"995","summa.wav","1421","Yes",34,"5",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"996","all.wav","932","Yes",35,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"997","two.wav","1008","Yes",36,"2",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"998","summa.wav","1477","No",37,"0",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"999","ten.wav","1245","No",38,"5",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1000","eleven.wav","1219","No",39,"0",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1001","summa.wav","1347","Yes",40,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1002","all.wav","1287","Yes",41,"13",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1003","none.wav","1656","Yes",42,"0",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1004","five.wav","1574","Yes",43,"5",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1005","none.wav","1416","No",44,"11",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1006","all.wav","1402","No",45,"11",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1007","eleven.wav","4254","Yes",46,"11",12,9.76231666666667,"trial_1","all_QUD","allQUD"
"1008","","0","Empty",47,"",12,9.76231666666667,"comprehension_check_2","all_QUD","allQUD"
"1009","one.wav","1669","No",48,"11",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1010","all.wav","869","Yes",49,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1011","all.wav","1304","No",50,"8",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1012","eight.wav","3064","Yes",51,"8",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1013","summa.wav","1378","Yes",52,"2",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1014","two.wav","1343","No",53,"5",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1015","ten.wav","5540","No",54,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1016","summa.wav","1124","No",55,"0",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1017","summa.wav","2444","Yes",56,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1018","all.wav","1455","No",57,"5",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1019","none.wav","1874","Yes",58,"0",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1020","three.wav","1506","No",59,"0",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1021","eight.wav","2841","Yes",60,"8",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1022","none.wav","1445","No",61,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1023","summa.wav","5628","Yes",62,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1024","all.wav","1433","Yes",63,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1025","two.wav","1572","Yes",64,"2",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1026","five.wav","890","Yes",65,"5",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1027","all.wav","1462","No",66,"11",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1028","summa.wav","1197","No",67,"0",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1029","two.wav","886","Yes",68,"2",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1030","none.wav","963","No",69,"2",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1031","summa.wav","1293","Yes",70,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1032","eight.wav","3098","Yes",71,"8",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1033","twelve.wav","1286","No",72,"2",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1034","nine.wav","1196","No",73,"5",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1035","all.wav","1082","No",74,"0",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1036","five.wav","1502","Yes",75,"5",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1037","eleven.wav","5283","Yes",76,"11",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1038","none.wav","1362","Yes",77,"0",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1039","summa.wav","1474","Yes",78,"11",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1040","two.wav","1484","No",79,"8",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1041","summa.wav","1366","Yes",80,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1042","all.wav","893","Yes",81,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1043","five.wav","1671","No",82,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1044","all.wav","5708","Yes",83,"13",12,9.76231666666667,"trial_2","all_QUD","allQUD"
"1045","","0","Linda",1,"Linda",13,10.21365,"bot_check","all_QUD","allQUD"
"1046","","0","Four",3,"",13,10.21365,"audio_check","all_QUD","allQUD"
"1047","","0","Empty",4,"",13,10.21365,"comprehension_check_1","all_QUD","allQUD"
"1048","none.wav","1561659176171","No",6,"13",13,10.21365,"practice_trial","all_QUD","allQUD"
"1049","all.wav","1561659181505","Yes",7,"13",13,10.21365,"practice_trial","all_QUD","allQUD"
"1050","all.wav","1561659188321","No",8,"0",13,10.21365,"practice_trial","all_QUD","allQUD"
"1051","none.wav","1561659193761","Yes",9,"0",13,10.21365,"practice_trial","all_QUD","allQUD"
"1052","eleven.wav","4554","No",11,"8",13,10.21365,"trial_1","all_QUD","allQUD"
"1053","summa.wav","2748","Yes",12,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1054","none.wav","1510","Yes",13,"0",13,10.21365,"trial_1","all_QUD","allQUD"
"1055","none.wav","1736","No",14,"8",13,10.21365,"trial_1","all_QUD","allQUD"
"1056","two.wav","1323","Yes",15,"2",13,10.21365,"trial_1","all_QUD","allQUD"
"1057","summa.wav","1525","No",16,"0",13,10.21365,"trial_1","all_QUD","allQUD"
"1058","all.wav","1459","No",17,"5",13,10.21365,"trial_1","all_QUD","allQUD"
"1059","thirteen.wav","4788","No",18,"11",13,10.21365,"trial_1","all_QUD","allQUD"
"1060","all.wav","1010","Yes",19,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1061","eight.wav","3226","Yes",20,"8",13,10.21365,"trial_1","all_QUD","allQUD"
"1062","all.wav","1047","Yes",21,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1063","all.wav","1481","No",22,"2",13,10.21365,"trial_1","all_QUD","allQUD"
"1064","summa.wav","1932","Yes",23,"8",13,10.21365,"trial_1","all_QUD","allQUD"
"1065","four.wav","1890","No",24,"5",13,10.21365,"trial_1","all_QUD","allQUD"
"1066","five.wav","1473","No",25,"0",13,10.21365,"trial_1","all_QUD","allQUD"
"1067","eight.wav","1692","No",26,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1068","summa.wav","2846","Yes",27,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1069","two.wav","1424","Yes",28,"2",13,10.21365,"trial_1","all_QUD","allQUD"
"1070","two.wav","1545","Yes",29,"2",13,10.21365,"trial_1","all_QUD","allQUD"
"1071","all.wav","1453","No",30,"11",13,10.21365,"trial_1","all_QUD","allQUD"
"1072","all.wav","1078","No",31,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1073","ten.wav","1782","No",32,"5",13,10.21365,"trial_1","all_QUD","allQUD"
"1074","all.wav","1086","Yes",33,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1075","summa.wav","1794","Yes",34,"5",13,10.21365,"trial_1","all_QUD","allQUD"
"1076","summa.wav","4359","Yes",35,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1077","eight.wav","3032","Yes",36,"8",13,10.21365,"trial_1","all_QUD","allQUD"
"1078","none.wav","1348","Yes",37,"0",13,10.21365,"trial_1","all_QUD","allQUD"
"1079","none.wav","1666","No",38,"11",13,10.21365,"trial_1","all_QUD","allQUD"
"1080","five.wav","1609","Yes",39,"5",13,10.21365,"trial_1","all_QUD","allQUD"
"1081","eleven.wav","2700","No",40,"0",13,10.21365,"trial_1","all_QUD","allQUD"
"1082","all.wav","1913","No",41,"0",13,10.21365,"trial_1","all_QUD","allQUD"
"1083","summa.wav","1522","No",42,"0",13,10.21365,"trial_1","all_QUD","allQUD"
"1084","summa.wav","1626","Yes",43,"13",13,10.21365,"trial_1","all_QUD","allQUD"
"1085","two.wav","946","Yes",44,"2",13,10.21365,"trial_1","all_QUD","allQUD"
"1086","eleven.wav","3590","Yes",45,"11",13,10.21365,"trial_1","all_QUD","allQUD"
"1087","seven.wav","3111","No",46,"11",13,10.21365,"trial_1","all_QUD","allQUD"
"1088","","0","Empty",47,"",13,10.21365,"comprehension_check_2","all_QUD","allQUD"
"1089","summa.wav","4898","No",48,"0",13,10.21365,"trial_2","all_QUD","allQUD"
"1090","two.wav","1399","No",49,"5",13,10.21365,"trial_2","all_QUD","allQUD"
"1091","all.wav","1485","Yes",50,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1092","none.wav","1219","No",51,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1093","ten.wav","5358","No",52,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1094","summa.wav","1843","Yes",53,"2",13,10.21365,"trial_2","all_QUD","allQUD"
"1095","all.wav","1236","Yes",54,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1096","three.wav","1486","No",55,"0",13,10.21365,"trial_2","all_QUD","allQUD"
"1097","all.wav","1503","No",56,"8",13,10.21365,"trial_2","all_QUD","allQUD"
"1098","five.wav","1316","Yes",57,"5",13,10.21365,"trial_2","all_QUD","allQUD"
"1099","all.wav","1439","No",58,"5",13,10.21365,"trial_2","all_QUD","allQUD"
"1100","eight.wav","3144","Yes",59,"8",13,10.21365,"trial_2","all_QUD","allQUD"
"1101","none.wav","1272","Yes",60,"0",13,10.21365,"trial_2","all_QUD","allQUD"
"1102","one.wav","1996","No",61,"11",13,10.21365,"trial_2","all_QUD","allQUD"
"1103","eight.wav","2562","Yes",62,"8",13,10.21365,"trial_2","all_QUD","allQUD"
"1104","two.wav","1179","Yes",63,"2",13,10.21365,"trial_2","all_QUD","allQUD"
"1105","summa.wav","1948","Yes",64,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1106","summa.wav","2044","Yes",65,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1107","nine.wav","1410","No",66,"5",13,10.21365,"trial_2","all_QUD","allQUD"
"1108","summa.wav","2490","Yes",67,"11",13,10.21365,"trial_2","all_QUD","allQUD"
"1109","two.wav","1493","No",68,"8",13,10.21365,"trial_2","all_QUD","allQUD"
"1110","summa.wav","1562","Yes",69,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1111","all.wav","3018","Yes",70,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1112","eight.wav","2259","Yes",71,"8",13,10.21365,"trial_2","all_QUD","allQUD"
"1113","summa.wav","988","No",72,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1114","summa.wav","1561","No",73,"0",13,10.21365,"trial_2","all_QUD","allQUD"
"1115","all.wav","1693","No",74,"0",13,10.21365,"trial_2","all_QUD","allQUD"
"1116","two.wav","1148","Yes",75,"2",13,10.21365,"trial_2","all_QUD","allQUD"
"1117","all.wav","1479","No",76,"11",13,10.21365,"trial_2","all_QUD","allQUD"
"1118","five.wav","2818","No",77,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1119","twelve.wav","2972","Yes",78,"2",13,10.21365,"trial_2","all_QUD","allQUD"
"1120","five.wav","1329","Yes",79,"5",13,10.21365,"trial_2","all_QUD","allQUD"
"1121","all.wav","1404","Yes",80,"13",13,10.21365,"trial_2","all_QUD","allQUD"
"1122","none.wav","1450","Yes",81,"0",13,10.21365,"trial_2","all_QUD","allQUD"
"1123","none.wav","1468","No",82,"2",13,10.21365,"trial_2","all_QUD","allQUD"
"1124","eleven.wav","7657","Yes",83,"11",13,10.21365,"trial_2","all_QUD","allQUD"
"1125","","0","Sarah",1,"Sarah",14,8.6755,"bot_check","all_QUD","allQUD"
"1126","","0","Four",3,"",14,8.6755,"audio_check","all_QUD","allQUD"
"1127","","0","Empty",4,"",14,8.6755,"comprehension_check_1","all_QUD","allQUD"
"1128","none.wav","1561660855537","No",6,"13",14,8.6755,"practice_trial","all_QUD","allQUD"
"1129","all.wav","1561660861079","Yes",7,"13",14,8.6755,"practice_trial","all_QUD","allQUD"
"1130","all.wav","1561660866556","No",8,"0",14,8.6755,"practice_trial","all_QUD","allQUD"
"1131","none.wav","1561660874527","Yes",9,"0",14,8.6755,"practice_trial","all_QUD","allQUD"
"1132","two.wav","1627","Yes",11,"2",14,8.6755,"trial_1","all_QUD","allQUD"
"1133","eleven.wav","2128","No",12,"8",14,8.6755,"trial_1","all_QUD","allQUD"
"1134","eight.wav","1518","Yes",13,"8",14,8.6755,"trial_1","all_QUD","allQUD"
"1135","all.wav","2075","No",14,"2",14,8.6755,"trial_1","all_QUD","allQUD"
"1136","five.wav","1839","No",15,"0",14,8.6755,"trial_1","all_QUD","allQUD"
"1137","thirteen.wav","3949","No",16,"11",14,8.6755,"trial_1","all_QUD","allQUD"
"1138","summa.wav","1795","No",17,"0",14,8.6755,"trial_1","all_QUD","allQUD"
"1139","none.wav","1638","No",18,"8",14,8.6755,"trial_1","all_QUD","allQUD"
"1140","all.wav","1176","Yes",19,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1141","summa.wav","2450","Yes",20,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1142","all.wav","1467","No",21,"5",14,8.6755,"trial_1","all_QUD","allQUD"
"1143","four.wav","1653","No",22,"5",14,8.6755,"trial_1","all_QUD","allQUD"
"1144","summa.wav","1745","Yes",23,"8",14,8.6755,"trial_1","all_QUD","allQUD"
"1145","eight.wav","2470","No",24,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1146","two.wav","1155","Yes",25,"2",14,8.6755,"trial_1","all_QUD","allQUD"
"1147","none.wav","1054","No",26,"0",14,8.6755,"trial_1","all_QUD","allQUD"
"1148","all.wav","1824","Yes",27,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1149","summa.wav","1889","Yes",28,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1150","all.wav","3809","Yes",29,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1151","five.wav","1739","Yes",30,"5",14,8.6755,"trial_1","all_QUD","allQUD"
"1152","summa.wav","1851","Yes",31,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1153","two.wav","1176","Yes",32,"2",14,8.6755,"trial_1","all_QUD","allQUD"
"1154","eleven.wav","2022","No",33,"0",14,8.6755,"trial_1","all_QUD","allQUD"
"1155","all.wav","1734","Yes",34,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1156","eight.wav","3259","Yes",35,"8",14,8.6755,"trial_1","all_QUD","allQUD"
"1157","summa.wav","2295","Yes",36,"13",14,8.6755,"trial_1","all_QUD","allQUD"
"1158","summa.wav","1786","No",37,"0",14,8.6755,"trial_1","all_QUD","allQUD"
"1159","all.wav","1422","No",38,"11",14,8.6755,"trial_1","all_QUD","allQUD"
"1160","none.wav","1530","Yes",39,"0",14,8.6755,"trial_1","all_QUD","allQUD"
"1161","seven.wav","2180","No",40,"11",14,8.6755,"trial_1","all_QUD","allQUD"
"1162","eleven.wav","3802","Yes",41,"11",14,8.6755,"trial_1","all_QUD","allQUD"
"1163","two.wav","987","Yes",42,"2",14,8.6755,"trial_1","all_QUD","allQUD"
"1164","none.wav","1504","No",43,"11",14,8.6755,"trial_1","all_QUD","allQUD"
"1165","ten.wav","1369","No",44,"5",14,8.6755,"trial_1","all_QUD","allQUD"
"1166","summa.wav","1262","Yes",45,"5",14,8.6755,"trial_1","all_QUD","allQUD"
"1167","all.wav","1101","No",46,"0",14,8.6755,"trial_1","all_QUD","allQUD"
"1168","","0","Empty",47,"",14,8.6755,"comprehension_check_2","all_QUD","allQUD"
"1169","two.wav","1295","No",48,"5",14,8.6755,"trial_2","all_QUD","allQUD"
"1170","all.wav","1243","Yes",49,"13",14,8.6755,"trial_2","all_QUD","allQUD"
"1171","five.wav","1192","Yes",50,"5",14,8.6755,"trial_2","all_QUD","allQUD"
"1172","none.wav","986","Yes",51,"0",14,8.6755,"trial_2","all_QUD","allQUD"
"1173","summa.wav","1085","Yes",52,"2",14,8.6755,"trial_2","all_QUD","allQUD"
"1174","none.wav","1678","No",53,"13",14,8.6755,"trial_2","all_QUD","allQUD"
"1175","ten.wav","2782","No",54,"13",14,8.6755,"trial_2","all_QUD","allQUD"
"1176","summa.wav","2893","Yes",55,"13",14,8.6755,"trial_2","all_QUD","allQUD"
"1177","eight.wav","1356","Yes",56,"8",14,8.6755,"trial_2","all_QUD","allQUD"
"1178","two.wav","965","Yes",57,"2",14,8.6755,"trial_2","all_QUD","allQUD"
"1179","three.wav","1093","No",58,"0",14,8.6755,"trial_2","all_QUD","allQUD"
"1180","eight.wav","926","Yes",59,"8",14,8.6755,"trial_2","all_QUD","allQUD"
