"audio","response","slide_number","image","workerid","Answer.time_in_minutes","slide_type","Answer.condition","speaker_cond"
"two.wav","[5616, 'Yes']",14,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"none.wav","[3688, 'Yes']",15,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"all.wav","[2014, 'No']",16,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[2425, 'No']",17,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"all.wav","[2866, 'No']",18,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1741, 'Yes']",19,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"all.wav","[2298, 'Yes']",20,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"eleven.wav","[5150, 'Yes']",21,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[2604, 'No']",22,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"eight.wav","[9361, 'No']",23,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"eight.wav","[2259, 'Yes']",24,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"four.wav","[2474, 'No']",25,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"two.wav","[2558, 'Yes']",26,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"none.wav","[2308, 'No']",27,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"five.wav","[2004, 'No']",28,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"all.wav","[2730, 'No']",29,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[4002, 'Yes']",30,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[2900, 'No']",31,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"two.wav","[2157, 'Yes']",32,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1579, 'Yes']",33,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[1749, 'No']",34,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"all.wav","[4260, 'No']",35,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[1969, 'No']",36,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"eleven.wav","[8480, 'Yes']",37,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"eight.wav","[3045, 'Yes']",38,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"all.wav","[2754, 'Yes']",39,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"none.wav","[4304, 'Yes']",40,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"eleven.wav","[2556, 'No']",41,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"seven.wav","[7784, 'No']",42,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"ten.wav","[15334, 'No']",43,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"two.wav","[2008, 'Yes']",44,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"five.wav","[2169, 'Yes']",45,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"none.wav","[6240, 'No']",46,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"","[0, 'Jam']",47,"",72,17.0078666666667,"comprehension_check_2","any_QUD","anyQUD"
"ten.wav","[7294, 'No']",48,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1774, 'Yes']",49,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"none.wav","[8469, 'No']",50,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"eight.wav","[2631, 'Yes']",51,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[13094, 'Yes']",52,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"two.wav","[7864, 'Yes']",53,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[6977, 'Yes']",54,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1693, 'Yes']",55,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[15482, 'No']",56,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"eight.wav","[1900, 'Yes']",57,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"two.wav","[2078, 'Yes']",58,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"one.wav","[11148, 'Yes']",59,"11",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"five.wav","[1744, 'Yes']",60,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"all.wav","[2097, 'No']",61,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[8568, 'Yes']",62,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"three.wav","[5072, 'No']",63,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"none.wav","[24239, 'Yes']",64,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"all.wav","[8905, 'No']",65,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"all.wav","[2021, 'Yes']",66,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"five.wav","[1875, 'No']",67,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"twelve.wav","[5111, 'No']",68,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"all.wav","[2232, 'No']",69,"11",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[2311, 'No']",70,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"eleven.wav","[8568, 'No']",71,"11",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"nine.wav","[7059, 'No']",72,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"all.wav","[8277, 'Yes']",73,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"two.wav","[4450, 'Yes']",74,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[2568, 'No']",75,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"five.wav","[20699, 'Yes']",76,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"eight.wav","[29611, 'No']",77,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[5425, 'Yes']",78,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"none.wav","[2019, 'No']",79,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[4412, 'Yes']",80,"11",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"none.wav","[26421, 'No']",81,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"all.wav","[3895, 'Yes']",82,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"two.wav","[2388, 'No']",83,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"","[0, 'Susan']",1,"Susan",73,13.3833166666667,"bot_check","any_QUD","anyQUD"
"","[0, 'Four']",3,"",73,13.3833166666667,"audio_check","any_QUD","anyQUD"
"","[0, 'Jam']",4,"",73,13.3833166666667,"comprehension_check_1","any_QUD","anyQUD"
"none.wav","[2841, 'No']",6,"13",73,13.3833166666667,"practice_trial","any_QUD","anyQUD"
"all.wav","[2085, 'Yes']",7,"13",73,13.3833166666667,"practice_trial","any_QUD","anyQUD"
"all.wav","[2102, 'No']",8,"0",73,13.3833166666667,"practice_trial","any_QUD","anyQUD"
"none.wav","[1982, 'Yes']",9,"0",73,13.3833166666667,"practice_trial","any_QUD","anyQUD"
"two.wav","[1955, 'Yes']",11,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1549, 'Yes']",12,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[1775, 'No']",13,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"eight.wav","[5348, 'No']",14,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"eight.wav","[3473, 'Yes']",15,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"four.wav","[1678, 'No']",16,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"five.wav","[3090, 'No']",17,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1825, 'No']",18,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"none.wav","[1622, 'No']",19,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1568, 'Yes']",20,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"eleven.wav","[3438, 'No']",21,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"thirteen.wav","[4668, 'No']",22,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[1915, 'Yes']",23,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"none.wav","[1601, 'Yes']",24,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[2179, 'No']",25,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[1971, 'No']",26,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"two.wav","[1691, 'Yes']",27,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1966, 'No']",28,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"two.wav","[1669, 'Yes']",29,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"ten.wav","[1850, 'No']",30,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"eight.wav","[3301, 'Yes']",31,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[2145, 'No']",32,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1760, 'No']",33,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"two.wav","[1604, 'Yes']",34,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[1746, 'No']",35,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1573, 'Yes']",36,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"five.wav","[2715, 'Yes']",37,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1624, 'No']",38,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"all.wav","[1534, 'Yes']",39,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"seven.wav","[3457, 'No']",40,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[1885, 'No']",41,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"summa.wav","[1609, 'Yes']",42,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"none.wav","[1655, 'No']",43,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"eleven.wav","[4020, 'Yes']",44,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"none.wav","[1642, 'Yes']",45,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"eleven.wav","[1743, 'No']",46,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"","[0, 'Jam']",47,"",73,13.3833166666667,"comprehension_check_2","any_QUD","anyQUD"
"three.wav","[1691, 'No']",48,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[1892, 'Yes']",49,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"eight.wav","[3343, 'Yes']",50,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1523, 'No']",51,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"two.wav","[1552, 'Yes']",52,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1476, 'No']",53,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"eight.wav","[3004, 'Yes']",54,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1695, 'Yes']",55,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[1839, 'No']",56,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[1691, 'No']",57,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"five.wav","[1775, 'Yes']",58,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"none.wav","[1661, 'No']",59,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1601, 'Yes']",60,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"none.wav","[1592, 'Yes']",61,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[1693, 'No']",62,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"ten.wav","[4531, 'No']",63,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"two.wav","[1647, 'No']",64,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"one.wav","[1644, 'No']",65,"11",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1681, 'Yes']",66,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"eleven.wav","[3868, 'Yes']",67,"11",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1653, 'Yes']",68,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[1790, 'No']",69,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"two.wav","[1568, 'Yes']",70,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"two.wav","[1987, 'No']",71,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"none.wav","[1619, 'No']",72,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"five.wav","[1682, 'Yes']",73,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"five.wav","[1787, 'No']",74,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"twelve.wav","[1796, 'No']",75,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[1748, 'No']",76,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1542, 'No']",77,"11",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[1561, 'No']",78,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"all.wav","[1477, 'No']",79,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"nine.wav","[1616, 'No']",80,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"summa.wav","[1589, 'Yes']",81,"11",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"none.wav","[1669, 'Yes']",82,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"eight.wav","[4273, 'No']",83,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"","[0, 'Barbara']",1,"Barbara",74,14.0481833333333,"bot_check","any_QUD","anyQUD"
"","[0, 'Four']",3,"",74,14.0481833333333,"audio_check","any_QUD","anyQUD"
"","[0, 'Jam']",4,"",74,14.0481833333333,"comprehension_check_1","any_QUD","anyQUD"
"none.wav","[704, 'Yes']",6,"13",74,14.0481833333333,"practice_trial","any_QUD","anyQUD"
"all.wav","[2275, 'Yes']",7,"13",74,14.0481833333333,"practice_trial","any_QUD","anyQUD"
"all.wav","[1634, 'No']",8,"0",74,14.0481833333333,"practice_trial","any_QUD","anyQUD"
"none.wav","[1859, 'Yes']",9,"0",74,14.0481833333333,"practice_trial","any_QUD","anyQUD"
"all.wav","[1105, 'Yes']",11,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"summa.wav","[2097, 'No']",12,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"two.wav","[1475, 'Yes']",13,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"none.wav","[1427, 'Yes']",14,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"thirteen.wav","[5076, 'No']",15,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"all.wav","[1443, 'No']",16,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"summa.wav","[1812, 'Yes']",17,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"eight.wav","[2611, 'No']",18,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"two.wav","[1316, 'Yes']",19,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"summa.wav","[2613, 'Yes']",20,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"four.wav","[1730, 'No']",21,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"all.wav","[1683, 'No']",22,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"eleven.wav","[2579, 'No']",23,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"summa.wav","[1971, 'Yes']",24,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"none.wav","[1395, 'No']",25,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"five.wav","[1283, 'No']",26,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"eight.wav","[2036, 'Yes']",27,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"all.wav","[1171, 'Yes']",28,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"two.wav","[1219, 'Yes']",29,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"seven.wav","[1955, 'No']",30,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"two.wav","[1634, 'Yes']",31,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"all.wav","[1507, 'No']",32,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"eleven.wav","[1810, 'Yes']",33,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"summa.wav","[1218, 'Yes']",34,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"eight.wav","[1364, 'Yes']",35,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"eleven.wav","[1506, 'No']",36,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"ten.wav","[1955, 'No']",37,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"summa.wav","[1155, 'Yes']",38,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"all.wav","[1618, 'Yes']",39,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"none.wav","[1361, 'Yes']",40,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"summa.wav","[1302, 'No']",41,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"all.wav","[2034, 'Yes']",42,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"all.wav","[1378, 'Yes']",43,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"none.wav","[1154, 'No']",44,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"five.wav","[1475, 'Yes']",45,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"summa.wav","[1137, 'Yes']",46,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"","[0, 'Jam']",47,"",74,14.0481833333333,"comprehension_check_2","any_QUD","anyQUD"
"two.wav","[4928, 'Yes']",48,"5",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"none.wav","[3058, 'No']",49,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"five.wav","[915, 'Yes']",50,"5",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"summa.wav","[1522, 'Yes']",51,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"all.wav","[880, 'Yes']",52,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"summa.wav","[1315, 'Yes']",53,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"ten.wav","[1282, 'Yes']",54,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"summa.wav","[1683, 'Yes']",55,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"all.wav","[1154, 'Yes']",56,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"none.wav","[2083, 'Yes']",57,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"one.wav","[1490, 'Yes']",58,"11",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"three.wav","[2321, 'No']",59,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"eight.wav","[2242, 'Yes']",60,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"summa.wav","[2163, 'No']",61,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"two.wav","[1715, 'Yes']",62,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"all.wav","[1909, 'No']",63,"5",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"eight.wav","[1491, 'Yes']",64,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"all.wav","[2578, 'No']",65,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"summa.wav","[1523, 'Yes']",66,"11",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"none.wav","[1697, 'Yes']",67,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"twelve.wav","[1955, 'No']",68,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"two.wav","[1474, 'Yes']",69,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"all.wav","[1058, 'Yes']",70,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"none.wav","[2435, 'No']",71,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"summa.wav","[1268, 'Yes']",72,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"all.wav","[1150, 'Yes']",73,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"all.wav","[1651, 'Yes']",74,"11",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"summa.wav","[1826, 'No']",75,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"two.wav","[2052, 'Yes']",76,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"summa.wav","[1350, 'Yes']",77,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"five.wav","[1440, 'Yes']",78,"5",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"all.wav","[2305, 'No']",79,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"nine.wav","[1426, 'Yes']",80,"5",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"eight.wav","[1506, 'Yes']",81,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"five.wav","[1201, 'Yes']",82,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"eleven.wav","[1538, 'Yes']",83,"11",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"","[0, '']",1,"Linda",75,7.93985,"bot_check","any_QUD","anyQUD"
"","[0, 'Linda']",1,"Linda",75,7.93985,"bot_check","any_QUD","anyQUD"
"","[0, 'Four']",3,"",75,7.93985,"audio_check","any_QUD","anyQUD"
"","[0, 'Jam']",4,"",75,7.93985,"comprehension_check_1","any_QUD","anyQUD"
"none.wav","[4920, 'No']",6,"13",75,7.93985,"practice_trial","any_QUD","anyQUD"
"all.wav","[2236, 'Yes']",7,"13",75,7.93985,"practice_trial","any_QUD","anyQUD"
"all.wav","[2413, 'No']",8,"0",75,7.93985,"practice_trial","any_QUD","anyQUD"
"none.wav","[3084, 'Yes']",9,"0",75,7.93985,"practice_trial","any_QUD","anyQUD"
"two.wav","[1981, 'Yes']",11,"2",75,7.93985,"trial_1","any_QUD","anyQUD"
"two.wav","[1213, 'Yes']",12,"2",75,7.93985,"trial_1","any_QUD","anyQUD"
"thirteen.wav","[12130, 'No']",13,"11",75,7.93985,"trial_1","any_QUD","anyQUD"
"all.wav","[1462, 'No']",14,"2",75,7.93985,"trial_1","any_QUD","anyQUD"
"none.wav","[1566, 'No']",15,"8",75,7.93985,"trial_1","any_QUD","anyQUD"
"summa.wav","[1462, 'Yes']",16,"8",75,7.93985,"trial_1","any_QUD","anyQUD"
"four.wav","[1582, 'No']",17,"5",75,7.93985,"trial_1","any_QUD","anyQUD"
"summa.wav","[2357, 'No']",18,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"summa.wav","[1270, 'No']",19,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"all.wav","[2381, 'Yes']",20,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"five.wav","[1645, 'No']",21,"0",75,7.93985,"trial_1","any_QUD","anyQUD"
"eleven.wav","[2414, 'No']",22,"8",75,7.93985,"trial_1","any_QUD","anyQUD"
"all.wav","[1517, 'Yes']",23,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"eight.wav","[1637, 'No']",24,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"none.wav","[2427, 'Yes']",25,"0",75,7.93985,"trial_1","any_QUD","anyQUD"
"summa.wav","[1414, 'No']",26,"0",75,7.93985,"trial_1","any_QUD","anyQUD"
"all.wav","[1015, 'No']",27,"5",75,7.93985,"trial_1","any_QUD","anyQUD"
"eight.wav","[1310, 'Yes']",28,"8",75,7.93985,"trial_1","any_QUD","anyQUD"
"seven.wav","[1982, 'No']",29,"11",75,7.93985,"trial_1","any_QUD","anyQUD"
"summa.wav","[1350, 'No']",30,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"eleven.wav","[1607, 'No']",31,"0",75,7.93985,"trial_1","any_QUD","anyQUD"
"none.wav","[1621, 'Yes']",32,"0",75,7.93985,"trial_1","any_QUD","anyQUD"
"summa.wav","[1622, 'Yes']",33,"5",75,7.93985,"trial_1","any_QUD","anyQUD"
"all.wav","[975, 'Yes']",34,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"summa.wav","[1214, 'No']",35,"0",75,7.93985,"trial_1","any_QUD","anyQUD"
"two.wav","[1221, 'Yes']",36,"2",75,7.93985,"trial_1","any_QUD","anyQUD"
"all.wav","[1176, 'No']",37,"0",75,7.93985,"trial_1","any_QUD","anyQUD"
"all.wav","[1055, 'Yes']",38,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"eleven.wav","[3605, 'Yes']",39,"11",75,7.93985,"trial_1","any_QUD","anyQUD"
"five.wav","[1014, 'Yes']",40,"5",75,7.93985,"trial_1","any_QUD","anyQUD"
"none.wav","[1246, 'No']",41,"11",75,7.93985,"trial_1","any_QUD","anyQUD"
"summa.wav","[1725, 'No']",42,"13",75,7.93985,"trial_1","any_QUD","anyQUD"
"eight.wav","[1279, 'Yes']",43,"8",75,7.93985,"trial_1","any_QUD","anyQUD"
"all.wav","[1103, 'No']",44,"11",75,7.93985,"trial_1","any_QUD","anyQUD"
"ten.wav","[1111, 'No']",45,"5",75,7.93985,"trial_1","any_QUD","anyQUD"
"two.wav","[1086, 'Yes']",46,"2",75,7.93985,"trial_1","any_QUD","anyQUD"
"","[0, 'Jam']",47,"",75,7.93985,"comprehension_check_2","any_QUD","anyQUD"
"summa.wav","[1037, 'No']",48,"13",75,7.93985,"trial_2","any_QUD","anyQUD"
"five.wav","[1071, 'Yes']",49,"5",75,7.93985,"trial_2","any_QUD","anyQUD"
"two.wav","[1399, 'No']",50,"5",75,7.93985,"trial_2","any_QUD","anyQUD"
"summa.wav","[2165, 'No']",51,"2",75,7.93985,"trial_2","any_QUD","anyQUD"
