"","slide_type","image","slide_number","Answer.condition","workerid","Answer.time_in_minutes","rawRT","key","audio"
"21029","trial_1","13",20,"any_QUD",260,8.45096666666667,"1220","No","all.wav"
"21030","trial_1","8",21,"any_QUD",260,8.45096666666667,"2140","No","some.wav"
"21031","trial_1","2",22,"any_QUD",260,8.45096666666667,"1040","No","two.wav"
"21032","trial_1","8",23,"any_QUD",260,8.45096666666667,"2835","Yes","thirteen.wav"
"21033","trial_1","13",24,"any_QUD",260,8.45096666666667,"976","No","all.wav"
"21034","trial_1","5",25,"any_QUD",260,8.45096666666667,"980","Yes","all.wav"
"21035","trial_1","2",26,"any_QUD",260,8.45096666666667,"944","Yes","all.wav"
"21036","trial_1","5",27,"any_QUD",260,8.45096666666667,"1379","Yes","four.wav"
"21037","trial_1","8",28,"any_QUD",260,8.45096666666667,"1619","Yes","eleven.wav"
"21038","trial_1","0",29,"any_QUD",260,8.45096666666667,"1169","Yes","some.wav"
"21039","trial_1","13",30,"any_QUD",260,8.45096666666667,"891","No","all.wav"
"21040","trial_1","2",31,"any_QUD",260,8.45096666666667,"10","Late","two.wav"
"21041","trial_1","0",32,"any_QUD",260,8.45096666666667,"1516","No","none.wav"
"21042","trial_1","0",33,"any_QUD",260,8.45096666666667,"1560","No","none.wav"
"21043","trial_1","5",34,"any_QUD",260,8.45096666666667,"972","No","five.wav"
"21044","trial_1","8",35,"any_QUD",260,8.45096666666667,"1950","No","eight.wav"
"21045","trial_1","0",36,"any_QUD",260,8.45096666666667,"1861","Yes","all.wav"
"21046","trial_1","13",37,"any_QUD",260,8.45096666666667,"1905","Yes","some.wav"
"21047","trial_1","0",38,"any_QUD",260,8.45096666666667,"1587","Yes","eleven.wav"
"21048","trial_1","5",39,"any_QUD",260,8.45096666666667,"1094","Yes","ten.wav"
"21049","trial_1","11",40,"any_QUD",260,8.45096666666667,"1786","No","eleven.wav"
"21050","trial_1","5",41,"any_QUD",260,8.45096666666667,"1961","No","some.wav"
"21051","trial_1","11",42,"any_QUD",260,8.45096666666667,"1350","Yes","all.wav"
"21052","trial_1","11",43,"any_QUD",260,8.45096666666667,"1475","Yes","seven.wav"
"21053","trial_1","2",44,"any_QUD",260,8.45096666666667,"945","No","two.wav"
"21054","trial_1","13",45,"any_QUD",260,8.45096666666667,"747","No","all.wav"
"21055","trial_1","13",46,"any_QUD",260,8.45096666666667,"167","Late","some.wav"
"21056","comprehension_check_2","",47,"any_QUD",260,8.45096666666667,"0","Jam",""
"21057","trial_2","2",48,"any_QUD",260,8.45096666666667,"960","No","two.wav"
"21058","trial_2","13",49,"any_QUD",260,8.45096666666667,"1974","No","all.wav"
"21059","trial_2","2",50,"any_QUD",260,8.45096666666667,"1598","No","some.wav"
"21060","trial_2","5",51,"any_QUD",260,8.45096666666667,"1148","Yes","two.wav"
"21061","trial_2","13",52,"any_QUD",260,8.45096666666667,"800","No","all.wav"
"21062","trial_2","11",53,"any_QUD",260,8.45096666666667,"122","Late","one.wav"
"21063","trial_2","5",54,"any_QUD",260,8.45096666666667,"1385","Yes","all.wav"
"21064","trial_2","0",55,"any_QUD",260,8.45096666666667,"1478","No","none.wav"
"21065","trial_2","13",56,"any_QUD",260,8.45096666666667,"1163","Yes","ten.wav"
"21066","trial_2","13",57,"any_QUD",260,8.45096666666667,"843","Yes","some.wav"
"21067","trial_2","0",58,"any_QUD",260,8.45096666666667,"33","Late","some.wav"
"21068","trial_2","5",59,"any_QUD",260,8.45096666666667,"104","Late","five.wav"
"21069","trial_2","0",60,"any_QUD",260,8.45096666666667,"1415","Yes","three.wav"
"21070","trial_2","13",61,"any_QUD",260,8.45096666666667,"1294","Yes","none.wav"
"21071","trial_2","8",62,"any_QUD",260,8.45096666666667,"1588","No","eight.wav"
"21072","trial_2","8",63,"any_QUD",260,8.45096666666667,"2275","Yes","eight.wav"
"21073","trial_2","8",64,"any_QUD",260,8.45096666666667,"1325","Yes","all.wav"
"21074","trial_2","13",65,"any_QUD",260,8.45096666666667,"1053","Yes","some.wav"
"21075","trial_2","8",66,"any_QUD",260,8.45096666666667,"1264","Yes","two.wav"
"21076","trial_2","11",67,"any_QUD",260,8.45096666666667,"1449","Yes","some.wav"
"21077","trial_2","13",68,"any_QUD",260,8.45096666666667,"921","Yes","some.wav"
"21078","trial_2","0",69,"any_QUD",260,8.45096666666667,"21","Late","some.wav"
"21079","trial_2","2",70,"any_QUD",260,8.45096666666667,"154","Late","two.wav"
"21080","trial_2","5",71,"any_QUD",260,8.45096666666667,"1687","Yes","nine.wav"
"21081","trial_2","2",72,"any_QUD",260,8.45096666666667,"1360","Yes","none.wav"
"21082","trial_2","11",73,"any_QUD",260,8.45096666666667,"1273","No","eleven.wav"
"21083","trial_2","13",74,"any_QUD",260,8.45096666666667,"936","Yes","some.wav"
"21084","trial_2","13",75,"any_QUD",260,8.45096666666667,"1582056458291","No","five.wav"
"21085","trial_2","2",76,"any_QUD",260,8.45096666666667,"875","Late","twelve.wav"
"21086","trial_2","5",77,"any_QUD",260,8.45096666666667,"1319","No","five.wav"
"21087","trial_2","13",78,"any_QUD",260,8.45096666666667,"1524","No","all.wav"
"21088","trial_2","0",79,"any_QUD",260,8.45096666666667,"1380","Yes","all.wav"
"21089","trial_2","8",80,"any_QUD",260,8.45096666666667,"1611","No","eight.wav"
"21090","trial_2","11",81,"any_QUD",260,8.45096666666667,"1419","Yes","all.wav"
"21091","trial_2","0",82,"any_QUD",260,8.45096666666667,"1503","No","none.wav"
"21092","trial_2","13",83,"any_QUD",260,8.45096666666667,"1248","No","all.wav"
"21093","bot_check","Margaret",1,"any_QUD",261,8.90513333333333,"0","Margaret",""
"21094","audio_check","",3,"any_QUD",261,8.90513333333333,"0","Two",""
"21095","audio_check","",3,"any_QUD",261,8.90513333333333,"0","Four",""
"21096","comprehension_check_1","",4,"any_QUD",261,8.90513333333333,"0","Explode",""
"21097","comprehension_check_1","",4,"any_QUD",261,8.90513333333333,"0","Silent",""
"21098","comprehension_check_1","",4,"any_QUD",261,8.90513333333333,"0","Empty",""
"21099","comprehension_check_1","",4,"any_QUD",261,8.90513333333333,"0","Explode",""
"21100","comprehension_check_1","",4,"any_QUD",261,8.90513333333333,"0","Jam",""
"21101","practice_trial","13",6,"any_QUD",261,8.90513333333333,"1582049571137","No","none.wav"
"21102","practice_trial","13",7,"any_QUD",261,8.90513333333333,"1582049574956","No","all.wav"
"21103","practice_trial","0",8,"any_QUD",261,8.90513333333333,"1582049579179","No","all.wav"
"21104","practice_trial","0",9,"any_QUD",261,8.90513333333333,"1758","No","none.wav"
"21105","trial_1","13",11,"any_QUD",261,8.90513333333333,"1582049585674","Yes","all.wav"
"21106","trial_1","5",12,"any_QUD",261,8.90513333333333,"1582049589343","Yes","all.wav"
"21107","trial_1","0",13,"any_QUD",261,8.90513333333333,"1928","No","five.wav"
"21108","trial_1","13",14,"any_QUD",261,8.90513333333333,"2185","No","eight.wav"
"21109","trial_1","8",15,"any_QUD",261,8.90513333333333,"1582049598553","Yes","eleven.wav"
"21110","trial_1","13",16,"any_QUD",261,8.90513333333333,"2295","Yes","some.wav"
"21111","trial_1","8",17,"any_QUD",261,8.90513333333333,"2303","No","some.wav"
"21112","trial_1","8",18,"any_QUD",261,8.90513333333333,"2128","No","eight.wav"
"21113","trial_1","8",19,"any_QUD",261,8.90513333333333,"2049","Yes","none.wav"
"21114","trial_1","2",20,"any_QUD",261,8.90513333333333,"2018","Yes","two.wav"
"21115","trial_1","2",21,"any_QUD",261,8.90513333333333,"2128","Yes","two.wav"
"21116","trial_1","5",22,"any_QUD",261,8.90513333333333,"1582049621344","No","four.wav"
"21117","trial_1","13",23,"any_QUD",261,8.90513333333333,"2384","Yes","some.wav"
"21118","trial_1","0",24,"any_QUD",261,8.90513333333333,"1582049627538","Yes","some.wav"
"21119","trial_1","2",25,"any_QUD",261,8.90513333333333,"2445","Yes","all.wav"
"21120","trial_1","0",26,"any_QUD",261,8.90513333333333,"1891","Yes","none.wav"
"21121","trial_1","8",27,"any_QUD",261,8.90513333333333,"1903","Yes","thirteen.wav"
"21122","trial_1","13",28,"any_QUD",261,8.90513333333333,"1582049639827","No","all.wav"
"21123","trial_1","11",29,"any_QUD",261,8.90513333333333,"1582049643002","Yes","seven.wav"
"21124","trial_1","13",30,"any_QUD",261,8.90513333333333,"1782","No","all.wav"
"21125","trial_1","5",31,"any_QUD",261,8.90513333333333,"1523","Yes","ten.wav"
"21126","trial_1","5",32,"any_QUD",261,8.90513333333333,"984","No","some.wav"
"21127","trial_1","13",33,"any_QUD",261,8.90513333333333,"1233","Yes","some.wav"
"21128","trial_1","0",34,"any_QUD",261,8.90513333333333,"945","No","some.wav"
"21129","trial_1","13",35,"any_QUD",261,8.90513333333333,"1308","Yes","some.wav"
"21130","trial_1","2",36,"any_QUD",261,8.90513333333333,"1322","Yes","two.wav"
"21131","trial_1","8",37,"any_QUD",261,8.90513333333333,"1440","Yes","eight.wav"
"21132","trial_1","0",38,"any_QUD",261,8.90513333333333,"1285","No","eleven.wav"
"21133","trial_1","11",39,"any_QUD",261,8.90513333333333,"1406","No","all.wav"
"21134","trial_1","0",40,"any_QUD",261,8.90513333333333,"1486","No","none.wav"
"21135","trial_1","0",41,"any_QUD",261,8.90513333333333,"1181","Yes","all.wav"
"21136","trial_1","0",42,"any_QUD",261,8.90513333333333,"1372","No","none.wav"
"21137","trial_1","11",43,"any_QUD",261,8.90513333333333,"1363","No","eleven.wav"
"21138","trial_1","13",44,"any_QUD",261,8.90513333333333,"1728","Yes","all.wav"
"21139","trial_1","5",45,"any_QUD",261,8.90513333333333,"1319","No","five.wav"
"21140","trial_1","2",46,"any_QUD",261,8.90513333333333,"1792","Late","two.wav"
"21141","comprehension_check_2","",47,"any_QUD",261,8.90513333333333,"0","Jam",""
"21142","trial_2","8",48,"any_QUD",261,8.90513333333333,"1756","Yes","eight.wav"
"21143","trial_2","13",49,"any_QUD",261,8.90513333333333,"1332","Late","ten.wav"
"21144","trial_2","13",50,"any_QUD",261,8.90513333333333,"1566","No","all.wav"
"21145","trial_2","8",51,"any_QUD",261,8.90513333333333,"1273","No","all.wav"
"21146","trial_2","0",52,"any_QUD",261,8.90513333333333,"1485","Yes","some.wav"
"21147","trial_2","2",53,"any_QUD",261,8.90513333333333,"1690","No","some.wav"
"21148","trial_2","13",54,"any_QUD",261,8.90513333333333,"1523","Late","some.wav"
"21149","trial_2","11",55,"any_QUD",261,8.90513333333333,"1632","No","one.wav"
"21150","trial_2","8",56,"any_QUD",261,8.90513333333333,"1250","No","eight.wav"
"21151","trial_2","2",57,"any_QUD",261,8.90513333333333,"1078","Yes","two.wav"
"21152","trial_2","5",58,"any_QUD",261,8.90513333333333,"1307","No","all.wav"
"21153","trial_2","13",59,"any_QUD",261,8.90513333333333,"1010","No","none.wav"
"21154","trial_2","0",60,"any_QUD",261,8.90513333333333,"1103","No","three.wav"
"21155","trial_2","13",61,"any_QUD",261,8.90513333333333,"1861","No","all.wav"
"21156","trial_2","5",62,"any_QUD",261,8.90513333333333,"1478","Late","two.wav"
"21157","trial_2","5",63,"any_QUD",261,8.90513333333333,"1586","Yes","five.wav"
"21158","trial_2","0",64,"any_QUD",261,8.90513333333333,"1333","Yes","none.wav"
"21159","trial_2","13",65,"any_QUD",261,8.90513333333333,"1576","No","some.wav"
"21160","trial_2","2",66,"any_QUD",261,8.90513333333333,"1064","No","none.wav"
"21161","trial_2","13",67,"any_QUD",261,8.90513333333333,"1093","No","all.wav"
"21162","trial_2","0",68,"any_QUD",261,8.90513333333333,"1542","Yes","none.wav"
"21163","trial_2","11",69,"any_QUD",261,8.90513333333333,"1249","Late","some.wav"
"21164","trial_2","8",70,"any_QUD",261,8.90513333333333,"1582049753060","Yes","eight.wav"
"21165","trial_2","8",71,"any_QUD",261,8.90513333333333,"1843","No","two.wav"
"21166","trial_2","0",72,"any_QUD",261,8.90513333333333,"1143","Late","all.wav"
"21167","trial_2","5",73,"any_QUD",261,8.90513333333333,"1159","No","nine.wav"
"21168","trial_2","13",74,"any_QUD",261,8.90513333333333,"1061","Yes","five.wav"
"21169","trial_2","13",75,"any_QUD",261,8.90513333333333,"1258","No","all.wav"
"21170","trial_2","0",76,"any_QUD",261,8.90513333333333,"1391","Yes","some.wav"
"21171","trial_2","13",77,"any_QUD",261,8.90513333333333,"1633","Yes","some.wav"
"21172","trial_2","11",78,"any_QUD",261,8.90513333333333,"1340","Yes","eleven.wav"
"21173","trial_2","2",79,"any_QUD",261,8.90513333333333,"1424","Yes","twelve.wav"
"21174","trial_2","5",80,"any_QUD",261,8.90513333333333,"1460","Yes","five.wav"
"21175","trial_2","13",81,"any_QUD",261,8.90513333333333,"1240","Yes","some.wav"
"21176","trial_2","11",82,"any_QUD",261,8.90513333333333,"1782","Late","all.wav"
"21177","trial_2","2",83,"any_QUD",261,8.90513333333333,"1305","Late","two.wav"
"21178","bot_check","Susan",1,"any_QUD",262,15.3333,"0","Susan",""
"21179","audio_check","",3,"any_QUD",262,15.3333,"0","Four",""
"21180","comprehension_check_1","",4,"any_QUD",262,15.3333,"0","Jam",""
"21181","practice_trial","13",6,"any_QUD",262,15.3333,"4002","Late","none.wav"
"21182","practice_trial","13",7,"any_QUD",262,15.3333,"2833","Yes","all.wav"
"21183","practice_trial","0",8,"any_QUD",262,15.3333,"2031","No","all.wav"
"21184","practice_trial","0",9,"any_QUD",262,15.3333,"2574","Yes","none.wav"
"21185","trial_1","5",11,"any_QUD",262,15.3333,"2688","No","four.wav"
"21186","trial_1","13",12,"any_QUD",262,15.3333,"1663","Yes","all.wav"
"21187","trial_1","0",13,"any_QUD",262,15.3333,"1981","No","five.wav"
"21188","trial_1","13",14,"any_QUD",262,15.3333,"1325","Yes","all.wav"
"21189","trial_1","8",15,"any_QUD",262,15.3333,"2126","Yes","eight.wav"
"21190","trial_1","0",16,"any_QUD",262,15.3333,"1853","Yes","none.wav"
"21191","trial_1","5",17,"any_QUD",262,15.3333,"1893","No","all.wav"
"21192","trial_1","2",18,"any_QUD",262,15.3333,"1691","No","all.wav"
"21193","trial_1","13",19,"any_QUD",262,15.3333,"2372","No","eight.wav"
"21194","trial_1","0",20,"any_QUD",262,15.3333,"2490","No","some.wav"
"21195","trial_1","8",21,"any_QUD",262,15.3333,"2997","No","eleven.wav"
"21196","trial_1","13",22,"any_QUD",262,15.3333,"2283","Yes","some.wav"
"21197","trial_1","2",23,"any_QUD",262,15.3333,"1847","Yes","two.wav"
"21198","trial_1","13",24,"any_QUD",262,15.3333,"1599","Yes","some.wav"
"21199","trial_1","8",25,"any_QUD",262,15.3333,"1468","Yes","some.wav"
"21200","trial_1","8",26,"any_QUD",262,15.3333,"2154","No","thirteen.wav"
"21201","trial_1","8",27,"any_QUD",262,15.3333,"2008","No","none.wav"
"21202","trial_1","2",28,"any_QUD",262,15.3333,"1601","Yes","two.wav"
"21203","trial_1","0",29,"any_QUD",262,15.3333,"1794","No","all.wav"
"21204","trial_1","8",30,"any_QUD",262,15.3333,"1551","Yes","eight.wav"
"21205","trial_1","11",31,"any_QUD",262,15.3333,"3480","Yes","eleven.wav"
"21206","trial_1","13",32,"any_QUD",262,15.3333,"1889","Yes","all.wav"
"21207","trial_1","0",33,"any_QUD",262,15.3333,"1788","Yes","none.wav"
"21208","trial_1","0",34,"any_QUD",262,15.3333,"1487","Yes","none.wav"
"21209","trial_1","0",35,"any_QUD",262,15.3333,"1725","No","eleven.wav"
"21210","trial_1","0",36,"any_QUD",262,15.3333,"1765","No","some.wav"
"21211","trial_1","13",37,"any_QUD",262,15.3333,"1505","Yes","some.wav"
"21212","trial_1","13",38,"any_QUD",262,15.3333,"1307","Yes","some.wav"
"21213","trial_1","2",39,"any_QUD",262,15.3333,"1431","Yes","two.wav"
"21214","trial_1","5",40,"any_QUD",262,15.3333,"1535","No","ten.wav"
"21215","trial_1","13",41,"any_QUD",262,15.3333,"1657","Yes","all.wav"
"21216","trial_1","5",42,"any_QUD",262,15.3333,"1426","Yes","five.wav"
"21217","trial_1","11",43,"any_QUD",262,15.3333,"2028","No","all.wav"
"21218","trial_1","2",44,"any_QUD",262,15.3333,"1410","Yes","two.wav"
"21219","trial_1","5",45,"any_QUD",262,15.3333,"1643","Yes","some.wav"
"21220","trial_1","11",46,"any_QUD",262,15.3333,"2137","No","seven.wav"
"21221","comprehension_check_2","",47,"any_QUD",262,15.3333,"0","Jam",""
"21222","trial_2","2",48,"any_QUD",262,15.3333,"1376","Yes","two.wav"
"21223","trial_2","2",49,"any_QUD",262,15.3333,"1746","Yes","some.wav"
"21224","trial_2","5",50,"any_QUD",262,15.3333,"1625","No","all.wav"
"21225","trial_2","13",51,"any_QUD",262,15.3333,"2397","No","ten.wav"
"21226","trial_2","13",52,"any_QUD",262,15.3333,"1911","Yes","all.wav"
"21227","trial_2","5",53,"any_QUD",262,15.3333,"1812","No","two.wav"
"21228","trial_2","13",54,"any_QUD",262,15.3333,"1353","Yes","all.wav"
"21229","trial_2","0",55,"any_QUD",262,15.3333,"1501","Yes","none.wav"
"21230","trial_2","0",56,"any_QUD",262,15.3333,"1729","No","three.wav"
"21231","trial_2","5",57,"any_QUD",262,15.3333,"1291","Yes","five.wav"
"21232","trial_2","8",58,"any_QUD",262,15.3333,"1605","Yes","eight.wav"
"21233","trial_2","13",59,"any_QUD",262,15.3333,"1570","Yes","some.wav"
"21234","trial_2","13",60,"any_QUD",262,15.3333,"1931","No","none.wav"
"21235","trial_2","8",61,"any_QUD",262,15.3333,"1894","No","all.wav"
"21236","trial_2","11",62,"any_QUD",262,15.3333,"1912","No","one.wav"
"21237","trial_2","0",63,"any_QUD",262,15.3333,"1770","No","some.wav"
"21238","trial_2","8",64,"any_QUD",262,15.3333,"1326","Yes","eight.wav"
"21239","trial_2","13",65,"any_QUD",262,15.3333,"1621","Yes","some.wav"
"21240","trial_2","11",66,"any_QUD",262,15.3333,"3701","Yes","eleven.wav"
"21241","trial_2","13",67,"any_QUD",262,15.3333,"1375","Yes","all.wav"
"21242","trial_2","2",68,"any_QUD",262,15.3333,"1557","Yes","two.wav"
"21243","trial_2","13",69,"any_QUD",262,15.3333,"1645","No","five.wav"
"21244","trial_2","2",70,"any_QUD",262,15.3333,"1661","No","twelve.wav"
"21245","trial_2","0",71,"any_QUD",262,15.3333,"1615","No","all.wav"
"21246","trial_2","2",72,"any_QUD",262,15.3333,"1462","No","none.wav"
"21247","trial_2","0",73,"any_QUD",262,15.3333,"1574","No","none.wav"
"21248","trial_2","0",74,"any_QUD",262,15.3333,"1514","No","some.wav"
"21249","trial_2","8",75,"any_QUD",262,15.3333,"2408","Yes","eight.wav"
"21250","trial_2","11",76,"any_QUD",262,15.3333,"2229","No","all.wav"
"21251","trial_2","13",77,"any_QUD",262,15.3333,"1533","Yes","some.wav"
"21252","trial_2","13",78,"any_QUD",262,15.3333,"1564","Yes","some.wav"
"21253","trial_2","13",79,"any_QUD",262,15.3333,"1544","Yes","all.wav"
"21254","trial_2","5",80,"any_QUD",262,15.3333,"1649","No","nine.wav"
"21255","trial_2","8",81,"any_QUD",262,15.3333,"1925","No","two.wav"
"21256","trial_2","11",82,"any_QUD",262,15.3333,"1596","Yes","some.wav"
"21257","trial_2","5",83,"any_QUD",262,15.3333,"1292","Yes","five.wav"
"21258","bot_check","Sarah",1,"any_QUD",263,10.43125,"0","Sarah",""
"21259","audio_check","",3,"any_QUD",263,10.43125,"0","Four",""
"21260","comprehension_check_1","",4,"any_QUD",263,10.43125,"0","Jam",""
"21261","practice_trial","13",6,"any_QUD",263,10.43125,"2155","Yes","none.wav"
"21262","practice_trial","13",7,"any_QUD",263,10.43125,"2316","Yes","all.wav"
"21263","practice_trial","0",8,"any_QUD",263,10.43125,"1923","No","all.wav"
"21264","practice_trial","0",9,"any_QUD",263,10.43125,"1492","No","none.wav"
"21265","trial_1","5",11,"any_QUD",263,10.43125,"1974","No","all.wav"
"21266","trial_1","8",12,"any_QUD",263,10.43125,"3490","No","eleven.wav"
"21267","trial_1","8",13,"any_QUD",263,10.43125,"1998","Yes","some.wav"
"21268","trial_1","8",14,"any_QUD",263,10.43125,"1856","No","thirteen.wav"
"21269","trial_1","0",15,"any_QUD",263,10.43125,"1563","No","five.wav"
"21270","trial_1","2",16,"any_QUD",263,10.43125,"1502","No","all.wav"
"21271","trial_1","2",17,"any_QUD",263,10.43125,"1620","Yes","two.wav"
"21272","trial_1","8",18,"any_QUD",263,10.43125,"2244","No","none.wav"
"21273","trial_1","13",19,"any_QUD",263,10.43125,"2109","Yes","some.wav"
"21274","trial_1","0",20,"any_QUD",263,10.43125,"1600","No","some.wav"
"21275","trial_1","2",21,"any_QUD",263,10.43125,"1514","Yes","two.wav"
"21276","trial_1","0",22,"any_QUD",263,10.43125,"1923","Yes","none.wav"
"21277","trial_1","13",23,"any_QUD",263,10.43125,"1499","Yes","all.wav"
"21278","trial_1","13",24,"any_QUD",263,10.43125,"1748","No","eight.wav"
"21279","trial_1","13",25,"any_QUD",263,10.43125,"4015","Late","some.wav"
"21280","trial_1","8",26,"any_QUD",263,10.43125,"1589","Yes","eight.wav"
"21281","trial_1","5",27,"any_QUD",263,10.43125,"2041","Yes","four.wav"
"21282","trial_1","13",28,"any_QUD",263,10.43125,"1357","Yes","all.wav"
"21283","trial_1","11",29,"any_QUD",263,10.43125,"1901","No","seven.wav"
"21284","trial_1","13",30,"any_QUD",263,10.43125,"1261","Yes","all.wav"
"21285","trial_1","11",31,"any_QUD",263,10.43125,"1319","No","all.wav"
"21286","trial_1","0",32,"any_QUD",263,10.43125,"1341","No","some.wav"
"21287","trial_1","0",33,"any_QUD",263,10.43125,"1358","No","all.wav"
"21288","trial_1","5",34,"any_QUD",263,10.43125,"1437","Yes","some.wav"
"21289","trial_1","2",35,"any_QUD",263,10.43125,"1495","Yes","two.wav"
"21290","trial_1","2",36,"any_QUD",263,10.43125,"1276","Yes","two.wav"
"21291","trial_1","11",37,"any_QUD",263,10.43125,"3388","Yes","eleven.wav"
"21292","trial_1","8",38,"any_QUD",263,10.43125,"1293","Yes","eight.wav"
"21293","trial_1","0",39,"any_QUD",263,10.43125,"1356","Yes","none.wav"
"21294","trial_1","13",40,"any_QUD",263,10.43125,"1474","Yes","all.wav"
"21295","trial_1","13",41,"any_QUD",263,10.43125,"2480","Yes","some.wav"
"21296","trial_1","0",42,"any_QUD",263,10.43125,"2037","Yes","none.wav"
"21297","trial_1","13",43,"any_QUD",263,10.43125,"1797","Yes","some.wav"
"21298","trial_1","5",44,"any_QUD",263,10.43125,"1650","Yes","five.wav"
"21299","trial_1","5",45,"any_QUD",263,10.43125,"1612","No","ten.wav"
"21300","trial_1","0",46,"any_QUD",263,10.43125,"1647","No","eleven.wav"
"21301","comprehension_check_2","",47,"any_QUD",263,10.43125,"0","Jam",""
"21302","trial_2","13",48,"any_QUD",263,10.43125,"1508","Yes","all.wav"
"21303","trial_2","5",49,"any_QUD",263,10.43125,"1676","Yes","five.wav"
"21304","trial_2","13",50,"any_QUD",263,10.43125,"1761","Yes","some.wav"
"21305","trial_2","5",51,"any_QUD",263,10.43125,"3212","Yes","two.wav"
"21306","trial_2","8",52,"any_QUD",263,10.43125,"2123","No","all.wav"
"21307","trial_2","13",53,"any_QUD",263,10.43125,"1469","Yes","all.wav"
"21308","trial_2","13",54,"any_QUD",263,10.43125,"1634","No","none.wav"
"21309","trial_2","13",55,"any_QUD",263,10.43125,"3809","Yes","ten.wav"
"21310","trial_2","2",56,"any_QUD",263,10.43125,"1619","Yes","some.wav"
"21311","trial_2","0",57,"any_QUD",263,10.43125,"1475","No","some.wav"
"21312","trial_2","0",58,"any_QUD",263,10.43125,"1458","Yes","none.wav"
"21313","trial_2","0",59,"any_QUD",263,10.43125,"1378","No","three.wav"
"21314","trial_2","11",60,"any_QUD",263,10.43125,"1815","Yes","one.wav"
"21315","trial_2","13",61,"any_QUD",263,10.43125,"2131","Yes","some.wav"
"21316","trial_2","5",62,"any_QUD",263,10.43125,"1669","No","all.wav"
"21317","trial_2","2",63,"any_QUD",263,10.43125,"1523","Yes","two.wav"
"21318","trial_2","8",64,"any_QUD",263,10.43125,"2115","Yes","eight.wav"
"21319","trial_2","8",65,"any_QUD",263,10.43125,"1323","Yes","eight.wav"
"21320","trial_2","11",66,"any_QUD",263,10.43125,"2590","Yes","eleven.wav"
"21321","trial_2","8",67,"any_QUD",263,10.43125,"3486","Yes","two.wav"
"21322","trial_2","13",68,"any_QUD",263,10.43125,"1341","Yes","all.wav"
"21323","trial_2","2",69,"any_QUD",263,10.43125,"1335","Yes","two.wav"
"21324","trial_2","13",70,"any_QUD",263,10.43125,"1562","Yes","some.wav"
"21325","trial_2","5",71,"any_QUD",263,10.43125,"1950","No","nine.wav"
"21326","trial_2","13",72,"any_QUD",263,10.43125,"2347","Yes","five.wav"
"21327","trial_2","0",73,"any_QUD",263,10.43125,"1458","No","all.wav"
"21328","trial_2","0",74,"any_QUD",263,10.43125,"1426","No","some.wav"
"21329","trial_2","2",75,"any_QUD",263,10.43125,"1843","No","none.wav"
"21330","trial_2","8",76,"any_QUD",263,10.43125,"1493","Yes","eight.wav"
"21331","trial_2","2",77,"any_QUD",263,10.43125,"1607","No","twelve.wav"
"21332","trial_2","5",78,"any_QUD",263,10.43125,"1877","Yes","five.wav"
"21333","trial_2","13",79,"any_QUD",263,10.43125,"1500","Yes","some.wav"
"21334","trial_2","11",80,"any_QUD",263,10.43125,"1437","No","all.wav"
"21335","trial_2","0",81,"any_QUD",263,10.43125,"3327","Yes","none.wav"
"21336","trial_2","11",82,"any_QUD",263,10.43125,"1483","Yes","some.wav"
"21337","trial_2","13",83,"any_QUD",263,10.43125,"1652","Yes","all.wav"
"21338","bot_check","Jessica",1,"any_QUD",264,12.8097166666667,"0","Jessica",""
"21339","audio_check","",3,"any_QUD",264,12.8097166666667,"0","Four",""
"21340","comprehension_check_1","",4,"any_QUD",264,12.8097166666667,"0","Explode",""
"21341","comprehension_check_1","",4,"any_QUD",264,12.8097166666667,"0","Jam",""
"21342","practice_trial","13",6,"any_QUD",264,12.8097166666667,"1411","Yes","none.wav"
"21343","practice_trial","13",7,"any_QUD",264,12.8097166666667,"4005","Late","all.wav"
"21344","practice_trial","0",8,"any_QUD",264,12.8097166666667,"1691","Yes","all.wav"
"21345","practice_trial","0",9,"any_QUD",264,12.8097166666667,"1582049934604","No","none.wav"
"21346","trial_1","2",11,"any_QUD",264,12.8097166666667,"225","Yes","two.wav"
"21347","trial_1","13",12,"any_QUD",264,12.8097166666667,"61","Late","some.wav"
"21348","trial_1","13",13,"any_QUD",264,12.8097166666667,"1582049954674","Yes","all.wav"
"21349","trial_1","2",14,"any_QUD",264,12.8097166666667,"1582049958105","No","all.wav"
"21350","trial_1","5",15,"any_QUD",264,12.8097166666667,"61","No","all.wav"
"21351","trial_1","0",16,"any_QUD",264,12.8097166666667,"455","Late","some.wav"
"21352","trial_1","8",17,"any_QUD",264,12.8097166666667,"469","Late","thirteen.wav"
"21353","trial_1","2",18,"any_QUD",264,12.8097166666667,"564","No","two.wav"
"21354","trial_1","13",19,"any_QUD",264,12.8097166666667,"1582049978650","No","some.wav"
"21355","trial_1","8",20,"any_QUD",264,12.8097166666667,"118","Late","some.wav"
"21356","trial_1","8",21,"any_QUD",264,12.8097166666667,"1582049985816","Yes","eight.wav"
"21357","trial_1","8",22,"any_QUD",264,12.8097166666667,"2114","No","none.wav"
"21358","trial_1","0",23,"any_QUD",264,12.8097166666667,"203","Yes","five.wav"
"21359","trial_1","5",24,"any_QUD",264,12.8097166666667,"1582049996369","Yes","four.wav"
"21360","trial_1","13",25,"any_QUD",264,12.8097166666667,"306","No","all.wav"
