"slide_number","slide_type","Answer.time_in_minutes","workerid","Answer.condition","audio","response","image","speaker_cond"
72,"trial_2",11.7378833333333,34,"age1-allQUD","eight.wav","[2325, 'Yes']","8","r1-age1-all"
73,"trial_2",11.7378833333333,34,"age1-allQUD","twelve.wav","[1552, 'No']","2","r1-age1-all"
74,"trial_2",11.7378833333333,34,"age1-allQUD","summa.wav","[3746, 'No']","13","r1-age1-all"
75,"trial_2",11.7378833333333,34,"age1-allQUD","all.wav","[1103, 'Yes']","13","r1-age1-all"
76,"trial_2",11.7378833333333,34,"age1-allQUD","none.wav","[1362, 'No']","2","r1-age1-all"
77,"trial_2",11.7378833333333,34,"age1-allQUD","none.wav","[1407, 'Yes']","0","r1-age1-all"
78,"trial_2",11.7378833333333,34,"age1-allQUD","all.wav","[1506, 'No']","11","r1-age1-all"
79,"trial_2",11.7378833333333,34,"age1-allQUD","five.wav","[6738, 'No']","13","r1-age1-all"
80,"trial_2",11.7378833333333,34,"age1-allQUD","summa.wav","[1721, 'Yes']","11","r1-age1-all"
81,"trial_2",11.7378833333333,34,"age1-allQUD","eleven.wav","[3934, 'Yes']","11","r1-age1-all"
82,"trial_2",11.7378833333333,34,"age1-allQUD","all.wav","[1349, 'No']","0","r1-age1-all"
83,"trial_2",11.7378833333333,34,"age1-allQUD","two.wav","[1135, 'Yes']","2","r1-age1-all"
1,"bot_check",14.2101,35,"age1-allQUD","","[0, 'susan']","Susan","r1-age1-all"
3,"audio_check",14.2101,35,"age1-allQUD","","[0, 'Four']","","r1-age1-all"
4,"comprehension_check_1",14.2101,35,"age1-allQUD","","[0, 'Silent']","","r1-age1-all"
4,"comprehension_check_1",14.2101,35,"age1-allQUD","","[0, 'Empty']","","r1-age1-all"
6,"practice_trial",14.2101,35,"age1-allQUD","none.wav","[6839, 'No']","13","r1-age1-all"
7,"practice_trial",14.2101,35,"age1-allQUD","all.wav","[2100, 'Yes']","13","r1-age1-all"
8,"practice_trial",14.2101,35,"age1-allQUD","all.wav","[1758, 'No']","0","r1-age1-all"
9,"practice_trial",14.2101,35,"age1-allQUD","none.wav","[1904, 'Yes']","0","r1-age1-all"
11,"trial_1",14.2101,35,"age1-allQUD","none.wav","[4152, 'Yes']","0","r1-age1-all"
12,"trial_1",14.2101,35,"age1-allQUD","summa.wav","[3672, 'No']","13","r1-age1-all"
13,"trial_1",14.2101,35,"age1-allQUD","eight.wav","[4162, 'No']","13","r1-age1-all"
14,"trial_1",14.2101,35,"age1-allQUD","five.wav","[3632, 'No']","0","r1-age1-all"
15,"trial_1",14.2101,35,"age1-allQUD","summa.wav","[2421, 'No']","0","r1-age1-all"
16,"trial_1",14.2101,35,"age1-allQUD","thirteen.wav","[7676, 'No']","11","r1-age1-all"
17,"trial_1",14.2101,35,"age1-allQUD","two.wav","[2534, 'Yes']","2","r1-age1-all"
18,"trial_1",14.2101,35,"age1-allQUD","summa.wav","[3146, 'Yes']","8","r1-age1-all"
19,"trial_1",14.2101,35,"age1-allQUD","all.wav","[1742, 'No']","2","r1-age1-all"
20,"trial_1",14.2101,35,"age1-allQUD","none.wav","[2516, 'No']","8","r1-age1-all"
21,"trial_1",14.2101,35,"age1-allQUD","summa.wav","[1844, 'No']","13","r1-age1-all"
22,"trial_1",14.2101,35,"age1-allQUD","two.wav","[1563, 'Yes']","2","r1-age1-all"
23,"trial_1",14.2101,35,"age1-allQUD","all.wav","[1879, 'Yes']","13","r1-age1-all"
24,"trial_1",14.2101,35,"age1-allQUD","eight.wav","[3759, 'Yes']","8","r1-age1-all"
25,"trial_1",14.2101,35,"age1-allQUD","all.wav","[2698, 'No']","5","r1-age1-all"
26,"trial_1",14.2101,35,"age1-allQUD","all.wav","[2812, 'Yes']","13","r1-age1-all"
27,"trial_1",14.2101,35,"age1-allQUD","eleven.wav","[2792, 'No']","8","r1-age1-all"
28,"trial_1",14.2101,35,"age1-allQUD","four.wav","[3032, 'No']","5","r1-age1-all"
29,"trial_1",14.2101,35,"age1-allQUD","none.wav","[5618, 'No']","11","r1-age1-all"
30,"trial_1",14.2101,35,"age1-allQUD","two.wav","[1422, 'Yes']","2","r1-age1-all"
31,"trial_1",14.2101,35,"age1-allQUD","five.wav","[2871, 'Yes']","5","r1-age1-all"
32,"trial_1",14.2101,35,"age1-allQUD","all.wav","[2005, 'Yes']","13","r1-age1-all"
33,"trial_1",14.2101,35,"age1-allQUD","summa.wav","[1693, 'No']","0","r1-age1-all"
34,"trial_1",14.2101,35,"age1-allQUD","summa.wav","[1745, 'No']","13","r1-age1-all"
35,"trial_1",14.2101,35,"age1-allQUD","ten.wav","[2121, 'No']","5","r1-age1-all"
36,"trial_1",14.2101,35,"age1-allQUD","eleven.wav","[1778, 'No']","0","r1-age1-all"
37,"trial_1",14.2101,35,"age1-allQUD","all.wav","[1900, 'No']","11","r1-age1-all"
38,"trial_1",14.2101,35,"age1-allQUD","all.wav","[1532, 'Yes']","13","r1-age1-all"
39,"trial_1",14.2101,35,"age1-allQUD","seven.wav","[4736, 'No']","11","r1-age1-all"
40,"trial_1",14.2101,35,"age1-allQUD","summa.wav","[8154, 'No']","13","r1-age1-all"
41,"trial_1",14.2101,35,"age1-allQUD","eight.wav","[4181, 'Yes']","8","r1-age1-all"
42,"trial_1",14.2101,35,"age1-allQUD","two.wav","[1942, 'Yes']","2","r1-age1-all"
43,"trial_1",14.2101,35,"age1-allQUD","summa.wav","[1741, 'Yes']","5","r1-age1-all"
44,"trial_1",14.2101,35,"age1-allQUD","all.wav","[1606, 'No']","0","r1-age1-all"
45,"trial_1",14.2101,35,"age1-allQUD","eleven.wav","[5484, 'Yes']","11","r1-age1-all"
46,"trial_1",14.2101,35,"age1-allQUD","none.wav","[1777, 'Yes']","0","r1-age1-all"
47,"comprehension_check_2",14.2101,35,"age1-allQUD","","[0, 'Empty']","","r1-age1-all"
48,"trial_2",14.2101,35,"age1-allQUD","eight.wav","[4980, 'Yes']","8","r1-age1-all"
49,"trial_2",14.2101,35,"age1-allQUD","all.wav","[1666, 'No']","8","r1-age1-all"
50,"trial_2",14.2101,35,"age1-allQUD","three.wav","[1750, 'No']","0","r1-age1-all"
51,"trial_2",14.2101,35,"age1-allQUD","ten.wav","[5897, 'No']","13","r1-age1-all"
52,"trial_2",14.2101,35,"age1-allQUD","summa.wav","[3076, 'No']","13","r1-age1-all"
53,"trial_2",14.2101,35,"age1-allQUD","summa.wav","[2017, 'Yes']","2","r1-age1-all"
54,"trial_2",14.2101,35,"age1-allQUD","eight.wav","[3812, 'Yes']","8","r1-age1-all"
55,"trial_2",14.2101,35,"age1-allQUD","one.wav","[4057, 'No']","11","r1-age1-all"
56,"trial_2",14.2101,35,"age1-allQUD","summa.wav","[3058, 'No']","13","r1-age1-all"
57,"trial_2",14.2101,35,"age1-allQUD","all.wav","[1047, 'Yes']","13","r1-age1-all"
58,"trial_2",14.2101,35,"age1-allQUD","two.wav","[1542, 'No']","5","r1-age1-all"
59,"trial_2",14.2101,35,"age1-allQUD","none.wav","[1401, 'Yes']","0","r1-age1-all"
60,"trial_2",14.2101,35,"age1-allQUD","two.wav","[1585, 'Yes']","2","r1-age1-all"
61,"trial_2",14.2101,35,"age1-allQUD","all.wav","[1225, 'Yes']","13","r1-age1-all"
62,"trial_2",14.2101,35,"age1-allQUD","five.wav","[2534, 'Yes']","5","r1-age1-all"
63,"trial_2",14.2101,35,"age1-allQUD","none.wav","[1361, 'No']","13","r1-age1-all"
64,"trial_2",14.2101,35,"age1-allQUD","all.wav","[2144, 'No']","5","r1-age1-all"
65,"trial_2",14.2101,35,"age1-allQUD","summa.wav","[1797, 'No']","0","r1-age1-all"
66,"trial_2",14.2101,35,"age1-allQUD","summa.wav","[2317, 'No']","13","r1-age1-all"
67,"trial_2",14.2101,35,"age1-allQUD","none.wav","[1599, 'Yes']","0","r1-age1-all"
68,"trial_2",14.2101,35,"age1-allQUD","two.wav","[1545, 'No']","8","r1-age1-all"
69,"trial_2",14.2101,35,"age1-allQUD","summa.wav","[2358, 'No']","13","r1-age1-all"
70,"trial_2",14.2101,35,"age1-allQUD","eleven.wav","[6280, 'Yes']","11","r1-age1-all"
71,"trial_2",14.2101,35,"age1-allQUD","summa.wav","[3049, 'No']","11","r1-age1-all"
72,"trial_2",14.2101,35,"age1-allQUD","five.wav","[1688, 'No']","13","r1-age1-all"
73,"trial_2",14.2101,35,"age1-allQUD","nine.wav","[1529, 'No']","5","r1-age1-all"
74,"trial_2",14.2101,35,"age1-allQUD","two.wav","[1655, 'Yes']","2","r1-age1-all"
75,"trial_2",14.2101,35,"age1-allQUD","all.wav","[1697, 'No']","11","r1-age1-all"
76,"trial_2",14.2101,35,"age1-allQUD","all.wav","[2371, 'Yes']","13","r1-age1-all"
77,"trial_2",14.2101,35,"age1-allQUD","summa.wav","[2047, 'No']","0","r1-age1-all"
78,"trial_2",14.2101,35,"age1-allQUD","five.wav","[2723, 'Yes']","5","r1-age1-all"
79,"trial_2",14.2101,35,"age1-allQUD","none.wav","[2913, 'No']","2","r1-age1-all"
80,"trial_2",14.2101,35,"age1-allQUD","twelve.wav","[3167, 'No']","2","r1-age1-all"
81,"trial_2",14.2101,35,"age1-allQUD","all.wav","[1711, 'Yes']","13","r1-age1-all"
82,"trial_2",14.2101,35,"age1-allQUD","all.wav","[1725, 'No']","0","r1-age1-all"
83,"trial_2",14.2101,35,"age1-allQUD","eight.wav","[3357, 'Yes']","8","r1-age1-all"
1,"bot_check",8.7528,36,"age1-allQUD","","[0, 'Barbara']","Barbara","r1-age1-all"
3,"audio_check",8.7528,36,"age1-allQUD","","[0, 'Four']","","r1-age1-all"
4,"comprehension_check_1",8.7528,36,"age1-allQUD","","[0, 'Empty']","","r1-age1-all"
6,"practice_trial",8.7528,36,"age1-allQUD","none.wav","[1765, 'No']","13","r1-age1-all"
7,"practice_trial",8.7528,36,"age1-allQUD","all.wav","[1498, 'Yes']","13","r1-age1-all"
8,"practice_trial",8.7528,36,"age1-allQUD","all.wav","[1435, 'No']","0","r1-age1-all"
9,"practice_trial",8.7528,36,"age1-allQUD","none.wav","[1471, 'Yes']","0","r1-age1-all"
11,"trial_1",8.7528,36,"age1-allQUD","all.wav","[1466, 'Yes']","13","r1-age1-all"
12,"trial_1",8.7528,36,"age1-allQUD","four.wav","[2515, 'No']","5","r1-age1-all"
13,"trial_1",8.7528,36,"age1-allQUD","eight.wav","[2451, 'Yes']","8","r1-age1-all"
14,"trial_1",8.7528,36,"age1-allQUD","eleven.wav","[4340, 'No']","8","r1-age1-all"
15,"trial_1",8.7528,36,"age1-allQUD","summa.wav","[2388, 'Yes']","8","r1-age1-all"
16,"trial_1",8.7528,36,"age1-allQUD","thirteen.wav","[6075, 'No']","11","r1-age1-all"
17,"trial_1",8.7528,36,"age1-allQUD","two.wav","[1525, 'Yes']","2","r1-age1-all"
18,"trial_1",8.7528,36,"age1-allQUD","none.wav","[1955, 'No']","8","r1-age1-all"
19,"trial_1",8.7528,36,"age1-allQUD","all.wav","[1589, 'Yes']","13","r1-age1-all"
20,"trial_1",8.7528,36,"age1-allQUD","summa.wav","[2106, 'No']","13","r1-age1-all"
21,"trial_1",8.7528,36,"age1-allQUD","summa.wav","[1664, 'No']","0","r1-age1-all"
22,"trial_1",8.7528,36,"age1-allQUD","all.wav","[1601, 'No']","5","r1-age1-all"
23,"trial_1",8.7528,36,"age1-allQUD","eight.wav","[2651, 'No']","13","r1-age1-all"
24,"trial_1",8.7528,36,"age1-allQUD","five.wav","[1566, 'No']","0","r1-age1-all"
25,"trial_1",8.7528,36,"age1-allQUD","summa.wav","[2613, 'No']","13","r1-age1-all"
26,"trial_1",8.7528,36,"age1-allQUD","all.wav","[1564, 'No']","2","r1-age1-all"
27,"trial_1",8.7528,36,"age1-allQUD","two.wav","[1556, 'Yes']","2","r1-age1-all"
28,"trial_1",8.7528,36,"age1-allQUD","none.wav","[2258, 'Yes']","0","r1-age1-all"
29,"trial_1",8.7528,36,"age1-allQUD","two.wav","[1487, 'Yes']","2","r1-age1-all"
30,"trial_1",8.7528,36,"age1-allQUD","summa.wav","[1644, 'Yes']","5","r1-age1-all"
31,"trial_1",8.7528,36,"age1-allQUD","ten.wav","[1451, 'No']","5","r1-age1-all"
32,"trial_1",8.7528,36,"age1-allQUD","eleven.wav","[1575, 'No']","0","r1-age1-all"
33,"trial_1",8.7528,36,"age1-allQUD","none.wav","[1830, 'No']","11","r1-age1-all"
34,"trial_1",8.7528,36,"age1-allQUD","summa.wav","[1483, 'No']","13","r1-age1-all"
35,"trial_1",8.7528,36,"age1-allQUD","all.wav","[1426, 'Yes']","13","r1-age1-all"
36,"trial_1",8.7528,36,"age1-allQUD","summa.wav","[1528, 'No']","0","r1-age1-all"
37,"trial_1",8.7528,36,"age1-allQUD","eight.wav","[2046, 'Yes']","8","r1-age1-all"
38,"trial_1",8.7528,36,"age1-allQUD","all.wav","[1945, 'Yes']","13","r1-age1-all"
39,"trial_1",8.7528,36,"age1-allQUD","all.wav","[1745, 'No']","0","r1-age1-all"
40,"trial_1",8.7528,36,"age1-allQUD","eleven.wav","[4596, 'Yes']","11","r1-age1-all"
41,"trial_1",8.7528,36,"age1-allQUD","none.wav","[1779, 'Yes']","0","r1-age1-all"
42,"trial_1",8.7528,36,"age1-allQUD","five.wav","[1374, 'Yes']","5","r1-age1-all"
43,"trial_1",8.7528,36,"age1-allQUD","all.wav","[1656, 'No']","11","r1-age1-all"
44,"trial_1",8.7528,36,"age1-allQUD","summa.wav","[1480, 'No']","13","r1-age1-all"
45,"trial_1",8.7528,36,"age1-allQUD","two.wav","[1104, 'Yes']","2","r1-age1-all"
46,"trial_1",8.7528,36,"age1-allQUD","seven.wav","[6602, 'No']","11","r1-age1-all"
47,"comprehension_check_2",8.7528,36,"age1-allQUD","","[0, 'Empty']","","r1-age1-all"
48,"trial_2",8.7528,36,"age1-allQUD","all.wav","[2573, 'Yes']","13","r1-age1-all"
49,"trial_2",8.7528,36,"age1-allQUD","summa.wav","[3216, 'No']","13","r1-age1-all"
50,"trial_2",8.7528,36,"age1-allQUD","summa.wav","[1703, 'Yes']","2","r1-age1-all"
51,"trial_2",8.7528,36,"age1-allQUD","all.wav","[1334, 'No']","5","r1-age1-all"
52,"trial_2",8.7528,36,"age1-allQUD","eight.wav","[3129, 'Yes']","8","r1-age1-all"
53,"trial_2",8.7528,36,"age1-allQUD","ten.wav","[9657, 'No']","13","r1-age1-all"
54,"trial_2",8.7528,36,"age1-allQUD","summa.wav","[1496, 'No']","13","r1-age1-all"
55,"trial_2",8.7528,36,"age1-allQUD","two.wav","[1532, 'No']","5","r1-age1-all"
56,"trial_2",8.7528,36,"age1-allQUD","none.wav","[1588, 'Yes']","0","r1-age1-all"
57,"trial_2",8.7528,36,"age1-allQUD","one.wav","[1450, 'No']","11","r1-age1-all"
58,"trial_2",8.7528,36,"age1-allQUD","all.wav","[1051, 'Yes']","13","r1-age1-all"
59,"trial_2",8.7528,36,"age1-allQUD","all.wav","[1462, 'No']","8","r1-age1-all"
60,"trial_2",8.7528,36,"age1-allQUD","three.wav","[1387, 'No']","0","r1-age1-all"
61,"trial_2",8.7528,36,"age1-allQUD","summa.wav","[1214, 'No']","0","r1-age1-all"
62,"trial_2",8.7528,36,"age1-allQUD","five.wav","[1251, 'Yes']","5","r1-age1-all"
63,"trial_2",8.7528,36,"age1-allQUD","eight.wav","[2534, 'No']","8","r1-age1-all"
64,"trial_2",8.7528,36,"age1-allQUD","two.wav","[2083, 'Yes']","2","r1-age1-all"
65,"trial_2",8.7528,36,"age1-allQUD","none.wav","[1452, 'No']","13","r1-age1-all"
66,"trial_2",8.7528,36,"age1-allQUD","summa.wav","[1454, 'No']","13","r1-age1-all"
67,"trial_2",8.7528,36,"age1-allQUD","eleven.wav","[3504, 'Yes']","11","r1-age1-all"
68,"trial_2",8.7528,36,"age1-allQUD","all.wav","[878, 'Yes']","13","r1-age1-all"
69,"trial_2",8.7528,36,"age1-allQUD","all.wav","[1087, 'No']","0","r1-age1-all"
70,"trial_2",8.7528,36,"age1-allQUD","five.wav","[1295, 'Yes']","5","r1-age1-all"
71,"trial_2",8.7528,36,"age1-allQUD","twelve.wav","[1137, 'No']","2","r1-age1-all"
72,"trial_2",8.7528,36,"age1-allQUD","two.wav","[1316, 'No']","8","r1-age1-all"
73,"trial_2",8.7528,36,"age1-allQUD","summa.wav","[1559, 'No']","13","r1-age1-all"
74,"trial_2",8.7528,36,"age1-allQUD","all.wav","[2502, 'No']","11","r1-age1-all"
75,"trial_2",8.7528,36,"age1-allQUD","five.wav","[1165, 'No']","13","r1-age1-all"
76,"trial_2",8.7528,36,"age1-allQUD","nine.wav","[1564, 'No']","5","r1-age1-all"
77,"trial_2",8.7528,36,"age1-allQUD","none.wav","[2158, 'Yes']","0","r1-age1-all"
78,"trial_2",8.7528,36,"age1-allQUD","none.wav","[2336, 'No']","2","r1-age1-all"
79,"trial_2",8.7528,36,"age1-allQUD","summa.wav","[1511, 'No']","0","r1-age1-all"
80,"trial_2",8.7528,36,"age1-allQUD","eight.wav","[2361, 'Yes']","8","r1-age1-all"
81,"trial_2",8.7528,36,"age1-allQUD","summa.wav","[1832, 'Yes']","11","r1-age1-all"
82,"trial_2",8.7528,36,"age1-allQUD","all.wav","[1546, 'Yes']","13","r1-age1-all"
83,"trial_2",8.7528,36,"age1-allQUD","two.wav","[1606, 'Yes']","2","r1-age1-all"
1,"bot_check",13.5294166666667,37,"age1-allQUD","","[0, 'Mary']","Mary","r1-age1-all"
3,"audio_check",13.5294166666667,37,"age1-allQUD","","[0, 'Four']","","r1-age1-all"
4,"comprehension_check_1",13.5294166666667,37,"age1-allQUD","","[0, 'Empty']","","r1-age1-all"
6,"practice_trial",13.5294166666667,37,"age1-allQUD","none.wav","[10388, 'No']","13","r1-age1-all"
7,"practice_trial",13.5294166666667,37,"age1-allQUD","all.wav","[1877, 'Yes']","13","r1-age1-all"
8,"practice_trial",13.5294166666667,37,"age1-allQUD","all.wav","[2744, 'No']","0","r1-age1-all"
9,"practice_trial",13.5294166666667,37,"age1-allQUD","none.wav","[2597, 'Yes']","0","r1-age1-all"
11,"trial_1",13.5294166666667,37,"age1-allQUD","all.wav","[3495, 'No']","5","r1-age1-all"
12,"trial_1",13.5294166666667,37,"age1-allQUD","none.wav","[6655, 'No']","8","r1-age1-all"
13,"trial_1",13.5294166666667,37,"age1-allQUD","all.wav","[1322, 'Yes']","13","r1-age1-all"
14,"trial_1",13.5294166666667,37,"age1-allQUD","eleven.wav","[5789, 'No']","8","r1-age1-all"
15,"trial_1",13.5294166666667,37,"age1-allQUD","none.wav","[1941, 'Yes']","0","r1-age1-all"
16,"trial_1",13.5294166666667,37,"age1-allQUD","summa.wav","[2593, 'Yes']","8","r1-age1-all"
17,"trial_1",13.5294166666667,37,"age1-allQUD","all.wav","[1280, 'Yes']","13","r1-age1-all"
18,"trial_1",13.5294166666667,37,"age1-allQUD","two.wav","[1841, 'Yes']","2","r1-age1-all"
19,"trial_1",13.5294166666667,37,"age1-allQUD","four.wav","[4156, 'No']","5","r1-age1-all"
20,"trial_1",13.5294166666667,37,"age1-allQUD","five.wav","[1700, 'No']","0","r1-age1-all"
21,"trial_1",13.5294166666667,37,"age1-allQUD","two.wav","[1737, 'Yes']","2","r1-age1-all"
22,"trial_1",13.5294166666667,37,"age1-allQUD","eight.wav","[7195, 'Yes']","8","r1-age1-all"
23,"trial_1",13.5294166666667,37,"age1-allQUD","summa.wav","[2628, 'No']","13","r1-age1-all"
24,"trial_1",13.5294166666667,37,"age1-allQUD","all.wav","[1651, 'No']","2","r1-age1-all"
25,"trial_1",13.5294166666667,37,"age1-allQUD","summa.wav","[1660, 'No']","0","r1-age1-all"
26,"trial_1",13.5294166666667,37,"age1-allQUD","summa.wav","[1383, 'No']","13","r1-age1-all"
27,"trial_1",13.5294166666667,37,"age1-allQUD","eight.wav","[5602, 'No']","13","r1-age1-all"
28,"trial_1",13.5294166666667,37,"age1-allQUD","thirteen.wav","[6249, 'No']","11","r1-age1-all"
29,"trial_1",13.5294166666667,37,"age1-allQUD","summa.wav","[2455, 'Yes']","5","r1-age1-all"
30,"trial_1",13.5294166666667,37,"age1-allQUD","all.wav","[1436, 'No']","11","r1-age1-all"
31,"trial_1",13.5294166666667,37,"age1-allQUD","summa.wav","[1721, 'No']","13","r1-age1-all"
32,"trial_1",13.5294166666667,37,"age1-allQUD","eleven.wav","[1698, 'No']","0","r1-age1-all"
33,"trial_1",13.5294166666667,37,"age1-allQUD","all.wav","[1478, 'Yes']","13","r1-age1-all"
34,"trial_1",13.5294166666667,37,"age1-allQUD","seven.wav","[2475, 'No']","11","r1-age1-all"
35,"trial_1",13.5294166666667,37,"age1-allQUD","all.wav","[4762, 'Yes']","13","r1-age1-all"
36,"trial_1",13.5294166666667,37,"age1-allQUD","two.wav","[1572, 'Yes']","2","r1-age1-all"
37,"trial_1",13.5294166666667,37,"age1-allQUD","summa.wav","[2426, 'No']","0","r1-age1-all"
38,"trial_1",13.5294166666667,37,"age1-allQUD","five.wav","[2519, 'Yes']","5","r1-age1-all"
39,"trial_1",13.5294166666667,37,"age1-allQUD","eleven.wav","[6634, 'Yes']","11","r1-age1-all"
40,"trial_1",13.5294166666667,37,"age1-allQUD","ten.wav","[1900, 'No']","5","r1-age1-all"
41,"trial_1",13.5294166666667,37,"age1-allQUD","eight.wav","[2278, 'Yes']","8","r1-age1-all"
42,"trial_1",13.5294166666667,37,"age1-allQUD","summa.wav","[1546, 'No']","13","r1-age1-all"
43,"trial_1",13.5294166666667,37,"age1-allQUD","none.wav","[1415, 'Yes']","0","r1-age1-all"
44,"trial_1",13.5294166666667,37,"age1-allQUD","all.wav","[2197, 'No']","0","r1-age1-all"
45,"trial_1",13.5294166666667,37,"age1-allQUD","two.wav","[1252, 'Yes']","2","r1-age1-all"
46,"trial_1",13.5294166666667,37,"age1-allQUD","none.wav","[1446, 'No']","11","r1-age1-all"
47,"comprehension_check_2",13.5294166666667,37,"age1-allQUD","","[0, 'Empty']","","r1-age1-all"
48,"trial_2",13.5294166666667,37,"age1-allQUD","none.wav","[9840, 'Yes']","0","r1-age1-all"
49,"trial_2",13.5294166666667,37,"age1-allQUD","summa.wav","[5350, 'Yes']","2","r1-age1-all"
50,"trial_2",13.5294166666667,37,"age1-allQUD","two.wav","[2757, 'Yes']","2","r1-age1-all"
51,"trial_2",13.5294166666667,37,"age1-allQUD","three.wav","[2711, 'No']","0","r1-age1-all"
52,"trial_2",13.5294166666667,37,"age1-allQUD","all.wav","[7488, 'No']","8","r1-age1-all"
53,"trial_2",13.5294166666667,37,"age1-allQUD","summa.wav","[10766, 'Yes']","13","r1-age1-all"
54,"trial_2",13.5294166666667,37,"age1-allQUD","eight.wav","[6584, 'No']","8","r1-age1-all"
55,"trial_2",13.5294166666667,37,"age1-allQUD","all.wav","[3519, 'No']","5","r1-age1-all"
56,"trial_2",13.5294166666667,37,"age1-allQUD","five.wav","[2553, 'Yes']","5","r1-age1-all"
57,"trial_2",13.5294166666667,37,"age1-allQUD","none.wav","[1416, 'No']","13","r1-age1-all"
58,"trial_2",13.5294166666667,37,"age1-allQUD","summa.wav","[3643, 'No']","0","r1-age1-all"
59,"trial_2",13.5294166666667,37,"age1-allQUD","two.wav","[2119, 'No']","5","r1-age1-all"
60,"trial_2",13.5294166666667,37,"age1-allQUD","eight.wav","[2306, 'Yes']","8","r1-age1-all"
61,"trial_2",13.5294166666667,37,"age1-allQUD","all.wav","[9122, 'No']","13","r1-age1-all"
62,"trial_2",13.5294166666667,37,"age1-allQUD","all.wav","[3356, 'No']","13","r1-age1-all"
63,"trial_2",13.5294166666667,37,"age1-allQUD","summa.wav","[4132, 'Yes']","13","r1-age1-all"
64,"trial_2",13.5294166666667,37,"age1-allQUD","one.wav","[3218, 'No']","11","r1-age1-all"
65,"trial_2",13.5294166666667,37,"age1-allQUD","ten.wav","[7212, 'Yes']","13","r1-age1-all"
66,"trial_2",13.5294166666667,37,"age1-allQUD","two.wav","[2993, 'Yes']","2","r1-age1-all"
67,"trial_2",13.5294166666667,37,"age1-allQUD","nine.wav","[3788, 'No']","5","r1-age1-all"
68,"trial_2",13.5294166666667,37,"age1-allQUD","all.wav","[2524, 'No']","13","r1-age1-all"
69,"trial_2",13.5294166666667,37,"age1-allQUD","none.wav","[3976, 'No']","2","r1-age1-all"
70,"trial_2",13.5294166666667,37,"age1-allQUD","all.wav","[7237, 'No']","0","r1-age1-all"
71,"trial_2",13.5294166666667,37,"age1-allQUD","none.wav","[2271, 'Yes']","0","r1-age1-all"
72,"trial_2",13.5294166666667,37,"age1-allQUD","summa.wav","[2653, 'No']","0","r1-age1-all"
73,"trial_2",13.5294166666667,37,"age1-allQUD","all.wav","[3003, 'No']","13","r1-age1-all"
74,"trial_2",13.5294166666667,37,"age1-allQUD","five.wav","[6334, 'Yes']","13","r1-age1-all"
75,"trial_2",13.5294166666667,37,"age1-allQUD","summa.wav","[2906, 'No']","11","r1-age1-all"
76,"trial_2",13.5294166666667,37,"age1-allQUD","summa.wav","[3126, 'Yes']","13","r1-age1-all"
77,"trial_2",13.5294166666667,37,"age1-allQUD","eleven.wav","[5067, 'Yes']","11","r1-age1-all"
78,"trial_2",13.5294166666667,37,"age1-allQUD","two.wav","[2623, 'No']","8","r1-age1-all"
79,"trial_2",13.5294166666667,37,"age1-allQUD","summa.wav","[3377, 'Yes']","13","r1-age1-all"
80,"trial_2",13.5294166666667,37,"age1-allQUD","eight.wav","[3677, 'Yes']","8","r1-age1-all"
81,"trial_2",13.5294166666667,37,"age1-allQUD","twelve.wav","[1555, 'No']","2","r1-age1-all"
82,"trial_2",13.5294166666667,37,"age1-allQUD","five.wav","[2810, 'Yes']","5","r1-age1-all"
83,"trial_2",13.5294166666667,37,"age1-allQUD","all.wav","[2159, 'No']","11","r1-age1-all"
1,"bot_check",10.9982333333333,38,"age1-allQUD","","[0, 'Elizabeth']","Elizabeth","r1-age1-all"
3,"audio_check",10.9982333333333,38,"age1-allQUD","","[0, 'Four']","","r1-age1-all"
4,"comprehension_check_1",10.9982333333333,38,"age1-allQUD","","[0, 'Empty']","","r1-age1-all"
6,"practice_trial",10.9982333333333,38,"age1-allQUD","none.wav","[3297, 'No']","13","r1-age1-all"
7,"practice_trial",10.9982333333333,38,"age1-allQUD","all.wav","[1659, 'Yes']","13","r1-age1-all"
8,"practice_trial",10.9982333333333,38,"age1-allQUD","all.wav","[2727, 'No']","0","r1-age1-all"
9,"practice_trial",10.9982333333333,38,"age1-allQUD","none.wav","[1613, 'Yes']","0","r1-age1-all"
11,"trial_1",10.9982333333333,38,"age1-allQUD","eleven.wav","[4577, 'No']","8","r1-age1-all"
12,"trial_1",10.9982333333333,38,"age1-allQUD","summa.wav","[2132, 'Yes']","8","r1-age1-all"
13,"trial_1",10.9982333333333,38,"age1-allQUD","none.wav","[1805, 'No']","8","r1-age1-all"
14,"trial_1",10.9982333333333,38,"age1-allQUD","all.wav","[1580, 'No']","2","r1-age1-all"
15,"trial_1",10.9982333333333,38,"age1-allQUD","summa.wav","[5450, 'No']","13","r1-age1-all"
16,"trial_1",10.9982333333333,38,"age1-allQUD","four.wav","[1946, 'No']","5","r1-age1-all"
17,"trial_1",10.9982333333333,38,"age1-allQUD","two.wav","[1722, 'Yes']","2","r1-age1-all"
18,"trial_1",10.9982333333333,38,"age1-allQUD","all.wav","[1394, 'Yes']","13","r1-age1-all"
19,"trial_1",10.9982333333333,38,"age1-allQUD","all.wav","[1313, 'No']","5","r1-age1-all"
20,"trial_1",10.9982333333333,38,"age1-allQUD","summa.wav","[3256, 'No']","13","r1-age1-all"
