"Answer.time_in_minutes","image","audio","response","workerid","Answer.condition","slide_type","slide_number","speaker_cond"
9.79338333333333,"0","summa.wav","[1789, 'No']",58,"age1-anyQUD","trial_2",81,"r1-age1-any"
9.79338333333333,"8","two.wav","[1523, 'No']",58,"age1-anyQUD","trial_2",82,"r1-age1-any"
9.79338333333333,"13","summa.wav","[1802, 'No']",58,"age1-anyQUD","trial_2",83,"r1-age1-any"
11.2417333333333,"Patricia","","[0, 'Patricia']",59,"age1-anyQUD","bot_check",1,"r1-age1-any"
11.2417333333333,"","","[0, 'Four']",59,"age1-anyQUD","audio_check",3,"r1-age1-any"
11.2417333333333,"","","[0, 'Jam']",59,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
11.2417333333333,"13","none.wav","[3126, 'No']",59,"age1-anyQUD","practice_trial",6,"r1-age1-any"
11.2417333333333,"13","all.wav","[2336, 'Yes']",59,"age1-anyQUD","practice_trial",7,"r1-age1-any"
11.2417333333333,"0","all.wav","[2064, 'No']",59,"age1-anyQUD","practice_trial",8,"r1-age1-any"
11.2417333333333,"0","none.wav","[3909, 'Yes']",59,"age1-anyQUD","practice_trial",9,"r1-age1-any"
11.2417333333333,"8","none.wav","[5774, 'No']",59,"age1-anyQUD","trial_1",11,"r1-age1-any"
11.2417333333333,"8","eleven.wav","[11019, 'No']",59,"age1-anyQUD","trial_1",12,"r1-age1-any"
11.2417333333333,"0","summa.wav","[2011, 'No']",59,"age1-anyQUD","trial_1",13,"r1-age1-any"
11.2417333333333,"13","all.wav","[1186, 'Yes']",59,"age1-anyQUD","trial_1",14,"r1-age1-any"
11.2417333333333,"8","eight.wav","[5737, 'Yes']",59,"age1-anyQUD","trial_1",15,"r1-age1-any"
11.2417333333333,"13","summa.wav","[2953, 'Yes']",59,"age1-anyQUD","trial_1",16,"r1-age1-any"
11.2417333333333,"2","all.wav","[1627, 'No']",59,"age1-anyQUD","trial_1",17,"r1-age1-any"
11.2417333333333,"2","two.wav","[2139, 'No']",59,"age1-anyQUD","trial_1",18,"r1-age1-any"
11.2417333333333,"13","summa.wav","[6060, 'No']",59,"age1-anyQUD","trial_1",19,"r1-age1-any"
11.2417333333333,"13","all.wav","[2553, 'Yes']",59,"age1-anyQUD","trial_1",20,"r1-age1-any"
11.2417333333333,"5","all.wav","[1382, 'No']",59,"age1-anyQUD","trial_1",21,"r1-age1-any"
11.2417333333333,"13","eight.wav","[2720, 'No']",59,"age1-anyQUD","trial_1",22,"r1-age1-any"
11.2417333333333,"8","summa.wav","[2725, 'Yes']",59,"age1-anyQUD","trial_1",23,"r1-age1-any"
11.2417333333333,"0","five.wav","[1560, 'No']",59,"age1-anyQUD","trial_1",24,"r1-age1-any"
11.2417333333333,"0","none.wav","[1494, 'Yes']",59,"age1-anyQUD","trial_1",25,"r1-age1-any"
11.2417333333333,"5","four.wav","[1798, 'Yes']",59,"age1-anyQUD","trial_1",26,"r1-age1-any"
11.2417333333333,"2","two.wav","[1537, 'Yes']",59,"age1-anyQUD","trial_1",27,"r1-age1-any"
11.2417333333333,"11","thirteen.wav","[17822, 'No']",59,"age1-anyQUD","trial_1",28,"r1-age1-any"
11.2417333333333,"5","five.wav","[2281, 'Yes']",59,"age1-anyQUD","trial_1",29,"r1-age1-any"
11.2417333333333,"0","all.wav","[1621, 'No']",59,"age1-anyQUD","trial_1",30,"r1-age1-any"
11.2417333333333,"0","eleven.wav","[1621, 'No']",59,"age1-anyQUD","trial_1",31,"r1-age1-any"
11.2417333333333,"5","ten.wav","[1512, 'No']",59,"age1-anyQUD","trial_1",32,"r1-age1-any"
11.2417333333333,"5","summa.wav","[1686, 'Yes']",59,"age1-anyQUD","trial_1",33,"r1-age1-any"
11.2417333333333,"13","summa.wav","[3254, 'No']",59,"age1-anyQUD","trial_1",34,"r1-age1-any"
11.2417333333333,"0","none.wav","[1599, 'Yes']",59,"age1-anyQUD","trial_1",35,"r1-age1-any"
11.2417333333333,"11","none.wav","[1498, 'No']",59,"age1-anyQUD","trial_1",36,"r1-age1-any"
11.2417333333333,"13","summa.wav","[2208, 'No']",59,"age1-anyQUD","trial_1",37,"r1-age1-any"
11.2417333333333,"2","two.wav","[1536, 'Yes']",59,"age1-anyQUD","trial_1",38,"r1-age1-any"
11.2417333333333,"11","seven.wav","[6144, 'No']",59,"age1-anyQUD","trial_1",39,"r1-age1-any"
11.2417333333333,"11","eleven.wav","[6130, 'Yes']",59,"age1-anyQUD","trial_1",40,"r1-age1-any"
11.2417333333333,"8","eight.wav","[5317, 'Yes']",59,"age1-anyQUD","trial_1",41,"r1-age1-any"
11.2417333333333,"2","two.wav","[1347, 'Yes']",59,"age1-anyQUD","trial_1",42,"r1-age1-any"
11.2417333333333,"11","all.wav","[1819, 'No']",59,"age1-anyQUD","trial_1",43,"r1-age1-any"
11.2417333333333,"0","summa.wav","[1487, 'No']",59,"age1-anyQUD","trial_1",44,"r1-age1-any"
11.2417333333333,"13","all.wav","[1785, 'Yes']",59,"age1-anyQUD","trial_1",45,"r1-age1-any"
11.2417333333333,"13","all.wav","[1532, 'Yes']",59,"age1-anyQUD","trial_1",46,"r1-age1-any"
11.2417333333333,"","","[0, 'Jam']",59,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
11.2417333333333,"13","none.wav","[1941, 'No']",59,"age1-anyQUD","trial_2",48,"r1-age1-any"
11.2417333333333,"5","two.wav","[1900, 'No']",59,"age1-anyQUD","trial_2",49,"r1-age1-any"
11.2417333333333,"8","eight.wav","[3217, 'Yes']",59,"age1-anyQUD","trial_2",50,"r1-age1-any"
11.2417333333333,"13","summa.wav","[1672, 'No']",59,"age1-anyQUD","trial_2",51,"r1-age1-any"
11.2417333333333,"13","all.wav","[1308, 'Yes']",59,"age1-anyQUD","trial_2",52,"r1-age1-any"
11.2417333333333,"13","ten.wav","[5001, 'No']",59,"age1-anyQUD","trial_2",53,"r1-age1-any"
11.2417333333333,"0","none.wav","[1527, 'Yes']",59,"age1-anyQUD","trial_2",54,"r1-age1-any"
11.2417333333333,"13","all.wav","[1596, 'Yes']",59,"age1-anyQUD","trial_2",55,"r1-age1-any"
11.2417333333333,"0","summa.wav","[1569, 'No']",59,"age1-anyQUD","trial_2",56,"r1-age1-any"
11.2417333333333,"2","summa.wav","[1665, 'Yes']",59,"age1-anyQUD","trial_2",57,"r1-age1-any"
11.2417333333333,"2","two.wav","[1485, 'Yes']",59,"age1-anyQUD","trial_2",58,"r1-age1-any"
11.2417333333333,"13","summa.wav","[1575, 'No']",59,"age1-anyQUD","trial_2",59,"r1-age1-any"
11.2417333333333,"11","one.wav","[1740, 'No']",59,"age1-anyQUD","trial_2",60,"r1-age1-any"
11.2417333333333,"0","three.wav","[1469, 'No']",59,"age1-anyQUD","trial_2",61,"r1-age1-any"
11.2417333333333,"8","all.wav","[1338, 'No']",59,"age1-anyQUD","trial_2",62,"r1-age1-any"
11.2417333333333,"8","eight.wav","[4215, 'Yes']",59,"age1-anyQUD","trial_2",63,"r1-age1-any"
11.2417333333333,"5","all.wav","[1083, 'No']",59,"age1-anyQUD","trial_2",64,"r1-age1-any"
11.2417333333333,"5","five.wav","[4054, 'Yes']",59,"age1-anyQUD","trial_2",65,"r1-age1-any"
11.2417333333333,"13","all.wav","[1123, 'Yes']",59,"age1-anyQUD","trial_2",66,"r1-age1-any"
11.2417333333333,"13","summa.wav","[1510, 'No']",59,"age1-anyQUD","trial_2",67,"r1-age1-any"
11.2417333333333,"5","nine.wav","[1897, 'No']",59,"age1-anyQUD","trial_2",68,"r1-age1-any"
11.2417333333333,"13","five.wav","[1443, 'No']",59,"age1-anyQUD","trial_2",69,"r1-age1-any"
11.2417333333333,"8","two.wav","[1334, 'No']",59,"age1-anyQUD","trial_2",70,"r1-age1-any"
11.2417333333333,"11","all.wav","[1306, 'No']",59,"age1-anyQUD","trial_2",71,"r1-age1-any"
11.2417333333333,"0","all.wav","[1106, 'No']",59,"age1-anyQUD","trial_2",72,"r1-age1-any"
11.2417333333333,"8","eight.wav","[4196, 'Yes']",59,"age1-anyQUD","trial_2",73,"r1-age1-any"
11.2417333333333,"13","summa.wav","[3100, 'No']",59,"age1-anyQUD","trial_2",74,"r1-age1-any"
11.2417333333333,"0","none.wav","[1558, 'Yes']",59,"age1-anyQUD","trial_2",75,"r1-age1-any"
11.2417333333333,"11","eleven.wav","[8145, 'Yes']",59,"age1-anyQUD","trial_2",76,"r1-age1-any"
11.2417333333333,"2","two.wav","[1565, 'Yes']",59,"age1-anyQUD","trial_2",77,"r1-age1-any"
11.2417333333333,"2","none.wav","[1643, 'No']",59,"age1-anyQUD","trial_2",78,"r1-age1-any"
11.2417333333333,"0","summa.wav","[1687, 'No']",59,"age1-anyQUD","trial_2",79,"r1-age1-any"
11.2417333333333,"2","twelve.wav","[1669, 'No']",59,"age1-anyQUD","trial_2",80,"r1-age1-any"
11.2417333333333,"5","five.wav","[1403, 'Yes']",59,"age1-anyQUD","trial_2",81,"r1-age1-any"
11.2417333333333,"11","summa.wav","[1527, 'No']",59,"age1-anyQUD","trial_2",82,"r1-age1-any"
11.2417333333333,"13","all.wav","[980, 'Yes']",59,"age1-anyQUD","trial_2",83,"r1-age1-any"
8.37836666666667,"Jessica","","[0, 'jessica']",60,"age1-anyQUD","bot_check",1,"r1-age1-any"
8.37836666666667,"","","[0, 'Four']",60,"age1-anyQUD","audio_check",3,"r1-age1-any"
8.37836666666667,"","","[0, 'Jam']",60,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
8.37836666666667,"13","none.wav","[2460, 'No']",60,"age1-anyQUD","practice_trial",6,"r1-age1-any"
8.37836666666667,"13","all.wav","[2399, 'Yes']",60,"age1-anyQUD","practice_trial",7,"r1-age1-any"
8.37836666666667,"0","all.wav","[2161, 'No']",60,"age1-anyQUD","practice_trial",8,"r1-age1-any"
8.37836666666667,"0","none.wav","[2424, 'Yes']",60,"age1-anyQUD","practice_trial",9,"r1-age1-any"
8.37836666666667,"8","summa.wav","[1600, 'Yes']",60,"age1-anyQUD","trial_1",11,"r1-age1-any"
8.37836666666667,"13","summa.wav","[2265, 'Yes']",60,"age1-anyQUD","trial_1",12,"r1-age1-any"
8.37836666666667,"13","all.wav","[1178, 'Yes']",60,"age1-anyQUD","trial_1",13,"r1-age1-any"
8.37836666666667,"5","all.wav","[1414, 'No']",60,"age1-anyQUD","trial_1",14,"r1-age1-any"
8.37836666666667,"2","all.wav","[2005, 'No']",60,"age1-anyQUD","trial_1",15,"r1-age1-any"
8.37836666666667,"13","eight.wav","[1942, 'No']",60,"age1-anyQUD","trial_1",16,"r1-age1-any"
8.37836666666667,"13","all.wav","[1124, 'Yes']",60,"age1-anyQUD","trial_1",17,"r1-age1-any"
8.37836666666667,"11","thirteen.wav","[4493, 'No']",60,"age1-anyQUD","trial_1",18,"r1-age1-any"
8.37836666666667,"5","four.wav","[1198, 'No']",60,"age1-anyQUD","trial_1",19,"r1-age1-any"
8.37836666666667,"8","none.wav","[1527, 'No']",60,"age1-anyQUD","trial_1",20,"r1-age1-any"
8.37836666666667,"2","two.wav","[1222, 'Yes']",60,"age1-anyQUD","trial_1",21,"r1-age1-any"
8.37836666666667,"13","summa.wav","[1079, 'No']",60,"age1-anyQUD","trial_1",22,"r1-age1-any"
8.37836666666667,"0","summa.wav","[1205, 'No']",60,"age1-anyQUD","trial_1",23,"r1-age1-any"
8.37836666666667,"0","five.wav","[1250, 'No']",60,"age1-anyQUD","trial_1",24,"r1-age1-any"
8.37836666666667,"2","two.wav","[1165, 'Yes']",60,"age1-anyQUD","trial_1",25,"r1-age1-any"
8.37836666666667,"0","none.wav","[1074, 'No']",60,"age1-anyQUD","trial_1",26,"r1-age1-any"
8.37836666666667,"8","eleven.wav","[4398, 'No']",60,"age1-anyQUD","trial_1",27,"r1-age1-any"
8.37836666666667,"8","eight.wav","[2945, 'Yes']",60,"age1-anyQUD","trial_1",28,"r1-age1-any"
8.37836666666667,"13","all.wav","[916, 'Yes']",60,"age1-anyQUD","trial_1",29,"r1-age1-any"
8.37836666666667,"5","five.wav","[869, 'Yes']",60,"age1-anyQUD","trial_1",30,"r1-age1-any"
8.37836666666667,"8","eight.wav","[1883, 'Yes']",60,"age1-anyQUD","trial_1",31,"r1-age1-any"
8.37836666666667,"2","two.wav","[987, 'Yes']",60,"age1-anyQUD","trial_1",32,"r1-age1-any"
8.37836666666667,"11","eleven.wav","[1687, 'Yes']",60,"age1-anyQUD","trial_1",33,"r1-age1-any"
8.37836666666667,"13","summa.wav","[2471, 'No']",60,"age1-anyQUD","trial_1",34,"r1-age1-any"
8.37836666666667,"0","eleven.wav","[1685, 'No']",60,"age1-anyQUD","trial_1",35,"r1-age1-any"
8.37836666666667,"11","seven.wav","[1983, 'No']",60,"age1-anyQUD","trial_1",36,"r1-age1-any"
8.37836666666667,"0","all.wav","[1078, 'No']",60,"age1-anyQUD","trial_1",37,"r1-age1-any"
8.37836666666667,"5","summa.wav","[1547, 'Yes']",60,"age1-anyQUD","trial_1",38,"r1-age1-any"
8.37836666666667,"0","summa.wav","[957, 'No']",60,"age1-anyQUD","trial_1",39,"r1-age1-any"
8.37836666666667,"5","ten.wav","[1208, 'No']",60,"age1-anyQUD","trial_1",40,"r1-age1-any"
8.37836666666667,"0","none.wav","[1208, 'Yes']",60,"age1-anyQUD","trial_1",41,"r1-age1-any"
8.37836666666667,"13","summa.wav","[1008, 'No']",60,"age1-anyQUD","trial_1",42,"r1-age1-any"
8.37836666666667,"13","all.wav","[800, 'Yes']",60,"age1-anyQUD","trial_1",43,"r1-age1-any"
8.37836666666667,"2","two.wav","[989, 'Yes']",60,"age1-anyQUD","trial_1",44,"r1-age1-any"
8.37836666666667,"11","none.wav","[1204, 'No']",60,"age1-anyQUD","trial_1",45,"r1-age1-any"
8.37836666666667,"11","all.wav","[1347, 'No']",60,"age1-anyQUD","trial_1",46,"r1-age1-any"
8.37836666666667,"","","[0, 'Jam']",60,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
8.37836666666667,"8","all.wav","[1311, 'No']",60,"age1-anyQUD","trial_2",48,"r1-age1-any"
8.37836666666667,"5","all.wav","[1163, 'No']",60,"age1-anyQUD","trial_2",49,"r1-age1-any"
8.37836666666667,"8","eight.wav","[2264, 'Yes']",60,"age1-anyQUD","trial_2",50,"r1-age1-any"
8.37836666666667,"2","summa.wav","[1141, 'No']",60,"age1-anyQUD","trial_2",51,"r1-age1-any"
8.37836666666667,"5","five.wav","[903, 'Yes']",60,"age1-anyQUD","trial_2",52,"r1-age1-any"
8.37836666666667,"2","two.wav","[999, 'Yes']",60,"age1-anyQUD","trial_2",53,"r1-age1-any"
8.37836666666667,"13","all.wav","[882, 'Yes']",60,"age1-anyQUD","trial_2",54,"r1-age1-any"
8.37836666666667,"0","none.wav","[1077, 'Yes']",60,"age1-anyQUD","trial_2",55,"r1-age1-any"
8.37836666666667,"13","none.wav","[1016, 'No']",60,"age1-anyQUD","trial_2",56,"r1-age1-any"
8.37836666666667,"13","summa.wav","[1653, 'No']",60,"age1-anyQUD","trial_2",57,"r1-age1-any"
8.37836666666667,"5","two.wav","[1228, 'No']",60,"age1-anyQUD","trial_2",58,"r1-age1-any"
8.37836666666667,"13","ten.wav","[1026, 'No']",60,"age1-anyQUD","trial_2",59,"r1-age1-any"
8.37836666666667,"13","all.wav","[1220, 'Yes']",60,"age1-anyQUD","trial_2",60,"r1-age1-any"
8.37836666666667,"13","summa.wav","[1437, 'No']",60,"age1-anyQUD","trial_2",61,"r1-age1-any"
8.37836666666667,"11","one.wav","[1113, 'No']",60,"age1-anyQUD","trial_2",62,"r1-age1-any"
8.37836666666667,"0","three.wav","[1178, 'No']",60,"age1-anyQUD","trial_2",63,"r1-age1-any"
8.37836666666667,"0","summa.wav","[1379, 'No']",60,"age1-anyQUD","trial_2",64,"r1-age1-any"
8.37836666666667,"8","eight.wav","[2396, 'Yes']",60,"age1-anyQUD","trial_2",65,"r1-age1-any"
8.37836666666667,"13","five.wav","[1056, 'No']",60,"age1-anyQUD","trial_2",66,"r1-age1-any"
8.37836666666667,"13","all.wav","[1074, 'Yes']",60,"age1-anyQUD","trial_2",67,"r1-age1-any"
8.37836666666667,"11","eleven.wav","[1018, 'Yes']",60,"age1-anyQUD","trial_2",68,"r1-age1-any"
8.37836666666667,"5","five.wav","[988, 'Yes']",60,"age1-anyQUD","trial_2",69,"r1-age1-any"
8.37836666666667,"8","eight.wav","[3269, 'Yes']",60,"age1-anyQUD","trial_2",70,"r1-age1-any"
8.37836666666667,"2","none.wav","[1113, 'No']",60,"age1-anyQUD","trial_2",71,"r1-age1-any"
8.37836666666667,"0","all.wav","[1094, 'No']",60,"age1-anyQUD","trial_2",72,"r1-age1-any"
8.37836666666667,"13","summa.wav","[993, 'No']",60,"age1-anyQUD","trial_2",73,"r1-age1-any"
8.37836666666667,"0","none.wav","[2145, 'Yes']",60,"age1-anyQUD","trial_2",74,"r1-age1-any"
8.37836666666667,"13","summa.wav","[1533, 'No']",60,"age1-anyQUD","trial_2",75,"r1-age1-any"
8.37836666666667,"0","summa.wav","[1854, 'No']",60,"age1-anyQUD","trial_2",76,"r1-age1-any"
8.37836666666667,"2","two.wav","[1054, 'Yes']",60,"age1-anyQUD","trial_2",77,"r1-age1-any"
8.37836666666667,"2","twelve.wav","[1265, 'No']",60,"age1-anyQUD","trial_2",78,"r1-age1-any"
8.37836666666667,"5","nine.wav","[1252, 'No']",60,"age1-anyQUD","trial_2",79,"r1-age1-any"
8.37836666666667,"13","all.wav","[1292, 'Yes']",60,"age1-anyQUD","trial_2",80,"r1-age1-any"
8.37836666666667,"11","summa.wav","[1102, 'No']",60,"age1-anyQUD","trial_2",81,"r1-age1-any"
8.37836666666667,"11","all.wav","[1376, 'No']",60,"age1-anyQUD","trial_2",82,"r1-age1-any"
8.37836666666667,"8","two.wav","[1425, 'No']",60,"age1-anyQUD","trial_2",83,"r1-age1-any"
11.4171,"Patricia","","[0, 'Patricia']",61,"age1-anyQUD","bot_check",1,"r1-age1-any"
11.4171,"","","[0, 'Four']",61,"age1-anyQUD","audio_check",3,"r1-age1-any"
11.4171,"","","[0, 'Jam']",61,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
11.4171,"13","none.wav","[3191, 'No']",61,"age1-anyQUD","practice_trial",6,"r1-age1-any"
11.4171,"13","all.wav","[2227, 'Yes']",61,"age1-anyQUD","practice_trial",7,"r1-age1-any"
11.4171,"0","all.wav","[2186, 'No']",61,"age1-anyQUD","practice_trial",8,"r1-age1-any"
11.4171,"0","none.wav","[2014, 'Yes']",61,"age1-anyQUD","practice_trial",9,"r1-age1-any"
11.4171,"8","summa.wav","[1927, 'Yes']",61,"age1-anyQUD","trial_1",11,"r1-age1-any"
11.4171,"8","none.wav","[1623, 'No']",61,"age1-anyQUD","trial_1",12,"r1-age1-any"
11.4171,"2","all.wav","[1497, 'No']",61,"age1-anyQUD","trial_1",13,"r1-age1-any"
11.4171,"8","eight.wav","[3628, 'Yes']",61,"age1-anyQUD","trial_1",14,"r1-age1-any"
11.4171,"0","five.wav","[1624, 'No']",61,"age1-anyQUD","trial_1",15,"r1-age1-any"
11.4171,"8","eleven.wav","[2314, 'No']",61,"age1-anyQUD","trial_1",16,"r1-age1-any"
11.4171,"0","summa.wav","[1873, 'No']",61,"age1-anyQUD","trial_1",17,"r1-age1-any"
11.4171,"13","summa.wav","[4062, 'No']",61,"age1-anyQUD","trial_1",18,"r1-age1-any"
11.4171,"13","eight.wav","[1743, 'No']",61,"age1-anyQUD","trial_1",19,"r1-age1-any"
11.4171,"13","all.wav","[1587, 'Yes']",61,"age1-anyQUD","trial_1",20,"r1-age1-any"
11.4171,"5","all.wav","[1385, 'No']",61,"age1-anyQUD","trial_1",21,"r1-age1-any"
11.4171,"2","two.wav","[1634, 'Yes']",61,"age1-anyQUD","trial_1",22,"r1-age1-any"
11.4171,"13","all.wav","[1506, 'Yes']",61,"age1-anyQUD","trial_1",23,"r1-age1-any"
11.4171,"0","none.wav","[1624, 'Yes']",61,"age1-anyQUD","trial_1",24,"r1-age1-any"
11.4171,"2","two.wav","[1441, 'Yes']",61,"age1-anyQUD","trial_1",25,"r1-age1-any"
11.4171,"5","four.wav","[1451, 'No']",61,"age1-anyQUD","trial_1",26,"r1-age1-any"
11.4171,"13","summa.wav","[1692, 'No']",61,"age1-anyQUD","trial_1",27,"r1-age1-any"
11.4171,"11","thirteen.wav","[4245, 'No']",61,"age1-anyQUD","trial_1",28,"r1-age1-any"
11.4171,"5","five.wav","[1689, 'Yes']",61,"age1-anyQUD","trial_1",29,"r1-age1-any"
11.4171,"0","all.wav","[1476, 'No']",61,"age1-anyQUD","trial_1",30,"r1-age1-any"
11.4171,"13","summa.wav","[1550, 'No']",61,"age1-anyQUD","trial_1",31,"r1-age1-any"
11.4171,"11","none.wav","[1422, 'No']",61,"age1-anyQUD","trial_1",32,"r1-age1-any"
11.4171,"5","ten.wav","[1221, 'No']",61,"age1-anyQUD","trial_1",33,"r1-age1-any"
11.4171,"13","all.wav","[1266, 'Yes']",61,"age1-anyQUD","trial_1",34,"r1-age1-any"
11.4171,"8","eight.wav","[3018, 'Yes']",61,"age1-anyQUD","trial_1",35,"r1-age1-any"
11.4171,"2","two.wav","[1200, 'Yes']",61,"age1-anyQUD","trial_1",36,"r1-age1-any"
11.4171,"0","none.wav","[1466, 'Yes']",61,"age1-anyQUD","trial_1",37,"r1-age1-any"
11.4171,"13","all.wav","[1349, 'Yes']",61,"age1-anyQUD","trial_1",38,"r1-age1-any"
11.4171,"5","summa.wav","[1795, 'Yes']",61,"age1-anyQUD","trial_1",39,"r1-age1-any"
11.4171,"0","summa.wav","[1269, 'No']",61,"age1-anyQUD","trial_1",40,"r1-age1-any"
11.4171,"0","eleven.wav","[1675, 'No']",61,"age1-anyQUD","trial_1",41,"r1-age1-any"
11.4171,"11","seven.wav","[2349, 'No']",61,"age1-anyQUD","trial_1",42,"r1-age1-any"
11.4171,"2","two.wav","[1409, 'Yes']",61,"age1-anyQUD","trial_1",43,"r1-age1-any"
11.4171,"11","eleven.wav","[2987, 'Yes']",61,"age1-anyQUD","trial_1",44,"r1-age1-any"
11.4171,"13","summa.wav","[2751, 'No']",61,"age1-anyQUD","trial_1",45,"r1-age1-any"
11.4171,"11","all.wav","[1429, 'No']",61,"age1-anyQUD","trial_1",46,"r1-age1-any"
11.4171,"","","[0, 'Jam']",61,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
11.4171,"11","one.wav","[1433, 'No']",61,"age1-anyQUD","trial_2",48,"r1-age1-any"
11.4171,"13","summa.wav","[1568, 'No']",61,"age1-anyQUD","trial_2",49,"r1-age1-any"
11.4171,"8","all.wav","[1173, 'No']",61,"age1-anyQUD","trial_2",50,"r1-age1-any"
11.4171,"13","all.wav","[1344, 'Yes']",61,"age1-anyQUD","trial_2",51,"r1-age1-any"
11.4171,"13","all.wav","[1279, 'Yes']",61,"age1-anyQUD","trial_2",52,"r1-age1-any"
11.4171,"5","all.wav","[1211, 'No']",61,"age1-anyQUD","trial_2",53,"r1-age1-any"
11.4171,"13","none.wav","[1230, 'No']",61,"age1-anyQUD","trial_2",54,"r1-age1-any"
11.4171,"13","ten.wav","[4699, 'No']",61,"age1-anyQUD","trial_2",55,"r1-age1-any"
11.4171,"8","eight.wav","[2009, 'Yes']",61,"age1-anyQUD","trial_2",56,"r1-age1-any"
11.4171,"2","summa.wav","[2135, 'Yes']",61,"age1-anyQUD","trial_2",57,"r1-age1-any"
11.4171,"2","two.wav","[1481, 'Yes']",61,"age1-anyQUD","trial_2",58,"r1-age1-any"
11.4171,"13","summa.wav","[1714, 'No']",61,"age1-anyQUD","trial_2",59,"r1-age1-any"
11.4171,"5","five.wav","[1532, 'Yes']",61,"age1-anyQUD","trial_2",60,"r1-age1-any"
11.4171,"0","three.wav","[1061, 'No']",61,"age1-anyQUD","trial_2",61,"r1-age1-any"
11.4171,"0","summa.wav","[924, 'No']",61,"age1-anyQUD","trial_2",62,"r1-age1-any"
11.4171,"5","two.wav","[1138, 'No']",61,"age1-anyQUD","trial_2",63,"r1-age1-any"
11.4171,"8","eight.wav","[2703, 'Yes']",61,"age1-anyQUD","trial_2",64,"r1-age1-any"
11.4171,"0","none.wav","[1106, 'Yes']",61,"age1-anyQUD","trial_2",65,"r1-age1-any"
11.4171,"11","all.wav","[1312, 'No']",61,"age1-anyQUD","trial_2",66,"r1-age1-any"
11.4171,"5","five.wav","[1213, 'Yes']",61,"age1-anyQUD","trial_2",67,"r1-age1-any"
11.4171,"0","none.wav","[1353, 'Yes']",61,"age1-anyQUD","trial_2",68,"r1-age1-any"
11.4171,"11","summa.wav","[1540, 'Yes']",61,"age1-anyQUD","trial_2",69,"r1-age1-any"
11.4171,"2","none.wav","[1532, 'No']",61,"age1-anyQUD","trial_2",70,"r1-age1-any"
11.4171,"0","summa.wav","[1045, 'No']",61,"age1-anyQUD","trial_2",71,"r1-age1-any"
11.4171,"8","eight.wav","[1718, 'Yes']",61,"age1-anyQUD","trial_2",72,"r1-age1-any"
11.4171,"11","eleven.wav","[3319, 'Yes']",61,"age1-anyQUD","trial_2",73,"r1-age1-any"
11.4171,"2","two.wav","[1066, 'Yes']",61,"age1-anyQUD","trial_2",74,"r1-age1-any"
11.4171,"13","all.wav","[1346, 'Yes']",61,"age1-anyQUD","trial_2",75,"r1-age1-any"
11.4171,"8","two.wav","[1365, 'No']",61,"age1-anyQUD","trial_2",76,"r1-age1-any"
11.4171,"13","summa.wav","[2408, 'No']",61,"age1-anyQUD","trial_2",77,"r1-age1-any"
11.4171,"2","twelve.wav","[1525, 'No']",61,"age1-anyQUD","trial_2",78,"r1-age1-any"
11.4171,"5","nine.wav","[1204, 'No']",61,"age1-anyQUD","trial_2",79,"r1-age1-any"
11.4171,"0","all.wav","[1117, 'No']",61,"age1-anyQUD","trial_2",80,"r1-age1-any"
11.4171,"13","five.wav","[1180, 'No']",61,"age1-anyQUD","trial_2",81,"r1-age1-any"
11.4171,"13","summa.wav","[1687, 'No']",61,"age1-anyQUD","trial_2",82,"r1-age1-any"
11.4171,"13","all.wav","[1451, 'Yes']",61,"age1-anyQUD","trial_2",83,"r1-age1-any"
8.45325,"Margaret","","[0, 'Margaret']",62,"age1-anyQUD","bot_check",1,"r1-age1-any"
8.45325,"","","[0, 'Four']",62,"age1-anyQUD","audio_check",3,"r1-age1-any"
8.45325,"","","[0, 'Jam']",62,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
8.45325,"13","none.wav","[2007, 'No']",62,"age1-anyQUD","practice_trial",6,"r1-age1-any"
8.45325,"13","all.wav","[1833, 'Yes']",62,"age1-anyQUD","practice_trial",7,"r1-age1-any"
8.45325,"0","all.wav","[2371, 'No']",62,"age1-anyQUD","practice_trial",8,"r1-age1-any"
8.45325,"0","none.wav","[2164, 'Yes']",62,"age1-anyQUD","practice_trial",9,"r1-age1-any"
8.45325,"0","none.wav","[1600, 'Yes']",62,"age1-anyQUD","trial_1",11,"r1-age1-any"
8.45325,"8","summa.wav","[2062, 'Yes']",62,"age1-anyQUD","trial_1",12,"r1-age1-any"
8.45325,"0","summa.wav","[4192, 'No']",62,"age1-anyQUD","trial_1",13,"r1-age1-any"
8.45325,"2","two.wav","[1500, 'Yes']",62,"age1-anyQUD","trial_1",14,"r1-age1-any"
8.45325,"13","summa.wav","[1461, 'No']",62,"age1-anyQUD","trial_1",15,"r1-age1-any"
8.45325,"13","eight.wav","[2575, 'No']",62,"age1-anyQUD","trial_1",16,"r1-age1-any"
8.45325,"0","five.wav","[1231, 'No']",62,"age1-anyQUD","trial_1",17,"r1-age1-any"
