response,slide_type,slide_number,workerid,Answer.condition,image,audio,Answer.time_in_minutes
"[6780, 'No']",trial_1,29,93,age2-noQUD,11,seven.wav,14.867833333333333
"[1936, 'Yes']",trial_1,30,93,age2-noQUD,13,all.wav,14.867833333333333
"[1790, 'No']",trial_1,31,93,age2-noQUD,11,none.wav,14.867833333333333
"[2510, 'Yes']",trial_1,32,93,age2-noQUD,13,summa.wav,14.867833333333333
"[3152, 'No']",trial_1,33,93,age2-noQUD,5,ten.wav,14.867833333333333
"[8161, 'No']",trial_1,34,93,age2-noQUD,13,summa.wav,14.867833333333333
"[2783, 'Yes']",trial_1,35,93,age2-noQUD,0,none.wav,14.867833333333333
"[3231, 'Yes']",trial_1,36,93,age2-noQUD,5,summa.wav,14.867833333333333
"[1498, 'Yes']",trial_1,37,93,age2-noQUD,2,two.wav,14.867833333333333
"[1387, 'Yes']",trial_1,38,93,age2-noQUD,2,two.wav,14.867833333333333
"[1748, 'No']",trial_1,39,93,age2-noQUD,11,all.wav,14.867833333333333
"[2678, 'No']",trial_1,40,93,age2-noQUD,0,all.wav,14.867833333333333
"[9232, 'No']",trial_1,41,93,age2-noQUD,0,summa.wav,14.867833333333333
"[1249, 'Yes']",trial_1,42,93,age2-noQUD,13,all.wav,14.867833333333333
"[2196, 'Yes']",trial_1,43,93,age2-noQUD,5,five.wav,14.867833333333333
"[5405, 'Yes']",trial_1,44,93,age2-noQUD,8,eight.wav,14.867833333333333
"[2141, 'No']",trial_1,45,93,age2-noQUD,0,eleven.wav,14.867833333333333
"[5690, 'Yes']",trial_1,46,93,age2-noQUD,11,eleven.wav,14.867833333333333
"[1671, 'Yes']",trial_2,47,93,age2-noQUD,13,all.wav,14.867833333333333
"[2730, 'No']",trial_2,48,93,age2-noQUD,13,summa.wav,14.867833333333333
"[1942, 'No']",trial_2,49,93,age2-noQUD,0,three.wav,14.867833333333333
"[2170, 'No']",trial_2,50,93,age2-noQUD,0,summa.wav,14.867833333333333
"[1895, 'Yes']",trial_2,51,93,age2-noQUD,2,summa.wav,14.867833333333333
"[3847, 'No']",trial_2,52,93,age2-noQUD,13,summa.wav,14.867833333333333
"[2047, 'No']",trial_2,53,93,age2-noQUD,11,one.wav,14.867833333333333
"[1334, 'Yes']",trial_2,54,93,age2-noQUD,2,two.wav,14.867833333333333
"[1619, 'Yes']",trial_2,55,93,age2-noQUD,13,all.wav,14.867833333333333
"[1991, 'No']",trial_2,56,93,age2-noQUD,13,none.wav,14.867833333333333
"[2595, 'Yes']",trial_2,57,93,age2-noQUD,5,five.wav,14.867833333333333
"[3693, 'Yes']",trial_2,58,93,age2-noQUD,8,eight.wav,14.867833333333333
"[1672, 'Yes']",trial_2,59,93,age2-noQUD,0,none.wav,14.867833333333333
"[1616, 'No']",trial_2,60,93,age2-noQUD,5,all.wav,14.867833333333333
"[1556, 'No']",trial_2,61,93,age2-noQUD,5,two.wav,14.867833333333333
"[3786, 'Yes']",trial_2,62,93,age2-noQUD,8,eight.wav,14.867833333333333
"[1736, 'No']",trial_2,63,93,age2-noQUD,8,all.wav,14.867833333333333
"[9239, 'No']",trial_2,64,93,age2-noQUD,13,ten.wav,14.867833333333333
"[1703, 'No']",trial_2,65,93,age2-noQUD,13,five.wav,14.867833333333333
"[1793, 'No']",trial_2,66,93,age2-noQUD,11,all.wav,14.867833333333333
"[2189, 'No']",trial_2,67,93,age2-noQUD,13,summa.wav,14.867833333333333
"[2474, 'Yes']",trial_2,68,93,age2-noQUD,2,two.wav,14.867833333333333
"[1805, 'No']",trial_2,69,93,age2-noQUD,0,all.wav,14.867833333333333
"[1444, 'No']",trial_2,70,93,age2-noQUD,0,summa.wav,14.867833333333333
"[1488, 'No']",trial_2,71,93,age2-noQUD,2,none.wav,14.867833333333333
"[1901, 'No']",trial_2,72,93,age2-noQUD,13,summa.wav,14.867833333333333
"[1591, 'No']",trial_2,73,93,age2-noQUD,8,two.wav,14.867833333333333
"[3320, 'Yes']",trial_2,74,93,age2-noQUD,8,eight.wav,14.867833333333333
"[4538, 'Yes']",trial_2,75,93,age2-noQUD,11,summa.wav,14.867833333333333
"[2854, 'No']",trial_2,76,93,age2-noQUD,2,twelve.wav,14.867833333333333
"[3207, 'Yes']",trial_2,77,93,age2-noQUD,5,five.wav,14.867833333333333
"[1424, 'Yes']",trial_2,78,93,age2-noQUD,13,all.wav,14.867833333333333
"[1619, 'Yes']",trial_2,79,93,age2-noQUD,13,all.wav,14.867833333333333
"[2080, 'No']",trial_2,80,93,age2-noQUD,5,nine.wav,14.867833333333333
"[7569, 'Yes']",trial_2,81,93,age2-noQUD,11,eleven.wav,14.867833333333333
"[1494, 'Yes']",trial_2,82,93,age2-noQUD,0,none.wav,14.867833333333333
"[0, 'Mary']",bot_check,1,94,age2-noQUD,Mary,,11.68115
"[0, 'Four']",audio_check,3,94,age2-noQUD,,,11.68115
"[2202, 'No']",practice_trial,6,94,age2-noQUD,13,none.wav,11.68115
"[1548, 'Yes']",practice_trial,7,94,age2-noQUD,13,all.wav,11.68115
"[1883, 'No']",practice_trial,8,94,age2-noQUD,0,all.wav,11.68115
"[2530, 'Yes']",practice_trial,9,94,age2-noQUD,0,none.wav,11.68115
"[2203, 'Yes']",trial_1,11,94,age2-noQUD,8,summa.wav,11.68115
"[1687, 'Yes']",trial_1,12,94,age2-noQUD,2,two.wav,11.68115
"[1776, 'No']",trial_1,13,94,age2-noQUD,0,summa.wav,11.68115
"[2084, 'Yes']",trial_1,14,94,age2-noQUD,13,summa.wav,11.68115
"[2791, 'Yes']",trial_1,15,94,age2-noQUD,8,eight.wav,11.68115
"[1777, 'No']",trial_1,16,94,age2-noQUD,8,none.wav,11.68115
"[1625, 'No']",trial_1,17,94,age2-noQUD,0,none.wav,11.68115
"[2378, 'Yes']",trial_1,18,94,age2-noQUD,13,summa.wav,11.68115
"[1643, 'No']",trial_1,19,94,age2-noQUD,2,all.wav,11.68115
"[2954, 'No']",trial_1,20,94,age2-noQUD,13,eight.wav,11.68115
"[3883, 'No']",trial_1,21,94,age2-noQUD,8,eleven.wav,11.68115
"[7697, 'No']",trial_1,22,94,age2-noQUD,11,thirteen.wav,11.68115
"[1441, 'Yes']",trial_1,23,94,age2-noQUD,2,two.wav,11.68115
"[3387, 'No']",trial_1,24,94,age2-noQUD,5,four.wav,11.68115
"[1641, 'No']",trial_1,25,94,age2-noQUD,5,all.wav,11.68115
"[1547, 'Yes']",trial_1,26,94,age2-noQUD,13,all.wav,11.68115
"[1697, 'Yes']",trial_1,27,94,age2-noQUD,13,all.wav,11.68115
"[1661, 'No']",trial_1,28,94,age2-noQUD,0,five.wav,11.68115
"[1665, 'No']",trial_1,29,94,age2-noQUD,11,none.wav,11.68115
"[1257, 'Yes']",trial_1,30,94,age2-noQUD,13,all.wav,11.68115
"[1519, 'Yes']",trial_1,31,94,age2-noQUD,13,all.wav,11.68115
"[3102, 'Yes']",trial_1,32,94,age2-noQUD,13,summa.wav,11.68115
"[1582, 'Yes']",trial_1,33,94,age2-noQUD,2,two.wav,11.68115
"[1952, 'Yes']",trial_1,34,94,age2-noQUD,5,summa.wav,11.68115
"[1716, 'No']",trial_1,35,94,age2-noQUD,0,eleven.wav,11.68115
"[4702, 'No']",trial_1,36,94,age2-noQUD,11,seven.wav,11.68115
"[2034, 'Yes']",trial_1,37,94,age2-noQUD,5,five.wav,11.68115
"[1501, 'No']",trial_1,38,94,age2-noQUD,0,all.wav,11.68115
"[4476, 'Yes']",trial_1,39,94,age2-noQUD,11,eleven.wav,11.68115
"[2990, 'Yes']",trial_1,40,94,age2-noQUD,0,none.wav,11.68115
"[1688, 'No']",trial_1,41,94,age2-noQUD,11,all.wav,11.68115
"[1540, 'Yes']",trial_1,42,94,age2-noQUD,2,two.wav,11.68115
"[1815, 'Yes']",trial_1,43,94,age2-noQUD,13,summa.wav,11.68115
"[1648, 'No']",trial_1,44,94,age2-noQUD,0,summa.wav,11.68115
"[2761, 'Yes']",trial_1,45,94,age2-noQUD,8,eight.wav,11.68115
"[1583, 'No']",trial_1,46,94,age2-noQUD,5,ten.wav,11.68115
"[1902, 'No']",trial_2,47,94,age2-noQUD,13,none.wav,11.68115
"[1728, 'No']",trial_2,48,94,age2-noQUD,5,two.wav,11.68115
"[2345, 'Yes']",trial_2,49,94,age2-noQUD,8,eight.wav,11.68115
"[2983, 'No']",trial_2,50,94,age2-noQUD,11,one.wav,11.68115
"[1465, 'Yes']",trial_2,51,94,age2-noQUD,5,five.wav,11.68115
"[1130, 'Yes']",trial_2,52,94,age2-noQUD,13,all.wav,11.68115
"[1564, 'No']",trial_2,53,94,age2-noQUD,0,summa.wav,11.68115
"[1451, 'Yes']",trial_2,54,94,age2-noQUD,2,two.wav,11.68115
"[1812, 'Yes']",trial_2,55,94,age2-noQUD,13,summa.wav,11.68115
"[2010, 'Yes']",trial_2,56,94,age2-noQUD,13,summa.wav,11.68115
"[2082, 'No']",trial_2,57,94,age2-noQUD,0,three.wav,11.68115
"[1481, 'Yes']",trial_2,58,94,age2-noQUD,0,none.wav,11.68115
"[1449, 'No']",trial_2,59,94,age2-noQUD,5,all.wav,11.68115
"[1954, 'No']",trial_2,60,94,age2-noQUD,8,all.wav,11.68115
"[3516, 'Yes']",trial_2,61,94,age2-noQUD,8,eight.wav,11.68115
"[1344, 'Yes']",trial_2,62,94,age2-noQUD,13,all.wav,11.68115
"[1756, 'Yes']",trial_2,63,94,age2-noQUD,2,summa.wav,11.68115
"[4999, 'No']",trial_2,64,94,age2-noQUD,13,ten.wav,11.68115
"[1754, 'Yes']",trial_2,65,94,age2-noQUD,13,summa.wav,11.68115
"[1494, 'No']",trial_2,66,94,age2-noQUD,2,none.wav,11.68115
"[1690, 'Yes']",trial_2,67,94,age2-noQUD,11,summa.wav,11.68115
"[1516, 'No']",trial_2,68,94,age2-noQUD,2,twelve.wav,11.68115
"[1392, 'Yes']",trial_2,69,94,age2-noQUD,5,five.wav,11.68115
"[3622, 'Yes']",trial_2,70,94,age2-noQUD,11,eleven.wav,11.68115
"[2536, 'Yes']",trial_2,71,94,age2-noQUD,8,eight.wav,11.68115
"[1242, 'Yes']",trial_2,72,94,age2-noQUD,13,all.wav,11.68115
"[1429, 'No']",trial_2,73,94,age2-noQUD,5,nine.wav,11.68115
"[1341, 'Yes']",trial_2,74,94,age2-noQUD,13,all.wav,11.68115
"[1905, 'No']",trial_2,75,94,age2-noQUD,8,two.wav,11.68115
"[1329, 'Yes']",trial_2,76,94,age2-noQUD,0,none.wav,11.68115
"[1637, 'No']",trial_2,77,94,age2-noQUD,11,all.wav,11.68115
"[1745, 'No']",trial_2,78,94,age2-noQUD,13,five.wav,11.68115
"[1142, 'Yes']",trial_2,79,94,age2-noQUD,2,two.wav,11.68115
"[1740, 'No']",trial_2,80,94,age2-noQUD,0,summa.wav,11.68115
"[1515, 'No']",trial_2,81,94,age2-noQUD,0,all.wav,11.68115
"[1673, 'Yes']",trial_2,82,94,age2-noQUD,13,summa.wav,11.68115
"[0, 'Barbara']",bot_check,1,95,age2-noQUD,Barbara,,10.909466666666667
"[0, 'Four']",audio_check,3,95,age2-noQUD,,,10.909466666666667
"[1644, 'No']",practice_trial,6,95,age2-noQUD,13,none.wav,10.909466666666667
"[1194, 'Yes']",practice_trial,7,95,age2-noQUD,13,all.wav,10.909466666666667
"[1680, 'No']",practice_trial,8,95,age2-noQUD,0,all.wav,10.909466666666667
"[1857, 'Yes']",practice_trial,9,95,age2-noQUD,0,none.wav,10.909466666666667
"[3864, 'No']",trial_1,11,95,age2-noQUD,11,thirteen.wav,10.909466666666667
"[2138, 'No']",trial_1,12,95,age2-noQUD,2,all.wav,10.909466666666667
"[1086, 'Yes']",trial_1,13,95,age2-noQUD,13,all.wav,10.909466666666667
"[1984, 'No']",trial_1,14,95,age2-noQUD,0,summa.wav,10.909466666666667
"[1472, 'Yes']",trial_1,15,95,age2-noQUD,0,none.wav,10.909466666666667
"[3569, 'Yes']",trial_1,16,95,age2-noQUD,8,summa.wav,10.909466666666667
"[968, 'Yes']",trial_1,17,95,age2-noQUD,13,all.wav,10.909466666666667
"[1322, 'No']",trial_1,18,95,age2-noQUD,8,none.wav,10.909466666666667
"[2744, 'No']",trial_1,19,95,age2-noQUD,8,eleven.wav,10.909466666666667
"[1913, 'No']",trial_1,20,95,age2-noQUD,5,four.wav,10.909466666666667
"[1799, 'Yes']",trial_1,21,95,age2-noQUD,8,eight.wav,10.909466666666667
"[1893, 'No']",trial_1,22,95,age2-noQUD,13,eight.wav,10.909466666666667
"[7355, 'Yes']",trial_1,23,95,age2-noQUD,13,summa.wav,10.909466666666667
"[1344, 'Yes']",trial_1,24,95,age2-noQUD,2,two.wav,10.909466666666667
"[1413, 'No']",trial_1,25,95,age2-noQUD,0,five.wav,10.909466666666667
"[1249, 'No']",trial_1,26,95,age2-noQUD,5,all.wav,10.909466666666667
"[1185, 'Yes']",trial_1,27,95,age2-noQUD,2,two.wav,10.909466666666667
"[1722, 'No']",trial_1,28,95,age2-noQUD,13,summa.wav,10.909466666666667
"[1236, 'Yes']",trial_1,29,95,age2-noQUD,2,two.wav,10.909466666666667
"[1135, 'Yes']",trial_1,30,95,age2-noQUD,13,all.wav,10.909466666666667
"[1841, 'Yes']",trial_1,31,95,age2-noQUD,8,eight.wav,10.909466666666667
"[2897, 'Yes']",trial_1,32,95,age2-noQUD,11,eleven.wav,10.909466666666667
"[1133, 'Yes']",trial_1,33,95,age2-noQUD,2,two.wav,10.909466666666667
"[1547, 'No']",trial_1,34,95,age2-noQUD,11,all.wav,10.909466666666667
"[1357, 'No']",trial_1,35,95,age2-noQUD,0,eleven.wav,10.909466666666667
"[1084, 'Yes']",trial_1,36,95,age2-noQUD,13,all.wav,10.909466666666667
"[1027, 'Yes']",trial_1,37,95,age2-noQUD,5,five.wav,10.909466666666667
"[1470, 'Yes']",trial_1,38,95,age2-noQUD,5,summa.wav,10.909466666666667
"[1182, 'No']",trial_1,39,95,age2-noQUD,11,none.wav,10.909466666666667
"[1552, 'Yes']",trial_1,40,95,age2-noQUD,13,summa.wav,10.909466666666667
"[1166, 'No']",trial_1,41,95,age2-noQUD,0,none.wav,10.909466666666667
"[1403, 'Yes']",trial_1,42,95,age2-noQUD,13,summa.wav,10.909466666666667
"[1796, 'No']",trial_1,43,95,age2-noQUD,0,summa.wav,10.909466666666667
"[2052, 'No']",trial_1,44,95,age2-noQUD,11,seven.wav,10.909466666666667
"[1198, 'No']",trial_1,45,95,age2-noQUD,5,ten.wav,10.909466666666667
"[1111, 'No']",trial_1,46,95,age2-noQUD,0,all.wav,10.909466666666667
"[1104, 'No']",trial_2,47,95,age2-noQUD,0,summa.wav,10.909466666666667
"[1045, 'No']",trial_2,48,95,age2-noQUD,11,one.wav,10.909466666666667
"[1645, 'No']",trial_2,49,95,age2-noQUD,0,three.wav,10.909466666666667
"[945, 'Yes']",trial_2,50,95,age2-noQUD,13,all.wav,10.909466666666667
"[1905, 'Yes']",trial_2,51,95,age2-noQUD,8,eight.wav,10.909466666666667
"[1251, 'Yes']",trial_2,52,95,age2-noQUD,5,five.wav,10.909466666666667
"[1464, 'Yes']",trial_2,53,95,age2-noQUD,2,summa.wav,10.909466666666667
"[3954, 'No']",trial_2,54,95,age2-noQUD,13,ten.wav,10.909466666666667
"[2209, 'Yes']",trial_2,55,95,age2-noQUD,8,eight.wav,10.909466666666667
"[1342, 'No']",trial_2,56,95,age2-noQUD,8,all.wav,10.909466666666667
"[1172, 'No']",trial_2,57,95,age2-noQUD,5,all.wav,10.909466666666667
"[1760, 'Yes']",trial_2,58,95,age2-noQUD,13,summa.wav,10.909466666666667
"[1261, 'No']",trial_2,59,95,age2-noQUD,5,two.wav,10.909466666666667
"[1544, 'Yes']",trial_2,60,95,age2-noQUD,13,all.wav,10.909466666666667
"[1255, 'Yes']",trial_2,61,95,age2-noQUD,2,two.wav,10.909466666666667
"[1210, 'No']",trial_2,62,95,age2-noQUD,0,none.wav,10.909466666666667
"[1576, 'Yes']",trial_2,63,95,age2-noQUD,13,summa.wav,10.909466666666667
"[4362, 'No']",trial_2,64,95,age2-noQUD,13,none.wav,10.909466666666667
"[1880, 'Yes']",trial_2,65,95,age2-noQUD,0,none.wav,10.909466666666667
"[1523, 'No']",trial_2,66,95,age2-noQUD,5,nine.wav,10.909466666666667
"[1086, 'Yes']",trial_2,67,95,age2-noQUD,5,five.wav,10.909466666666667
"[1268, 'No']",trial_2,68,95,age2-noQUD,11,all.wav,10.909466666666667
"[1460, 'Yes']",trial_2,69,95,age2-noQUD,13,summa.wav,10.909466666666667
"[1386, 'Yes']",trial_2,70,95,age2-noQUD,11,summa.wav,10.909466666666667
"[1158, 'Yes']",trial_2,71,95,age2-noQUD,2,two.wav,10.909466666666667
"[2416, 'Yes']",trial_2,72,95,age2-noQUD,8,eight.wav,10.909466666666667
"[1165, 'No']",trial_2,73,95,age2-noQUD,2,none.wav,10.909466666666667
"[1206, 'Yes']",trial_2,74,95,age2-noQUD,11,eleven.wav,10.909466666666667
"[1812, 'No']",trial_2,75,95,age2-noQUD,0,summa.wav,10.909466666666667
"[1407, 'No']",trial_2,76,95,age2-noQUD,2,twelve.wav,10.909466666666667
"[1126, 'Yes']",trial_2,77,95,age2-noQUD,13,all.wav,10.909466666666667
"[1189, 'No']",trial_2,78,95,age2-noQUD,13,five.wav,10.909466666666667
"[1993, 'Yes']",trial_2,79,95,age2-noQUD,13,summa.wav,10.909466666666667
"[1384, 'Yes']",trial_2,80,95,age2-noQUD,13,all.wav,10.909466666666667
"[1896, 'No']",trial_2,81,95,age2-noQUD,0,all.wav,10.909466666666667
"[1572, 'No']",trial_2,82,95,age2-noQUD,8,two.wav,10.909466666666667
"[0, 'Jennifer']",bot_check,1,96,age2-noQUD,Jennifer,,16.401733333333333
"[0, 'Four']",audio_check,3,96,age2-noQUD,,,16.401733333333333
"[3100, 'Yes']",practice_trial,6,96,age2-noQUD,13,none.wav,16.401733333333333
"[12834, 'Yes']",practice_trial,7,96,age2-noQUD,13,all.wav,16.401733333333333
"[3001, 'No']",practice_trial,8,96,age2-noQUD,0,all.wav,16.401733333333333
"[2847, 'Yes']",practice_trial,9,96,age2-noQUD,0,none.wav,16.401733333333333
"[2019, 'Yes']",trial_1,11,96,age2-noQUD,2,two.wav,16.401733333333333
"[2670, 'No']",trial_1,12,96,age2-noQUD,13,summa.wav,16.401733333333333
"[2573, 'No']",trial_1,13,96,age2-noQUD,8,none.wav,16.401733333333333
"[2733, 'Yes']",trial_1,14,96,age2-noQUD,13,all.wav,16.401733333333333
"[2575, 'No']",trial_1,15,96,age2-noQUD,0,five.wav,16.401733333333333
"[3471, 'No']",trial_1,16,96,age2-noQUD,8,eleven.wav,16.401733333333333
"[3647, 'No']",trial_1,17,96,age2-noQUD,5,four.wav,16.401733333333333
"[2517, 'No']",trial_1,18,96,age2-noQUD,0,summa.wav,16.401733333333333
"[2151, 'No']",trial_1,19,96,age2-noQUD,5,all.wav,16.401733333333333
"[2488, 'Yes']",trial_1,20,96,age2-noQUD,8,summa.wav,16.401733333333333
"[1679, 'Yes']",trial_1,21,96,age2-noQUD,13,all.wav,16.401733333333333
"[7662, 'No']",trial_1,22,96,age2-noQUD,11,thirteen.wav,16.401733333333333
"[1783, 'No']",trial_1,23,96,age2-noQUD,2,all.wav,16.401733333333333
"[1927, 'Yes']",trial_1,24,96,age2-noQUD,0,none.wav,16.401733333333333
"[2511, 'Yes']",trial_1,25,96,age2-noQUD,2,two.wav,16.401733333333333
"[4251, 'Yes']",trial_1,26,96,age2-noQUD,8,eight.wav,16.401733333333333
"[2816, 'No']",trial_1,27,96,age2-noQUD,13,eight.wav,16.401733333333333
"[2591, 'No']",trial_1,28,96,age2-noQUD,13,summa.wav,16.401733333333333
"[1734, 'Yes']",trial_1,29,96,age2-noQUD,11,eleven.wav,16.401733333333333
"[1678, 'Yes']",trial_1,30,96,age2-noQUD,0,all.wav,16.401733333333333
"[1717, 'Yes']",trial_1,31,96,age2-noQUD,2,two.wav,16.401733333333333
"[1924, 'No']",trial_1,32,96,age2-noQUD,0,eleven.wav,16.401733333333333
"[1649, 'No']",trial_1,33,96,age2-noQUD,13,summa.wav,16.401733333333333
"[1798, 'No']",trial_1,34,96,age2-noQUD,5,ten.wav,16.401733333333333
"[8735, 'Yes']",trial_1,35,96,age2-noQUD,11,seven.wav,16.401733333333333
"[2269, 'Yes']",trial_1,36,96,age2-noQUD,0,none.wav,16.401733333333333
"[1518, 'Yes']",trial_1,37,96,age2-noQUD,2,two.wav,16.401733333333333
"[1691, 'Yes']",trial_1,38,96,age2-noQUD,8,eight.wav,16.401733333333333
"[1999, 'No']",trial_1,39,96,age2-noQUD,11,none.wav,16.401733333333333
"[1205, 'Yes']",trial_1,40,96,age2-noQUD,13,all.wav,16.401733333333333
"[3079, 'No']",trial_1,41,96,age2-noQUD,13,summa.wav,16.401733333333333
"[1340, 'Yes']",trial_1,42,96,age2-noQUD,13,all.wav,16.401733333333333
"[2744, 'No']",trial_1,43,96,age2-noQUD,0,summa.wav,16.401733333333333
"[2064, 'Yes']",trial_1,44,96,age2-noQUD,5,summa.wav,16.401733333333333
"[1343, 'No']",trial_1,45,96,age2-noQUD,11,all.wav,16.401733333333333
"[2351, 'Yes']",trial_1,46,96,age2-noQUD,5,five.wav,16.401733333333333
"[3166, 'No']",trial_2,47,96,age2-noQUD,13,summa.wav,16.401733333333333
"[2023, 'No']",trial_2,48,96,age2-noQUD,5,two.wav,16.401733333333333
"[1624, 'Yes']",trial_2,49,96,age2-noQUD,5,five.wav,16.401733333333333
"[1565, 'Yes']",trial_2,50,96,age2-noQUD,0,none.wav,16.401733333333333
"[15101, 'Yes']",trial_2,51,96,age2-noQUD,11,one.wav,16.401733333333333
"[1683, 'No']",trial_2,52,96,age2-noQUD,13,none.wav,16.401733333333333
"[1790, 'No']",trial_2,53,96,age2-noQUD,0,three.wav,16.401733333333333
"[2487, 'Yes']",trial_2,54,96,age2-noQUD,8,eight.wav,16.401733333333333
"[1437, 'Yes']",trial_2,55,96,age2-noQUD,13,all.wav,16.401733333333333
"[1270, 'No']",trial_2,56,96,age2-noQUD,0,summa.wav,16.401733333333333
"[1206, 'No']",trial_2,57,96,age2-noQUD,5,all.wav,16.401733333333333
"[1207, 'No']",trial_2,58,96,age2-noQUD,8,all.wav,16.401733333333333
"[1023, 'Yes']",trial_2,59,96,age2-noQUD,2,two.wav,16.401733333333333
"[1519, 'Yes']",trial_2,60,96,age2-noQUD,8,eight.wav,16.401733333333333
"[5079, 'No']",trial_2,61,96,age2-noQUD,13,ten.wav,16.401733333333333
"[1239, 'Yes']",trial_2,62,96,age2-noQUD,13,all.wav,16.401733333333333
"[4150, 'Yes']",trial_2,63,96,age2-noQUD,2,summa.wav,16.401733333333333
"[1511, 'Yes']",trial_2,64,96,age2-noQUD,13,summa.wav,16.401733333333333
"[1391, 'Yes']",trial_2,65,96,age2-noQUD,11,summa.wav,16.401733333333333
"[2647, 'No']",trial_2,66,96,age2-noQUD,2,twelve.wav,16.401733333333333
"[2334, 'Yes']",trial_2,67,96,age2-noQUD,11,eleven.wav,16.401733333333333
"[1383, 'No']",trial_2,68,96,age2-noQUD,2,none.wav,16.401733333333333
"[1535, 'No']",trial_2,69,96,age2-noQUD,11,all.wav,16.401733333333333
"[982, 'Yes']",trial_2,70,96,age2-noQUD,13,all.wav,16.401733333333333
"[1597, 'No']",trial_2,71,96,age2-noQUD,5,nine.wav,16.401733333333333
"[3629, 'Yes']",trial_2,72,96,age2-noQUD,13,summa.wav,16.401733333333333
"[5829, 'No']",trial_2,73,96,age2-noQUD,13,five.wav,16.401733333333333
"[1310, 'No']",trial_2,74,96,age2-noQUD,0,summa.wav,16.401733333333333
"[1654, 'Yes']",trial_2,75,96,age2-noQUD,13,summa.wav,16.401733333333333
"[1636, 'Yes']",trial_2,76,96,age2-noQUD,5,five.wav,16.401733333333333
"[1742, 'Yes']",trial_2,77,96,age2-noQUD,8,eight.wav,16.401733333333333
"[1664, 'No']",trial_2,78,96,age2-noQUD,0,all.wav,16.401733333333333
"[1550, 'Yes']",trial_2,79,96,age2-noQUD,0,none.wav,16.401733333333333
"[1161, 'Yes']",trial_2,80,96,age2-noQUD,2,two.wav,16.401733333333333
"[2165, 'No']",trial_2,81,96,age2-noQUD,8,two.wav,16.401733333333333
"[782, 'Yes']",trial_2,82,96,age2-noQUD,13,all.wav,16.401733333333333
"[0, 'Mary']",bot_check,1,97,age2-noQUD,Mary,,10.548016666666667
"[0, 'Four']",audio_check,3,97,age2-noQUD,,,10.548016666666667
"[1713, 'No']",practice_trial,6,97,age2-noQUD,13,none.wav,10.548016666666667
"[1586, 'Yes']",practice_trial,7,97,age2-noQUD,13,all.wav,10.548016666666667
"[1402, 'Yes']",practice_trial,8,97,age2-noQUD,0,all.wav,10.548016666666667
"[3667, 'Yes']",practice_trial,9,97,age2-noQUD,0,none.wav,10.548016666666667
"[3051, 'Yes']",trial_1,11,97,age2-noQUD,13,summa.wav,10.548016666666667
"[4426, 'Yes']",trial_1,12,97,age2-noQUD,8,eight.wav,10.548016666666667
"[2075, 'No']",trial_1,13,97,age2-noQUD,0,five.wav,10.548016666666667
"[2036, 'No']",trial_1,14,97,age2-noQUD,2,all.wav,10.548016666666667
"[1548, 'Yes']",trial_1,15,97,age2-noQUD,13,all.wav,10.548016666666667
"[2411, 'No']",trial_1,16,97,age2-noQUD,8,none.wav,10.548016666666667
"[1947, 'Yes']",trial_1,17,97,age2-noQUD,8,summa.wav,10.548016666666667
"[1707, 'Yes']",trial_1,18,97,age2-noQUD,13,all.wav,10.548016666666667
"[1739, 'Yes']",trial_1,19,97,age2-noQUD,2,two.wav,10.548016666666667
"[2124, 'No']",trial_1,20,97,age2-noQUD,5,four.wav,10.548016666666667
"[2572, 'Yes']",trial_1,21,97,age2-noQUD,13,summa.wav,10.548016666666667
"[2051, 'No']",trial_1,22,97,age2-noQUD,5,all.wav,10.548016666666667
"[1699, 'Yes']",trial_1,23,97,age2-noQUD,0,none.wav,10.548016666666667
"[1956, 'No']",trial_1,24,97,age2-noQUD,0,summa.wav,10.548016666666667
"[3996, 'No']",trial_1,25,97,age2-noQUD,8,eleven.wav,10.548016666666667
"[4746, 'No']",trial_1,26,97,age2-noQUD,13,eight.wav,10.548016666666667
"[5611, 'No']",trial_1,27,97,age2-noQUD,11,thirteen.wav,10.548016666666667
"[1644, 'Yes']",trial_1,28,97,age2-noQUD,2,two.wav,10.548016666666667
"[5211, 'Yes']",trial_1,29,97,age2-noQUD,11,eleven.wav,10.548016666666667
"[1491, 'No']",trial_1,30,97,age2-noQUD,5,ten.wav,10.548016666666667
"[2539, 'Yes']",trial_1,31,97,age2-noQUD,13,summa.wav,10.548016666666667
"[1587, 'Yes']",trial_1,32,97,age2-noQUD,13,all.wav,10.548016666666667
"[11860, 'No']",trial_1,33,97,age2-noQUD,11,seven.wav,10.548016666666667
"[3227, 'Yes']",trial_1,34,97,age2-noQUD,8,eight.wav,10.548016666666667
"[2689, 'Yes']",trial_1,35,97,age2-noQUD,13,summa.wav,10.548016666666667
"[1707, 'Yes']",trial_1,36,97,age2-noQUD,13,all.wav,10.548016666666667
"[1716, 'No']",trial_1,37,97,age2-noQUD,11,all.wav,10.548016666666667
"[1979, 'No']",trial_1,38,97,age2-noQUD,11,none.wav,10.548016666666667
"[2106, 'Yes']",trial_1,39,97,age2-noQUD,0,none.wav,10.548016666666667
"[2738, 'Yes']",trial_1,40,97,age2-noQUD,5,five.wav,10.548016666666667
"[1769, 'Yes']",trial_1,41,97,age2-noQUD,5,summa.wav,10.548016666666667
"[1756, 'No']",trial_1,42,97,age2-noQUD,0,summa.wav,10.548016666666667
