"response","workerid","Answer.time_in_minutes","slide_type","Answer.condition","image","slide_number","audio","speaker_cond"
"[1651, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","13",22,"all.wav","r1-age1-no"
"[9749, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","11",23,"thirteen.wav","r1-age1-no"
"[3779, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","13",24,"eight.wav","r1-age1-no"
"[1846, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","5",25,"four.wav","r1-age1-no"
"[1540, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","2",26,"two.wav","r1-age1-no"
"[1413, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","13",27,"all.wav","r1-age1-no"
"[1462, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","2",28,"all.wav","r1-age1-no"
"[1799, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","0",29,"eleven.wav","r1-age1-no"
"[1254, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","13",30,"all.wav","r1-age1-no"
"[1493, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","0",31,"all.wav","r1-age1-no"
"[4723, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","11",32,"seven.wav","r1-age1-no"
"[1731, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","13",33,"summa.wav","r1-age1-no"
"[1364, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","2",34,"two.wav","r1-age1-no"
"[1591, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","11",35,"none.wav","r1-age1-no"
"[1396, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","11",36,"all.wav","r1-age1-no"
"[3638, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","8",37,"eight.wav","r1-age1-no"
"[3175, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","0",38,"none.wav","r1-age1-no"
"[1316, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","13",39,"all.wav","r1-age1-no"
"[2340, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","11",40,"eleven.wav","r1-age1-no"
"[1798, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","5",41,"five.wav","r1-age1-no"
"[1571, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","13",42,"summa.wav","r1-age1-no"
"[1460, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","2",43,"two.wav","r1-age1-no"
"[1527, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","5",44,"ten.wav","r1-age1-no"
"[2147, 'No']",7,9.37068333333333,"trial_1","age1-noQUD","0",45,"summa.wav","r1-age1-no"
"[1510, 'Yes']",7,9.37068333333333,"trial_1","age1-noQUD","5",46,"summa.wav","r1-age1-no"
"[1283, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","13",47,"all.wav","r1-age1-no"
"[1427, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","5",48,"two.wav","r1-age1-no"
"[1365, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","13",49,"none.wav","r1-age1-no"
"[1556, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","0",50,"summa.wav","r1-age1-no"
"[1508, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","2",51,"summa.wav","r1-age1-no"
"[3558, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","8",52,"eight.wav","r1-age1-no"
"[1812, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","13",53,"summa.wav","r1-age1-no"
"[1254, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","0",54,"three.wav","r1-age1-no"
"[1555, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","5",55,"five.wav","r1-age1-no"
"[1621, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","13",56,"summa.wav","r1-age1-no"
"[1907, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","8",57,"all.wav","r1-age1-no"
"[1395, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","13",58,"all.wav","r1-age1-no"
"[1189, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","2",59,"two.wav","r1-age1-no"
"[1029, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","5",60,"all.wav","r1-age1-no"
"[2278, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","11",61,"one.wav","r1-age1-no"
"[3236, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","8",62,"eight.wav","r1-age1-no"
"[5494, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","13",63,"ten.wav","r1-age1-no"
"[1637, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","0",64,"none.wav","r1-age1-no"
"[5653, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","11",65,"eleven.wav","r1-age1-no"
"[2498, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","2",66,"twelve.wav","r1-age1-no"
"[2037, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","0",67,"all.wav","r1-age1-no"
"[1348, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","2",68,"two.wav","r1-age1-no"
"[1365, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","5",69,"five.wav","r1-age1-no"
"[1955, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","11",70,"summa.wav","r1-age1-no"
"[2471, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","0",71,"none.wav","r1-age1-no"
"[1622, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","8",72,"two.wav","r1-age1-no"
"[2115, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","13",73,"summa.wav","r1-age1-no"
"[2085, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","5",74,"nine.wav","r1-age1-no"
"[1335, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","8",75,"eight.wav","r1-age1-no"
"[1523, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","13",76,"five.wav","r1-age1-no"
"[1746, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","11",77,"all.wav","r1-age1-no"
"[1285, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","13",78,"all.wav","r1-age1-no"
"[1142, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","13",79,"all.wav","r1-age1-no"
"[1269, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","2",80,"none.wav","r1-age1-no"
"[1445, 'Yes']",7,9.37068333333333,"trial_2","age1-noQUD","13",81,"summa.wav","r1-age1-no"
"[1621, 'No']",7,9.37068333333333,"trial_2","age1-noQUD","0",82,"summa.wav","r1-age1-no"
"[0, 'Mary']",8,11.45385,"bot_check","age1-noQUD","Mary",1,"","r1-age1-no"
"[0, 'Four']",8,11.45385,"audio_check","age1-noQUD","",3,"","r1-age1-no"
"[1489, 'No']",8,11.45385,"practice_trial","age1-noQUD","13",6,"none.wav","r1-age1-no"
"[1523, 'Yes']",8,11.45385,"practice_trial","age1-noQUD","13",7,"all.wav","r1-age1-no"
"[1510, 'No']",8,11.45385,"practice_trial","age1-noQUD","0",8,"all.wav","r1-age1-no"
"[4771, 'Yes']",8,11.45385,"practice_trial","age1-noQUD","0",9,"none.wav","r1-age1-no"
"[2272, 'No']",8,11.45385,"trial_1","age1-noQUD","2",11,"all.wav","r1-age1-no"
"[1796, 'No']",8,11.45385,"trial_1","age1-noQUD","5",12,"all.wav","r1-age1-no"
"[2371, 'No']",8,11.45385,"trial_1","age1-noQUD","5",13,"four.wav","r1-age1-no"
"[6515, 'No']",8,11.45385,"trial_1","age1-noQUD","11",14,"thirteen.wav","r1-age1-no"
"[1380, 'Yes']",8,11.45385,"trial_1","age1-noQUD","13",15,"all.wav","r1-age1-no"
"[5827, 'No']",8,11.45385,"trial_1","age1-noQUD","13",16,"eight.wav","r1-age1-no"
"[1219, 'Yes']",8,11.45385,"trial_1","age1-noQUD","2",17,"two.wav","r1-age1-no"
"[1699, 'No']",8,11.45385,"trial_1","age1-noQUD","8",18,"none.wav","r1-age1-no"
"[1556, 'Yes']",8,11.45385,"trial_1","age1-noQUD","0",19,"none.wav","r1-age1-no"
"[1348, 'Yes']",8,11.45385,"trial_1","age1-noQUD","2",20,"two.wav","r1-age1-no"
"[2787, 'Yes']",8,11.45385,"trial_1","age1-noQUD","8",21,"eight.wav","r1-age1-no"
"[3524, 'No']",8,11.45385,"trial_1","age1-noQUD","13",22,"summa.wav","r1-age1-no"
"[2612, 'No']",8,11.45385,"trial_1","age1-noQUD","8",23,"eleven.wav","r1-age1-no"
"[1587, 'No']",8,11.45385,"trial_1","age1-noQUD","0",24,"summa.wav","r1-age1-no"
"[1570, 'Yes']",8,11.45385,"trial_1","age1-noQUD","8",25,"summa.wav","r1-age1-no"
"[1619, 'No']",8,11.45385,"trial_1","age1-noQUD","0",26,"five.wav","r1-age1-no"
"[1475, 'No']",8,11.45385,"trial_1","age1-noQUD","13",27,"summa.wav","r1-age1-no"
"[1267, 'Yes']",8,11.45385,"trial_1","age1-noQUD","13",28,"all.wav","r1-age1-no"
"[1636, 'No']",8,11.45385,"trial_1","age1-noQUD","11",29,"all.wav","r1-age1-no"
"[1972, 'Yes']",8,11.45385,"trial_1","age1-noQUD","8",30,"eight.wav","r1-age1-no"
"[2210, 'Yes']",8,11.45385,"trial_1","age1-noQUD","0",31,"none.wav","r1-age1-no"
"[1251, 'No']",8,11.45385,"trial_1","age1-noQUD","0",32,"summa.wav","r1-age1-no"
"[1666, 'Yes']",8,11.45385,"trial_1","age1-noQUD","5",33,"summa.wav","r1-age1-no"
"[1427, 'No']",8,11.45385,"trial_1","age1-noQUD","13",34,"summa.wav","r1-age1-no"
"[996, 'Yes']",8,11.45385,"trial_1","age1-noQUD","2",35,"two.wav","r1-age1-no"
"[2787, 'No']",8,11.45385,"trial_1","age1-noQUD","13",36,"summa.wav","r1-age1-no"
"[5811, 'Yes']",8,11.45385,"trial_1","age1-noQUD","11",37,"eleven.wav","r1-age1-no"
"[1939, 'No']",8,11.45385,"trial_1","age1-noQUD","0",38,"all.wav","r1-age1-no"
"[2356, 'No']",8,11.45385,"trial_1","age1-noQUD","11",39,"none.wav","r1-age1-no"
"[1107, 'Yes']",8,11.45385,"trial_1","age1-noQUD","13",40,"all.wav","r1-age1-no"
"[1731, 'Yes']",8,11.45385,"trial_1","age1-noQUD","11",41,"seven.wav","r1-age1-no"
"[13156, 'Yes']",8,11.45385,"trial_1","age1-noQUD","5",42,"five.wav","r1-age1-no"
"[2175, 'No']",8,11.45385,"trial_1","age1-noQUD","0",43,"eleven.wav","r1-age1-no"
"[2115, 'Yes']",8,11.45385,"trial_1","age1-noQUD","13",44,"all.wav","r1-age1-no"
"[1347, 'No']",8,11.45385,"trial_1","age1-noQUD","5",45,"ten.wav","r1-age1-no"
"[1011, 'Yes']",8,11.45385,"trial_1","age1-noQUD","2",46,"two.wav","r1-age1-no"
"[1219, 'Yes']",8,11.45385,"trial_2","age1-noQUD","0",47,"none.wav","r1-age1-no"
"[962, 'Yes']",8,11.45385,"trial_2","age1-noQUD","2",48,"two.wav","r1-age1-no"
"[1363, 'No']",8,11.45385,"trial_2","age1-noQUD","11",49,"one.wav","r1-age1-no"
"[2564, 'No']",8,11.45385,"trial_2","age1-noQUD","13",50,"summa.wav","r1-age1-no"
"[2164, 'Yes']",8,11.45385,"trial_2","age1-noQUD","5",51,"five.wav","r1-age1-no"
"[3700, 'Yes']",8,11.45385,"trial_2","age1-noQUD","8",52,"eight.wav","r1-age1-no"
"[1571, 'Yes']",8,11.45385,"trial_2","age1-noQUD","13",53,"none.wav","r1-age1-no"
"[1331, 'No']",8,11.45385,"trial_2","age1-noQUD","0",54,"three.wav","r1-age1-no"
"[1490, 'No']",8,11.45385,"trial_2","age1-noQUD","0",55,"summa.wav","r1-age1-no"
"[818, 'Yes']",8,11.45385,"trial_2","age1-noQUD","13",56,"all.wav","r1-age1-no"
"[1140, 'No']",8,11.45385,"trial_2","age1-noQUD","5",57,"two.wav","r1-age1-no"
"[1683, 'No']",8,11.45385,"trial_2","age1-noQUD","8",58,"all.wav","r1-age1-no"
"[3171, 'Yes']",8,11.45385,"trial_2","age1-noQUD","8",59,"eight.wav","r1-age1-no"
"[1714, 'Yes']",8,11.45385,"trial_2","age1-noQUD","2",60,"summa.wav","r1-age1-no"
"[3107, 'Yes']",8,11.45385,"trial_2","age1-noQUD","13",61,"ten.wav","r1-age1-no"
"[1348, 'No']",8,11.45385,"trial_2","age1-noQUD","5",62,"all.wav","r1-age1-no"
"[1684, 'Yes']",8,11.45385,"trial_2","age1-noQUD","13",63,"summa.wav","r1-age1-no"
"[1345, 'Yes']",8,11.45385,"trial_2","age1-noQUD","13",64,"all.wav","r1-age1-no"
"[1027, 'Yes']",8,11.45385,"trial_2","age1-noQUD","5",65,"five.wav","r1-age1-no"
"[3251, 'No']",8,11.45385,"trial_2","age1-noQUD","2",66,"twelve.wav","r1-age1-no"
"[1651, 'Yes']",8,11.45385,"trial_2","age1-noQUD","13",67,"summa.wav","r1-age1-no"
"[1877, 'No']",8,11.45385,"trial_2","age1-noQUD","11",68,"all.wav","r1-age1-no"
"[168805, 'Yes']",8,11.45385,"trial_2","age1-noQUD","0",69,"none.wav","r1-age1-no"
"[2050, 'No']",8,11.45385,"trial_2","age1-noQUD","0",70,"summa.wav","r1-age1-no"
"[1332, 'No']",8,11.45385,"trial_2","age1-noQUD","13",71,"five.wav","r1-age1-no"
"[1731, 'No']",8,11.45385,"trial_2","age1-noQUD","0",72,"all.wav","r1-age1-no"
"[3747, 'Yes']",8,11.45385,"trial_2","age1-noQUD","8",73,"eight.wav","r1-age1-no"
"[2163, 'Yes']",8,11.45385,"trial_2","age1-noQUD","11",74,"summa.wav","r1-age1-no"
"[2261, 'No']",8,11.45385,"trial_2","age1-noQUD","5",75,"nine.wav","r1-age1-no"
"[1668, 'No']",8,11.45385,"trial_2","age1-noQUD","8",76,"two.wav","r1-age1-no"
"[1268, 'Yes']",8,11.45385,"trial_2","age1-noQUD","13",77,"all.wav","r1-age1-no"
"[2179, 'Yes']",8,11.45385,"trial_2","age1-noQUD","11",78,"eleven.wav","r1-age1-no"
"[1507, 'No']",8,11.45385,"trial_2","age1-noQUD","13",79,"summa.wav","r1-age1-no"
"[2068, 'Yes']",8,11.45385,"trial_2","age1-noQUD","2",80,"none.wav","r1-age1-no"
"[1140, 'Yes']",8,11.45385,"trial_2","age1-noQUD","2",81,"two.wav","r1-age1-no"
"[1236, 'Yes']",8,11.45385,"trial_2","age1-noQUD","13",82,"all.wav","r1-age1-no"
"[0, 'Sarah']",9,11.7667833333333,"bot_check","age1-noQUD","Sarah",1,"","r1-age1-no"
"[0, 'Four']",9,11.7667833333333,"audio_check","age1-noQUD","",3,"","r1-age1-no"
"[2203, 'No']",9,11.7667833333333,"practice_trial","age1-noQUD","13",6,"none.wav","r1-age1-no"
"[1861, 'Yes']",9,11.7667833333333,"practice_trial","age1-noQUD","13",7,"all.wav","r1-age1-no"
"[1841, 'No']",9,11.7667833333333,"practice_trial","age1-noQUD","0",8,"all.wav","r1-age1-no"
"[2221, 'Yes']",9,11.7667833333333,"practice_trial","age1-noQUD","0",9,"none.wav","r1-age1-no"
"[2397, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","13",11,"summa.wav","r1-age1-no"
"[2859, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","8",12,"eight.wav","r1-age1-no"
"[2396, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","13",13,"eight.wav","r1-age1-no"
"[1955, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","2",14,"two.wav","r1-age1-no"
"[1948, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","5",15,"four.wav","r1-age1-no"
"[1739, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","13",16,"all.wav","r1-age1-no"
"[1780, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","0",17,"summa.wav","r1-age1-no"
"[6715, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","8",18,"eleven.wav","r1-age1-no"
"[1741, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","13",19,"summa.wav","r1-age1-no"
"[1709, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","8",20,"none.wav","r1-age1-no"
"[1765, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","13",21,"all.wav","r1-age1-no"
"[1779, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","2",22,"two.wav","r1-age1-no"
"[1436, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","5",23,"all.wav","r1-age1-no"
"[1508, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","2",24,"all.wav","r1-age1-no"
"[1491, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","8",25,"summa.wav","r1-age1-no"
"[3043, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","11",26,"thirteen.wav","r1-age1-no"
"[1972, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","0",27,"five.wav","r1-age1-no"
"[1483, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","0",28,"none.wav","r1-age1-no"
"[2145, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","0",29,"eleven.wav","r1-age1-no"
"[27562, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","13",30,"summa.wav","r1-age1-no"
"[1542, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","11",31,"all.wav","r1-age1-no"
"[8862, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","8",32,"eight.wav","r1-age1-no"
"[2835, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","0",33,"none.wav","r1-age1-no"
"[1707, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","5",34,"summa.wav","r1-age1-no"
"[1659, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","2",35,"two.wav","r1-age1-no"
"[1298, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","13",36,"all.wav","r1-age1-no"
"[9461, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","0",37,"summa.wav","r1-age1-no"
"[2588, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","11",38,"none.wav","r1-age1-no"
"[21837, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","13",39,"all.wav","r1-age1-no"
"[1302, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","5",40,"five.wav","r1-age1-no"
"[2266, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","11",41,"eleven.wav","r1-age1-no"
"[1716, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","13",42,"summa.wav","r1-age1-no"
"[1354, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","0",43,"all.wav","r1-age1-no"
"[1341, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","5",44,"ten.wav","r1-age1-no"
"[16972, 'Yes']",9,11.7667833333333,"trial_1","age1-noQUD","2",45,"two.wav","r1-age1-no"
"[2804, 'No']",9,11.7667833333333,"trial_1","age1-noQUD","11",46,"seven.wav","r1-age1-no"
"[1300, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","0",47,"summa.wav","r1-age1-no"
"[1011, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","2",48,"two.wav","r1-age1-no"
"[13253, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","5",49,"five.wav","r1-age1-no"
"[2612, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","8",50,"eight.wav","r1-age1-no"
"[1268, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","0",51,"none.wav","r1-age1-no"
"[1204, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","5",52,"two.wav","r1-age1-no"
"[1629, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","8",53,"eight.wav","r1-age1-no"
"[1370, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","13",54,"all.wav","r1-age1-no"
"[1494, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","2",55,"summa.wav","r1-age1-no"
"[8980, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","8",56,"all.wav","r1-age1-no"
"[1444, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","13",57,"none.wav","r1-age1-no"
"[1211, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","13",58,"all.wav","r1-age1-no"
"[3677, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","13",59,"summa.wav","r1-age1-no"
"[1285, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","5",60,"all.wav","r1-age1-no"
"[1395, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","11",61,"one.wav","r1-age1-no"
"[2069, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","13",62,"ten.wav","r1-age1-no"
"[1260, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","13",63,"summa.wav","r1-age1-no"
"[2068, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","0",64,"three.wav","r1-age1-no"
"[1108, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","8",65,"eight.wav","r1-age1-no"
"[9894, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","13",66,"all.wav","r1-age1-no"
"[5573, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","0",67,"none.wav","r1-age1-no"
"[1144, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","11",68,"all.wav","r1-age1-no"
"[1126, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","13",69,"summa.wav","r1-age1-no"
"[2445, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","11",70,"summa.wav","r1-age1-no"
"[1525, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","5",71,"five.wav","r1-age1-no"
"[1658, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","5",72,"nine.wav","r1-age1-no"
"[1860, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","0",73,"all.wav","r1-age1-no"
"[1354, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","13",74,"all.wav","r1-age1-no"
"[1189, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","13",75,"summa.wav","r1-age1-no"
"[1357, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","8",76,"two.wav","r1-age1-no"
"[1099, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","2",77,"none.wav","r1-age1-no"
"[3189, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","11",78,"eleven.wav","r1-age1-no"
"[1251, 'Yes']",9,11.7667833333333,"trial_2","age1-noQUD","2",79,"two.wav","r1-age1-no"
"[7924, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","0",80,"summa.wav","r1-age1-no"
"[1109, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","13",81,"five.wav","r1-age1-no"
"[1780, 'No']",9,11.7667833333333,"trial_2","age1-noQUD","2",82,"twelve.wav","r1-age1-no"
"[0, 'Jennifer']",10,8.86013333333333,"bot_check","age1-noQUD","Jennifer",1,"","r1-age1-no"
"[0, 'Four']",10,8.86013333333333,"audio_check","age1-noQUD","",3,"","r1-age1-no"
"[1673, 'No']",10,8.86013333333333,"practice_trial","age1-noQUD","13",6,"none.wav","r1-age1-no"
"[1298, 'Yes']",10,8.86013333333333,"practice_trial","age1-noQUD","13",7,"all.wav","r1-age1-no"
"[2367, 'No']",10,8.86013333333333,"practice_trial","age1-noQUD","0",8,"all.wav","r1-age1-no"
"[1840, 'Yes']",10,8.86013333333333,"practice_trial","age1-noQUD","0",9,"none.wav","r1-age1-no"
"[3202, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","8",11,"eight.wav","r1-age1-no"
"[2267, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","11",12,"thirteen.wav","r1-age1-no"
"[1134, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","13",13,"all.wav","r1-age1-no"
"[1585, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","0",14,"none.wav","r1-age1-no"
"[1452, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","2",15,"two.wav","r1-age1-no"
"[1680, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","8",16,"eleven.wav","r1-age1-no"
"[1443, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","2",17,"all.wav","r1-age1-no"
"[1429, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","2",18,"two.wav","r1-age1-no"
"[1501, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","5",19,"four.wav","r1-age1-no"
"[1631, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","13",20,"summa.wav","r1-age1-no"
"[1411, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","8",21,"none.wav","r1-age1-no"
"[1141, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","13",22,"all.wav","r1-age1-no"
"[2267, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","0",23,"five.wav","r1-age1-no"
"[1536, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","0",24,"summa.wav","r1-age1-no"
"[2122, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","8",25,"summa.wav","r1-age1-no"
"[3301, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","13",26,"summa.wav","r1-age1-no"
"[1800, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","13",27,"eight.wav","r1-age1-no"
"[1395, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","5",28,"all.wav","r1-age1-no"
"[1675, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","11",29,"none.wav","r1-age1-no"
"[2348, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","11",30,"seven.wav","r1-age1-no"
"[2262, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","13",31,"summa.wav","r1-age1-no"
"[1376, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","5",32,"five.wav","r1-age1-no"
"[1967, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","0",33,"eleven.wav","r1-age1-no"
"[1381, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","5",34,"ten.wav","r1-age1-no"
"[2019, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","11",35,"eleven.wav","r1-age1-no"
"[1531, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","11",36,"all.wav","r1-age1-no"
"[2007, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","13",37,"all.wav","r1-age1-no"
"[1154, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","5",38,"summa.wav","r1-age1-no"
"[1845, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","13",39,"summa.wav","r1-age1-no"
"[1262, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","2",40,"two.wav","r1-age1-no"
"[1317, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","2",41,"two.wav","r1-age1-no"
"[1545, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","0",42,"none.wav","r1-age1-no"
"[2493, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","8",43,"eight.wav","r1-age1-no"
"[1815, 'Yes']",10,8.86013333333333,"trial_1","age1-noQUD","13",44,"all.wav","r1-age1-no"
"[1591, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","0",45,"summa.wav","r1-age1-no"
"[1461, 'No']",10,8.86013333333333,"trial_1","age1-noQUD","0",46,"all.wav","r1-age1-no"
"[1601, 'No']",10,8.86013333333333,"trial_2","age1-noQUD","8",47,"all.wav","r1-age1-no"
