"","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","logRT","rt"
"1801","summa.wav","all_QUD",13.0557333333333,704,1231,"Yes","trial_2","13",59,7.11558212618445,1231
"1802","summa.wav","all_QUD",13.0557333333333,704,1844,"Yes","trial_2","13",61,7.51969240411654,1844
"1803","summa.wav","all_QUD",13.0557333333333,704,2404,"Yes","trial_2","13",68,7.7848892956551,2404
"1804","summa.wav","all_QUD",13.0557333333333,704,889,"No","trial_2","13",82,6.7900972355139,889
"1805","summa.wav","all_QUD",9.67426666666667,707,1946,"No","trial_1","13",12,7.57353126274595,1946
"1806","summa.wav","all_QUD",9.67426666666667,707,1734,"No","trial_1","13",24,7.45818615734049,1734
"1807","summa.wav","all_QUD",9.67426666666667,707,1894,"No","trial_1","13",34,7.54644627374602,1894
"1808","summa.wav","all_QUD",9.67426666666667,707,1526,"No","trial_1","13",46,7.3304052118444,1526
"1809","summa.wav","all_QUD",9.67426666666667,707,1697,"No","trial_2","13",53,7.43661726523423,1697
"1810","summa.wav","all_QUD",9.67426666666667,707,1340,"No","trial_2","13",55,7.20042489294496,1340
"1811","summa.wav","all_QUD",9.67426666666667,707,1787,"No","trial_2","13",70,7.48829351515943,1787
"1812","summa.wav","all_QUD",9.67426666666667,707,1755,"No","trial_2","13",73,7.47022413589997,1755
"1813","summa.wav","all_QUD",12.7566333333333,710,3419,"Yes","trial_1","13",16,8.1371033896393,3419
"1814","summa.wav","all_QUD",12.7566333333333,710,1463,"Yes","trial_1","13",29,7.28824440102012,1463
"1815","summa.wav","all_QUD",12.7566333333333,710,1418,"Yes","trial_1","13",43,7.25700270709207,1418
"1816","summa.wav","all_QUD",12.7566333333333,710,3184,"No","trial_2","13",50,8.06589354696427,3184
"1817","summa.wav","all_QUD",12.7566333333333,710,2048,"Yes","trial_2","13",55,7.6246189861594,2048
"1818","summa.wav","all_QUD",12.7566333333333,710,1509,"Yes","trial_2","13",66,7.31920245876785,1509
"1819","summa.wav","all_QUD",12.7566333333333,710,1360,"Yes","trial_2","13",74,7.2152399787301,1360
"1820","summa.wav","all_QUD",9.10253333333333,712,1792,"Yes","trial_1","13",16,7.49108759353488,1792
"1821","summa.wav","all_QUD",9.10253333333333,712,1505,"Yes","trial_1","13",25,7.31654817718298,1505
"1822","summa.wav","all_QUD",9.10253333333333,712,1576,"Yes","trial_1","13",36,7.36264527041782,1576
"1823","summa.wav","all_QUD",9.10253333333333,712,1457,"Yes","trial_1","13",44,7.2841348061952,1457
"1824","summa.wav","all_QUD",9.10253333333333,712,2358,"No","trial_2","13",55,7.76556908109732,2358
"1825","summa.wav","all_QUD",9.10253333333333,712,1339,"Yes","trial_2","13",62,7.19967834569117,1339
"1826","summa.wav","all_QUD",9.10253333333333,712,1493,"Yes","trial_2","13",69,7.30854279753919,1493
"1827","summa.wav","all_QUD",9.10253333333333,712,1347,"Yes","trial_2","13",82,7.20563517641036,1347
"1828","summa.wav","all_QUD",9.19421666666667,713,2201,"No","trial_1","13",21,7.69666708152646,2201
"1829","summa.wav","all_QUD",9.19421666666667,713,1831,"No","trial_1","13",24,7.51261754467451,1831
"1830","summa.wav","all_QUD",9.19421666666667,713,1815,"No","trial_1","13",34,7.50384074669895,1815
"1831","summa.wav","all_QUD",9.19421666666667,713,1777,"No","trial_1","13",44,7.48268182815465,1777
"1832","summa.wav","all_QUD",9.19421666666667,713,1598,"No","trial_2","13",58,7.37650812632622,1598
"1833","summa.wav","all_QUD",9.19421666666667,713,1254,"No","trial_2","13",59,7.13409372119287,1254
"1834","summa.wav","all_QUD",9.19421666666667,713,1860,"No","trial_2","13",72,7.52833176670725,1860
"1835","summa.wav","all_QUD",9.19421666666667,713,1264,"No","trial_2","13",81,7.1420365747068,1264
"1836","summa.wav","all_QUD",9.52985,714,1725,"No","trial_1","13",15,7.45298232946546,1725
"1837","summa.wav","all_QUD",9.52985,714,1611,"No","trial_1","13",22,7.38461038317697,1611
"1838","summa.wav","all_QUD",9.52985,714,1709,"No","trial_1","13",38,7.44366368311559,1709
"1839","summa.wav","all_QUD",9.52985,714,1556,"No","trial_1","13",41,7.34987370473834,1556
"1840","summa.wav","all_QUD",9.52985,714,1627,"No","trial_2","13",60,7.39449310721904,1627
"1841","summa.wav","all_QUD",9.52985,714,1532,"No","trial_2","13",65,7.33432935030054,1532
"1842","summa.wav","all_QUD",9.52985,714,1420,"No","trial_2","13",67,7.25841215059531,1420
"1843","summa.wav","all_QUD",9.52985,714,1512,"No","trial_2","13",78,7.32118855673948,1512
"1844","summa.wav","all_QUD",9.50235,715,1561,"No","trial_1","13",13,7.35308192051543,1561
"1845","summa.wav","all_QUD",9.50235,715,1267,"No","trial_1","13",19,7.14440718032114,1267
"1846","summa.wav","all_QUD",9.50235,715,1775,"No","trial_1","13",44,7.48155570190952,1775
"1847","summa.wav","all_QUD",9.50235,715,1247,"No","trial_1","13",46,7.12849594568004,1247
"1848","summa.wav","all_QUD",9.50235,715,1596,"No","trial_2","13",58,7.37525577800975,1596
"1849","summa.wav","all_QUD",9.50235,715,1582,"No","trial_2","13",61,7.3664451483276,1582
"1850","summa.wav","all_QUD",9.50235,715,1308,"No","trial_2","13",72,7.17625453201714,1308
"1851","summa.wav","all_QUD",9.50235,715,1570,"No","trial_2","13",75,7.35883089834235,1570
"1852","summa.wav","all_QUD",10.8007666666667,717,1395,"No","trial_1","13",16,7.24064969425547,1395
"1853","summa.wav","all_QUD",10.8007666666667,717,1854,"No","trial_1","13",22,7.5251007461258,1854
"1854","summa.wav","all_QUD",10.8007666666667,717,1829,"No","trial_1","13",29,7.51152464839087,1829
"1855","summa.wav","all_QUD",10.8007666666667,717,2412,"No","trial_1","13",40,7.78821155784708,2412
"1856","summa.wav","all_QUD",10.8007666666667,717,1517,"No","trial_2","13",61,7.32448997934853,1517
"1857","summa.wav","all_QUD",10.8007666666667,717,1177,"No","trial_2","13",62,7.07072410726028,1177
"1858","summa.wav","all_QUD",10.8007666666667,717,930,"No","trial_2","13",71,6.8351845861473,930
"1859","summa.wav","all_QUD",10.8007666666667,717,948,"No","trial_2","13",79,6.85435450225502,948
"1860","summa.wav","all_QUD",8.17228333333333,718,1724,"No","trial_1","13",21,7.45240245122364,1724
"1861","summa.wav","all_QUD",8.17228333333333,718,872,"No","trial_1","13",24,6.77078942390898,872
"1862","summa.wav","all_QUD",8.17228333333333,718,1302,"No","trial_1","13",36,7.17165682276851,1302
"1863","summa.wav","all_QUD",8.17228333333333,718,871,"No","trial_1","13",46,6.7696419768525,871
"1864","summa.wav","all_QUD",8.17228333333333,718,904,"No","trial_2","13",49,6.80682936039218,904
"1865","summa.wav","all_QUD",8.17228333333333,718,806,"No","trial_2","13",58,6.69208374250663,806
"1866","summa.wav","all_QUD",8.17228333333333,718,845,"No","trial_2","13",69,6.73933662735717,845
"1867","summa.wav","all_QUD",8.17228333333333,718,869,"No","trial_2","13",81,6.76734312526539,869
"1868","summa.wav","all_QUD",9.83188333333333,719,3713,"No","trial_1","13",13,8.21959545417708,3713
"1869","summa.wav","all_QUD",9.83188333333333,719,3277,"No","trial_1","13",25,8.09468364869882,3277
"1870","summa.wav","all_QUD",9.83188333333333,719,2651,"No","trial_1","13",40,7.88269220628903,2651
"1871","summa.wav","all_QUD",9.83188333333333,719,1894,"No","trial_1","13",45,7.54644627374602,1894
"1872","summa.wav","all_QUD",9.83188333333333,719,2193,"Yes","trial_2","13",49,7.69302574841789,2193
"1873","summa.wav","all_QUD",9.83188333333333,719,1489,"Yes","trial_2","13",54,7.30586003268401,1489
"1874","summa.wav","all_QUD",9.83188333333333,719,1589,"Yes","trial_2","13",68,7.37086016653672,1589
"1875","summa.wav","all_QUD",9.83188333333333,719,1305,"Yes","trial_2","13",70,7.17395831975679,1305
"1876","summa.wav","all_QUD",8.95605,724,2299,"No","trial_1","13",22,7.74022952476318,2299
"1877","summa.wav","all_QUD",8.95605,724,1042,"No","trial_1","13",26,6.94889722231331,1042
"1878","summa.wav","all_QUD",8.95605,724,1220,"No","trial_1","13",35,7.1066061377273,1220
"1879","summa.wav","all_QUD",8.95605,724,1043,"No","trial_1","13",38,6.94985645500077,1043
"1880","summa.wav","all_QUD",8.95605,724,1234,"No","trial_2","13",55,7.11801620446533,1234
"1881","summa.wav","all_QUD",8.95605,724,1581,"No","trial_2","13",61,7.36581283720947,1581
"1882","summa.wav","all_QUD",8.95605,724,1510,"No","trial_2","13",77,7.31986492980897,1510
"1883","summa.wav","all_QUD",8.95605,724,1536,"No","trial_2","13",79,7.33693691370762,1536
"1884","summa.wav","all_QUD",10.3402166666667,727,2087,"No","trial_1","13",22,7.6434829070772,2087
"1885","summa.wav","all_QUD",10.3402166666667,727,1795,"No","trial_1","13",23,7.49276030092238,1795
"1886","summa.wav","all_QUD",10.3402166666667,727,1999,"No","trial_1","13",41,7.6004023345004,1999
"1887","summa.wav","all_QUD",10.3402166666667,727,1787,"No","trial_1","13",44,7.48829351515943,1787
"1888","summa.wav","all_QUD",10.3402166666667,727,2155,"No","trial_2","13",56,7.67554600253785,2155
"1889","summa.wav","all_QUD",10.3402166666667,727,2102,"No","trial_2","13",62,7.6506445514369,2102
"1890","summa.wav","all_QUD",10.3402166666667,727,1586,"No","trial_2","13",73,7.36897040219479,1586
"1891","summa.wav","all_QUD",10.3402166666667,727,2235,"No","trial_2","13",83,7.71199650704767,2235
"1892","summa.wav","all_QUD",11.4472166666667,728,1744,"Yes","trial_1","13",18,7.46393660446893,1744
"1893","summa.wav","all_QUD",11.4472166666667,728,1341,"No","trial_1","13",20,7.20117088328168,1341
"1894","summa.wav","all_QUD",11.4472166666667,728,1032,"No","trial_1","13",31,6.93925394604151,1032
"1895","summa.wav","all_QUD",11.4472166666667,728,1413,"No","trial_1","13",34,7.25347038268453,1413
"1896","summa.wav","all_QUD",11.4472166666667,728,1182,"No","trial_2","13",61,7.07496319796604,1182
"1897","summa.wav","all_QUD",11.4472166666667,728,1062,"No","trial_2","13",63,6.96790920180188,1062
"1898","summa.wav","all_QUD",11.4472166666667,728,1284,"No","trial_2","13",69,7.15773548424991,1284
"1899","summa.wav","all_QUD",11.4472166666667,728,1607,"No","trial_2","13",81,7.38212436573751,1607
"1900","summa.wav","all_QUD",7.77583333333333,730,1993,"No","trial_1","13",11,7.59739632021279,1993
"1901","summa.wav","all_QUD",7.77583333333333,730,1327,"No","trial_1","13",25,7.19067603433221,1327
"1902","summa.wav","all_QUD",7.77583333333333,730,1270,"No","trial_1","13",32,7.14677217945264,1270
"1903","summa.wav","all_QUD",7.77583333333333,730,1126,"No","trial_1","13",35,7.02642680869964,1126
"1904","summa.wav","all_QUD",7.77583333333333,730,1452,"No","trial_2","13",49,7.28069719538474,1452
"1905","summa.wav","all_QUD",7.77583333333333,730,1397,"No","trial_2","13",53,7.24208235925696,1397
"1906","summa.wav","all_QUD",7.77583333333333,730,1436,"No","trial_2","13",78,7.26961674960817,1436
"1907","summa.wav","all_QUD",7.77583333333333,730,1062,"No","trial_2","13",83,6.96790920180188,1062
"1908","summa.wav","all_QUD",9.22861666666667,732,2675,"No","trial_1","13",14,7.89170465933011,2675
"1909","summa.wav","all_QUD",9.22861666666667,732,1558,"No","trial_1","13",15,7.35115822643069,1558
"1910","summa.wav","all_QUD",9.22861666666667,732,1476,"No","trial_1","13",45,7.29709100516042,1476
"1911","summa.wav","all_QUD",9.22861666666667,732,1046,"No","trial_1","13",46,6.95272864462487,1046
"1912","summa.wav","all_QUD",9.22861666666667,732,1273,"No","trial_2","13",49,7.14913159855741,1273
"1913","summa.wav","all_QUD",9.22861666666667,732,1278,"No","trial_2","13",63,7.15305163493748,1278
"1914","summa.wav","all_QUD",9.22861666666667,732,1488,"No","trial_2","13",70,7.30518821539304,1488
"1915","summa.wav","all_QUD",9.22861666666667,732,1385,"No","trial_2","13",80,7.23345541862144,1385
"1916","summa.wav","all_QUD",8.2942,733,1699,"Yes","trial_1","13",16,7.43779512167193,1699
"1917","summa.wav","all_QUD",8.2942,733,1391,"Yes","trial_1","13",23,7.23777819192344,1391
"1918","summa.wav","all_QUD",8.2942,733,1482,"Yes","trial_1","13",33,7.30114780585603,1482
"1919","summa.wav","all_QUD",8.2942,733,1468,"Yes","trial_1","13",38,7.29165620917446,1468
"1920","summa.wav","all_QUD",8.2942,733,1682,"Yes","trial_2","13",54,7.42773884053289,1682
"1921","summa.wav","all_QUD",8.2942,733,1478,"Yes","trial_2","13",55,7.29844510150815,1478
"1922","summa.wav","all_QUD",8.2942,733,1703,"Yes","trial_2","13",75,7.44014668066269,1703
"1923","summa.wav","all_QUD",8.2942,733,2190,"Yes","trial_2","13",79,7.69165682281055,2190
"1924","summa.wav","all_QUD",9.88118333333333,734,1914,"No","trial_1","13",11,7.5569505720129,1914
"1925","summa.wav","all_QUD",9.88118333333333,734,2231,"No","trial_1","13",23,7.71020519443253,2231
"1926","summa.wav","all_QUD",9.88118333333333,734,1668,"No","trial_1","13",30,7.41938058291869,1668
"1927","summa.wav","all_QUD",9.88118333333333,734,1823,"No","trial_1","13",39,7.50823877467866,1823
"1928","summa.wav","all_QUD",9.88118333333333,734,1691,"No","trial_2","13",49,7.43307534889858,1691
"1929","summa.wav","all_QUD",9.88118333333333,734,1405,"No","trial_2","13",58,7.24779258176785,1405
"1930","summa.wav","all_QUD",9.88118333333333,734,1710,"No","trial_2","13",74,7.44424864949671,1710
"1931","summa.wav","all_QUD",9.88118333333333,734,1609,"No","trial_2","13",78,7.38336814699238,1609
"1932","summa.wav","all_QUD",8.93655,735,1808,"Yes","trial_1","13",14,7.49997654095212,1808
"1933","summa.wav","all_QUD",8.93655,735,1679,"No","trial_1","13",28,7.42595365707754,1679
"1934","summa.wav","all_QUD",8.93655,735,1613,"No","trial_1","13",31,7.38585107812521,1613
"1935","summa.wav","all_QUD",8.93655,735,1711,"No","trial_1","13",40,7.44483327389219,1711
"1936","summa.wav","all_QUD",8.93655,735,1303,"No","trial_2","13",53,7.17242457712485,1303
"1937","summa.wav","all_QUD",8.93655,735,1590,"No","trial_2","13",62,7.37148929521428,1590
"1938","summa.wav","all_QUD",8.93655,735,1390,"No","trial_2","13",77,7.23705902612474,1390
"1939","summa.wav","all_QUD",8.93655,735,1814,"No","trial_2","13",81,7.50328963067508,1814
"1940","summa.wav","all_QUD",10.5074333333333,737,2417,"No","trial_1","13",23,7.79028238070348,2417
"1941","summa.wav","all_QUD",10.5074333333333,737,2174,"No","trial_1","13",24,7.68432406768116,2174
"1942","summa.wav","all_QUD",10.5074333333333,737,1613,"No","trial_1","13",34,7.38585107812521,1613
"1943","summa.wav","all_QUD",10.5074333333333,737,1324,"No","trial_1","13",35,7.18841273649695,1324
"1944","summa.wav","all_QUD",10.5074333333333,737,1618,"No","trial_2","13",51,7.38894609761844,1618
"1945","summa.wav","all_QUD",10.5074333333333,737,1513,"No","trial_2","13",59,7.32184971378836,1513
"1946","summa.wav","all_QUD",10.5074333333333,737,1514,"No","trial_2","13",68,7.32251043399739,1514
"1947","summa.wav","all_QUD",10.5074333333333,737,1374,"No","trial_2","13",74,7.22548147278229,1374
"1948","summa.wav","all_QUD",12.18085,738,2255,"Yes","trial_1","13",21,7.72090525193678,2255
"1949","summa.wav","all_QUD",12.18085,738,1497,"Yes","trial_1","13",23,7.31121838441963,1497
"1950","summa.wav","all_QUD",12.18085,738,1156,"Yes","trial_1","13",29,7.05272104923232,1156
"1951","summa.wav","all_QUD",12.18085,738,1317,"Yes","trial_1","13",35,7.18311170174328,1317
"1952","summa.wav","all_QUD",12.18085,738,1636,"Yes","trial_2","13",54,7.40000951716269,1636
"1953","summa.wav","all_QUD",12.18085,738,1974,"Yes","trial_2","13",60,7.58781721999343,1974
"1954","summa.wav","all_QUD",12.18085,738,2436,"Yes","trial_2","13",70,7.79811262882979,2436
"1955","summa.wav","all_QUD",12.18085,738,1945,"Yes","trial_2","13",79,7.57301725605255,1945
"1956","summa.wav","all_QUD",9.8627,739,1688,"No","trial_1","13",16,7.4312996751559,1688
"1957","summa.wav","all_QUD",9.8627,739,1679,"No","trial_1","13",20,7.42595365707754,1679
"1958","summa.wav","all_QUD",9.8627,739,1534,"No","trial_1","13",30,7.3356339819272,1534
"1959","summa.wav","all_QUD",9.8627,739,1577,"No","trial_1","13",33,7.36327958696304,1577
"1960","summa.wav","all_QUD",9.8627,739,1789,"No","trial_2","13",57,7.48941208350872,1789
"1961","summa.wav","all_QUD",9.8627,739,1195,"No","trial_2","13",60,7.08590146436561,1195
"1962","summa.wav","all_QUD",9.8627,739,1167,"No","trial_2","13",72,7.06219163228656,1167
"1963","summa.wav","all_QUD",9.8627,739,1173,"No","trial_2","13",83,7.06731984865348,1173
"1964","summa.wav","all_QUD",15.3578833333333,740,2133,"No","trial_1","13",23,7.66528471847135,2133
"1965","summa.wav","all_QUD",15.3578833333333,740,1908,"Yes","trial_1","13",28,7.55381085200823,1908
"1966","summa.wav","all_QUD",15.3578833333333,740,2434,"Yes","trial_1","13",31,7.79729127354747,2434
"1967","summa.wav","all_QUD",15.3578833333333,740,2137,"Yes","trial_1","13",41,7.66715825531915,2137
"1968","summa.wav","all_QUD",15.3578833333333,740,2269,"Yes","trial_2","13",62,7.72709448477984,2269
"1969","summa.wav","all_QUD",15.3578833333333,740,2089,"Yes","trial_2","13",65,7.64444076155657,2089
"1970","summa.wav","all_QUD",15.3578833333333,740,1899,"Yes","trial_2","13",73,7.54908271081229,1899
"1971","summa.wav","all_QUD",15.3578833333333,740,1784,"Yes","trial_2","13",81,7.48661331313996,1784
"1972","summa.wav","all_QUD",12.9226833333333,741,1492,"No","trial_1","13",20,7.30787278076371,1492
"1973","summa.wav","all_QUD",12.9226833333333,741,1347,"No","trial_1","13",25,7.20563517641036,1347
"1974","summa.wav","all_QUD",12.9226833333333,741,1566,"No","trial_1","13",33,7.35627987655075,1566
"1975","summa.wav","all_QUD",12.9226833333333,741,1043,"No","trial_1","13",39,6.94985645500077,1043
"1976","summa.wav","all_QUD",12.9226833333333,741,1334,"No","trial_2","13",54,7.19593722647557,1334
"1977","summa.wav","all_QUD",12.9226833333333,741,2345,"No","trial_2","13",56,7.76004068088038,2345
"1978","summa.wav","all_QUD",12.9226833333333,741,1800,"No","trial_2","13",72,7.49554194388426,1800
"1979","summa.wav","all_QUD",12.9226833333333,741,1432,"No","trial_2","13",79,7.26682734752059,1432
"1980","summa.wav","all_QUD",10.2264,743,1636,"No","trial_1","13",18,7.40000951716269,1636
"1981","summa.wav","all_QUD",10.2264,743,1554,"No","trial_1","13",23,7.34858753092759,1554
"1982","summa.wav","all_QUD",10.2264,743,1375,"No","trial_1","13",39,7.22620901010067,1375
"1983","summa.wav","all_QUD",10.2264,743,1298,"No","trial_1","13",41,7.16857989726403,1298
"1984","summa.wav","all_QUD",10.2264,743,1495,"No","trial_2","13",55,7.30988148582479,1495
"1985","summa.wav","all_QUD",10.2264,743,1395,"No","trial_2","13",58,7.24064969425547,1395
"1986","summa.wav","all_QUD",10.2264,743,1760,"No","trial_2","13",76,7.4730690880322,1760
"1987","summa.wav","all_QUD",10.2264,743,1580,"No","trial_2","13",79,7.36518012602101,1580
"1988","summa.wav","all_QUD",9.27245,745,2243,"No","trial_1","13",20,7.71556953452021,2243
"1989","summa.wav","all_QUD",9.27245,745,2066,"No","trial_1","13",21,7.63336964967958,2066
"1990","summa.wav","all_QUD",9.27245,745,1996,"No","trial_1","13",35,7.59890045687141,1996
"1991","summa.wav","all_QUD",9.27245,745,1947,"No","trial_1","13",40,7.5740450053722,1947
"1992","summa.wav","all_QUD",9.27245,745,1826,"No","trial_2","13",57,7.50988306115491,1826
"1993","summa.wav","all_QUD",9.27245,745,1612,"No","trial_2","13",60,7.38523092306657,1612
"1994","summa.wav","all_QUD",9.27245,745,1626,"No","trial_2","13",67,7.39387829010776,1626
"1995","summa.wav","all_QUD",9.27245,745,1468,"No","trial_2","13",68,7.29165620917446,1468
"1996","summa.wav","all_QUD",8.908,747,1770,"No","trial_1","13",19,7.47873482556787,1770
"1997","summa.wav","all_QUD",8.908,747,1318,"No","trial_1","13",21,7.18387071506245,1318
"1998","summa.wav","all_QUD",8.908,747,1782,"No","trial_1","13",39,7.48549160803075,1782
"1999","summa.wav","all_QUD",8.908,747,1006,"No","trial_1","13",40,6.91373735065968,1006
"2000","summa.wav","all_QUD",8.908,747,1048,"No","trial_2","13",51,6.95463886488099,1048
"2001","summa.wav","all_QUD",8.908,747,1055,"No","trial_2","13",59,6.96129604591017,1055
"2002","summa.wav","all_QUD",8.908,747,1037,"No","trial_2","13",67,6.94408720822953,1037
"2003","summa.wav","all_QUD",8.908,747,1098,"No","trial_2","13",69,7.00124562206948,1098
"2004","summa.wav","all_QUD",8.85008333333333,749,1810,"Yes","trial_1","13",11,7.50108212425987,1810
"2005","summa.wav","all_QUD",8.85008333333333,749,1460,"No","trial_1","13",20,7.28619171470238,1460
"2006","summa.wav","all_QUD",8.85008333333333,749,1110,"No","trial_1","13",30,7.01211529430638,1110
"2007","summa.wav","all_QUD",8.85008333333333,749,1314,"No","trial_1","13",38,7.18083119904456,1314
"2008","summa.wav","all_QUD",8.85008333333333,749,1373,"No","trial_2","13",53,7.22475340576797,1373
"2009","summa.wav","all_QUD",8.85008333333333,749,1428,"No","trial_2","13",63,7.26403014289953,1428
"2010","summa.wav","all_QUD",8.85008333333333,749,1292,"No","trial_2","13",79,7.16394668434255,1292
"2011","summa.wav","all_QUD",8.85008333333333,749,1375,"No","trial_2","13",81,7.22620901010067,1375
"2012","summa.wav","all_QUD",9.40333333333333,750,2848,"No","trial_1","13",17,7.95437227253187,2848
"2013","summa.wav","all_QUD",9.40333333333333,750,2381,"Yes","trial_1","13",26,7.77527584648686,2381
"2014","summa.wav","all_QUD",9.40333333333333,750,1772,"Yes","trial_1","13",29,7.47986413116503,1772
"2015","summa.wav","all_QUD",9.40333333333333,750,1300,"Yes","trial_1","13",33,7.17011954344963,1300
"2016","summa.wav","all_QUD",9.40333333333333,750,994,"No","trial_2","13",55,6.90173720665657,994
"2017","summa.wav","all_QUD",9.40333333333333,750,1409,"No","trial_2","13",57,7.25063551189868,1409
"2018","summa.wav","all_QUD",9.40333333333333,750,1371,"No","trial_2","13",68,7.22329567956231,1371
"2019","summa.wav","all_QUD",9.40333333333333,750,1124,"No","trial_2","13",77,7.02464903045364,1124
"2020","summa.wav","all_QUD",10.2356666666667,753,2287,"No","trial_1","13",16,7.73499619402278,2287
"2021","summa.wav","all_QUD",10.2356666666667,753,1568,"No","trial_1","13",22,7.35755620091035,1568
"2022","summa.wav","all_QUD",10.2356666666667,753,1491,"No","trial_1","13",37,7.30720231476474,1491
"2023","summa.wav","all_QUD",10.2356666666667,753,1579,"No","trial_1","13",46,7.36454701425564,1579
"2024","summa.wav","all_QUD",10.2356666666667,753,1776,"No","trial_2","13",53,7.48211892355212,1776
"2025","summa.wav","all_QUD",10.2356666666667,753,3214,"No","trial_2","13",65,8.07527154629746,3214
"2026","summa.wav","all_QUD",10.2356666666667,753,1461,"No","trial_2","13",70,7.2868764117507,1461
"2027","summa.wav","all_QUD",10.2356666666667,753,2420,"No","trial_2","13",81,7.79152281915073,2420
"2028","summa.wav","all_QUD",12.71885,754,1905,"No","trial_1","13",16,7.5522372875608,1905
"2029","summa.wav","all_QUD",12.71885,754,1959,"No","trial_1","13",27,7.58018941794454,1959
"2030","summa.wav","all_QUD",12.71885,754,1632,"No","trial_1","13",34,7.39756153552405,1632
"2031","summa.wav","all_QUD",12.71885,754,2153,"No","trial_1","13",43,7.67461749736436,2153
"2032","summa.wav","all_QUD",12.71885,754,3236,"No","trial_2","13",54,8.08209327817838,3236
"2033","summa.wav","all_QUD",12.71885,754,1941,"No","trial_2","13",61,7.57095858316901,1941
"2034","summa.wav","all_QUD",12.71885,754,2169,"No","trial_2","13",71,7.68202151082687,2169
"2035","summa.wav","all_QUD",12.71885,754,2691,"No","trial_2","13",75,7.89766815072691,2691
"2036","summa.wav","all_QUD",13.35695,755,1694,"No","trial_1","13",19,7.434847875212,1694
"2037","summa.wav","all_QUD",13.35695,755,1969,"No","trial_1","13",25,7.58528107863913,1969
"2038","summa.wav","all_QUD",13.35695,755,1773,"No","trial_1","13",34,7.48042830607421,1773
"2039","summa.wav","all_QUD",13.35695,755,2234,"No","trial_1","13",42,7.71154897962915,2234
"2040","summa.wav","all_QUD",13.35695,755,1477,"No","trial_2","13",52,7.29776828253138,1477
"2041","summa.wav","all_QUD",13.35695,755,2011,"No","trial_2","13",59,7.60638738977265,2011
"2042","summa.wav","all_QUD",13.35695,755,1672,"No","trial_2","13",70,7.42177579364465,1672
"2043","summa.wav","all_QUD",13.35695,755,1441,"No","trial_2","13",79,7.27309259599952,1441
"2044","summa.wav","all_QUD",9.7305,759,2791,"No","trial_1","13",17,7.93415523353632,2791
"2045","summa.wav","all_QUD",9.7305,759,1998,"No","trial_1","13",18,7.5999019592085,1998
"2046","summa.wav","all_QUD",9.7305,759,2179,"No","trial_1","13",33,7.68662133494462,2179
"2047","summa.wav","all_QUD",9.7305,759,1448,"No","trial_2","13",50,7.27793857294566,1448
"2048","summa.wav","all_QUD",9.7305,759,2084,"No","trial_2","13",57,7.64204440287326,2084
"2049","summa.wav","all_QUD",9.7305,759,1603,"No","trial_2","13",71,7.37963215260955,1603
"2050","summa.wav","all_QUD",9.7305,759,1201,"No","trial_2","13",76,7.09090982207998,1201
"2051","summa.wav","all_QUD",9.6521,760,2296,"No","trial_1","13",18,7.73892375743946,2296
"2052","summa.wav","all_QUD",9.6521,760,1650,"No","trial_1","13",27,7.40853056689463,1650
"2053","summa.wav","all_QUD",9.6521,760,2330,"No","trial_1","13",38,7.75362354655975,2330
"2054","summa.wav","all_QUD",9.6521,760,2507,"No","trial_1","13",40,7.82684209815829,2507
"2055","summa.wav","all_QUD",9.6521,760,1765,"No","trial_2","13",51,7.4759059693674,1765
"2056","summa.wav","all_QUD",9.6521,760,1836,"No","trial_2","13",58,7.51534457118044,1836
"2057","summa.wav","all_QUD",9.6521,760,1709,"No","trial_2","13",79,7.44366368311559,1709
"2058","summa.wav","all_QUD",9.6521,760,1595,"No","trial_2","13",82,7.37462901521894,1595
"2059","summa.wav","all_QUD",12.8966666666667,763,3100,"No","trial_1","13",11,8.03915739047324,3100
"2060","summa.wav","all_QUD",12.8966666666667,763,1925,"No","trial_1","13",28,7.56268124672188,1925
"2061","summa.wav","all_QUD",12.8966666666667,763,1020,"No","trial_1","13",36,6.92755790627832,1020
"2062","summa.wav","all_QUD",12.8966666666667,763,1308,"No","trial_1","13",40,7.17625453201714,1308
"2063","summa.wav","all_QUD",12.8966666666667,763,1044,"No","trial_2","13",56,6.95081476844258,1044
"2064","summa.wav","all_QUD",12.8966666666667,763,970,"No","trial_2","13",63,6.87729607149743,970
"2065","summa.wav","all_QUD",12.8966666666667,763,912,"No","trial_2","13",67,6.81563999007433,912
"2066","summa.wav","all_QUD",12.8966666666667,763,934,"No","trial_2","13",78,6.83947643822884,934
"2067","summa.wav","all_QUD",9.0204,764,1619,"No","trial_1","13",15,7.38956395367764,1619
"2068","summa.wav","all_QUD",9.0204,764,1077,"No","trial_1","13",24,6.98193467715639,1077
"2069","summa.wav","all_QUD",9.0204,764,917,"No","trial_1","13",30,6.82110747225646,917
"2070","summa.wav","all_QUD",9.0204,764,957,"No","trial_1","13",39,6.86380339145295,957
"2071","summa.wav","all_QUD",9.0204,764,1118,"No","trial_2","13",52,7.01929665371504,1118
"2072","summa.wav","all_QUD",9.0204,764,1260,"No","trial_2","13",62,7.13886699994552,1260
"2073","summa.wav","all_QUD",9.0204,764,985,"No","trial_2","13",67,6.89264164117209,985
