"","X","Answer.time_in_minutes","rawRT","key","Answer.condition","slide_type","workerid","slide_number","image","audio","speaker_cond","logRT","rt"
"3364",49114,13.8088333333333,1560,"Yes","any_QUD","trial_2",609,55,"13","some.wav","anyQUD",7.35244110024358,1560
"3365",49116,13.8088333333333,1465,"Yes","any_QUD","trial_2",609,57,"13","some.wav","anyQUD",7.28961052145117,1465
"3366",49129,13.8088333333333,1827,"Yes","any_QUD","trial_2",609,70,"13","some.wav","anyQUD",7.51043055637801,1827
"3367",49142,13.8088333333333,1464,"Yes","any_QUD","trial_2",609,83,"13","some.wav","anyQUD",7.28892769452126,1464
"3368",49159,16.7398166666667,2291,"No","any_QUD","trial_1",610,19,"13","some.wav","anyQUD",7.7367436824535,2291
"3369",49163,16.7398166666667,3188,"Yes","any_QUD","trial_1",610,23,"13","some.wav","anyQUD",8.06714903991011,3188
"3370",49171,16.7398166666667,2288,"Yes","any_QUD","trial_1",610,31,"13","some.wav","anyQUD",7.73543335249969,2288
"3371",49174,16.7398166666667,2083,"Yes","any_QUD","trial_1",610,34,"13","some.wav","anyQUD",7.64156444126097,2083
"3372",49194,16.7398166666667,2361,"Yes","any_QUD","trial_2",610,54,"13","some.wav","anyQUD",7.76684053708551,2361
"3373",49201,16.7398166666667,1821,"Yes","any_QUD","trial_2",610,61,"13","some.wav","anyQUD",7.50714107972761,1821
"3374",49209,16.7398166666667,2275,"Yes","any_QUD","trial_2",610,69,"13","some.wav","anyQUD",7.72973533138505,2275
"3375",49213,16.7398166666667,1795,"Yes","any_QUD","trial_2",610,73,"13","some.wav","anyQUD",7.49276030092238,1795
"3376",49232,7.40675,1483,"Yes","any_QUD","trial_1",611,11,"13","some.wav","anyQUD",7.30182234213793,1483
"3377",49237,7.40675,2177,"Yes","any_QUD","trial_1",611,16,"13","some.wav","anyQUD",7.68570306123455,2177
"3378",49265,7.40675,1379,"Yes","any_QUD","trial_1",611,44,"13","some.wav","anyQUD",7.2291138777933,1379
"3379",49267,7.40675,1221,"Yes","any_QUD","trial_1",611,46,"13","some.wav","anyQUD",7.1074254741107,1221
"3380",49269,7.40675,1092,"Yes","any_QUD","trial_2",611,48,"13","some.wav","anyQUD",6.99576615630485,1092
"3381",49272,7.40675,1170,"Yes","any_QUD","trial_2",611,51,"13","some.wav","anyQUD",7.0647590277918,1170
"3382",49304,7.40675,1198,"Yes","any_QUD","trial_2",611,83,"13","some.wav","anyQUD",7.08840877867539,1198
"3383",49395,8.78658333333333,1727,"Yes","any_QUD","trial_1",613,13,"13","some.wav","anyQUD",7.45414107814668,1727
"3384",49403,8.78658333333333,1811,"No","any_QUD","trial_1",613,21,"13","some.wav","anyQUD",7.50163445788341,1811
"3385",49412,8.78658333333333,1831,"No","any_QUD","trial_1",613,30,"13","some.wav","anyQUD",7.51261754467451,1831
"3386",49419,8.78658333333333,1714,"No","any_QUD","trial_1",613,37,"13","some.wav","anyQUD",7.44658509915773,1714
"3387",49438,8.78658333333333,2020,"No","any_QUD","trial_2",613,56,"13","some.wav","anyQUD",7.61085279039525,2020
"3388",49445,8.78658333333333,1142,"No","any_QUD","trial_2",613,63,"13","some.wav","anyQUD",7.04053639021596,1142
"3389",49452,8.78658333333333,1640,"No","any_QUD","trial_2",613,70,"13","some.wav","anyQUD",7.40245152081824,1640
"3390",49458,8.78658333333333,1524,"No","any_QUD","trial_2",613,76,"13","some.wav","anyQUD",7.32909373624659,1524
"3391",49488,8.86398333333333,1526,"Yes","any_QUD","trial_1",614,26,"13","some.wav","anyQUD",7.3304052118444,1526
"3392",49490,8.86398333333333,2016,"Yes","any_QUD","trial_1",614,28,"13","some.wav","anyQUD",7.60887062919126,2016
"3393",49495,8.86398333333333,1758,"Yes","any_QUD","trial_1",614,33,"13","some.wav","anyQUD",7.47193207824512,1758
"3394",49499,8.86398333333333,1575,"Yes","any_QUD","trial_1",614,37,"13","some.wav","anyQUD",7.36201055125973,1575
"3395",49513,8.86398333333333,1656,"Yes","any_QUD","trial_2",614,51,"13","some.wav","anyQUD",7.4121603349452,1656
"3396",49524,8.86398333333333,1409,"Yes","any_QUD","trial_2",614,62,"13","some.wav","anyQUD",7.25063551189868,1409
"3397",49537,8.86398333333333,2793,"Yes","any_QUD","trial_2",614,75,"13","some.wav","anyQUD",7.93487156594518,2793
"3398",49543,8.86398333333333,1430,"Yes","any_QUD","trial_2",614,81,"13","some.wav","anyQUD",7.26542972325395,1430
"3399",49636,11.9812333333333,2513,"Yes","any_QUD","trial_1",616,13,"13","some.wav","anyQUD",7.82923253754359,2513
"3400",49650,11.9812333333333,2111,"Yes","any_QUD","trial_1",616,27,"13","some.wav","anyQUD",7.65491704784832,2111
"3401",49659,11.9812333333333,2070,"Yes","any_QUD","trial_1",616,36,"13","some.wav","anyQUD",7.63530388625941,2070
"3402",49662,11.9812333333333,1411,"Yes","any_QUD","trial_1",616,39,"13","some.wav","anyQUD",7.25205395185281,1411
"3403",49673,11.9812333333333,1404,"Yes","any_QUD","trial_2",616,50,"13","some.wav","anyQUD",7.24708058458576,1404
"3404",49684,11.9812333333333,1924,"Yes","any_QUD","trial_2",616,61,"13","some.wav","anyQUD",7.56216163122565,1924
"3405",49693,11.9812333333333,1920,"Yes","any_QUD","trial_2",616,70,"13","some.wav","anyQUD",7.56008046502183,1920
"3406",49704,11.9812333333333,2108,"Yes","any_QUD","trial_2",616,81,"13","some.wav","anyQUD",7.65349490966125,2108
"3407",49719,12.30025,2988,"No","any_QUD","trial_1",617,16,"13","some.wav","anyQUD",8.00235954625271,2988
"3408",49725,12.30025,3174,"No","any_QUD","trial_1",617,22,"13","some.wav","anyQUD",8.06274790108635,3174
"3409",49742,12.30025,2012,"No","any_QUD","trial_1",617,39,"13","some.wav","anyQUD",7.60688453121963,2012
"3410",49747,12.30025,1854,"Yes","any_QUD","trial_1",617,44,"13","some.wav","anyQUD",7.5251007461258,1854
"3411",49757,12.30025,2571,"Yes","any_QUD","trial_2",617,54,"13","some.wav","anyQUD",7.85205020726589,2571
"3412",49764,12.30025,2012,"No","any_QUD","trial_2",617,61,"13","some.wav","anyQUD",7.60688453121963,2012
"3413",49777,12.30025,1690,"No","any_QUD","trial_2",617,74,"13","some.wav","anyQUD",7.43248380791712,1690
"3414",49778,12.30025,1968,"No","any_QUD","trial_2",617,75,"13","some.wav","anyQUD",7.5847730776122,1968
"3415",50118,9.34571666666667,3492,"No","any_QUD","trial_1",622,15,"13","some.wav","anyQUD",8.15822991695949,3492
"3416",50130,9.34571666666667,2039,"Yes","any_QUD","trial_1",622,27,"13","some.wav","anyQUD",7.62021477057445,2039
"3417",50136,9.34571666666667,1546,"Yes","any_QUD","trial_1",622,33,"13","some.wav","anyQUD",7.34342622914737,1546
"3418",50141,9.34571666666667,1520,"Yes","any_QUD","trial_1",622,38,"13","some.wav","anyQUD",7.32646561384032,1520
"3419",50166,9.34571666666667,1715,"Yes","any_QUD","trial_2",622,63,"13","some.wav","anyQUD",7.44716835960004,1715
"3420",50168,9.34571666666667,1158,"Yes","any_QUD","trial_2",622,65,"13","some.wav","anyQUD",7.05444965813294,1158
"3421",50173,9.34571666666667,1404,"Yes","any_QUD","trial_2",622,70,"13","some.wav","anyQUD",7.24708058458576,1404
"3422",50180,9.34571666666667,1567,"Yes","any_QUD","trial_2",622,77,"13","some.wav","anyQUD",7.35691824235602,1567
"3423",50203,10.1373333333333,1232,"Yes","any_QUD","trial_1",623,20,"13","some.wav","anyQUD",7.11639414409346,1232
"3424",50226,10.1373333333333,1763,"No","any_QUD","trial_1",623,43,"13","some.wav","anyQUD",7.47477218239787,1763
"3425",50229,10.1373333333333,1179,"No","any_QUD","trial_1",623,46,"13","some.wav","anyQUD",7.07242190053737,1179
"3426",50232,10.1373333333333,1897,"No","any_QUD","trial_2",623,48,"13","some.wav","anyQUD",7.54802896993501,1897
"3427",50237,10.1373333333333,915,"No","any_QUD","trial_2",623,53,"13","some.wav","anyQUD",6.81892406527552,915
"3428",50253,10.1373333333333,1350,"No","any_QUD","trial_2",623,69,"13","some.wav","anyQUD",7.20785987143248,1350
"3429",50261,10.1373333333333,1931,"Yes","any_QUD","trial_2",623,77,"13","some.wav","anyQUD",7.56579328242851,1931
"3430",50277,11.3458333333333,1164,"Yes","any_QUD","trial_1",624,13,"13","some.wav","anyQUD",7.05961762829138,1164
"3431",50280,11.3458333333333,1218,"Yes","any_QUD","trial_1",624,16,"13","some.wav","anyQUD",7.10496544826984,1218
"3432",50295,11.3458333333333,1208,"Yes","any_QUD","trial_1",624,31,"13","some.wav","anyQUD",7.09672137849476,1208
"3433",50304,11.3458333333333,1144,"Yes","any_QUD","trial_1",624,40,"13","some.wav","anyQUD",7.04228617193974,1144
"3434",50316,11.3458333333333,1300,"Yes","any_QUD","trial_2",624,52,"13","some.wav","anyQUD",7.17011954344963,1300
"3435",50317,11.3458333333333,1159,"Yes","any_QUD","trial_2",624,53,"13","some.wav","anyQUD",7.05531284333975,1159
"3436",50333,11.3458333333333,1266,"Yes","any_QUD","trial_2",624,69,"13","some.wav","anyQUD",7.14361760270412,1266
"3437",50341,11.3458333333333,1130,"Yes","any_QUD","trial_2",624,77,"13","some.wav","anyQUD",7.02997291170639,1130
"3438",50438,9.05961666666667,2624,"Yes","any_QUD","trial_1",626,13,"13","some.wav","anyQUD",7.87245515006398,2624
"3439",50453,9.05961666666667,1330,"Yes","any_QUD","trial_1",626,28,"13","some.wav","anyQUD",7.1929342212158,1330
"3440",50462,9.05961666666667,1120,"Yes","any_QUD","trial_1",626,37,"13","some.wav","anyQUD",7.02108396428914,1120
"3441",50464,9.05961666666667,1179,"Yes","any_QUD","trial_1",626,39,"13","some.wav","anyQUD",7.07242190053737,1179
"3442",50483,9.05961666666667,1165,"Yes","any_QUD","trial_2",626,58,"13","some.wav","anyQUD",7.0604763659998,1165
"3443",50489,9.05961666666667,1138,"Yes","any_QUD","trial_2",626,64,"13","some.wav","anyQUD",7.03702761468628,1138
"3444",50493,9.05961666666667,1383,"Yes","any_QUD","trial_2",626,68,"13","some.wav","anyQUD",7.23201033166476,1383
"3445",50498,9.05961666666667,1169,"Yes","any_QUD","trial_2",626,73,"13","some.wav","anyQUD",7.06390396147207,1169
"3446",50517,10.10795,1839,"No","any_QUD","trial_1",627,12,"13","some.wav","anyQUD",7.51697722460432,1839
"3447",50520,10.10795,2246,"No","any_QUD","trial_1",627,15,"13","some.wav","anyQUD",7.71690613529839,2246
"3448",50535,10.10795,2528,"No","any_QUD","trial_1",627,30,"13","some.wav","anyQUD",7.83518375526675,2528
"3449",50544,10.10795,2186,"No","any_QUD","trial_1",627,39,"13","some.wav","anyQUD",7.68982866873648,2186
"3450",50563,10.10795,1823,"No","any_QUD","trial_2",627,58,"13","some.wav","anyQUD",7.50823877467866,1823
"3451",50567,10.10795,1495,"No","any_QUD","trial_2",627,62,"13","some.wav","anyQUD",7.30988148582479,1495
"3452",50578,10.10795,1319,"No","any_QUD","trial_2",627,73,"13","some.wav","anyQUD",7.18462915271731,1319
"3453",50585,10.10795,1550,"No","any_QUD","trial_2",627,80,"13","some.wav","anyQUD",7.34601020991329,1550
"3454",50599,10.9772833333333,1555,"Yes","any_QUD","trial_1",628,13,"13","some.wav","anyQUD",7.34923082461333,1555
"3455",50602,10.9772833333333,2033,"Yes","any_QUD","trial_1",628,16,"13","some.wav","anyQUD",7.61726781362835,2033
"3456",50617,10.9772833333333,1937,"Yes","any_QUD","trial_1",628,31,"13","some.wav","anyQUD",7.568895663407,1937
"3457",50631,10.9772833333333,1902,"Yes","any_QUD","trial_1",628,45,"13","some.wav","anyQUD",7.55066124310534,1902
"3458",50648,10.9772833333333,1717,"Yes","any_QUD","trial_2",628,62,"13","some.wav","anyQUD",7.44833386089748,1717
"3459",50651,10.9772833333333,1506,"Yes","any_QUD","trial_2",628,65,"13","some.wav","anyQUD",7.31721240835984,1506
"3460",50652,10.9772833333333,1552,"Yes","any_QUD","trial_2",628,66,"13","some.wav","anyQUD",7.34729970074316,1552
"3461",50663,10.9772833333333,1465,"Yes","any_QUD","trial_2",628,77,"13","some.wav","anyQUD",7.28961052145117,1465
"3462",50678,12.8926833333333,2491,"Yes","any_QUD","trial_1",629,12,"13","some.wav","anyQUD",7.82043951526218,2491
"3463",50682,12.8926833333333,1891,"No","any_QUD","trial_1",629,16,"13","some.wav","anyQUD",7.54486106865846,1891
"3464",50696,12.8926833333333,1802,"No","any_QUD","trial_1",629,30,"13","some.wav","anyQUD",7.49665243816828,1802
"3465",50702,12.8926833333333,1796,"No","any_QUD","trial_1",629,36,"13","some.wav","anyQUD",7.49331724886215,1796
"3466",50716,12.8926833333333,1698,"No","any_QUD","trial_2",629,50,"13","some.wav","anyQUD",7.43720636687129,1698
"3467",50730,12.8926833333333,1360,"No","any_QUD","trial_2",629,64,"13","some.wav","anyQUD",7.2152399787301,1360
"3468",50737,12.8926833333333,1713,"No","any_QUD","trial_2",629,71,"13","some.wav","anyQUD",7.44600149832412,1713
"3469",50738,12.8926833333333,1907,"No","any_QUD","trial_2",629,72,"13","some.wav","anyQUD",7.55328660560042,1907
"3470",50760,9.84236666666667,1906,"Yes","any_QUD","trial_1",630,14,"13","some.wav","anyQUD",7.55276208421415,1906
"3471",50766,9.84236666666667,1650,"Yes","any_QUD","trial_1",630,20,"13","some.wav","anyQUD",7.40853056689463,1650
"3472",50776,9.84236666666667,1695,"Yes","any_QUD","trial_1",630,30,"13","some.wav","anyQUD",7.43543801981455,1695
"3473",50790,9.84236666666667,1492,"Yes","any_QUD","trial_1",630,44,"13","some.wav","anyQUD",7.30787278076371,1492
"3474",50796,9.84236666666667,1490,"Yes","any_QUD","trial_2",630,50,"13","some.wav","anyQUD",7.30653139893951,1490
"3475",50800,9.84236666666667,1630,"Yes","any_QUD","trial_2",630,54,"13","some.wav","anyQUD",7.39633529380081,1630
"3476",50813,9.84236666666667,1550,"Yes","any_QUD","trial_2",630,67,"13","some.wav","anyQUD",7.34601020991329,1550
"3477",50821,9.84236666666667,1652,"Yes","any_QUD","trial_2",630,75,"13","some.wav","anyQUD",7.40974195408092,1652
"3478",51014,8.5309,2255,"Yes","any_QUD","trial_1",633,21,"13","some.wav","anyQUD",7.72090525193678,2255
"3479",51021,8.5309,1681,"Yes","any_QUD","trial_1",633,28,"13","some.wav","anyQUD",7.42714413340862,1681
"3480",51029,8.5309,1344,"Yes","any_QUD","trial_1",633,36,"13","some.wav","anyQUD",7.20340552108309,1344
"3481",51039,8.5309,1435,"Yes","any_QUD","trial_1",633,46,"13","some.wav","anyQUD",7.26892012819372,1435
"3482",51056,8.5309,1338,"Yes","any_QUD","trial_2",633,63,"13","some.wav","anyQUD",7.19893124068817,1338
"3483",51057,8.5309,1083,"Yes","any_QUD","trial_2",633,64,"13","some.wav","anyQUD",6.98749024700099,1083
"3484",51065,8.5309,1272,"Yes","any_QUD","trial_2",633,72,"13","some.wav","anyQUD",7.14834574390007,1272
"3485",51069,8.5309,1179,"Yes","any_QUD","trial_2",633,76,"13","some.wav","anyQUD",7.07242190053737,1179
"3486",51084,8.72181666666667,1910,"Yes","any_QUD","trial_1",634,11,"13","some.wav","anyQUD",7.55485852104068,1910
"3487",51095,8.72181666666667,1177,"Yes","any_QUD","trial_1",634,22,"13","some.wav","anyQUD",7.07072410726028,1177
"3488",51103,8.72181666666667,1275,"Yes","any_QUD","trial_1",634,30,"13","some.wav","anyQUD",7.15070145759253,1275
"3489",51109,8.72181666666667,1103,"Yes","any_QUD","trial_1",634,36,"13","some.wav","anyQUD",7.0057890192535,1103
"3490",51122,8.72181666666667,1538,"Yes","any_QUD","trial_2",634,49,"13","some.wav","anyQUD",7.33823815006559,1538
"3491",51126,8.72181666666667,1139,"Yes","any_QUD","trial_2",634,53,"13","some.wav","anyQUD",7.03790596344718,1139
"3492",51145,8.72181666666667,1337,"Yes","any_QUD","trial_2",634,72,"13","some.wav","anyQUD",7.19818357710194,1337
"3493",51152,8.72181666666667,1116,"Yes","any_QUD","trial_2",634,79,"13","some.wav","anyQUD",7.01750614294126,1116
"3494",51170,13.2988833333333,1890,"No","any_QUD","trial_1",635,17,"13","some.wav","anyQUD",7.54433210805369,1890
"3495",51175,13.2988833333333,2274,"No","any_QUD","trial_1",635,22,"13","some.wav","anyQUD",7.72929567431048,2274
"3496",51185,13.2988833333333,1534,"No","any_QUD","trial_1",635,32,"13","some.wav","anyQUD",7.3356339819272,1534
"3497",51198,13.2988833333333,1788,"No","any_QUD","trial_1",635,45,"13","some.wav","anyQUD",7.48885295573346,1788
"3498",51215,13.2988833333333,1879,"Yes","any_QUD","trial_2",635,62,"13","some.wav","anyQUD",7.53849499941346,1879
"3499",51216,13.2988833333333,1908,"Yes","any_QUD","trial_2",635,63,"13","some.wav","anyQUD",7.55381085200823,1908
"3500",51224,13.2988833333333,2015,"Yes","any_QUD","trial_2",635,71,"13","some.wav","anyQUD",7.60837447438078,2015
"3501",51231,13.2988833333333,2005,"Yes","any_QUD","trial_2",635,78,"13","some.wav","anyQUD",7.60339933974067,2005
"3502",51249,9.6072,1616,"Yes","any_QUD","trial_1",636,16,"13","some.wav","anyQUD",7.38770923908104,1616
"3503",51256,9.6072,1410,"Yes","any_QUD","trial_1",636,23,"13","some.wav","anyQUD",7.25134498337221,1410
"3504",51267,9.6072,1310,"Yes","any_QUD","trial_1",636,34,"13","some.wav","anyQUD",7.1777824161952,1310
"3505",51275,9.6072,1191,"Yes","any_QUD","trial_1",636,42,"13","some.wav","anyQUD",7.0825485693553,1191
"3506",51281,9.6072,1226,"Yes","any_QUD","trial_2",636,48,"13","some.wav","anyQUD",7.11151211649616,1226
"3507",51285,9.6072,1385,"Yes","any_QUD","trial_2",636,52,"13","some.wav","anyQUD",7.23345541862144,1385
"3508",51307,9.6072,1281,"Yes","any_QUD","trial_2",636,74,"13","some.wav","anyQUD",7.15539630189673,1281
"3509",51313,9.6072,1102,"Yes","any_QUD","trial_2",636,80,"13","some.wav","anyQUD",7.00488198971286,1102
"3510",51324,11.5203166666667,2269,"Yes","any_QUD","trial_1",637,11,"13","some.wav","anyQUD",7.72709448477984,2269
"3511",51326,11.5203166666667,2969,"Yes","any_QUD","trial_1",637,13,"13","some.wav","anyQUD",7.99598047476376,2969
"3512",51348,11.5203166666667,1599,"Yes","any_QUD","trial_1",637,35,"13","some.wav","anyQUD",7.37713371283395,1599
"3513",51351,11.5203166666667,1563,"Yes","any_QUD","trial_1",637,38,"13","some.wav","anyQUD",7.35436233042148,1563
"3514",51365,11.5203166666667,1538,"Yes","any_QUD","trial_2",637,52,"13","some.wav","anyQUD",7.33823815006559,1538
"3515",51375,11.5203166666667,1434,"Yes","any_QUD","trial_2",637,62,"13","some.wav","anyQUD",7.26822302115957,1434
"3516",51380,11.5203166666667,1515,"Yes","any_QUD","trial_2",637,67,"13","some.wav","anyQUD",7.32317071794347,1515
"3517",51396,11.5203166666667,1492,"Yes","any_QUD","trial_2",637,83,"13","some.wav","anyQUD",7.30787278076371,1492
"3518",51408,11.8408333333333,2427,"Yes","any_QUD","trial_1",638,15,"13","some.wav","anyQUD",7.7944112057266,2427
"3519",51412,11.8408333333333,1647,"Yes","any_QUD","trial_1",638,19,"13","some.wav","anyQUD",7.40671073017764,1647
"3520",51422,11.8408333333333,1406,"Yes","any_QUD","trial_1",638,29,"13","some.wav","anyQUD",7.24850407237061,1406
"3521",51425,11.8408333333333,1242,"Yes","any_QUD","trial_1",638,32,"13","some.wav","anyQUD",7.12447826249342,1242
"3522",51441,11.8408333333333,1586,"Yes","any_QUD","trial_2",638,48,"13","some.wav","anyQUD",7.36897040219479,1586
"3523",51450,11.8408333333333,1404,"Yes","any_QUD","trial_2",638,57,"13","some.wav","anyQUD",7.24708058458576,1404
"3524",51461,11.8408333333333,1406,"Yes","any_QUD","trial_2",638,68,"13","some.wav","anyQUD",7.24850407237061,1406
"3525",51468,11.8408333333333,1316,"Yes","any_QUD","trial_2",638,75,"13","some.wav","anyQUD",7.18235211188526,1316
"3526",51491,17.2944666666667,2720,"Yes","any_QUD","trial_1",639,18,"13","some.wav","anyQUD",7.90838715929004,2720
"3527",51501,17.2944666666667,2443,"Yes","any_QUD","trial_1",639,28,"13","some.wav","anyQUD",7.80098207125774,2443
"3528",51509,17.2944666666667,2013,"Yes","any_QUD","trial_1",639,36,"13","some.wav","anyQUD",7.60738142563979,2013
"3529",51511,17.2944666666667,2064,"Yes","any_QUD","trial_1",639,38,"13","some.wav","anyQUD",7.63240112660145,2064
"3530",51528,17.2944666666667,2307,"Yes","any_QUD","trial_2",639,55,"13","some.wav","anyQUD",7.74370325817375,2307
"3531",51534,17.2944666666667,2580,"Yes","any_QUD","trial_2",639,61,"13","some.wav","anyQUD",7.85554467791566,2580
"3532",51553,17.2944666666667,1704,"Yes","any_QUD","trial_2",639,80,"13","some.wav","anyQUD",7.44073370738926,1704
"3533",51555,17.2944666666667,2419,"Yes","any_QUD","trial_2",639,82,"13","some.wav","anyQUD",7.79110951061003,2419
"3534",51564,17.5966166666667,2506,"Yes","any_QUD","trial_1",640,11,"13","some.wav","anyQUD",7.82644313545601,2506
"3535",51568,17.5966166666667,2843,"No","any_QUD","trial_1",640,15,"13","some.wav","anyQUD",7.952615111651,2843
"3536",51593,17.5966166666667,3619,"No","any_QUD","trial_1",640,40,"13","some.wav","anyQUD",8.19395302356374,3619
"3537",51598,17.5966166666667,1436,"No","any_QUD","trial_1",640,45,"13","some.wav","anyQUD",7.26961674960817,1436
"3538",51610,17.5966166666667,994,"No","any_QUD","trial_2",640,57,"13","some.wav","anyQUD",6.90173720665657,994
"3539",51620,17.5966166666667,1046,"No","any_QUD","trial_2",640,67,"13","some.wav","anyQUD",6.95272864462487,1046
"3540",51636,17.5966166666667,1076,"No","any_QUD","trial_2",640,83,"13","some.wav","anyQUD",6.98100574072173,1076
"3541",51734,8.71998333333333,1868,"Yes","any_QUD","trial_1",642,18,"13","some.wav","anyQUD",7.53262361878879,1868
"3542",51744,8.71998333333333,1580,"Yes","any_QUD","trial_1",642,28,"13","some.wav","anyQUD",7.36518012602101,1580
"3543",51754,8.71998333333333,1578,"Yes","any_QUD","trial_1",642,38,"13","some.wav","anyQUD",7.36391350140582,1578
"3544",51756,8.71998333333333,1247,"Yes","any_QUD","trial_1",642,40,"13","some.wav","anyQUD",7.12849594568004,1247
"3545",51772,8.71998333333333,1411,"Yes","any_QUD","trial_2",642,56,"13","some.wav","anyQUD",7.25205395185281,1411
"3546",51773,8.71998333333333,1266,"Yes","any_QUD","trial_2",642,57,"13","some.wav","anyQUD",7.14361760270412,1266
"3547",51785,8.71998333333333,1271,"Yes","any_QUD","trial_2",642,69,"13","some.wav","anyQUD",7.14755927118945,1271
"3548",51789,8.71998333333333,1426,"Yes","any_QUD","trial_2",642,73,"13","some.wav","anyQUD",7.26262860097424,1426
"3549",51820,10.8621333333333,3161,"Yes","any_QUD","trial_1",643,24,"13","some.wav","anyQUD",8.05864371221562,3161
"3550",51823,10.8621333333333,1394,"Yes","any_QUD","trial_1",643,27,"13","some.wav","anyQUD",7.23993259132047,1394
"3551",51828,10.8621333333333,1471,"Yes","any_QUD","trial_1",643,32,"13","some.wav","anyQUD",7.29369772060144,1471
"3552",51841,10.8621333333333,2058,"Yes","any_QUD","trial_1",643,45,"13","some.wav","anyQUD",7.62948991639399,2058
"3553",51856,10.8621333333333,1728,"Yes","any_QUD","trial_2",643,60,"13","some.wav","anyQUD",7.454719949364,1728
"3554",51859,10.8621333333333,1841,"Yes","any_QUD","trial_2",643,63,"13","some.wav","anyQUD",7.51806418123308,1841
"3555",51863,10.8621333333333,1345,"Yes","any_QUD","trial_2",643,67,"13","some.wav","anyQUD",7.20414929203594,1345
"3556",51869,10.8621333333333,1440,"Yes","any_QUD","trial_2",643,73,"13","some.wav","anyQUD",7.27239839257005,1440
"3557",51894,15.7125333333333,1570,"Yes","any_QUD","trial_1",644,18,"13","some.wav","anyQUD",7.35883089834235,1570
"3558",51904,15.7125333333333,1099,"Yes","any_QUD","trial_1",644,28,"13","some.wav","anyQUD",7.00215595440362,1099
"3559",51915,15.7125333333333,1382,"Yes","any_QUD","trial_1",644,39,"13","some.wav","anyQUD",7.23128700432762,1382
"3560",51921,15.7125333333333,1136,"Yes","any_QUD","trial_1",644,45,"13","some.wav","anyQUD",7.0352685992811,1136
"3561",51939,15.7125333333333,1181,"Yes","any_QUD","trial_2",644,63,"13","some.wav","anyQUD",7.07411681619736,1181
"3562",51947,15.7125333333333,1114,"Yes","any_QUD","trial_2",644,71,"13","some.wav","anyQUD",7.01571242048723,1114
"3563",51955,15.7125333333333,1153,"Yes","any_QUD","trial_2",644,79,"13","some.wav","anyQUD",7.05012252026906,1153
"3564",51970,9.97575,2033,"Yes","any_QUD","trial_1",645,14,"13","some.wav","anyQUD",7.61726781362835,2033
"3565",51978,9.97575,1785,"Yes","any_QUD","trial_1",645,22,"13","some.wav","anyQUD",7.48717369421374,1785
"3566",51992,9.97575,1359,"Yes","any_QUD","trial_1",645,36,"13","some.wav","anyQUD",7.21450441415114,1359
"3567",51999,9.97575,1216,"Yes","any_QUD","trial_1",645,43,"13","some.wav","anyQUD",7.10332206252611,1216
"3568",52005,9.97575,1271,"Yes","any_QUD","trial_2",645,49,"13","some.wav","anyQUD",7.14755927118945,1271
"3569",52006,9.97575,1157,"Yes","any_QUD","trial_2",645,50,"13","some.wav","anyQUD",7.05358572719368,1157
"3570",52025,9.97575,2319,"Yes","any_QUD","trial_2",645,69,"13","some.wav","anyQUD",7.74889133725553,2319
"3571",52130,9.25261666666667,2307,"Yes","any_QUD","trial_1",647,14,"13","some.wav","anyQUD",7.74370325817375,2307
"3572",52134,9.25261666666667,1995,"Yes","any_QUD","trial_1",647,18,"13","some.wav","anyQUD",7.59839932932396,1995
"3573",52160,9.25261666666667,1403,"Yes","any_QUD","trial_1",647,44,"13","some.wav","anyQUD",7.24636808010246,1403
"3574",52162,9.25261666666667,1237,"Yes","any_QUD","trial_1",647,46,"13","some.wav","anyQUD",7.12044437239249,1237
"3575",52174,9.25261666666667,1090,"Yes","any_QUD","trial_2",647,57,"13","some.wav","anyQUD",6.99393297522319,1090
"3576",52180,9.25261666666667,1350,"Yes","any_QUD","trial_2",647,63,"13","some.wav","anyQUD",7.20785987143248,1350
"3577",52191,9.25261666666667,1102,"Yes","any_QUD","trial_2",647,74,"13","some.wav","anyQUD",7.00488198971286,1102
"3578",52193,9.25261666666667,958,"Yes","any_QUD","trial_2",647,76,"13","some.wav","anyQUD",6.86484777797086,958
"3579",52214,10.9953166666667,1559,"Yes","any_QUD","trial_1",648,17,"13","some.wav","anyQUD",7.35179986905778,1559
"3580",52222,10.9953166666667,1340,"Yes","any_QUD","trial_1",648,25,"13","some.wav","anyQUD",7.20042489294496,1340
"3581",52228,10.9953166666667,1372,"Yes","any_QUD","trial_1",648,31,"13","some.wav","anyQUD",7.22402480828583,1372
"3582",52235,10.9953166666667,1404,"Yes","any_QUD","trial_1",648,38,"13","some.wav","anyQUD",7.24708058458576,1404
"3583",52250,10.9953166666667,1329,"Yes","any_QUD","trial_2",648,53,"13","some.wav","anyQUD",7.19218205871325,1329
"3584",52259,10.9953166666667,1350,"Yes","any_QUD","trial_2",648,62,"13","some.wav","anyQUD",7.20785987143248,1350
"3585",52264,10.9953166666667,1027,"Yes","any_QUD","trial_2",648,67,"13","some.wav","anyQUD",6.93439720992856,1027
"3586",52275,10.9953166666667,1329,"Yes","any_QUD","trial_2",648,78,"13","some.wav","anyQUD",7.19218205871325,1329
"3587",52295,16.2102666666667,2841,"No","any_QUD","trial_1",649,18,"13","some.wav","anyQUD",7.95191138185419,2841
"3588",52296,16.2102666666667,2723,"No","any_QUD","trial_1",649,19,"13","some.wav","anyQUD",7.90948949267376,2723
