"","X.1","X","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","speaker_cond","logRT","rt","experiment"
"11617",4714,67178,"some.wav","no_QUD",8.87101666666667,2834,1302,"Yes","trial_2",13,69,"noQUD",7.17165682276851,1302,5
"11618",4715,67187,"some.wav","no_QUD",8.87101666666667,2834,1466,"Yes","trial_2",13,78,"noQUD",7.2902928824466,1466,5
"11619",4716,67201,"some.wav","no_QUD",10.2640833333333,2835,1789,"Yes","trial_1",13,14,"noQUD",7.48941208350872,1789,5
"11620",4717,67203,"some.wav","no_QUD",10.2640833333333,2835,1684,"Yes","trial_1",13,16,"noQUD",7.42892719480227,1684,5
"11621",4718,67220,"some.wav","no_QUD",10.2640833333333,2835,1921,"Yes","trial_1",13,33,"noQUD",7.56060116276856,1921,5
"11622",4719,67226,"some.wav","no_QUD",10.2640833333333,2835,1695,"Yes","trial_1",13,39,"noQUD",7.43543801981455,1695,5
"11623",4720,67246,"some.wav","no_QUD",10.2640833333333,2835,1759,"Yes","trial_2",13,59,"noQUD",7.47250074473756,1759,5
"11624",4721,67247,"some.wav","no_QUD",10.2640833333333,2835,1860,"Yes","trial_2",13,60,"noQUD",7.52833176670725,1860,5
"11625",4722,67259,"some.wav","no_QUD",10.2640833333333,2835,1682,"Yes","trial_2",13,72,"noQUD",7.42773884053289,1682,5
"11626",4723,67266,"some.wav","no_QUD",10.2640833333333,2835,1397,"Yes","trial_2",13,79,"noQUD",7.24208235925696,1397,5
"11627",4724,67277,"some.wav","no_QUD",12.3130333333333,2836,2131,"No","trial_1",13,11,"noQUD",7.66434663209862,2131,5
"11628",4725,67288,"some.wav","no_QUD",12.3130333333333,2836,1874,"No","trial_1",13,22,"noQUD",7.53583046279837,1874,5
"11629",4726,67299,"some.wav","no_QUD",12.3130333333333,2836,1500,"No","trial_1",13,33,"noQUD",7.3132203870903,1500,5
"11630",4727,67311,"some.wav","no_QUD",12.3130333333333,2836,1733,"No","trial_1",13,45,"noQUD",7.45760928971561,1733,5
"11631",4728,67325,"some.wav","no_QUD",12.3130333333333,2836,2332,"No","trial_2",13,59,"noQUD",7.75448154747038,2332,5
"11632",4729,67328,"some.wav","no_QUD",12.3130333333333,2836,1157,"No","trial_2",13,62,"noQUD",7.05358572719368,1157,5
"11633",4730,67339,"some.wav","no_QUD",12.3130333333333,2836,1325,"No","trial_2",13,73,"noQUD",7.18916773842032,1325,5
"11634",4731,67342,"some.wav","no_QUD",12.3130333333333,2836,1084,"No","trial_2",13,76,"noQUD",6.98841318199959,1084,5
"11635",4732,67371,"some.wav","no_QUD",10.8876,2837,1619,"Yes","trial_1",13,27,"noQUD",7.38956395367764,1619,5
"11636",4733,67372,"some.wav","no_QUD",10.8876,2837,1611,"Yes","trial_1",13,28,"noQUD",7.38461038317697,1611,5
"11637",4734,67383,"some.wav","no_QUD",10.8876,2837,1394,"Yes","trial_1",13,39,"noQUD",7.23993259132047,1394,5
"11638",4735,67390,"some.wav","no_QUD",10.8876,2837,1642,"Yes","trial_1",13,46,"noQUD",7.40367029001237,1642,5
"11639",4736,67402,"some.wav","no_QUD",10.8876,2837,2093,"Yes","trial_2",13,58,"noQUD",7.646353722446,2093,5
"11640",4737,67405,"some.wav","no_QUD",10.8876,2837,1547,"Yes","trial_2",13,61,"noQUD",7.34407285057307,1547,5
"11641",4738,67423,"some.wav","no_QUD",10.8876,2837,1739,"Yes","trial_2",13,79,"noQUD",7.46106551435428,1739,5
"11642",4739,67425,"some.wav","no_QUD",10.8876,2837,1517,"Yes","trial_2",13,81,"noQUD",7.32448997934853,1517,5
"11643",4740,67669,"some.wav","no_QUD",8.50016666666667,2841,1655,"Yes","trial_1",13,13,"noQUD",7.41155628781116,1655,5
"11644",4741,67675,"some.wav","no_QUD",8.50016666666667,2841,1385,"Yes","trial_1",13,19,"noQUD",7.23345541862144,1385,5
"11645",4742,67696,"some.wav","no_QUD",8.50016666666667,2841,1752,"Yes","trial_1",13,40,"noQUD",7.46851327149634,1752,5
"11646",4743,67702,"some.wav","no_QUD",8.50016666666667,2841,1167,"Yes","trial_1",13,46,"noQUD",7.06219163228656,1167,5
"11647",4744,67703,"some.wav","no_QUD",8.50016666666667,2841,1152,"Yes","trial_2",13,47,"noQUD",7.04925484125584,1152,5
"11648",4745,67707,"some.wav","no_QUD",8.50016666666667,2841,1123,"Yes","trial_2",13,51,"noQUD",7.02375895473844,1123,5
"11649",4746,67728,"some.wav","no_QUD",8.50016666666667,2841,1079,"Yes","trial_2",13,72,"noQUD",6.98378996525813,1079,5
"11650",4747,67737,"some.wav","no_QUD",8.50016666666667,2841,1106,"Yes","trial_2",13,81,"noQUD",7.00850518208228,1106,5
"11651",4748,67745,"some.wav","no_QUD",9.9497,2842,2438,"Yes","trial_1",13,11,"noQUD",7.79893331004122,2438,5
"11652",4749,67760,"some.wav","no_QUD",9.9497,2842,1664,"Yes","trial_1",13,26,"noQUD",7.41697962138115,1664,5
"11653",4750,67772,"some.wav","no_QUD",9.9497,2842,1378,"Yes","trial_1",13,38,"noQUD",7.2283884515736,1378,5
"11654",4751,67780,"some.wav","no_QUD",9.9497,2842,1343,"Yes","trial_1",13,46,"noQUD",7.20266119652324,1343,5
"11655",4752,67784,"some.wav","no_QUD",9.9497,2842,1258,"Yes","trial_2",13,50,"noQUD",7.13727843726039,1258,5
"11656",4753,67795,"some.wav","no_QUD",9.9497,2842,1361,"Yes","trial_2",13,61,"noQUD",7.21597500265147,1361,5
"11657",4754,67800,"some.wav","no_QUD",9.9497,2842,1429,"Yes","trial_2",13,66,"noQUD",7.26473017792987,1429,5
"11658",4755,67801,"some.wav","no_QUD",9.9497,2842,1292,"Yes","trial_2",13,67,"noQUD",7.16394668434255,1292,5
"11659",4756,67830,"some.wav","no_QUD",11.905,2843,1666,"No","trial_1",13,17,"noQUD",7.41818082272679,1666,5
"11660",4757,67835,"some.wav","no_QUD",11.905,2843,2089,"Yes","trial_1",13,22,"noQUD",7.64444076155657,2089,5
"11661",4758,67845,"some.wav","no_QUD",11.905,2843,2088,"Yes","trial_1",13,32,"noQUD",7.64396194900253,2088,5
"11662",4759,67850,"some.wav","no_QUD",11.905,2843,2127,"Yes","trial_1",13,37,"noQUD",7.66246781520024,2127,5
"11663",4760,67872,"some.wav","no_QUD",11.905,2843,1569,"Yes","trial_2",13,59,"noQUD",7.35819375273303,1569,5
"11664",4761,67875,"some.wav","no_QUD",11.905,2843,1892,"Yes","trial_2",13,62,"noQUD",7.54538974961182,1892,5
"11665",4762,67881,"some.wav","no_QUD",11.905,2843,1515,"Yes","trial_2",13,68,"noQUD",7.32317071794347,1515,5
"11666",4763,67882,"some.wav","no_QUD",11.905,2843,1971,"Yes","trial_2",13,69,"noQUD",7.58629630715272,1971,5
"11667",4764,67904,"some.wav","no_QUD",9.40856666666667,2844,3959,"No","trial_1",13,13,"noQUD",8.28374674710613,3959,5
"11668",4765,67906,"some.wav","no_QUD",9.40856666666667,2844,3937,"No","trial_1",13,15,"noQUD",8.27817429094374,3937,5
"11669",4766,67926,"some.wav","no_QUD",9.40856666666667,2844,2996,"No","trial_1",13,35,"noQUD",8.00503334463711,2996,5
"11670",4767,67932,"some.wav","no_QUD",9.40856666666667,2844,2841,"No","trial_1",13,41,"noQUD",7.95191138185419,2841,5
"11671",4768,67939,"some.wav","no_QUD",9.40856666666667,2844,2545,"No","trial_2",13,48,"noQUD",7.84188592898462,2545,5
"11672",4769,67948,"some.wav","no_QUD",9.40856666666667,2844,1470,"No","trial_2",13,57,"noQUD",7.29301767977278,1470,5
"11673",4770,67962,"some.wav","no_QUD",9.40856666666667,2844,1725,"No","trial_2",13,71,"noQUD",7.45298232946546,1725,5
"11674",4771,67973,"some.wav","no_QUD",9.40856666666667,2844,2131,"No","trial_2",13,82,"noQUD",7.66434663209862,2131,5
"11675",4772,67991,"some.wav","no_QUD",8.74618333333333,2845,1799,"Yes","trial_1",13,22,"noQUD",7.49498623395053,1799,5
"11676",4773,67993,"some.wav","no_QUD",8.74618333333333,2845,1455,"Yes","trial_1",13,24,"noQUD",7.28276117960559,1455,5
"11677",4774,67999,"some.wav","no_QUD",8.74618333333333,2845,1375,"Yes","trial_1",13,30,"noQUD",7.22620901010067,1375,5
"11678",4775,68004,"some.wav","no_QUD",8.74618333333333,2845,1305,"Yes","trial_1",13,35,"noQUD",7.17395831975679,1305,5
"11679",4776,68018,"some.wav","no_QUD",8.74618333333333,2845,1524,"Yes","trial_2",13,49,"noQUD",7.32909373624659,1524,5
"11680",4777,68028,"some.wav","no_QUD",8.74618333333333,2845,1505,"Yes","trial_2",13,59,"noQUD",7.31654817718298,1505,5
"11681",4778,68047,"some.wav","no_QUD",8.74618333333333,2845,1651,"Yes","trial_2",13,78,"noQUD",7.40913644392013,1651,5
"11682",4779,68051,"some.wav","no_QUD",8.74618333333333,2845,1833,"Yes","trial_2",13,82,"noQUD",7.5137092478397,1833,5
"11683",4780,68065,"some.wav","no_QUD",8.48016666666667,2846,1212,"No","trial_1",13,18,"noQUD",7.10002716662926,1212,5
"11684",4781,68066,"some.wav","no_QUD",8.48016666666667,2846,1045,"No","trial_1",13,19,"noQUD",6.95177216439891,1045,5
"11685",4782,68083,"some.wav","no_QUD",8.48016666666667,2846,1555,"No","trial_1",13,36,"noQUD",7.34923082461333,1555,5
"11686",4783,68088,"some.wav","no_QUD",8.48016666666667,2846,1143,"No","trial_1",13,41,"noQUD",7.04141166379481,1143,5
"11687",4784,68102,"some.wav","no_QUD",8.48016666666667,2846,1020,"No","trial_2",13,55,"noQUD",6.92755790627832,1020,5
"11688",4785,68110,"some.wav","no_QUD",8.48016666666667,2846,1108,"Yes","trial_2",13,63,"noQUD",7.01031186730723,1108,5
"11689",4786,68122,"some.wav","no_QUD",8.48016666666667,2846,1702,"Yes","trial_2",13,75,"noQUD",7.43955930913332,1702,5
"11690",4787,68125,"some.wav","no_QUD",8.48016666666667,2846,1388,"Yes","trial_2",13,78,"noQUD",7.23561914106675,1388,5
"11691",4788,68146,"some.wav","no_QUD",8.43151666666667,2847,1748,"Yes","trial_1",13,21,"noQUD",7.46622755621548,1748,5
"11692",4789,68152,"some.wav","no_QUD",8.43151666666667,2847,1464,"Yes","trial_1",13,27,"noQUD",7.28892769452126,1464,5
"11693",4790,68164,"some.wav","no_QUD",8.43151666666667,2847,1499,"Yes","trial_1",13,39,"noQUD",7.3125534981026,1499,5
"11694",4791,68169,"some.wav","no_QUD",8.43151666666667,2847,1352,"Yes","trial_1",13,44,"noQUD",7.20934025660291,1352,5
"11695",4792,68173,"some.wav","no_QUD",8.43151666666667,2847,1251,"Yes","trial_2",13,48,"noQUD",7.13169851046691,1251,5
"11696",4793,68185,"some.wav","no_QUD",8.43151666666667,2847,1056,"No","trial_2",13,60,"noQUD",6.96224346426621,1056,5
"11697",4794,68192,"some.wav","no_QUD",8.43151666666667,2847,1396,"Yes","trial_2",13,67,"noQUD",7.24136628332232,1396,5
"11698",4795,68199,"some.wav","no_QUD",8.43151666666667,2847,1304,"Yes","trial_2",13,74,"noQUD",7.1731917424866,1304,5
"11699",4796,68217,"some.wav","no_QUD",8.40046666666667,2848,1955,"No","trial_1",13,14,"noQUD",7.57814547241947,1955,5
"11700",4797,68230,"some.wav","no_QUD",8.40046666666667,2848,867,"No","trial_1",13,27,"noQUD",6.76503897678054,867,5
"11701",4798,68235,"some.wav","no_QUD",8.40046666666667,2848,1228,"No","trial_1",13,32,"noQUD",7.11314210870709,1228,5
"11702",4799,68246,"some.wav","no_QUD",8.40046666666667,2848,1365,"No","trial_1",13,43,"noQUD",7.21890970761906,1365,5
"11703",4800,68261,"some.wav","no_QUD",8.40046666666667,2848,2100,"Yes","trial_2",13,58,"noQUD",7.64969262371151,2100,5
"11704",4801,68266,"some.wav","no_QUD",8.40046666666667,2848,1620,"Yes","trial_2",13,63,"noQUD",7.39018142822643,1620,5
"11705",4802,68275,"some.wav","no_QUD",8.40046666666667,2848,1691,"Yes","trial_2",13,72,"noQUD",7.43307534889858,1691,5
"11706",4803,68282,"some.wav","no_QUD",8.40046666666667,2848,1596,"Yes","trial_2",13,79,"noQUD",7.37525577800975,1596,5
"11707",4804,68373,"some.wav","no_QUD",8.21841666666667,2850,2167,"Yes","trial_1",13,14,"noQUD",7.68109900153636,2167,5
"11708",4805,68378,"some.wav","no_QUD",8.21841666666667,2850,1678,"Yes","trial_1",13,19,"noQUD",7.42535788702715,1678,5
"11709",4806,68390,"some.wav","no_QUD",8.21841666666667,2850,1634,"Yes","trial_1",13,31,"noQUD",7.39878627541995,1634,5
"11710",4807,68396,"some.wav","no_QUD",8.21841666666667,2850,1511,"Yes","trial_1",13,37,"noQUD",7.32052696227274,1511,5
"11711",4808,68407,"some.wav","no_QUD",8.21841666666667,2850,1405,"Yes","trial_2",13,48,"noQUD",7.24779258176785,1405,5
"11712",4809,68419,"some.wav","no_QUD",8.21841666666667,2850,1351,"Yes","trial_2",13,60,"noQUD",7.2086003379602,1351,5
"11713",4810,68428,"some.wav","no_QUD",8.21841666666667,2850,1215,"Yes","trial_2",13,69,"noQUD",7.10249935577465,1215,5
"11714",4811,68432,"some.wav","no_QUD",8.21841666666667,2850,1415,"Yes","trial_2",13,73,"noQUD",7.25488481007734,1415,5
"11715",4812,68448,"some.wav","no_QUD",8.06463333333333,2851,1837,"Yes","trial_1",13,11,"noQUD",7.51588908521513,1837,5
"11716",4813,68456,"some.wav","no_QUD",8.06463333333333,2851,1567,"Yes","trial_1",13,19,"noQUD",7.35691824235602,1567,5
"11717",4814,68466,"some.wav","no_QUD",8.06463333333333,2851,1367,"Yes","trial_1",13,29,"noQUD",7.22037383672395,1367,5
"11718",4815,68476,"some.wav","no_QUD",8.06463333333333,2851,1279,"Yes","trial_1",13,39,"noQUD",7.15383380157884,1279,5
"11719",4816,68487,"some.wav","no_QUD",8.06463333333333,2851,1288,"Yes","trial_2",13,50,"noQUD",7.1608459066643,1288,5
"11720",4817,68490,"some.wav","no_QUD",8.06463333333333,2851,1563,"Yes","trial_2",13,53,"noQUD",7.35436233042148,1563,5
"11721",4818,68502,"some.wav","no_QUD",8.06463333333333,2851,1393,"Yes","trial_2",13,65,"noQUD",7.23921497377981,1393,5
"11722",4819,68519,"some.wav","no_QUD",8.06463333333333,2851,1388,"Yes","trial_2",13,82,"noQUD",7.23561914106675,1388,5
"11723",4820,68534,"some.wav","no_QUD",10.0181166666667,2852,2875,"Yes","trial_1",13,19,"noQUD",7.96380795323145,2875,5
"11724",4821,68538,"some.wav","no_QUD",10.0181166666667,2852,1961,"Yes","trial_1",13,23,"noQUD",7.58120982619635,1961,5
"11725",4822,68546,"some.wav","no_QUD",10.0181166666667,2852,1754,"Yes","trial_1",13,31,"noQUD",7.46965417293213,1754,5
"11726",4823,68552,"some.wav","no_QUD",10.0181166666667,2852,2497,"Yes","trial_1",13,37,"noQUD",7.82284529027977,2497,5
"11727",4824,68569,"some.wav","no_QUD",10.0181166666667,2852,1536,"Yes","trial_2",13,54,"noQUD",7.33693691370762,1536,5
"11728",4825,68572,"some.wav","no_QUD",10.0181166666667,2852,1500,"Yes","trial_2",13,57,"noQUD",7.3132203870903,1500,5
"11729",4826,68580,"some.wav","no_QUD",10.0181166666667,2852,2247,"Yes","trial_2",13,65,"noQUD",7.71735127218533,2247,5
"11730",4827,68590,"some.wav","no_QUD",10.0181166666667,2852,1651,"Yes","trial_2",13,75,"noQUD",7.40913644392013,1651,5
"11731",4828,68693,"some.wav","no_QUD",7.95548333333333,2854,2294,"Yes","trial_1",13,22,"noQUD",7.73805229768932,2294,5
"11732",4829,68697,"some.wav","no_QUD",7.95548333333333,2854,1741,"Yes","trial_1",13,26,"noQUD",7.46221493976819,1741,5
"11733",4830,68705,"some.wav","no_QUD",7.95548333333333,2854,1407,"Yes","trial_1",13,34,"noQUD",7.24921505711439,1407,5
"11734",4831,68716,"some.wav","no_QUD",7.95548333333333,2854,1116,"Yes","trial_1",13,45,"noQUD",7.01750614294126,1116,5
"11735",4832,68723,"some.wav","no_QUD",7.95548333333333,2854,1226,"Yes","trial_2",13,52,"noQUD",7.11151211649616,1226,5
"11736",4833,68730,"some.wav","no_QUD",7.95548333333333,2854,1320,"Yes","trial_2",13,59,"noQUD",7.18538701558042,1320,5
"11737",4834,68740,"some.wav","no_QUD",7.95548333333333,2854,1317,"Yes","trial_2",13,69,"noQUD",7.18311170174328,1317,5
"11738",4835,68749,"some.wav","no_QUD",7.95548333333333,2854,1465,"Yes","trial_2",13,78,"noQUD",7.28961052145117,1465,5
"11739",4836,68767,"some.wav","no_QUD",8.80288333333333,2855,1676,"No","trial_1",13,18,"noQUD",7.42416528104203,1676,5
"11740",4837,68777,"some.wav","no_QUD",8.80288333333333,2855,1528,"No","trial_1",13,28,"noQUD",7.33171496972647,1528,5
"11741",4838,68780,"some.wav","no_QUD",8.80288333333333,2855,1920,"No","trial_1",13,31,"noQUD",7.56008046502183,1920,5
"11742",4839,68793,"some.wav","no_QUD",8.80288333333333,2855,1021,"No","trial_1",13,44,"noQUD",6.92853781816467,1021,5
"11743",4840,68801,"some.wav","no_QUD",8.80288333333333,2855,1445,"No","trial_2",13,52,"noQUD",7.27586460054653,1445,5
"11744",4841,68811,"some.wav","no_QUD",8.80288333333333,2855,1265,"No","trial_2",13,62,"noQUD",7.14282740116162,1265,5
"11745",4842,68818,"some.wav","no_QUD",8.80288333333333,2855,1409,"No","trial_2",13,69,"noQUD",7.25063551189868,1409,5
"11746",4843,68822,"some.wav","no_QUD",8.80288333333333,2855,1560,"No","trial_2",13,73,"noQUD",7.35244110024358,1560,5
"11747",4844,68844,"some.wav","no_QUD",8.0951,2856,1104,"No","trial_1",13,17,"noQUD",7.00669522683704,1104,5
"11748",4845,68845,"some.wav","no_QUD",8.0951,2856,2516,"Yes","trial_1",13,18,"noQUD",7.83042561782033,2516,5
"11749",4846,68856,"some.wav","no_QUD",8.0951,2856,2036,"Yes","trial_1",13,29,"noQUD",7.61874237767041,2036,5
"11750",4847,68869,"some.wav","no_QUD",8.0951,2856,1861,"Yes","trial_1",13,42,"noQUD",7.52886925664225,1861,5
"11751",4848,68881,"some.wav","no_QUD",8.0951,2856,1533,"Yes","trial_2",13,54,"noQUD",7.33498187887181,1533,5
"11752",4849,68885,"some.wav","no_QUD",8.0951,2856,1268,"Yes","trial_2",13,58,"noQUD",7.14519613499717,1268,5
"11753",4850,68900,"some.wav","no_QUD",8.0951,2856,1396,"Yes","trial_2",13,73,"noQUD",7.24136628332232,1396,5
"11754",4851,68906,"some.wav","no_QUD",8.0951,2856,1281,"Yes","trial_2",13,79,"noQUD",7.15539630189673,1281,5
"11755",4852,68920,"some.wav","no_QUD",8.58521666666667,2857,2591,"No","trial_1",13,15,"noQUD",7.85979918056211,2591,5
"11756",4853,68921,"some.wav","no_QUD",8.58521666666667,2857,1894,"Yes","trial_1",13,16,"noQUD",7.54644627374602,1894,5
"11757",4854,68942,"some.wav","no_QUD",8.58521666666667,2857,1846,"Yes","trial_1",13,37,"noQUD",7.5207764150628,1846,5
"11758",4855,68951,"some.wav","no_QUD",8.58521666666667,2857,1776,"Yes","trial_1",13,46,"noQUD",7.48211892355212,1776,5
"11759",4856,68952,"some.wav","no_QUD",8.58521666666667,2857,1636,"Yes","trial_2",13,47,"noQUD",7.40000951716269,1636,5
"11760",4857,68957,"some.wav","no_QUD",8.58521666666667,2857,1848,"Yes","trial_2",13,52,"noQUD",7.52185925220163,1848,5
"11761",4858,68971,"some.wav","no_QUD",8.58521666666667,2857,1591,"Yes","trial_2",13,66,"noQUD",7.37211802833779,1591,5
"11762",4859,68986,"some.wav","no_QUD",8.58521666666667,2857,1774,"Yes","trial_2",13,81,"noQUD",7.48099216286952,1774,5
"11763",4860,69004,"some.wav","no_QUD",11.5664833333333,2858,2093,"No","trial_1",13,21,"noQUD",7.646353722446,2093,5
"11764",4861,69005,"some.wav","no_QUD",11.5664833333333,2858,1504,"No","trial_1",13,22,"noQUD",7.31588350450979,1504,5
"11765",4862,69024,"some.wav","no_QUD",11.5664833333333,2858,2975,"No","trial_1",13,41,"noQUD",7.99799931797973,2975,5
"11766",4863,69026,"some.wav","no_QUD",11.5664833333333,2858,1665,"No","trial_1",13,43,"noQUD",7.41758040241454,1665,5
"11767",4864,69031,"some.wav","no_QUD",11.5664833333333,2858,1611,"No","trial_2",13,48,"noQUD",7.38461038317697,1611,5
"11768",4865,69042,"some.wav","no_QUD",11.5664833333333,2858,1825,"No","trial_2",13,59,"noQUD",7.50933526601659,1825,5
"11769",4866,69054,"some.wav","no_QUD",11.5664833333333,2858,2204,"No","trial_2",13,71,"noQUD",7.6980291702728,2204,5
"11770",4867,69064,"some.wav","no_QUD",11.5664833333333,2858,1408,"No","trial_2",13,81,"noQUD",7.24992553671799,1408,5
"11771",4868,69081,"some.wav","no_QUD",11.7968333333333,2859,1966,"Yes","trial_1",13,20,"noQUD",7.58375630070711,1966,5
"11772",4869,69085,"some.wav","no_QUD",11.7968333333333,2859,1760,"Yes","trial_1",13,24,"noQUD",7.4730690880322,1760,5
"11773",4870,69090,"some.wav","no_QUD",11.7968333333333,2859,3391,"Yes","trial_1",13,29,"noQUD",8.12888014212564,3391,5
"11774",4871,69095,"some.wav","no_QUD",11.7968333333333,2859,1824,"Yes","trial_1",13,34,"noQUD",7.50878717063428,1824,5
"11775",4872,69110,"some.wav","no_QUD",11.7968333333333,2859,1632,"Yes","trial_2",13,49,"noQUD",7.39756153552405,1632,5
"11776",4873,69112,"some.wav","no_QUD",11.7968333333333,2859,1824,"Yes","trial_2",13,51,"noQUD",7.50878717063428,1824,5
"11777",4874,69139,"some.wav","no_QUD",11.7968333333333,2859,1720,"Yes","trial_2",13,78,"noQUD",7.4500795698075,1720,5
"11778",4875,69142,"some.wav","no_QUD",11.7968333333333,2859,1779,"Yes","trial_2",13,81,"noQUD",7.48380668766583,1779,5
"11779",4876,69231,"some.wav","no_QUD",15.2559,2861,1401,"No","trial_1",13,14,"noQUD",7.24494154633701,1401,5
"11780",4877,69241,"some.wav","no_QUD",15.2559,2861,1039,"No","trial_1",13,24,"noQUD",6.94601399109923,1039,5
"11781",4878,69255,"some.wav","no_QUD",15.2559,2861,1346,"No","trial_1",13,38,"noQUD",7.20489251020467,1346,5
"11782",4879,69256,"some.wav","no_QUD",15.2559,2861,1237,"No","trial_1",13,39,"noQUD",7.12044437239249,1237,5
"11783",4880,69266,"some.wav","no_QUD",15.2559,2861,1629,"No","trial_2",13,49,"noQUD",7.39572160860205,1629,5
"11784",4881,69270,"some.wav","no_QUD",15.2559,2861,1042,"No","trial_2",13,53,"noQUD",6.94889722231331,1042,5
"11785",4882,69283,"some.wav","no_QUD",15.2559,2861,1193,"No","trial_2",13,66,"noQUD",7.08422642209792,1193,5
"11786",4883,69294,"some.wav","no_QUD",15.2559,2861,1240,"No","trial_2",13,77,"noQUD",7.12286665859908,1240,5
"11787",4884,69397,"some.wav","no_QUD",9.20636666666667,2863,2081,"Yes","trial_1",13,23,"noQUD",7.64060382639363,2081,5
"11788",4885,69399,"some.wav","no_QUD",9.20636666666667,2863,2097,"Yes","trial_1",13,25,"noQUD",7.64826303090192,2097,5
"11789",4886,69412,"some.wav","no_QUD",9.20636666666667,2863,1910,"Yes","trial_1",13,38,"noQUD",7.55485852104068,1910,5
"11790",4887,69414,"some.wav","no_QUD",9.20636666666667,2863,1731,"Yes","trial_1",13,40,"noQUD",7.45645455517621,1731,5
"11791",4888,69422,"some.wav","no_QUD",9.20636666666667,2863,1595,"Yes","trial_2",13,48,"noQUD",7.37462901521894,1595,5
"11792",4889,69423,"some.wav","no_QUD",9.20636666666667,2863,1397,"Yes","trial_2",13,49,"noQUD",7.24208235925696,1397,5
"11793",4890,69440,"some.wav","no_QUD",9.20636666666667,2863,1854,"Yes","trial_2",13,66,"noQUD",7.5251007461258,1854,5
"11794",4891,69450,"some.wav","no_QUD",9.20636666666667,2863,1724,"Yes","trial_2",13,76,"noQUD",7.45240245122364,1724,5
"11795",4892,69464,"some.wav","no_QUD",9.24763333333333,2864,2309,"No","trial_1",13,12,"noQUD",7.7445698093545,2309,5
"11796",4893,69469,"some.wav","no_QUD",9.24763333333333,2864,1979,"Yes","trial_1",13,17,"noQUD",7.59034694560257,1979,5
"11797",4894,69483,"some.wav","no_QUD",9.24763333333333,2864,2590,"Yes","trial_1",13,31,"noQUD",7.85941315469358,2590,5
"11798",4895,69491,"some.wav","no_QUD",9.24763333333333,2864,1507,"Yes","trial_1",13,39,"noQUD",7.3178761986265,1507,5
"11799",4896,69512,"some.wav","no_QUD",9.24763333333333,2864,2670,"No","trial_2",13,60,"noQUD",7.8898337513943,2670,5
"11800",4897,69515,"some.wav","no_QUD",9.24763333333333,2864,2873,"Yes","trial_2",13,63,"noQUD",7.96311205897929,2873,5
"11801",4898,69527,"some.wav","no_QUD",9.24763333333333,2864,1592,"No","trial_2",13,75,"noQUD",7.37274636640433,1592,5
"11802",4899,69532,"some.wav","no_QUD",9.24763333333333,2864,1463,"No","trial_2",13,80,"noQUD",7.28824440102012,1463,5
"11803",4900,69547,"some.wav","no_QUD",7.40255,2865,1707,"Yes","trial_1",13,17,"noQUD",7.44249272279444,1707,5
"11804",4901,69550,"some.wav","no_QUD",7.40255,2865,1492,"Yes","trial_1",13,20,"noQUD",7.30787278076371,1492,5
"11805",4902,69571,"some.wav","no_QUD",7.40255,2865,1177,"Yes","trial_1",13,41,"noQUD",7.07072410726028,1177,5
"11806",4903,69573,"some.wav","no_QUD",7.40255,2865,987,"Yes","trial_1",13,43,"noQUD",6.89467003943348,987,5
"11807",4904,69580,"some.wav","no_QUD",7.40255,2865,1343,"Yes","trial_2",13,50,"noQUD",7.20266119652324,1343,5
"11808",4905,69588,"some.wav","no_QUD",7.40255,2865,967,"Yes","trial_2",13,58,"noQUD",6.87419849545329,967,5
"11809",4906,69601,"some.wav","no_QUD",7.40255,2865,1285,"Yes","trial_2",13,71,"noQUD",7.15851399732932,1285,5
"11810",4907,69603,"some.wav","no_QUD",7.40255,2865,1184,"Yes","trial_2",13,73,"noQUD",7.07665381544395,1184,5
"11811",4908,69778,"some.wav","no_QUD",10.78675,2868,2543,"No","trial_1",13,13,"noQUD",7.84109976542212,2543,5
"11812",4909,69791,"some.wav","no_QUD",10.78675,2868,2642,"No","trial_1",13,26,"noQUD",7.87929148508227,2642,5
"11813",4910,69794,"some.wav","no_QUD",10.78675,2868,2862,"No","trial_1",13,29,"noQUD",7.9592759601164,2862,5
"11814",4911,69803,"some.wav","no_QUD",10.78675,2868,3612,"Yes","trial_1",13,38,"noQUD",8.19201691453688,3612,5
"11815",4912,69825,"some.wav","no_QUD",10.78675,2868,3554,"No","trial_2",13,60,"noQUD",8.1758290087146,3554,5
"11816",4913,69829,"some.wav","no_QUD",10.78675,2868,3384,"Yes","trial_2",13,64,"noQUD",8.12681372072611,3384,5
"11817",4914,69834,"some.wav","no_QUD",10.78675,2868,3046,"No","trial_2",13,69,"noQUD",8.02158453345511,3046,5
"11818",4915,69841,"some.wav","no_QUD",10.78675,2868,3519,"No","trial_2",13,76,"noQUD",8.16593213732158,3519,5
"11819",4916,69866,"some.wav","no_QUD",8.91861666666667,2869,2246,"No","trial_1",13,23,"noQUD",7.71690613529839,2246,5
"11820",4917,69869,"some.wav","no_QUD",8.91861666666667,2869,2926,"No","trial_1",13,26,"noQUD",7.98139158158007,2926,5
"11821",4918,69886,"some.wav","no_QUD",8.91861666666667,2869,1393,"No","trial_1",13,43,"noQUD",7.23921497377981,1393,5
"11822",4919,69892,"some.wav","no_QUD",8.91861666666667,2869,1659,"Yes","trial_2",13,49,"noQUD",7.41397029019044,1659,5
