"","rawRT","key","audio","age_group","qud","slide_type","image","slide_number","workerid","Answer.time_in_minutes","speaker_cond"
"291","1699","No","three.wav","age1","allQUD","trial_2","0",54,3,10.9324833333333,"age1all"
"292","1978","No","two.wav","age1","allQUD","trial_2","5",55,3,10.9324833333333,"age1all"
"293","3227","Yes","summa.wav","age1","allQUD","trial_2","2",56,3,10.9324833333333,"age1all"
"294","1611","Yes","all.wav","age1","allQUD","trial_2","13",57,3,10.9324833333333,"age1all"
"295","2152","No","none.wav","age1","allQUD","trial_2","13",58,3,10.9324833333333,"age1all"
"296","2785","Yes","summa.wav","age1","allQUD","trial_2","13",59,3,10.9324833333333,"age1all"
"297","1405","Yes","two.wav","age1","allQUD","trial_2","2",60,3,10.9324833333333,"age1all"
"298","1766","No","summa.wav","age1","allQUD","trial_2","0",61,3,10.9324833333333,"age1all"
"299","2074","No","one.wav","age1","allQUD","trial_2","11",62,3,10.9324833333333,"age1all"
"300","1094","No","all.wav","age1","allQUD","trial_2","5",63,3,10.9324833333333,"age1all"
"301","7502","No","summa.wav","age1","allQUD","trial_2","13",64,3,10.9324833333333,"age1all"
"302","6534","No","ten.wav","age1","allQUD","trial_2","13",65,3,10.9324833333333,"age1all"
"303","1846","No","nine.wav","age1","allQUD","trial_2","5",66,3,10.9324833333333,"age1all"
"304","1558","No","summa.wav","age1","allQUD","trial_2","13",67,3,10.9324833333333,"age1all"
"305","1425","No","all.wav","age1","allQUD","trial_2","11",68,3,10.9324833333333,"age1all"
"306","2837","Yes","eight.wav","age1","allQUD","trial_2","8",69,3,10.9324833333333,"age1all"
"307","1388","No","summa.wav","age1","allQUD","trial_2","0",70,3,10.9324833333333,"age1all"
"308","1557","Yes","all.wav","age1","allQUD","trial_2","13",71,3,10.9324833333333,"age1all"
"309","1290","No","all.wav","age1","allQUD","trial_2","0",72,3,10.9324833333333,"age1all"
"310","1301","Yes","all.wav","age1","allQUD","trial_2","13",73,3,10.9324833333333,"age1all"
"311","1593","Yes","none.wav","age1","allQUD","trial_2","0",74,3,10.9324833333333,"age1all"
"312","2126","Yes","summa.wav","age1","allQUD","trial_2","11",75,3,10.9324833333333,"age1all"
"313","2270","No","five.wav","age1","allQUD","trial_2","13",76,3,10.9324833333333,"age1all"
"314","2076","No","two.wav","age1","allQUD","trial_2","8",77,3,10.9324833333333,"age1all"
"315","1546","No","none.wav","age1","allQUD","trial_2","2",78,3,10.9324833333333,"age1all"
"316","1541","No","twelve.wav","age1","allQUD","trial_2","2",79,3,10.9324833333333,"age1all"
"317","5516","Yes","eleven.wav","age1","allQUD","trial_2","11",80,3,10.9324833333333,"age1all"
"318","1696","Yes","two.wav","age1","allQUD","trial_2","2",81,3,10.9324833333333,"age1all"
"319","1949","No","summa.wav","age1","allQUD","trial_2","13",82,3,10.9324833333333,"age1all"
"320","1353","Yes","five.wav","age1","allQUD","trial_2","5",83,3,10.9324833333333,"age1all"
"321","0","Jessica","","age1","allQUD","bot_check","Jessica",1,4,22.9969833333333,"age1all"
"322","0","Four","","age1","allQUD","audio_check","",3,4,22.9969833333333,"age1all"
"323","0","Empty","","age1","allQUD","comprehension_check_1","",4,4,22.9969833333333,"age1all"
"324","1770","No","none.wav","age1","allQUD","practice_trial","13",6,4,22.9969833333333,"age1all"
"325","1386","Yes","all.wav","age1","allQUD","practice_trial","13",7,4,22.9969833333333,"age1all"
"326","1344","Yes","all.wav","age1","allQUD","practice_trial","0",8,4,22.9969833333333,"age1all"
"327","1509","No","none.wav","age1","allQUD","practice_trial","0",9,4,22.9969833333333,"age1all"
"328","4455","Yes","none.wav","age1","allQUD","trial_1","0",11,4,22.9969833333333,"age1all"
"329","2352","No","summa.wav","age1","allQUD","trial_1","0",12,4,22.9969833333333,"age1all"
"330","1953","No","none.wav","age1","allQUD","trial_1","8",13,4,22.9969833333333,"age1all"
"331","1945","Yes","summa.wav","age1","allQUD","trial_1","13",14,4,22.9969833333333,"age1all"
"332","2023","No","four.wav","age1","allQUD","trial_1","5",15,4,22.9969833333333,"age1all"
"333","2704","Yes","eight.wav","age1","allQUD","trial_1","8",16,4,22.9969833333333,"age1all"
"334","1679","Yes","all.wav","age1","allQUD","trial_1","13",17,4,22.9969833333333,"age1all"
"335","1641","No","eight.wav","age1","allQUD","trial_1","13",18,4,22.9969833333333,"age1all"
"336","1472","No","all.wav","age1","allQUD","trial_1","2",19,4,22.9969833333333,"age1all"
"337","1781","No","five.wav","age1","allQUD","trial_1","0",20,4,22.9969833333333,"age1all"
"338","1878","No","eleven.wav","age1","allQUD","trial_1","8",21,4,22.9969833333333,"age1all"
"339","1591","Yes","summa.wav","age1","allQUD","trial_1","8",22,4,22.9969833333333,"age1all"
"340","5054","No","thirteen.wav","age1","allQUD","trial_1","11",23,4,22.9969833333333,"age1all"
"341","1398","No","all.wav","age1","allQUD","trial_1","5",24,4,22.9969833333333,"age1all"
"342","1796","Yes","two.wav","age1","allQUD","trial_1","2",25,4,22.9969833333333,"age1all"
"343","1546","Yes","all.wav","age1","allQUD","trial_1","13",26,4,22.9969833333333,"age1all"
"344","1557","No","summa.wav","age1","allQUD","trial_1","13",27,4,22.9969833333333,"age1all"
"345","1723","Yes","two.wav","age1","allQUD","trial_1","2",28,4,22.9969833333333,"age1all"
"346","1730","Yes","five.wav","age1","allQUD","trial_1","5",29,4,22.9969833333333,"age1all"
"347","1732","Yes","two.wav","age1","allQUD","trial_1","2",30,4,22.9969833333333,"age1all"
"348","1608","Yes","all.wav","age1","allQUD","trial_1","13",31,4,22.9969833333333,"age1all"
"349","1628","No","eleven.wav","age1","allQUD","trial_1","0",32,4,22.9969833333333,"age1all"
"350","1394","Yes","all.wav","age1","allQUD","trial_1","13",33,4,22.9969833333333,"age1all"
"351","1578","No","summa.wav","age1","allQUD","trial_1","13",34,4,22.9969833333333,"age1all"
"352","1271","Yes","none.wav","age1","allQUD","trial_1","0",35,4,22.9969833333333,"age1all"
"353","4472","Yes","eleven.wav","age1","allQUD","trial_1","11",36,4,22.9969833333333,"age1all"
"354","2228","Yes","eight.wav","age1","allQUD","trial_1","8",37,4,22.9969833333333,"age1all"
"355","1584","Yes","summa.wav","age1","allQUD","trial_1","5",38,4,22.9969833333333,"age1all"
"356","1570","Yes","two.wav","age1","allQUD","trial_1","2",39,4,22.9969833333333,"age1all"
"357","1410","No","ten.wav","age1","allQUD","trial_1","5",40,4,22.9969833333333,"age1all"
"358","1488","No","all.wav","age1","allQUD","trial_1","0",41,4,22.9969833333333,"age1all"
"359","1556","No","summa.wav","age1","allQUD","trial_1","13",42,4,22.9969833333333,"age1all"
"360","1592","No","summa.wav","age1","allQUD","trial_1","0",43,4,22.9969833333333,"age1all"
"361","1968","No","none.wav","age1","allQUD","trial_1","11",44,4,22.9969833333333,"age1all"
"362","1893","No","all.wav","age1","allQUD","trial_1","11",45,4,22.9969833333333,"age1all"
"363","1806","Yes","seven.wav","age1","allQUD","trial_1","11",46,4,22.9969833333333,"age1all"
"364","0","Empty","","age1","allQUD","comprehension_check_2","",47,4,22.9969833333333,"age1all"
"365","1581","No","all.wav","age1","allQUD","trial_2","8",48,4,22.9969833333333,"age1all"
"366","1652","No","two.wav","age1","allQUD","trial_2","5",49,4,22.9969833333333,"age1all"
"367","1544","No","summa.wav","age1","allQUD","trial_2","0",50,4,22.9969833333333,"age1all"
"368","1686","Yes","all.wav","age1","allQUD","trial_2","13",51,4,22.9969833333333,"age1all"
"369","1722","No","summa.wav","age1","allQUD","trial_2","13",52,4,22.9969833333333,"age1all"
"370","1684","Yes","two.wav","age1","allQUD","trial_2","2",53,4,22.9969833333333,"age1all"
"371","1573","Yes","summa.wav","age1","allQUD","trial_2","2",54,4,22.9969833333333,"age1all"
"372","1688","No","all.wav","age1","allQUD","trial_2","5",55,4,22.9969833333333,"age1all"
"373","1887","No","summa.wav","age1","allQUD","trial_2","13",56,4,22.9969833333333,"age1all"
"374","1815","Yes","five.wav","age1","allQUD","trial_2","5",57,4,22.9969833333333,"age1all"
"375","1626","Yes","none.wav","age1","allQUD","trial_2","0",58,4,22.9969833333333,"age1all"
"376","2194","No","ten.wav","age1","allQUD","trial_2","13",59,4,22.9969833333333,"age1all"
"377","1606","Yes","all.wav","age1","allQUD","trial_2","13",60,4,22.9969833333333,"age1all"
"378","2550","Yes","eight.wav","age1","allQUD","trial_2","8",61,4,22.9969833333333,"age1all"
"379","1733","No","none.wav","age1","allQUD","trial_2","13",62,4,22.9969833333333,"age1all"
"380","1589","No","three.wav","age1","allQUD","trial_2","0",63,4,22.9969833333333,"age1all"
"381","1520","No","one.wav","age1","allQUD","trial_2","11",64,4,22.9969833333333,"age1all"
"382","1862","Yes","eight.wav","age1","allQUD","trial_2","8",65,4,22.9969833333333,"age1all"
"383","1431","No","all.wav","age1","allQUD","trial_2","11",66,4,22.9969833333333,"age1all"
"384","2401","No","twelve.wav","age1","allQUD","trial_2","2",67,4,22.9969833333333,"age1all"
"385","1726","No","two.wav","age1","allQUD","trial_2","8",68,4,22.9969833333333,"age1all"
"386","1786","No","five.wav","age1","allQUD","trial_2","13",69,4,22.9969833333333,"age1all"
"387","1523","Yes","eight.wav","age1","allQUD","trial_2","8",70,4,22.9969833333333,"age1all"
"388","1805","No","summa.wav","age1","allQUD","trial_2","13",71,4,22.9969833333333,"age1all"
"389","1764","No","nine.wav","age1","allQUD","trial_2","5",72,4,22.9969833333333,"age1all"
"390","1849","Yes","two.wav","age1","allQUD","trial_2","2",73,4,22.9969833333333,"age1all"
"391","1725","Yes","summa.wav","age1","allQUD","trial_2","11",74,4,22.9969833333333,"age1all"
"392","1837","Yes","all.wav","age1","allQUD","trial_2","13",75,4,22.9969833333333,"age1all"
"393","3862","Yes","eleven.wav","age1","allQUD","trial_2","11",76,4,22.9969833333333,"age1all"
"394","1839","Yes","five.wav","age1","allQUD","trial_2","5",77,4,22.9969833333333,"age1all"
"395","1754","No","none.wav","age1","allQUD","trial_2","2",78,4,22.9969833333333,"age1all"
"396","1433","Yes","all.wav","age1","allQUD","trial_2","13",79,4,22.9969833333333,"age1all"
"397","1550","No","summa.wav","age1","allQUD","trial_2","13",80,4,22.9969833333333,"age1all"
"398","1446","No","all.wav","age1","allQUD","trial_2","0",81,4,22.9969833333333,"age1all"
"399","1655","No","summa.wav","age1","allQUD","trial_2","0",82,4,22.9969833333333,"age1all"
"400","1606","Yes","none.wav","age1","allQUD","trial_2","0",83,4,22.9969833333333,"age1all"
"401","0","Sarah","","age1","allQUD","bot_check","Sarah",1,5,7.58793333333333,"age1all"
"402","0","Four","","age1","allQUD","audio_check","",3,5,7.58793333333333,"age1all"
"403","0","Empty","","age1","allQUD","comprehension_check_1","",4,5,7.58793333333333,"age1all"
"404","1699","No","none.wav","age1","allQUD","practice_trial","13",6,5,7.58793333333333,"age1all"
"405","1668","Yes","all.wav","age1","allQUD","practice_trial","13",7,5,7.58793333333333,"age1all"
"406","1219","No","all.wav","age1","allQUD","practice_trial","0",8,5,7.58793333333333,"age1all"
"407","1172","Yes","none.wav","age1","allQUD","practice_trial","0",9,5,7.58793333333333,"age1all"
"408","1636","No","summa.wav","age1","allQUD","trial_1","13",11,5,7.58793333333333,"age1all"
"409","1619","No","five.wav","age1","allQUD","trial_1","0",12,5,7.58793333333333,"age1all"
"410","1282","Yes","all.wav","age1","allQUD","trial_1","13",13,5,7.58793333333333,"age1all"
"411","1461","Yes","two.wav","age1","allQUD","trial_1","2",14,5,7.58793333333333,"age1all"
"412","1475","No","four.wav","age1","allQUD","trial_1","5",15,5,7.58793333333333,"age1all"
"413","1652","No","eleven.wav","age1","allQUD","trial_1","8",16,5,7.58793333333333,"age1all"
"414","1060","Yes","none.wav","age1","allQUD","trial_1","0",17,5,7.58793333333333,"age1all"
"415","1031","No","all.wav","age1","allQUD","trial_1","5",18,5,7.58793333333333,"age1all"
"416","3204","No","thirteen.wav","age1","allQUD","trial_1","11",19,5,7.58793333333333,"age1all"
"417","949","No","all.wav","age1","allQUD","trial_1","2",20,5,7.58793333333333,"age1all"
"418","964","Yes","two.wav","age1","allQUD","trial_1","2",21,5,7.58793333333333,"age1all"
"419","1060","No","summa.wav","age1","allQUD","trial_1","0",22,5,7.58793333333333,"age1all"
"420","1479","Yes","eight.wav","age1","allQUD","trial_1","8",23,5,7.58793333333333,"age1all"
"421","1013","No","none.wav","age1","allQUD","trial_1","8",24,5,7.58793333333333,"age1all"
"422","915","Yes","all.wav","age1","allQUD","trial_1","13",25,5,7.58793333333333,"age1all"
"423","1493","Yes","summa.wav","age1","allQUD","trial_1","8",26,5,7.58793333333333,"age1all"
"424","1635","No","summa.wav","age1","allQUD","trial_1","13",27,5,7.58793333333333,"age1all"
"425","1410","No","eight.wav","age1","allQUD","trial_1","13",28,5,7.58793333333333,"age1all"
"426","1155","Yes","all.wav","age1","allQUD","trial_1","0",29,5,7.58793333333333,"age1all"
"427","1109","Yes","all.wav","age1","allQUD","trial_1","13",30,5,7.58793333333333,"age1all"
"428","3108","No","eleven.wav","age1","allQUD","trial_1","11",31,5,7.58793333333333,"age1all"
"429","1812","Yes","summa.wav","age1","allQUD","trial_1","5",32,5,7.58793333333333,"age1all"
"430","1157","Yes","two.wav","age1","allQUD","trial_1","2",33,5,7.58793333333333,"age1all"
"431","1077","No","eleven.wav","age1","allQUD","trial_1","0",34,5,7.58793333333333,"age1all"
"432","1525","No","summa.wav","age1","allQUD","trial_1","13",35,5,7.58793333333333,"age1all"
"433","1235","No","ten.wav","age1","allQUD","trial_1","5",36,5,7.58793333333333,"age1all"
"434","916","Yes","five.wav","age1","allQUD","trial_1","5",37,5,7.58793333333333,"age1all"
"435","1043","Yes","all.wav","age1","allQUD","trial_1","13",38,5,7.58793333333333,"age1all"
"436","1157","Yes","none.wav","age1","allQUD","trial_1","0",39,5,7.58793333333333,"age1all"
"437","1333","Yes","two.wav","age1","allQUD","trial_1","2",40,5,7.58793333333333,"age1all"
"438","1205","No","none.wav","age1","allQUD","trial_1","11",41,5,7.58793333333333,"age1all"
"439","1635","No","seven.wav","age1","allQUD","trial_1","11",42,5,7.58793333333333,"age1all"
"440","1302","No","all.wav","age1","allQUD","trial_1","11",43,5,7.58793333333333,"age1all"
"441","1445","No","summa.wav","age1","allQUD","trial_1","13",44,5,7.58793333333333,"age1all"
"442","1220","No","summa.wav","age1","allQUD","trial_1","0",45,5,7.58793333333333,"age1all"
"443","1269","Yes","eight.wav","age1","allQUD","trial_1","8",46,5,7.58793333333333,"age1all"
"444","0","Empty","","age1","allQUD","comprehension_check_2","",47,5,7.58793333333333,"age1all"
"445","1459","No","summa.wav","age1","allQUD","trial_2","13",48,5,7.58793333333333,"age1all"
"446","1459","No","summa.wav","age1","allQUD","trial_2","0",49,5,7.58793333333333,"age1all"
"447","1140","Yes","five.wav","age1","allQUD","trial_2","5",50,5,7.58793333333333,"age1all"
"448","979","Yes","two.wav","age1","allQUD","trial_2","2",51,5,7.58793333333333,"age1all"
"449","1331","No","summa.wav","age1","allQUD","trial_2","13",52,5,7.58793333333333,"age1all"
"450","915","Yes","all.wav","age1","allQUD","trial_2","13",53,5,7.58793333333333,"age1all"
"451","948","No","all.wav","age1","allQUD","trial_2","5",54,5,7.58793333333333,"age1all"
"452","1126","No","one.wav","age1","allQUD","trial_2","11",55,5,7.58793333333333,"age1all"
"453","899","Yes","eight.wav","age1","allQUD","trial_2","8",56,5,7.58793333333333,"age1all"
"454","932","No","three.wav","age1","allQUD","trial_2","0",57,5,7.58793333333333,"age1all"
"455","1269","Yes","none.wav","age1","allQUD","trial_2","0",58,5,7.58793333333333,"age1all"
"456","1044","Yes","summa.wav","age1","allQUD","trial_2","2",59,5,7.58793333333333,"age1all"
"457","1077","No","none.wav","age1","allQUD","trial_2","13",60,5,7.58793333333333,"age1all"
"458","1349","No","two.wav","age1","allQUD","trial_2","5",61,5,7.58793333333333,"age1all"
"459","931","Yes","eight.wav","age1","allQUD","trial_2","8",62,5,7.58793333333333,"age1all"
"460","1092","Yes","all.wav","age1","allQUD","trial_2","13",63,5,7.58793333333333,"age1all"
"461","1061","No","all.wav","age1","allQUD","trial_2","8",64,5,7.58793333333333,"age1all"
"462","3221","No","ten.wav","age1","allQUD","trial_2","13",65,5,7.58793333333333,"age1all"
"463","1094","Yes","all.wav","age1","allQUD","trial_2","13",66,5,7.58793333333333,"age1all"
"464","1413","No","twelve.wav","age1","allQUD","trial_2","2",67,5,7.58793333333333,"age1all"
"465","1157","No","all.wav","age1","allQUD","trial_2","0",68,5,7.58793333333333,"age1all"
"466","1044","No","all.wav","age1","allQUD","trial_2","11",69,5,7.58793333333333,"age1all"
"467","1332","Yes","eleven.wav","age1","allQUD","trial_2","11",70,5,7.58793333333333,"age1all"
"468","997","Yes","five.wav","age1","allQUD","trial_2","5",71,5,7.58793333333333,"age1all"
"469","1012","No","none.wav","age1","allQUD","trial_2","2",72,5,7.58793333333333,"age1all"
"470","1012","No","five.wav","age1","allQUD","trial_2","13",73,5,7.58793333333333,"age1all"
"471","868","Yes","all.wav","age1","allQUD","trial_2","13",74,5,7.58793333333333,"age1all"
"472","886","Yes","eight.wav","age1","allQUD","trial_2","8",75,5,7.58793333333333,"age1all"
"473","1428","Yes","summa.wav","age1","allQUD","trial_2","11",76,5,7.58793333333333,"age1all"
"474","1381","No","nine.wav","age1","allQUD","trial_2","5",77,5,7.58793333333333,"age1all"
"475","1076","Yes","two.wav","age1","allQUD","trial_2","2",78,5,7.58793333333333,"age1all"
"476","1396","No","summa.wav","age1","allQUD","trial_2","13",79,5,7.58793333333333,"age1all"
"477","2294","No","none.wav","age1","allQUD","trial_2","0",80,5,7.58793333333333,"age1all"
"478","1446","No","two.wav","age1","allQUD","trial_2","8",81,5,7.58793333333333,"age1all"
"479","1061","No","summa.wav","age1","allQUD","trial_2","0",82,5,7.58793333333333,"age1all"
"480","1205","No","summa.wav","age1","allQUD","trial_2","13",83,5,7.58793333333333,"age1all"
"481","0","Jennifer","","age1","allQUD","bot_check","Jennifer",1,6,9.49455,"age1all"
"482","0","Four","","age1","allQUD","audio_check","",3,6,9.49455,"age1all"
"483","0","Empty","","age1","allQUD","comprehension_check_1","",4,6,9.49455,"age1all"
"484","1681","No","none.wav","age1","allQUD","practice_trial","13",6,6,9.49455,"age1all"
"485","950","Yes","all.wav","age1","allQUD","practice_trial","13",7,6,9.49455,"age1all"
"486","1590","No","all.wav","age1","allQUD","practice_trial","0",8,6,9.49455,"age1all"
"487","3516","Yes","none.wav","age1","allQUD","practice_trial","0",9,6,9.49455,"age1all"
"488","5335","No","thirteen.wav","age1","allQUD","trial_1","11",11,6,9.49455,"age1all"
"489","2606","Yes","eight.wav","age1","allQUD","trial_1","8",12,6,9.49455,"age1all"
