"slide_number","slide_type","Answer.time_in_minutes","workerid","Answer.condition","audio","response","image","speaker_cond"
53,"trial_2",10.0174833333333,291,"age2-allQUD","eight.wav","[4120, 'Yes']","8","age2-all"
54,"trial_2",10.0174833333333,291,"age2-allQUD","three.wav","[1312, 'No']","0","age2-all"
55,"trial_2",10.0174833333333,291,"age2-allQUD","none.wav","[1862, 'No']","13","age2-all"
56,"trial_2",10.0174833333333,291,"age2-allQUD","all.wav","[2262, 'No']","8","age2-all"
57,"trial_2",10.0174833333333,291,"age2-allQUD","all.wav","[1510, 'Yes']","13","age2-all"
58,"trial_2",10.0174833333333,291,"age2-allQUD","one.wav","[2376, 'No']","11","age2-all"
59,"trial_2",10.0174833333333,291,"age2-allQUD","five.wav","[1772, 'Yes']","5","age2-all"
60,"trial_2",10.0174833333333,291,"age2-allQUD","summa.wav","[1628, 'Yes']","13","age2-all"
61,"trial_2",10.0174833333333,291,"age2-allQUD","all.wav","[944, 'Yes']","13","age2-all"
62,"trial_2",10.0174833333333,291,"age2-allQUD","two.wav","[1227, 'Yes']","2","age2-all"
63,"trial_2",10.0174833333333,291,"age2-allQUD","eight.wav","[2925, 'Yes']","8","age2-all"
64,"trial_2",10.0174833333333,291,"age2-allQUD","none.wav","[1357, 'Yes']","0","age2-all"
65,"trial_2",10.0174833333333,291,"age2-allQUD","ten.wav","[4595, 'No']","13","age2-all"
66,"trial_2",10.0174833333333,291,"age2-allQUD","none.wav","[1601, 'Yes']","0","age2-all"
67,"trial_2",10.0174833333333,291,"age2-allQUD","summa.wav","[1535, 'Yes']","11","age2-all"
68,"trial_2",10.0174833333333,291,"age2-allQUD","two.wav","[1768, 'No']","8","age2-all"
69,"trial_2",10.0174833333333,291,"age2-allQUD","summa.wav","[1440, 'Yes']","13","age2-all"
70,"trial_2",10.0174833333333,291,"age2-allQUD","eleven.wav","[4457, 'Yes']","11","age2-all"
71,"trial_2",10.0174833333333,291,"age2-allQUD","none.wav","[1393, 'No']","2","age2-all"
72,"trial_2",10.0174833333333,291,"age2-allQUD","all.wav","[916, 'Yes']","13","age2-all"
73,"trial_2",10.0174833333333,291,"age2-allQUD","all.wav","[1642, 'No']","11","age2-all"
74,"trial_2",10.0174833333333,291,"age2-allQUD","five.wav","[2554, 'No']","13","age2-all"
75,"trial_2",10.0174833333333,291,"age2-allQUD","two.wav","[1081, 'Yes']","2","age2-all"
76,"trial_2",10.0174833333333,291,"age2-allQUD","eight.wav","[3686, 'Yes']","8","age2-all"
77,"trial_2",10.0174833333333,291,"age2-allQUD","summa.wav","[1484, 'No']","0","age2-all"
78,"trial_2",10.0174833333333,291,"age2-allQUD","five.wav","[2671, 'Yes']","5","age2-all"
79,"trial_2",10.0174833333333,291,"age2-allQUD","all.wav","[953, 'Yes']","13","age2-all"
80,"trial_2",10.0174833333333,291,"age2-allQUD","twelve.wav","[1966, 'No']","2","age2-all"
81,"trial_2",10.0174833333333,291,"age2-allQUD","summa.wav","[1787, 'Yes']","13","age2-all"
82,"trial_2",10.0174833333333,291,"age2-allQUD","all.wav","[1411, 'No']","0","age2-all"
83,"trial_2",10.0174833333333,291,"age2-allQUD","nine.wav","[1475, 'No']","5","age2-all"
1,"bot_check",10.5452833333333,292,"age2-allQUD","","[0, 'Sarah']","Sarah","age2-all"
3,"audio_check",10.5452833333333,292,"age2-allQUD","","[0, 'Four']","","age2-all"
4,"comprehension_check_1",10.5452833333333,292,"age2-allQUD","","[0, 'Empty']","","age2-all"
6,"practice_trial",10.5452833333333,292,"age2-allQUD","none.wav","[2163, 'No']","13","age2-all"
7,"practice_trial",10.5452833333333,292,"age2-allQUD","all.wav","[1476, 'Yes']","13","age2-all"
8,"practice_trial",10.5452833333333,292,"age2-allQUD","all.wav","[1497, 'No']","0","age2-all"
9,"practice_trial",10.5452833333333,292,"age2-allQUD","none.wav","[2698, 'Yes']","0","age2-all"
11,"trial_1",10.5452833333333,292,"age2-allQUD","all.wav","[1636, 'No']","2","age2-all"
12,"trial_1",10.5452833333333,292,"age2-allQUD","two.wav","[1682, 'Yes']","2","age2-all"
13,"trial_1",10.5452833333333,292,"age2-allQUD","none.wav","[1539, 'Yes']","0","age2-all"
14,"trial_1",10.5452833333333,292,"age2-allQUD","summa.wav","[2958, 'No']","13","age2-all"
15,"trial_1",10.5452833333333,292,"age2-allQUD","summa.wav","[2069, 'Yes']","8","age2-all"
16,"trial_1",10.5452833333333,292,"age2-allQUD","summa.wav","[1885, 'No']","0","age2-all"
17,"trial_1",10.5452833333333,292,"age2-allQUD","thirteen.wav","[7439, 'No']","11","age2-all"
18,"trial_1",10.5452833333333,292,"age2-allQUD","five.wav","[1669, 'No']","0","age2-all"
19,"trial_1",10.5452833333333,292,"age2-allQUD","four.wav","[1986, 'No']","5","age2-all"
20,"trial_1",10.5452833333333,292,"age2-allQUD","all.wav","[1470, 'Yes']","13","age2-all"
21,"trial_1",10.5452833333333,292,"age2-allQUD","summa.wav","[2284, 'No']","13","age2-all"
22,"trial_1",10.5452833333333,292,"age2-allQUD","two.wav","[1551, 'Yes']","2","age2-all"
23,"trial_1",10.5452833333333,292,"age2-allQUD","none.wav","[1806, 'No']","8","age2-all"
24,"trial_1",10.5452833333333,292,"age2-allQUD","eight.wav","[2662, 'Yes']","8","age2-all"
25,"trial_1",10.5452833333333,292,"age2-allQUD","all.wav","[1264, 'Yes']","13","age2-all"
26,"trial_1",10.5452833333333,292,"age2-allQUD","eight.wav","[3551, 'No']","13","age2-all"
27,"trial_1",10.5452833333333,292,"age2-allQUD","all.wav","[1903, 'No']","5","age2-all"
28,"trial_1",10.5452833333333,292,"age2-allQUD","eleven.wav","[3883, 'No']","8","age2-all"
29,"trial_1",10.5452833333333,292,"age2-allQUD","none.wav","[1557, 'No']","11","age2-all"
30,"trial_1",10.5452833333333,292,"age2-allQUD","all.wav","[1366, 'No']","0","age2-all"
31,"trial_1",10.5452833333333,292,"age2-allQUD","eleven.wav","[1670, 'No']","0","age2-all"
32,"trial_1",10.5452833333333,292,"age2-allQUD","two.wav","[1553, 'Yes']","2","age2-all"
33,"trial_1",10.5452833333333,292,"age2-allQUD","summa.wav","[1771, 'Yes']","5","age2-all"
34,"trial_1",10.5452833333333,292,"age2-allQUD","eight.wav","[1961, 'Yes']","8","age2-all"
35,"trial_1",10.5452833333333,292,"age2-allQUD","ten.wav","[1667, 'No']","5","age2-all"
36,"trial_1",10.5452833333333,292,"age2-allQUD","two.wav","[1169, 'Yes']","2","age2-all"
37,"trial_1",10.5452833333333,292,"age2-allQUD","all.wav","[1580, 'No']","11","age2-all"
38,"trial_1",10.5452833333333,292,"age2-allQUD","summa.wav","[1518, 'No']","13","age2-all"
39,"trial_1",10.5452833333333,292,"age2-allQUD","eleven.wav","[3787, 'Yes']","11","age2-all"
40,"trial_1",10.5452833333333,292,"age2-allQUD","seven.wav","[4191, 'No']","11","age2-all"
41,"trial_1",10.5452833333333,292,"age2-allQUD","summa.wav","[3969, 'No']","0","age2-all"
42,"trial_1",10.5452833333333,292,"age2-allQUD","all.wav","[2704, 'Yes']","13","age2-all"
43,"trial_1",10.5452833333333,292,"age2-allQUD","five.wav","[1313, 'Yes']","5","age2-all"
44,"trial_1",10.5452833333333,292,"age2-allQUD","all.wav","[1371, 'Yes']","13","age2-all"
45,"trial_1",10.5452833333333,292,"age2-allQUD","summa.wav","[2273, 'No']","13","age2-all"
46,"trial_1",10.5452833333333,292,"age2-allQUD","none.wav","[2710, 'Yes']","0","age2-all"
47,"comprehension_check_2",10.5452833333333,292,"age2-allQUD","","[0, 'Empty']","","age2-all"
48,"trial_2",10.5452833333333,292,"age2-allQUD","ten.wav","[3854, 'No']","13","age2-all"
49,"trial_2",10.5452833333333,292,"age2-allQUD","one.wav","[1797, 'No']","11","age2-all"
50,"trial_2",10.5452833333333,292,"age2-allQUD","two.wav","[1686, 'No']","5","age2-all"
51,"trial_2",10.5452833333333,292,"age2-allQUD","all.wav","[2511, 'Yes']","13","age2-all"
52,"trial_2",10.5452833333333,292,"age2-allQUD","two.wav","[1346, 'Yes']","2","age2-all"
53,"trial_2",10.5452833333333,292,"age2-allQUD","none.wav","[1862, 'Yes']","0","age2-all"
54,"trial_2",10.5452833333333,292,"age2-allQUD","summa.wav","[2391, 'Yes']","2","age2-all"
55,"trial_2",10.5452833333333,292,"age2-allQUD","five.wav","[3859, 'Yes']","5","age2-all"
56,"trial_2",10.5452833333333,292,"age2-allQUD","none.wav","[2355, 'No']","13","age2-all"
57,"trial_2",10.5452833333333,292,"age2-allQUD","summa.wav","[2004, 'No']","0","age2-all"
58,"trial_2",10.5452833333333,292,"age2-allQUD","all.wav","[2149, 'No']","5","age2-all"
59,"trial_2",10.5452833333333,292,"age2-allQUD","all.wav","[1699, 'No']","8","age2-all"
60,"trial_2",10.5452833333333,292,"age2-allQUD","eight.wav","[2588, 'Yes']","8","age2-all"
61,"trial_2",10.5452833333333,292,"age2-allQUD","summa.wav","[1281, 'No']","13","age2-all"
62,"trial_2",10.5452833333333,292,"age2-allQUD","summa.wav","[1293, 'No']","13","age2-all"
63,"trial_2",10.5452833333333,292,"age2-allQUD","three.wav","[1490, 'No']","0","age2-all"
64,"trial_2",10.5452833333333,292,"age2-allQUD","eight.wav","[5255, 'Yes']","8","age2-all"
65,"trial_2",10.5452833333333,292,"age2-allQUD","all.wav","[1198, 'Yes']","13","age2-all"
66,"trial_2",10.5452833333333,292,"age2-allQUD","summa.wav","[1148, 'No']","13","age2-all"
67,"trial_2",10.5452833333333,292,"age2-allQUD","all.wav","[1710, 'Yes']","13","age2-all"
68,"trial_2",10.5452833333333,292,"age2-allQUD","summa.wav","[1562, 'No']","0","age2-all"
69,"trial_2",10.5452833333333,292,"age2-allQUD","none.wav","[1677, 'Yes']","0","age2-all"
70,"trial_2",10.5452833333333,292,"age2-allQUD","all.wav","[1671, 'No']","11","age2-all"
71,"trial_2",10.5452833333333,292,"age2-allQUD","two.wav","[1750, 'Yes']","2","age2-all"
72,"trial_2",10.5452833333333,292,"age2-allQUD","eight.wav","[2049, 'Yes']","8","age2-all"
73,"trial_2",10.5452833333333,292,"age2-allQUD","two.wav","[1348, 'No']","8","age2-all"
74,"trial_2",10.5452833333333,292,"age2-allQUD","summa.wav","[1490, 'No']","13","age2-all"
75,"trial_2",10.5452833333333,292,"age2-allQUD","all.wav","[1379, 'Yes']","13","age2-all"
76,"trial_2",10.5452833333333,292,"age2-allQUD","eleven.wav","[4501, 'Yes']","11","age2-all"
77,"trial_2",10.5452833333333,292,"age2-allQUD","twelve.wav","[2133, 'Yes']","2","age2-all"
78,"trial_2",10.5452833333333,292,"age2-allQUD","five.wav","[1346, 'Yes']","5","age2-all"
79,"trial_2",10.5452833333333,292,"age2-allQUD","summa.wav","[2296, 'Yes']","11","age2-all"
80,"trial_2",10.5452833333333,292,"age2-allQUD","nine.wav","[1845, 'No']","5","age2-all"
81,"trial_2",10.5452833333333,292,"age2-allQUD","none.wav","[1860, 'No']","2","age2-all"
82,"trial_2",10.5452833333333,292,"age2-allQUD","all.wav","[1591, 'No']","0","age2-all"
83,"trial_2",10.5452833333333,292,"age2-allQUD","five.wav","[1787, 'No']","13","age2-all"
1,"bot_check",13.5257166666667,293,"age2-allQUD","","[0, 'Susan']","Susan","age2-all"
3,"audio_check",13.5257166666667,293,"age2-allQUD","","[0, 'Four']","","age2-all"
4,"comprehension_check_1",13.5257166666667,293,"age2-allQUD","","[0, 'Empty']","","age2-all"
6,"practice_trial",13.5257166666667,293,"age2-allQUD","none.wav","[2970, 'No']","13","age2-all"
7,"practice_trial",13.5257166666667,293,"age2-allQUD","all.wav","[2037, 'Yes']","13","age2-all"
8,"practice_trial",13.5257166666667,293,"age2-allQUD","all.wav","[2493, 'No']","0","age2-all"
9,"practice_trial",13.5257166666667,293,"age2-allQUD","none.wav","[1822, 'Yes']","0","age2-all"
11,"trial_1",13.5257166666667,293,"age2-allQUD","summa.wav","[2360, 'No']","13","age2-all"
12,"trial_1",13.5257166666667,293,"age2-allQUD","five.wav","[2371, 'No']","0","age2-all"
13,"trial_1",13.5257166666667,293,"age2-allQUD","all.wav","[1730, 'Yes']","13","age2-all"
14,"trial_1",13.5257166666667,293,"age2-allQUD","all.wav","[2180, 'No']","2","age2-all"
15,"trial_1",13.5257166666667,293,"age2-allQUD","all.wav","[2038, 'No']","5","age2-all"
16,"trial_1",13.5257166666667,293,"age2-allQUD","eleven.wav","[4533, 'No']","8","age2-all"
17,"trial_1",13.5257166666667,293,"age2-allQUD","all.wav","[1719, 'Yes']","13","age2-all"
18,"trial_1",13.5257166666667,293,"age2-allQUD","summa.wav","[3622, 'No']","13","age2-all"
19,"trial_1",13.5257166666667,293,"age2-allQUD","two.wav","[2141, 'Yes']","2","age2-all"
20,"trial_1",13.5257166666667,293,"age2-allQUD","eight.wav","[4432, 'No']","13","age2-all"
21,"trial_1",13.5257166666667,293,"age2-allQUD","none.wav","[2152, 'Yes']","0","age2-all"
22,"trial_1",13.5257166666667,293,"age2-allQUD","eight.wav","[3210, 'Yes']","8","age2-all"
23,"trial_1",13.5257166666667,293,"age2-allQUD","thirteen.wav","[4792, 'No']","11","age2-all"
24,"trial_1",13.5257166666667,293,"age2-allQUD","summa.wav","[2931, 'Yes']","8","age2-all"
25,"trial_1",13.5257166666667,293,"age2-allQUD","four.wav","[3219, 'No']","5","age2-all"
26,"trial_1",13.5257166666667,293,"age2-allQUD","none.wav","[2154, 'No']","8","age2-all"
27,"trial_1",13.5257166666667,293,"age2-allQUD","summa.wav","[1918, 'No']","0","age2-all"
28,"trial_1",13.5257166666667,293,"age2-allQUD","two.wav","[1685, 'Yes']","2","age2-all"
29,"trial_1",13.5257166666667,293,"age2-allQUD","five.wav","[1662, 'Yes']","5","age2-all"
30,"trial_1",13.5257166666667,293,"age2-allQUD","summa.wav","[2004, 'No']","0","age2-all"
31,"trial_1",13.5257166666667,293,"age2-allQUD","all.wav","[2114, 'No']","11","age2-all"
32,"trial_1",13.5257166666667,293,"age2-allQUD","ten.wav","[2253, 'No']","5","age2-all"
33,"trial_1",13.5257166666667,293,"age2-allQUD","eight.wav","[2605, 'Yes']","8","age2-all"
34,"trial_1",13.5257166666667,293,"age2-allQUD","all.wav","[2286, 'Yes']","13","age2-all"
35,"trial_1",13.5257166666667,293,"age2-allQUD","summa.wav","[2231, 'No']","13","age2-all"
36,"trial_1",13.5257166666667,293,"age2-allQUD","eleven.wav","[5512, 'Yes']","11","age2-all"
37,"trial_1",13.5257166666667,293,"age2-allQUD","all.wav","[2217, 'No']","0","age2-all"
38,"trial_1",13.5257166666667,293,"age2-allQUD","two.wav","[1625, 'Yes']","2","age2-all"
39,"trial_1",13.5257166666667,293,"age2-allQUD","summa.wav","[2481, 'No']","13","age2-all"
40,"trial_1",13.5257166666667,293,"age2-allQUD","eleven.wav","[2420, 'No']","0","age2-all"
41,"trial_1",13.5257166666667,293,"age2-allQUD","none.wav","[2320, 'No']","11","age2-all"
42,"trial_1",13.5257166666667,293,"age2-allQUD","summa.wav","[2766, 'Yes']","5","age2-all"
43,"trial_1",13.5257166666667,293,"age2-allQUD","none.wav","[2492, 'Yes']","0","age2-all"
44,"trial_1",13.5257166666667,293,"age2-allQUD","two.wav","[1944, 'Yes']","2","age2-all"
45,"trial_1",13.5257166666667,293,"age2-allQUD","all.wav","[1872, 'Yes']","13","age2-all"
46,"trial_1",13.5257166666667,293,"age2-allQUD","seven.wav","[4569, 'No']","11","age2-all"
47,"comprehension_check_2",13.5257166666667,293,"age2-allQUD","","[0, 'Empty']","","age2-all"
48,"trial_2",13.5257166666667,293,"age2-allQUD","summa.wav","[4083, 'No']","13","age2-all"
49,"trial_2",13.5257166666667,293,"age2-allQUD","summa.wav","[2573, 'No']","13","age2-all"
50,"trial_2",13.5257166666667,293,"age2-allQUD","ten.wav","[2036, 'Yes']","13","age2-all"
51,"trial_2",13.5257166666667,293,"age2-allQUD","eight.wav","[4711, 'Yes']","8","age2-all"
52,"trial_2",13.5257166666667,293,"age2-allQUD","one.wav","[2922, 'No']","11","age2-all"
53,"trial_2",13.5257166666667,293,"age2-allQUD","summa.wav","[2146, 'No']","0","age2-all"
54,"trial_2",13.5257166666667,293,"age2-allQUD","all.wav","[2283, 'Yes']","13","age2-all"
55,"trial_2",13.5257166666667,293,"age2-allQUD","none.wav","[2667, 'Yes']","0","age2-all"
56,"trial_2",13.5257166666667,293,"age2-allQUD","none.wav","[2330, 'No']","13","age2-all"
57,"trial_2",13.5257166666667,293,"age2-allQUD","two.wav","[1945, 'No']","5","age2-all"
58,"trial_2",13.5257166666667,293,"age2-allQUD","three.wav","[2464, 'No']","0","age2-all"
59,"trial_2",13.5257166666667,293,"age2-allQUD","eight.wav","[2601, 'Yes']","8","age2-all"
60,"trial_2",13.5257166666667,293,"age2-allQUD","all.wav","[1597, 'Yes']","13","age2-all"
61,"trial_2",13.5257166666667,293,"age2-allQUD","all.wav","[1944, 'No']","5","age2-all"
62,"trial_2",13.5257166666667,293,"age2-allQUD","summa.wav","[2510, 'Yes']","2","age2-all"
63,"trial_2",13.5257166666667,293,"age2-allQUD","two.wav","[1785, 'Yes']","2","age2-all"
64,"trial_2",13.5257166666667,293,"age2-allQUD","five.wav","[1781, 'Yes']","5","age2-all"
65,"trial_2",13.5257166666667,293,"age2-allQUD","all.wav","[2018, 'No']","8","age2-all"
66,"trial_2",13.5257166666667,293,"age2-allQUD","all.wav","[3066, 'No']","0","age2-all"
67,"trial_2",13.5257166666667,293,"age2-allQUD","five.wav","[1880, 'Yes']","5","age2-all"
68,"trial_2",13.5257166666667,293,"age2-allQUD","two.wav","[2079, 'No']","8","age2-all"
69,"trial_2",13.5257166666667,293,"age2-allQUD","all.wav","[1517, 'Yes']","13","age2-all"
70,"trial_2",13.5257166666667,293,"age2-allQUD","all.wav","[1388, 'Yes']","13","age2-all"
71,"trial_2",13.5257166666667,293,"age2-allQUD","summa.wav","[2196, 'No']","13","age2-all"
72,"trial_2",13.5257166666667,293,"age2-allQUD","two.wav","[1560, 'Yes']","2","age2-all"
73,"trial_2",13.5257166666667,293,"age2-allQUD","twelve.wav","[1878, 'No']","2","age2-all"
74,"trial_2",13.5257166666667,293,"age2-allQUD","summa.wav","[1822, 'No']","13","age2-all"
75,"trial_2",13.5257166666667,293,"age2-allQUD","summa.wav","[2064, 'Yes']","11","age2-all"
76,"trial_2",13.5257166666667,293,"age2-allQUD","nine.wav","[2062, 'No']","5","age2-all"
77,"trial_2",13.5257166666667,293,"age2-allQUD","eleven.wav","[4660, 'Yes']","11","age2-all"
78,"trial_2",13.5257166666667,293,"age2-allQUD","five.wav","[1866, 'No']","13","age2-all"
79,"trial_2",13.5257166666667,293,"age2-allQUD","none.wav","[2561, 'Yes']","0","age2-all"
80,"trial_2",13.5257166666667,293,"age2-allQUD","summa.wav","[1870, 'No']","0","age2-all"
81,"trial_2",13.5257166666667,293,"age2-allQUD","eight.wav","[2082, 'Yes']","8","age2-all"
82,"trial_2",13.5257166666667,293,"age2-allQUD","all.wav","[1618, 'No']","11","age2-all"
83,"trial_2",13.5257166666667,293,"age2-allQUD","none.wav","[1968, 'No']","2","age2-all"
1,"bot_check",12.2134166666667,294,"age2-allQUD","","[0, 'Jessica']","Jessica","age2-all"
3,"audio_check",12.2134166666667,294,"age2-allQUD","","[0, 'Four']","","age2-all"
4,"comprehension_check_1",12.2134166666667,294,"age2-allQUD","","[0, 'Empty']","","age2-all"
6,"practice_trial",12.2134166666667,294,"age2-allQUD","none.wav","[2829, 'No']","13","age2-all"
7,"practice_trial",12.2134166666667,294,"age2-allQUD","all.wav","[1034, 'Yes']","13","age2-all"
8,"practice_trial",12.2134166666667,294,"age2-allQUD","all.wav","[1407, 'No']","0","age2-all"
9,"practice_trial",12.2134166666667,294,"age2-allQUD","none.wav","[1523, 'Yes']","0","age2-all"
11,"trial_1",12.2134166666667,294,"age2-allQUD","summa.wav","[2217, 'Yes']","8","age2-all"
12,"trial_1",12.2134166666667,294,"age2-allQUD","summa.wav","[2891, 'No']","13","age2-all"
13,"trial_1",12.2134166666667,294,"age2-allQUD","all.wav","[1960, 'No']","2","age2-all"
14,"trial_1",12.2134166666667,294,"age2-allQUD","two.wav","[1721, 'Yes']","2","age2-all"
15,"trial_1",12.2134166666667,294,"age2-allQUD","none.wav","[1542, 'Yes']","0","age2-all"
16,"trial_1",12.2134166666667,294,"age2-allQUD","five.wav","[1483, 'No']","0","age2-all"
17,"trial_1",12.2134166666667,294,"age2-allQUD","eight.wav","[2563, 'No']","13","age2-all"
18,"trial_1",12.2134166666667,294,"age2-allQUD","all.wav","[1531, 'Yes']","13","age2-all"
19,"trial_1",12.2134166666667,294,"age2-allQUD","summa.wav","[1812, 'No']","0","age2-all"
20,"trial_1",12.2134166666667,294,"age2-allQUD","four.wav","[2301, 'No']","5","age2-all"
21,"trial_1",12.2134166666667,294,"age2-allQUD","two.wav","[1703, 'Yes']","2","age2-all"
22,"trial_1",12.2134166666667,294,"age2-allQUD","all.wav","[1457, 'Yes']","13","age2-all"
23,"trial_1",12.2134166666667,294,"age2-allQUD","all.wav","[1421, 'No']","5","age2-all"
24,"trial_1",12.2134166666667,294,"age2-allQUD","none.wav","[1679, 'No']","8","age2-all"
25,"trial_1",12.2134166666667,294,"age2-allQUD","thirteen.wav","[9475, 'No']","11","age2-all"
26,"trial_1",12.2134166666667,294,"age2-allQUD","summa.wav","[1761, 'No']","13","age2-all"
27,"trial_1",12.2134166666667,294,"age2-allQUD","eight.wav","[4393, 'Yes']","8","age2-all"
28,"trial_1",12.2134166666667,294,"age2-allQUD","eleven.wav","[6707, 'No']","8","age2-all"
29,"trial_1",12.2134166666667,294,"age2-allQUD","summa.wav","[1772, 'No']","13","age2-all"
30,"trial_1",12.2134166666667,294,"age2-allQUD","ten.wav","[1599, 'No']","5","age2-all"
31,"trial_1",12.2134166666667,294,"age2-allQUD","none.wav","[1658, 'No']","11","age2-all"
32,"trial_1",12.2134166666667,294,"age2-allQUD","all.wav","[1671, 'No']","11","age2-all"
33,"trial_1",12.2134166666667,294,"age2-allQUD","eleven.wav","[1990, 'No']","0","age2-all"
34,"trial_1",12.2134166666667,294,"age2-allQUD","summa.wav","[1531, 'No']","0","age2-all"
35,"trial_1",12.2134166666667,294,"age2-allQUD","all.wav","[1658, 'No']","0","age2-all"
36,"trial_1",12.2134166666667,294,"age2-allQUD","seven.wav","[3535, 'No']","11","age2-all"
37,"trial_1",12.2134166666667,294,"age2-allQUD","summa.wav","[1634, 'Yes']","5","age2-all"
38,"trial_1",12.2134166666667,294,"age2-allQUD","eleven.wav","[8289, 'Yes']","11","age2-all"
39,"trial_1",12.2134166666667,294,"age2-allQUD","two.wav","[1571, 'Yes']","2","age2-all"
40,"trial_1",12.2134166666667,294,"age2-allQUD","two.wav","[1445, 'Yes']","2","age2-all"
41,"trial_1",12.2134166666667,294,"age2-allQUD","all.wav","[994, 'Yes']","13","age2-all"
42,"trial_1",12.2134166666667,294,"age2-allQUD","none.wav","[1694, 'Yes']","0","age2-all"
43,"trial_1",12.2134166666667,294,"age2-allQUD","five.wav","[1680, 'Yes']","5","age2-all"
44,"trial_1",12.2134166666667,294,"age2-allQUD","summa.wav","[1592, 'No']","13","age2-all"
45,"trial_1",12.2134166666667,294,"age2-allQUD","eight.wav","[3420, 'Yes']","8","age2-all"
46,"trial_1",12.2134166666667,294,"age2-allQUD","all.wav","[1669, 'Yes']","13","age2-all"
47,"comprehension_check_2",12.2134166666667,294,"age2-allQUD","","[0, 'Empty']","","age2-all"
48,"trial_2",12.2134166666667,294,"age2-allQUD","all.wav","[1505, 'Yes']","13","age2-all"
49,"trial_2",12.2134166666667,294,"age2-allQUD","eight.wav","[4262, 'Yes']","8","age2-all"
50,"trial_2",12.2134166666667,294,"age2-allQUD","two.wav","[1627, 'Yes']","2","age2-all"
51,"trial_2",12.2134166666667,294,"age2-allQUD","none.wav","[1561, 'Yes']","0","age2-all"
52,"trial_2",12.2134166666667,294,"age2-allQUD","three.wav","[1613, 'No']","0","age2-all"
53,"trial_2",12.2134166666667,294,"age2-allQUD","all.wav","[1822, 'No']","8","age2-all"
54,"trial_2",12.2134166666667,294,"age2-allQUD","summa.wav","[1620, 'No']","0","age2-all"
55,"trial_2",12.2134166666667,294,"age2-allQUD","one.wav","[1653, 'No']","11","age2-all"
56,"trial_2",12.2134166666667,294,"age2-allQUD","all.wav","[1687, 'Yes']","13","age2-all"
57,"trial_2",12.2134166666667,294,"age2-allQUD","eight.wav","[2863, 'Yes']","8","age2-all"
58,"trial_2",12.2134166666667,294,"age2-allQUD","summa.wav","[1710, 'No']","13","age2-all"
59,"trial_2",12.2134166666667,294,"age2-allQUD","all.wav","[1907, 'No']","5","age2-all"
60,"trial_2",12.2134166666667,294,"age2-allQUD","summa.wav","[2032, 'Yes']","2","age2-all"
61,"trial_2",12.2134166666667,294,"age2-allQUD","ten.wav","[5029, 'No']","13","age2-all"
62,"trial_2",12.2134166666667,294,"age2-allQUD","five.wav","[1581, 'Yes']","5","age2-all"
63,"trial_2",12.2134166666667,294,"age2-allQUD","summa.wav","[1339, 'No']","13","age2-all"
64,"trial_2",12.2134166666667,294,"age2-allQUD","none.wav","[1447, 'No']","13","age2-all"
65,"trial_2",12.2134166666667,294,"age2-allQUD","two.wav","[1607, 'No']","5","age2-all"
66,"trial_2",12.2134166666667,294,"age2-allQUD","summa.wav","[1737, 'No']","13","age2-all"
67,"trial_2",12.2134166666667,294,"age2-allQUD","nine.wav","[2429, 'No']","5","age2-all"
68,"trial_2",12.2134166666667,294,"age2-allQUD","five.wav","[1753, 'Yes']","5","age2-all"
69,"trial_2",12.2134166666667,294,"age2-allQUD","summa.wav","[1644, 'No']","0","age2-all"
70,"trial_2",12.2134166666667,294,"age2-allQUD","five.wav","[1702, 'No']","13","age2-all"
71,"trial_2",12.2134166666667,294,"age2-allQUD","all.wav","[1654, 'No']","0","age2-all"
72,"trial_2",12.2134166666667,294,"age2-allQUD","none.wav","[1683, 'No']","2","age2-all"
73,"trial_2",12.2134166666667,294,"age2-allQUD","all.wav","[1492, 'Yes']","13","age2-all"
74,"trial_2",12.2134166666667,294,"age2-allQUD","eight.wav","[4483, 'Yes']","8","age2-all"
75,"trial_2",12.2134166666667,294,"age2-allQUD","two.wav","[1797, 'Yes']","2","age2-all"
76,"trial_2",12.2134166666667,294,"age2-allQUD","twelve.wav","[1710, 'No']","2","age2-all"
77,"trial_2",12.2134166666667,294,"age2-allQUD","none.wav","[1682, 'Yes']","0","age2-all"
78,"trial_2",12.2134166666667,294,"age2-allQUD","all.wav","[1676, 'Yes']","13","age2-all"
79,"trial_2",12.2134166666667,294,"age2-allQUD","eleven.wav","[4821, 'Yes']","11","age2-all"
80,"trial_2",12.2134166666667,294,"age2-allQUD","summa.wav","[1810, 'Yes']","11","age2-all"
81,"trial_2",12.2134166666667,294,"age2-allQUD","all.wav","[1489, 'No']","11","age2-all"
82,"trial_2",12.2134166666667,294,"age2-allQUD","two.wav","[1754, 'No']","8","age2-all"
83,"trial_2",12.2134166666667,294,"age2-allQUD","summa.wav","[1609, 'No']","13","age2-all"
1,"bot_check",12.6801166666667,295,"age2-allQUD","","[0, 'Mary']","Mary","age2-all"
3,"audio_check",12.6801166666667,295,"age2-allQUD","","[0, 'Four']","","age2-all"
4,"comprehension_check_1",12.6801166666667,295,"age2-allQUD","","[0, 'Empty']","","age2-all"
6,"practice_trial",12.6801166666667,295,"age2-allQUD","none.wav","[7948, 'No']","13","age2-all"
7,"practice_trial",12.6801166666667,295,"age2-allQUD","all.wav","[2255, 'Yes']","13","age2-all"
8,"practice_trial",12.6801166666667,295,"age2-allQUD","all.wav","[2222, 'No']","0","age2-all"
